,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
ACACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,9,0,9,9
ACHACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,2,0,3,0,5,5
ACHOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,5,0,11,0,16,16
ANCORAIMES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,3,0,3,3
ANDAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,1,0,1,1
ANTEQUERA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,14,0,15,15
APOLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,2,0,2,2
ARQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,1,0,2,2
ASCENCION DE GUARAYOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,10,0,10,0,20,20
ATOCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,1,0,2,2
AYATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,0,0,1,1
AYO AYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,0,0,1,1
AZURDUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,6,0,6,6
BATALLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,7,0,7,7
BELLA FLOR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,2,0,2,2
BERMEJO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,15,0,0,0,15,15
BOLIVAR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,5,0,5,5
BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,3,0,11,0,14,14
CABEZAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,7,0,0,0,7,7
CAIROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,8,0,8,8
CAJUATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,4,0,10,0,14,14
CALAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,1,0,1,1
CAMARGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,29,0,29,29
CAMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,7,0,1,0,8,8
CAPINOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,0,0,1,1
CAQUIAVIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,8,0,8,8
CARACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,5,0,5,5
CATACORA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,0,0,1,1
CHACARILLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,3,0,3,0,6,6
CHALLAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,4,0,1,0,5,5
CHARAÑA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,5,0,5,5
CHAYANTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,2,0,34,0,36,36
CHIMORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,6,0,168,0,174,174
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,2,0,2,2
CHUMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,0,0,1,1
COCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,2,0,2,2
COCHABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,124,0,135,0,259,259
COLCAPIRHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,7,0,0,0,7,7
COLOMI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,3,0,0,0,3,3
COLQUECHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,14,0,14,14
COLQUENCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,7,0,1,0,8,8
COLQUIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,1,0,1,1
COMANCHE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,1,0,1,1
COPACABANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,14,0,14,14
CORIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,7,0,34,0,41,41
COROICO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,3,0,3,0,6,6
CORQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,2,0,1,0,3,3
COTOCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,4,0,1,0,5,5
CULPINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,3,0,3,3
DESAGUADERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,1,0,1,1
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,142,0,116,0,258,258
EL PUENTE(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,2,0,3,0,5,5
ENTRE RIOS TRJ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,2,0,0,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,3,0,3,3
GENERAL SAAVEDRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,0,0,1,1
GUANAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,2,0,3,0,5,5
GUAYARAMERIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,0,0,1,1
HUACARETA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,11,0,18,0,29,29
HUANUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,5,0,62,0,67,67
HUAYLLAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,3,0,3,0,6,6
ICLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,2,0,0,0,2,2
INCAHUASI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,8,0,0,0,8,8
INQUISIVI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,7,0,7,7
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,8,0,8,8
LA ASUNTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,8,0,63,0,71,71
LA PAZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,188,0,15,0,203,203
LAS CARRERAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,2,0,2,2
LICOMA PAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,8,0,8,8
LLICA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,3,0,2,0,5,5
LURIBAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,4,0,0,0,4,4
MACHARETI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,4,0,2,0,6,6
MAPIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,15,0,15,15
MINEROS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,33,0,9,0,42,42
MOCOMOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,5,0,5,5
MONTEAGUDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,20,0,2,0,22,22
MONTERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,36,0,13,0,49,49
MOROCHATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,3,0,11,0,14,14
OKINAWA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,3,0,8,0,11,11
OMEREQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,1,0,1,1
ORURO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,51,0,3,0,54,54
PADILLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,9,0,1,0,10,10
PAILON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,1,0,2,2
PALCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,2,0,11,0,13,13
PALOS BLANCOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,6,0,6,6
PAMPA AULLAGAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,1,0,1,1
PASORAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,3,0,3,3
PATACAMAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,17,0,17,17
POCONA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,1,0,1,1
POOPO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,19,0,20,20
PORCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,17,0,18,18
POROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,9,0,73,0,82,82
PORTACHUELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,1,0,1,1
POTOSI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,66,0,61,0,127,127
PRESTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,5,0,13,0,18,18
PUERTO ACOSTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,0,0,1,1
PUERTO CARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,1,0,1,1
PUERTO PEREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,2,0,2,2
PUERTO QUIJARRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,0,0,1,1
PUERTO RICO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,13,0,13,13
PUERTO SUAREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,3,0,3,3
PUERTO VILLARROEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,40,0,40,40
QUILLACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,22,0,59,0,81,81
QUIME,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,3,0,4,4
RAQAYPAMPA(ETA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,5,0,5,5
RAVELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,3,0,8,0,11,11
RIBERALTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,2,0,5,0,7,7
RURRENABAQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,28,0,28,28
SACABA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,9,0,20,0,29,29
SACACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,43,0,43,43
SALINAS DE GARCI MENDOZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,3,0,0,0,3,3
SAN ANDRES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,11,0,11,11
SAN BORJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,2,0,10,0,12,12
SAN BUENA VENTURA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,4,0,4,4
SAN IGNACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,19,0,3,0,22,22
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,2,0,0,0,2,2
SAN LORENZO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,3,0,3,3
SAN LORENZO(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,17,0,16,0,33,33
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,1,0,1,1
SAN PEDRO DE CURAHUARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,20,0,20,20
SAN PEDRO DE MACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,4,0,15,0,19,19
SAN PEDRO DE TIQUINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,3,0,3,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,30,0,0,0,30,30
SANTIAGO DE HUARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,3,0,7,0,10,10
SANTIAGO DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,5,0,0,0,5,5
SENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,1,0,1,1
SHINAOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,2,0,26,0,28,28
SICA SICA (VILLA AROMA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,2,0,2,2
SIPE SIPE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,14,0,49,0,63,63
SORACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,3,0,3,3
SORATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,2,0,2,2
SUCRE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,83,0,7,0,90,90
TACOBAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,1,0,1,1
TACOPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,2,0,2,2
TARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,3,0,11,0,14,14
TARIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,4,0,0,0,4,4
TARVITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,19,0,5,0,24,24
TEOPONTE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,2,0,2,2
TIAHUANACU,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,2,0,3,0,5,5
TINGUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,3,0,3,3
TIPUANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,0,0,1,1
TIQUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,7,0,10,0,17,17
TOLEDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,12,0,13,13
TOMINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,2,0,3,0,5,5
TORO TORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,0,0,4,0,4,4
TRINIDAD,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,23,0,4,0,27,27
TUPIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,6,0,0,0,6,6
UNCIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,3,0,0,0,3,3
URIONDO (A. CONCEPCION),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,4,0,18,0,22,22
UYUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,3,0,0,0,3,3
VIACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,3,0,37,0,40,40
VILLA TUNARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,6,0,63,0,69,69
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,2,0,13,0,15,15
VILLAZON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,19,0,9,0,28,28
VINTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,10,0,31,0,41,41
VITICHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,5,0,0,0,5,5
WARNES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,31,0,3,0,34,34
YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,12,0,111,0,123,123
YUNCHARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-03-01,0,1,0,3,0,4,4
ACHACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,7,0,7,7
ACHOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,9,0,24,0,33,33
ANCORAIMES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,1,0,1,1
APOLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,7,0,7,7
ARQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,2,0,4,0,6,6
ASCENCION DE GUARAYOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,4,0,1,0,5,5
ATOCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,2,0,4,0,6,6
AUCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,4,0,4,4
AYO AYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,7,0,7,7
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,21,0,2,0,23,23
AZURDUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,7,0,7,7
BATALLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,21,0,21,21
BELEN DE URMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,3,0,1,0,4,4
BOLIVAR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,1,0,1,0,2,2
BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,1,0,1,0,2,2
CABEZAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,2,0,1,0,3,3
CAIROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,2,0,2,0,4,4
"CAIZA ""D""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,1,0,1,1
CAJUATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,1,0,1,0,2,2
CAMARGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,2,0,5,0,7,7
CAMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,5,0,1,0,6,6
CAQUIAVIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,8,0,8,8
CARACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,1,0,1,0,2,2
CARANAVI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,7,0,7,7
CARAPARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,4,0,68,0,72,72
CATACORA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,2,0,0,0,2,2
CHACARILLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,3,0,19,0,22,22
CHIMORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,43,0,43,43
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,3,0,7,0,10,10
CHUMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,1,0,1,1
CKOCHAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,2,0,2,2
COBIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,5,0,0,0,5,5
COCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,4,0,4,4
COCHABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,76,0,98,0,174,174
COLCAPIRHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,2,0,0,0,2,2
COLQUECHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,3,0,3,3
COLQUENCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,3,0,7,0,10,10
COLQUIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,30,0,30,30
COPACABANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,1,0,3,0,4,4
CORIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,4,0,4,4
COROICO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,19,0,19,19
CORQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,2,0,2,0,4,4
COTAGAITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,2,0,25,0,27,27
CUATRO CAÑADAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,24,0,1,0,25,25
CUEVO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,2,0,2,2
CULPINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,0,0,2,0,2,2
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-04-01,0,102,0,23,0,125,125
