,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
LURIBAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,6,0,8,0,14,14
MACHACAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,2,0,1,0,3,3
MACHARETI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,10,0,5,0,15,15
MECAPACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,24,0,2,0,26,26
MIZQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,13,0,9,0,22,22
MOCOMOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,7,0,3,0,10,10
MOJINETE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,5,0,0,0,5,5
MONTERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,4,0,0,0,4,4
MOROCHATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,9,0,1,0,10,10
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,3,0,2,0,5,5
OMEREQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,11,0,24,0,35,35
ORURO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,393,0,19,0,412,412
PADCAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,2,0,2,0,4,4
PAILON,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,2,0,0,0,2,2
PALCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,31,0,11,0,42,42
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,7,0,1,0,8,8
PAPEL PAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,8,0,0,0,8,8
PASORAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,5,0,1,0,6,6
PATACAMAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,50,0,3,0,53,53
PAZÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,4,0,3,0,7,7
PELECHUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,5,0,0,0,5,5
POCONA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,2,0,4,0,6,6
POJO (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,15,0,0,0,15,15
POOPO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,20,0,0,0,20,20
POROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,3,0,0,0,3,3
PORONGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,3,0,3,0,6,6
PORTACHUELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,22,0,0,0,22,22
PORVENIR,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,3,0,9,0,12,12
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,126,0,8,0,134,134
PUCARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,49,0,3,0,52,52
PUERTO ACOSTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,5,0,4,0,9,9
PUERTO CARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,6,0,10,0,16,16
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,6,0,4,0,10,10
PUERTO PEREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,6,0,9,0,15,15
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,9,0,0,0,9,9
PUERTO RICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,3,0,0,0,3,3
PUERTO SILES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,3,0,0,0,3,3
PUERTO SUAREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,263,0,33,0,296,296
PUNA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,4,0,4,0,8,8
PUNATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,28,0,13,0,41,41
QUIABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,3,0,0,0,3,3
QUILLACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,32,0,290,0,322,322
QUIME,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,3,0,0,0,3,3
QUIRUSILLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,2,0,0,0,2,2
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,22,0,0,0,22,22
RIBERALTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,3,0,0,0,3,3
RURRENABAQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,0,0,1,0,1,1
SABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,1,0,3,0,4,4
SACABA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,184,0,138,0,322,322
SACABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,2,0,2,0,4,4
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,21,0,5,0,26,26
SAMAIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,8,0,2,0,10,10
SAN ANDRES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,4,0,1,0,5,5
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,5,0,4,0,9,9
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,13,0,7,0,20,20
SAN BENITO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,4,0,0,0,4,4
SAN BORJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,52,0,0,0,52,52
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,29,0,7,0,36,36
SAN CARLOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,24,0,0,0,24,24
SAN IGNACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,5,0,3,0,8,8
SAN JAVIER(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,38,0,0,0,38,38
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,2,0,2,0,4,4
SAN JULIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,71,0,8,0,79,79
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,18,0,10,0,28,28
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,17,0,0,0,17,17
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,4,0,0,0,4,4
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,4,0,0,0,4,4
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,14,0,4,0,18,18
SAN PEDRO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,1,0,3,0,4,4
SAN RAMON BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,0,0,1,0,1,1
SAN RAMON SCZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,9,0,0,0,9,9
SANTA ANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,0,0,37,0,37,37
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,68,0,0,0,68,68
SANTA ROSA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,5,0,0,0,5,5
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,21,0,3,0,24,24
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,1,0,1,0,2,2
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,2,0,0,0,2,2
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,7,0,1,0,8,8
SANTIVAÑES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,8,0,4,0,12,12
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,0,0,1,0,1,1
SAPAHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,17,0,2,0,19,19
SENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,35,0,6,0,41,41
SHINAOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,65,0,46,0,111,111
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,31,0,1,0,32,32
SICAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,6,0,2,0,8,8
SIPE SIPE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,121,0,86,0,207,207
SOPACHUY,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,1,0,0,0,1,1
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,6,0,4,0,10,10
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,220,0,3,0,223,223
TACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,3,0,0,0,3,3
TACACOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,7,0,4,0,11,11
TACOBAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,1,0,0,0,1,1
TACOPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,10,0,4,0,14,14
TAPACARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,52,0,8,0,60,60
TARACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,23,0,1,0,24,24
TARATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,19,0,2,0,21,21
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,653,0,78,0,731,731
TARVITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,3,0,0,0,3,3
TIAHUANACU,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,15,0,2,0,17,17
TINGUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,2,0,0,0,2,2
TIQUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,61,0,15,0,76,76
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,73,0,36,0,109,109
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,1,0,0,0,1,1
TOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,23,0,5,0,28,28
TOLATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,10,0,1,0,11,11
TOLEDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,2,0,6,0,8,8
TOMAVE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,2,0,4,0,6,6
TOMINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,2,0,1,0,3,3
TORO TORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,2,0,0,0,2,2
TOTORA(CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,29,0,7,0,36,36
TOTORA(ORR),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,4,0,0,0,4,4
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,53,0,9,0,62,62
TUPIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,8,0,1,0,9,9
TURCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,0,0,9,0,9,9
UMALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,15,0,0,0,15,15
UNCIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,8,0,6,0,14,14
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,7,0,0,1,7,1,8
URUBICHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,3,0,11,0,14,14
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,2,0,0,0,2,2
VACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,13,0,0,0,13,13
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,134,0,3,0,137,137
VILA VILA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,3,0,5,0,8,8
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,70,0,10,0,80,80
VILLA RIVERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,25,0,3,0,28,28
VILLA SERRANO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,2,0,2,0,4,4
VILLA TUNARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,1,325,0,16,1,341,342
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,31,0,1,0,32,32
VINTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,22,0,31,0,53,53
VITICHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,3,0,6,0,9,9
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,5,0,2,0,7,7
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,4,0,0,0,4,4
YACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,11,0,8,0,19,19
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,199,0,33,0,232,232
YANACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,1,0,0,0,1,1
YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,9,0,21,0,30,30
YOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,6,0,0,0,6,6
YUNCHARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,2,0,0,0,2,2
ZUDAÑEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-05-01,0,1,0,3,0,4,4
ACACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,11,0,8,0,19,19
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,70,0,44,0,114,114
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,116,0,1,0,117,117
AIQUILE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,12,0,2,0,14,14
ALALAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,1,0,2,0,3,3
ALCALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,5,0,0,0,5,5
ALTO BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,20,0,1,0,21,21
ANCORAIMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,19,0,6,0,25,25
ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,2,0,0,0,2,2
ANTEQUERA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,0,0,3,0,3,3
ANZALDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,3,0,7,0,10,10
APOLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,33,0,6,0,39,39
ARAMPAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,4,0,14,0,18,18
ARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,24,0,11,0,35,35
ARBIETO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,56,0,10,0,66,66
ARQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,20,0,9,0,29,29
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,82,0,0,0,82,82
ATOCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,27,0,7,0,34,34
AUCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,22,0,4,0,26,26
AYATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,8,0,6,0,14,14
AYO AYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,10,0,0,0,10,10
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,53,0,9,0,62,62
AZURDUY,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,9,0,20,0,29,29
BATALLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,55,0,3,0,58,58
BAURES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,9,0,0,0,9,9
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,3,0,0,0,3,3
BELEN DE URMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,2,0,2,0,4,4
BELLA FLOR,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,10,0,9,0,19,19
BERMEJO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,48,0,1,0,49,49
BETANZOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,83,0,27,0,110,110
BOLIVAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,5,0,6,0,11,11
BOLPEBRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,0,0,1,0,1,1
BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,18,0,0,0,18,18
CAIROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,16,0,4,0,20,20
"CAIZA ""D""",otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,11,0,7,0,18,18
CAJUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,42,0,0,0,42,42
CALACOTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,6,0,2,0,8,8
CALAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,21,0,1,0,22,22
CAMARGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,4,0,7,0,11,11
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,2,0,0,0,2,2
CAPINOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,19,0,32,0,51,51
CAQUIAVIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,16,0,1,0,17,17
CARACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,11,0,5,0,16,16
CARANAVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,107,0,5,0,112,112
CARAPARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,14,0,11,0,25,25
CARIPUYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,16,0,3,0,19,19
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,15,0,5,0,20,20
CATACORA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,1,0,3,0,4,4
CHACARILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,78,0,11,0,89,89
CHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,16,0,0,0,16,16
CHARAÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,7,0,0,0,7,7
CHAYANTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,21,0,22,0,43,43
CHIMORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,22,0,12,0,34,34
CHIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,1,0,0,0,1,1
CHOQUE COTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,3,0,0,0,3,3
CHUA COCANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,25,0,4,0,29,29
CHUMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,18,0,5,0,23,23
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-06-01,0,11,0,5,0,16,16
