,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
VILLA RIVERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-02-01,0,0,0,16,0,16,16
VILLA TUNARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-02-01,0,1,0,3,0,4,4
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-02-01,0,14,0,1,0,15,15
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-02-01,0,10,0,17,0,27,27
VINTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-02-01,0,3,0,36,0,39,39
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-02-01,0,20,0,5,0,25,25
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-02-01,0,1,0,1,0,2,2
YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-02-01,0,47,0,60,0,107,107
YOTALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-02-01,0,0,0,1,0,1,1
ACHACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,7,0,68,0,75,75
ACHOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,11,0,12,12
AIQUILE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,14,0,14,14
ANCORAIMES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,50,0,50,50
ANDAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,12,0,13,13
ANZALDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,7,0,7,7
ARAMPAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,14,0,14,14
ARANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,8,0,9,9
ARBIETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,12,0,94,0,106,106
ARQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,13,0,13,13
ASCENCION DE GUARAYOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,18,0,16,0,34,34
AYATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,7,0,8,8
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,14,0,115,0,129,129
AZURDUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,1,0,2,2
BATALLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,46,0,46,46
BAURES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,44,0,6,0,50,50
BELEN DE URMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,2,0,0,0,2,2
BELLA FLOR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,3,0,3,3
BERMEJO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,2,0,0,0,2,2
BETANZOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,3,0,97,0,100,100
BOLIVAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,14,0,14,14
BOLPEBRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,2,0,0,0,2,2
BOYUIBE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,28,0,28,28
BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,8,0,49,0,57,57
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,8,0,9,9
CAIROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,8,0,0,0,8,8
"CAIZA ""D""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,0,0,1,1
CALAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,2,0,2,2
CAMARGO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,13,0,13,13
CAMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,9,0,4,0,13,13
CAPINOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,156,0,157,157
CARACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,17,0,18,18
CARANAVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,5,0,171,0,176,176
CARIPUYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,8,0,24,0,32,32
CHACARILLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,3,0,3,3
CHALLAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,7,0,6,0,13,13
CHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,16,0,16,16
CHAYANTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,101,0,102,102
CHIMORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,5,0,1,0,6,6
CHUA COCANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,9,0,9,9
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,6,0,6,6
CKOCHAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,8,0,15,0,23,23
CLIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,53,0,54,54
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,4,0,3,0,7,7
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,12,0,41,0,53,53
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,113,0,687,0,800,800
COLCAPIRHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,8,0,12,0,20,20
"COLCHA ""K""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,8,0,3,0,11,11
COLOMI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,22,0,23,23
COLQUECHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,5,0,69,0,74,74
COLQUIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,19,0,20,20
COMARAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,59,0,59,59
COMBAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,2,0,2,2
CONCEPCION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,9,0,30,0,39,39
COPACABANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,54,0,55,55
CORIPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,4,0,4,4
CORO CORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,4,0,4,4
CORQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,47,0,21,0,68,68
CUATRO CAÑADAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,65,0,44,0,109,109
CUEVO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,2,0,2,2
CULPINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,10,0,73,0,83,83
CURVA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,5,0,13,0,18,18
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,212,0,286,0,498,498
EL PUENTE(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,3,0,41,0,44,44
EL TORNO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,38,0,8,0,46,46
EL VILLAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,5,0,6,6
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,2,0,10,0,12,12
EUCALIPTUS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,7,0,8,8
EUREKA (SANTOS MERCADO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,1,0,2,2
EXALTACION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,3,0,3,3
FERNANDEZ ALONSO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,90,0,91,91
FILADELFIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,3,0,33,0,36,36
GUANAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,7,0,7,7
GUAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,9,0,9,9
GUAYARAMERIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,3,0,10,0,13,13
GUTIERREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,10,0,8,0,18,18
HUACARETA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,5,0,5,5
HUANUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,12,0,13,13
HUATAJATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,9,0,10,10
ICLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,2,0,2,2
INCAHUASI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,29,0,87,0,116,116
INGAVI (HUMAITA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,31,0,31,31
JESUS DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,29,0,30,30
LA ASUNTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,66,0,171,0,237,237
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,93,0,12,0,105,105
LAGUNILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,10,0,0,0,10,10
LAJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,11,0,12,12
LAS CARRERAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,2,0,9,0,11,11
LICOMA PAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,4,0,4,4
LLALLAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,9,0,291,0,300,300
LLICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,2,0,3,3
MACHARETI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,22,0,6,0,28,28
MAGDALENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,3,0,17,0,20,20
MECAPACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,15,0,15,15
MINEROS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,18,0,0,0,18,18
MIZQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,2,0,164,0,166,166
MOJINETE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,4,0,1,0,5,5
MONTEAGUDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,7,0,8,8
MONTERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,27,0,31,0,58,58
MOROCHATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,5,0,31,0,36,36
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,12,0,12,12
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,4,0,1,0,5,5
OCURI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,3,0,3,3
OKINAWA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,3,0,22,0,25,25
OMEREQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,57,0,57,57
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,9,0,70,0,79,79
PAILON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,7,0,8,0,15,15
PALOS BLANCOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,6,0,6,6
PAMPA AULLAGAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,1,0,1,1
PAMPA GRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,17,0,18,18
PASORAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,11,0,11,11
PATACAMAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,47,0,48,48
PAZÑA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,0,0,1,1
PELECHUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,4,0,4,4
POCONA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,83,0,84,84
POJO (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,3,0,125,0,128,128
PORCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,29,0,29,29
POROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,24,0,52,0,76,76
PORTACHUELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,18,0,18,18
PORVENIR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,4,0,45,0,49,49
POSTRER VALLE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,7,0,0,0,7,7
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,27,0,26,0,53,53
PRESTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,17,0,17,17
PUERTO ACOSTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,2,0,0,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,8,0,8,8
PUERTO PEREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,32,0,32,32
PUERTO QUIJARRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,3,0,24,0,27,27
PUERTO SUAREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,5,0,5,5
PUNA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,8,0,49,0,57,57
PUNATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,3,0,32,0,35,35
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,15,0,97,0,112,112
QUIME,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,57,0,57,57
QUIRUSILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,5,0,0,0,5,5
RAQAYPAMPA(ETA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,5,0,35,0,40,40
RAVELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,7,0,26,0,33,33
REYES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,3,0,0,0,3,3
RIBERALTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,4,0,3,0,7,7
ROBORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,2,0,3,3
RURRENABAQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,68,0,68,68
SABAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,3,0,3,3
SACABA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,38,0,341,0,379,379
SACABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,13,0,14,14
SACACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,7,0,8,8
SALINAS DE GARCI MENDOZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,2,0,0,0,2,2
SAMAIPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,2,0,2,0,4,4
SAN ANDRES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,4,0,5,5
SAN ANDRES DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,4,0,4,4
SAN ANTONIO DE ESMORUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,2,0,0,0,2,2
SAN BENITO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,48,0,48,48
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,2,0,34,0,36,36
SAN BUENA VENTURA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,4,0,10,0,14,14
SAN CARLOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,3,0,17,0,20,20
SAN IGNACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,13,0,7,0,20,20
SAN IGNACIO DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,65,0,26,0,91,91
SAN JAVIER(STC),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,129,0,0,0,129,129
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,34,0,0,0,34,34
SAN JULIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,302,0,303,303
SAN LORENZO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,3,0,49,0,52,52
SAN LORENZO(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,7,0,19,0,26,26
SAN MATIAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,13,0,0,0,13,13
SAN MIGUEL DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,8,0,9,9
SAN PEDRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,3,0,3,3
SAN PEDRO DE MACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,21,0,27,0,48,48
SAN PEDRO DE TIQUINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,8,0,8,8
SAN RAFAEL,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,38,0,38,38
SAN RAMON SCZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,62,0,62,62
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,152,0,1146,0,1298,1298
SANTA ROSA DEL SARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,9,0,125,0,134,134
SANTIAGO DE HUARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,5,0,6,6
SANTIVAÑES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,21,0,22,22
SENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,16,0,16,16
SHINAOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,2,0,160,0,162,162
SICA SICA (VILLA AROMA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,8,0,7,0,15,15
SICAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,10,0,11,11
SIPE SIPE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,6,0,80,0,86,86
SOPACHUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,2,0,3,3
SORACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,8,0,8,8
SORATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,10,0,10,10
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,47,0,74,0,121,121
TACACOMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,4,0,15,0,19,19
TACOBAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,3,0,3,3
TACOPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,19,0,19,19
TAPACARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,12,0,110,0,122,122
TARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,1,0,1,1
TARACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,5,0,6,6
TARATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,2,0,65,0,67,67
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,26,0,25,0,51,51
TEOPONTE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,7,0,8,8
TIAHUANACU,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,0,0,1,1
TINGUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,3,0,41,0,44,44
TIPUANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,8,0,8,8
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,2,0,43,0,45,45
TIRAQUE (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,163,0,163,163
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,2,0,2,2
TOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,1,0,30,0,31,31
TOLATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,0,0,12,0,12,12
TOMAVE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-03-01,0,17,0,11,0,28,28
