,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
HUATAJATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,2,0,0,1,2,3
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,7,4,0,4,7,8,15
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,3,1,0,0,3,1,4
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,19,6,11,8,30,14,44
INCAHUASI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,4,12,4,9,8,21,29
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,3,0,0,0,3,0,3
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,2,0,1,0,3,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,0,2,4,2,4,6
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,3,14,7,11,10,25,35
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,17,31,8,20,25,51,76
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,42,47,58,71,100,118,218
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1294,1549,2463,3080,3757,4629,8386
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,17,16,32,21,49,37,86
LAS CARRERAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,0,1,3,2,3,5
LICOMA PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,0,1,0,1,0,1
LLALLAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,5,6,38,56,43,62,105
LLICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,0,4,4,4,4,8
LORETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,7,8,24,33,31,41,72
LURIBAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,2,3,34,26,36,29,65
MACHACAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,2,2,3,1,5,3,8
MACHARETI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,5,13,16,41,21,54,75
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,3,8,0,2,3,10,13
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,5,12,11,15,16,27,43
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,6,9,8,10,14,19,33
MOJINETE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,1,1,0,1,1,2
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,8,12,11,19,19,31,50
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,3,0,0,0,3,3
MOROCHATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,3,3,3,8,6,11,17
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,0,0,0,1,0,1
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,0,0,0,1,0,1
OMEREQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,1,6,13,6,14,20
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,178,209,50,87,228,296,524
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,4,4,7,5,11,16
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,3,3,16,15,19,18,37
PALCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,11,19,4,9,15,28,43
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,3,4,0,0,3,4,7
PAMPA GRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,5,2,0,0,5,2,7
PAPEL PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,1,1,0,1,1,2
PASORAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,3,2,16,10,19,12,31
PATACAMAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,12,18,227,41,239,59,298
PAZÑA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,1,8,11,9,12,21
PELECHUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,3,6,5,1,8,7,15
POCOATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,0,1,1,1,1,2
POCONA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,4,11,13,12,17,29
POOPO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,0,2,5,2,5,7
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,0,4,13,4,13,17
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,0,0,4,0,4,4
PORONGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,10,12,0,3,10,15,25
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,9,19,0,0,9,19,28
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,7,13,29,43,36,56,92
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,80,68,18,37,98,105,203
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,10,14,12,29,22,43,65
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,4,2,11,16,15,18,33
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,3,9,11,13,14,22,36
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,2,4,11,5,13,18
PUERTO PEREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,0,13,11,13,11,24
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,0,0,2,1,2,3
PUERTO RICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,5,3,2,4,7,7,14
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,16,24,3,1,19,25,44
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,34,41,41,70,75,111,186
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,2,1,5,5,7,6,13
PUNATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,51,68,28,48,79,116,195
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,111,182,434,561,545,743,1288
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,0,3,0,3,0,3
QUIRUSILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,5,16,4,11,9,27,36
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,1,0,0,0,1,1
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,2,2,0,0,2,2,4
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,6,11,0,0,6,11,17
SABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,2,0,2,1,4,5
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,122,177,522,543,644,720,1364
SACABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,1,2,6,3,7,10
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,5,1,3,4,8,5,13
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,5,3,1,2,6,5,11
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,17,16,33,40,50,56,106
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,3,4,0,4,3,8,11
SAN BENITO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,5,9,5,19,10,28,38
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,7,8,0,0,7,8,15
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,2,3,3,4,5,9
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,9,3,1,3,10,6,16
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,3,7,0,8,3,15,18
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,64,159,0,86,64,245,309
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,3,3,7,10,10,13,23
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,102,166,82,152,184,318,502
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,15,21,6,12,21,33,54
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,1,0,0,1,1,2
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,1,0,0,1,1,2
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,3,0,0,0,3,3
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,0,3,3,4,3,7
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,12,21,9,18,21,39,60
SAN RAMON BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,0,24,43,24,43,67
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,11,14,0,0,11,14,25
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,2,0,39,73,41,73,114
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,27,51,0,0,27,51,78
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,45,77,13,15,58,92,150
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,3,1,0,1,3,4
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,2,0,0,1,2,3
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,1,2,1,3,2,5
SANTIVAÑES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,16,12,7,15,23,27,50
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,2,0,0,1,2,1,3
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,2,6,19,25,21,31,52
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,2,1,9,2,11,13
SHINAOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,10,23,15,15,25,38,63
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,9,13,19,28,28,41,69
SICAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,3,2,0,0,3,2,5
SIPE SIPE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,27,19,89,96,116,115,231
SOPACHUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,0,0,1,1,1,2
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,2,61,18,61,20,81
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,67,142,438,77,505,219,724
TACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,2,2,13,9,15,11,26
TACACOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,4,7,26,26,30,33,63
TACOBAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,1,0,0,0,1,1
TACOPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,2,1,2,1,4,2,6
TAHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,0,1,1,1,1,2
TAPACARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,4,4,0,7,4,11,15
TARACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,7,17,8,7,15,24,39
TARATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,3,5,4,7,7,12,19
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,429,591,460,560,889,1151,2040
TARVITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,1,0,1,0,2,2
TIAHUANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,3,6,9,4,12,10,22
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,82,68,54,67,136,135,271
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,20,42,98,122,118,164,282
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,2,0,0,1,2,1,3
TOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,7,6,5,3,12,9,21
TOLATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,6,9,5,9,11,18,29
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,0,2,2,2,2,4
TOMAVE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,11,8,14,7,25,15,40
TOMINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,11,10,2,4,13,14,27
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,4,7,25,34,29,41,70
TOTORA(ORR),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,2,0,2,1,4,5
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,36,42,197,308,233,350,583
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,4,2,2,0,6,2,8
TURCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,0,2,1,2,1,3
UMALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,0,1,3,1,3,4
UNCIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,5,4,4,5,9,14
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,3,5,0,1,3,6,9
VACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,2,6,3,3,5,9,14
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,10,20,12,21,22,41,63
VILA VILA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,2,1,3,9,5,10,15
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,85,81,31,55,116,136,252
VILLA RIVERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,14,17,14,8,28,25,53
VILLA SERRANO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,7,3,10,3,17,20
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,41,37,6,15,47,52,99
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,2,2,3,6,5,8,13
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,12,17,0,0,12,17,29
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,4,10,4,14,8,24,32
VITICHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,5,2,5,3,10,13
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,1,0,1,0,2,0,2
YACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,2,2,2,0,4,2,6
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,142,159,89,109,231,268,499
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,7,15,7,30,14,45,59
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,24,45,0,0,24,45,69
YUNCHARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-05-01,0,0,2,5,2,5,7
