,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,5,8,0,0,5,8,13
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,2,0,0,1,2,3
VACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,2,2,0,0,2,2,4
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,2,0,0,0,2,2
VILA VILA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,0,0,0,1,0,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,5,0,0,1,5,6
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,1,0,0,1,1,2
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,10,0,0,1,10,11
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,2,0,1,0,3,3
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,1,0,0,1,1,2
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,3,1,0,0,3,1,4
ANZALDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,0,0,0,1,0,1
ARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,1,0,0,1,1,2
ARBIETO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,2,0,0,0,2,2
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,0,0,0,1,0,1
BATALLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,1,0,0,1,1,2
BAURES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,2,0,0,0,2,2
BELEN DE URMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,1,0,0,1,1,2
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,3,0,0,1,3,4
BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,1,0,0,0,1,1
CAJUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,2,1,0,0,2,1,3
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,3,0,0,0,3,3
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,1,0,0,1,1,2
CHARAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,2,2,0,0,2,2,4
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,2,0,0,1,2,3
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,6,2,0,2,6,8
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,27,56,87,156,114,212,326
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,1,0,0,0,1,1
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,5,1,0,0,5,1,6
COLQUENCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,2,0,0,0,2,2
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,4,1,0,0,4,1,5
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,5,0,0,1,5,6
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,2,0,0,1,2,3
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,3,1,1,2,4,6
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,0,0,0,1,0,1
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,2,4,0,0,2,4,6
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,4,6,0,0,4,6,10
EL VILLAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,2,0,0,1,2,3
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,1,0,0,0,1,1
HUARACAJE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,1,0,0,1,1,2
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,2,17,0,0,2,17,19
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,10,71,5,4,15,75,90
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,2,0,0,0,2,2
MAIRANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,1,0,0,0,1,1
MECAPACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,0,0,0,1,0,1
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,3,3,0,0,3,3,6
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,3,11,0,0,3,11,14
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,8,10,0,0,8,10,18
PADILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,0,0,0,1,0,1
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,3,0,0,0,3,3
PAPEL PAMPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,2,0,0,0,2,2
PASORAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,1,0,0,1,1,2
POCONA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,0,0,1,0,1,1
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,7,0,0,0,7,7
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,4,12,0,0,4,12,16
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,21,17,0,0,21,17,38
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,2,0,0,0,2,2
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,2,0,0,1,2,3
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,1,0,0,1,1,2
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,3,1,0,0,3,1,4
QUIRUSILLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,7,14,1,0,8,14,22
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,2,0,0,0,2,2
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,2,0,0,0,2,2
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,1,0,0,1,1,2
SAN JAVIER(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,3,19,0,0,3,19,22
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,2,10,0,0,2,10,12
SAN LORENZO(PND),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,0,0,0,1,0,1
SAN RAFAEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,0,0,0,1,0,1
SAN RAMON BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,1,0,0,0,1,1
SAN RAMON SCZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,18,42,7,53,25,95,120
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,2,0,0,1,2,3
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,2,8,0,0,2,8,10
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,4,8,0,0,4,8,12
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,0,0,1,0,1,1
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,2,4,0,0,2,4,6
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,17,41,0,0,17,41,58
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,3,2,6,3,9,12
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,1,1,0,2,1,3
TOLATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,0,0,0,1,0,1
TOMAVE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,1,0,0,0,1,1
TOTORA(ORR),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,3,11,0,0,3,11,14
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,5,0,0,1,5,6
TURCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,3,4,0,0,3,4,7
UMALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,3,1,0,0,3,1,4
UNCIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,2,0,0,0,2,2
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,1,0,0,1,1,2
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,4,0,0,1,4,5
VILLA NUEVA (LOMA ALTA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,3,0,0,1,3,4
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,0,1,0,1,0,1
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,7,0,0,1,7,8
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,5,0,0,1,5,6
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,2,1,0,0,2,1,3
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,0,10,0,0,0,10,10
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-10-01,1,0,0,0,1,0,1
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,8,0,0,0,8,8
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,0,0,0,1,0,1
ALCALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,0,1,1,1,1,2
ARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,2,0,0,1,2,3
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,3,0,0,0,3,3
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,3,0,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
BELEN DE URMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,2,0,0,0,2,2
BELLA FLOR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,0,0,0,1,0,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,9,22,0,0,9,22,31
BOLIVAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,1,0,0,1,1,2
CAJUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,2,0,0,0,2,2
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
CARIPUYO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,2,0,0,0,2,2
CHACARILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,2,0,0,0,2,0,2
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,1,0,1,1,2
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,4,0,0,0,4,4
CKOCHAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,1,0,0,1,1,2
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,4,0,0,1,4,5
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,1,0,0,1,1,2
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,14,23,1,2,15,25,40
COLOMI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,2,0,0,0,2,2
COLQUENCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,2,0,0,0,2,2
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,2,2,0,0,2,2,4
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,0,0,0,1,0,1
CORO CORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,2,3,0,0,2,3,5
CRUZ DE MACHACAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,0,0,0,1,0,1
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,9,0,0,1,9,10
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,0,0,0,1,0,1
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,3,0,0,1,3,4
ESMERALDA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
JESUS DE MACHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,3,4,0,0,3,4,7
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,3,18,0,0,3,18,21
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,16,45,0,1,16,46,62
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,2,0,3,3
MAIRANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,0,0,0,1,0,1
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,3,0,0,0,3,0,3
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,2,12,0,6,2,18,20
OMEREQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,23,37,0,0,23,37,60
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,2,2,0,0,2,2,4
PAMPA GRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,2,0,0,0,2,2
PAPEL PAMPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
PATACAMAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,7,0,0,0,7,7
POCONA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,2,0,0,0,2,2
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,2,0,1,0,3,3
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,14,19,0,0,14,19,33
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,2,0,0,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,1,0,0,1,1,2
PUERTO SILES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,2,0,0,1,2,3
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,4,0,0,1,4,5
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,2,17,0,0,2,17,19
QUIRUSILLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,2,0,0,0,2,0,2
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,5,23,1,3,6,26,32
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,0,0,0,1,0,1
SAMAIPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,2,0,0,0,2,2
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,9,0,0,1,9,10
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,3,0,0,1,3,4
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,2,3,0,0,2,3,5
SAN JAVIER(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,2,0,0,0,2,2
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,4,0,0,0,4,4
SAN MATIAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,2,7,0,0,2,7,9
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,15,32,10,25,25,57,82
SANTIAGO DE MACHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,2,6,0,0,2,6,8
SENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,0,1,0,1,0,1
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
SICAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,0,1,0,1,0,1
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,4,8,0,0,4,8,12
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,29,76,0,0,29,76,105
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,3,2,1,3,4,7
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,2,4,0,0,2,4,6
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,8,19,1,1,9,20,29
TINGUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,2,4,0,2,2,6,8
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,0,0,0,1,0,1
TOLEDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
TOTORA(ORR),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,3,9,0,0,3,9,12
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,3,7,0,0,3,7,10
TURCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,0,0,0,1,0,1
UNCIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,0,0,0,1,0,1
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,4,0,0,1,4,5
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
VACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,0,0,0,1,0,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,4,3,0,0,4,3,7
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,2,11,0,0,2,11,13
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,1,3,0,0,1,3,4
VITICHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,3,2,0,0,3,2,5
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,3,5,0,1,3,6,9
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-11-01,3,2,0,0,3,2,5
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,0,0,0,1,0,1
ARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,3,0,0,1,3,4
ARBIETO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,0,0,0,1,0,1
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,3,0,0,0,3,3
BAURES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
BELEN DE URMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,2,0,0,0,2,2
BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,1,0,0,1,1,2
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,2,0,0,1,2,3
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,0,3,0,0,0,3,3
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,5,0,0,1,5,6
CKOCHAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,0,0,0,1,0,1
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-12-01,1,4,0,1,1,5,6
