,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,5,4,5,2,16
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,3,2,0,1,6
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,13,8,0,3,24
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,23,14,0,0,37
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,1475,1311,33,24,2843
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,8,9,0,0,17
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,12,24,4,4,44
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,1,1,1,0,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,1,4,3,1,9
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,2,0,2,0,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,2,2,1,1,6
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,3,2,3,1,9
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,3,1,1,2,7
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,10,4,1,1,16
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,2,7,0,0,9
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,26,17,1,1,45
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,11,9,1,0,21
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,3,1,2,3,9
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,48,48,3,1,100
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,5,2,6,1,14
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,3,4,4,3,14
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,7,6,6,8,27
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,249,258,4,6,517
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,1,0,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,2,7,0,2,11
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,3,4,5,6,18
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,5,7,4,6,22
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,1,1,0,0,2
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,14,16,8,8,46
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,1,8,6,3,18
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,3,0,1,1,5
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,10,6,3,0,19
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,193,174,2,3,372
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,5,6,5,3,19
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,10,6,1,4,21
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,8,2,5,0,15
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,15,7,8,9,39
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,7,9,0,0,16
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,50,54,10,15,129
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,12,8,4,3,27
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,3,2,0,1,6
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,8,2,0,1,11
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,1,0,0,0,1
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,5,10,5,4,24
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,7,7,1,4,19
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,3,1,5,10,19
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,9,12,6,3,30
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,2,3,1,0,6
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,2,2,0,1,5
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,91,102,1,7,201
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,29,31,2,4,66
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,1,1,0,0,2
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,4,4,5,2,15
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,14,13,4,5,36
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,10,12,2,1,25
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,11,7,1,0,19
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,24,28,1,3,56
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,1,4,2,4,11
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,14,8,1,0,23
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,58,61,0,1,120
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,1,1,5,5,12
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,5,6,7,0,18
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,39,31,7,5,82
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,3,0,7,1,11
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,6,7,4,2,19
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,3,5,2,3,13
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,64,71,4,1,140
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,1,6,0,1,8
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,30,33,5,1,69
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,42,42,10,6,100
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,3,4,1,3,11
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,1,2,1,0,4
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,117,112,4,3,236
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,3,6,1,2,12
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,74,99,7,13,193
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,3,2,1,0,6
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,6,2,0,0,8
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,48,41,17,7,113
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,6,6,3,1,16
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,4,2,2,1,9
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,0,0,3,6,9
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,0,1,0,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-01-01,2,2,4,0,8
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,0,3,4,3,10
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,20,22,6,7,55
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,11,11,10,7,39
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,14,11,4,4,33
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,0,0,5,1,6
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,0,2,1,5,8
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,6,6,1,0,13
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,5,11,5,2,23
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,3,0,1,0,4
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,2,3,1,2,8
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,8,4,5,4,21
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,8,8,6,7,29
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,0,0,3,3,6
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,12,8,1,0,21
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,9,7,5,2,23
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,11,6,2,0,19
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,32,36,1,1,70
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,7,10,0,0,17
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,0,2,1,2,5
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,4,4,3,1,12
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,4,4,0,1,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,10,7,8,2,27
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,6,8,2,1,17
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,4,10,5,6,25
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,3,3,0,0,6
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,2,1,0,1,4
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,19,16,1,6,42
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,11,11,5,0,27
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,1,1,3,0,5
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,0,0,0,1,1
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,6,2,0,1,9
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,8,8,3,2,21
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,21,14,10,10,55
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,7,4,0,2,13
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,7,7,1,1,16
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,8,6,0,0,14
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,0,2,0,1,3
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,12,4,0,1,17
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,9,17,1,1,28
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,4,1,0,0,5
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,39,25,3,1,68
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,13,12,0,1,26
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,4,5,0,0,9
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,10,10,0,2,22
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,30,27,2,4,63
CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,0,0,0,1,1
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,15,5,3,6,29
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,1,1,5,3,10
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,4,4,5,1,14
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,0,0,1,2,3
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,1,2,1,2,6
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,21,18,5,7,51
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,3,3,1,0,7
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,7,16,15,15,53
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,3,1,0,1,5
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,13,12,6,2,33
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,15,13,3,1,32
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,1,1,0,0,2
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,1,1,0,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,8,12,1,0,21
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,5,4,5,3,17
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,1,6,0,6,13
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,5,3,1,5,14
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,14,17,0,2,33
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,65,65,7,5,142
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,3,4,7,9,23
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,567,555,2,0,1124
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,33,30,0,1,64
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,11,9,1,0,21
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,1,2,0,1,4
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,12,20,0,0,32
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,3,8,0,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,10,12,11,15,48
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,8,7,0,0,15
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,11,10,12,10,43
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,3,2,1,0,6
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,13,14,2,1,30
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,0,0,0,4,4
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,39,13,2,1,55
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,8,8,2,2,20
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,12,11,0,0,23
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,2,3,0,1,6
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,11,16,2,2,31
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,2,2,2,3,9
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,9,14,1,4,28
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,52,34,0,2,88
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,0,0,0,1,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,21,20,0,2,43
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,0,1,0,0,1
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,1,1,1,0,3
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,13,15,9,7,44
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,1,4,0,1,6
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,0,0,1,0,1
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,4,3,0,1,8
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,586,585,117,122,1410
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,1,1,0,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,11,9,0,1,21
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,8,8,1,2,19
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,34,41,3,4,82
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,2,0,1,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,13,13,4,6,36
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,31,32,0,0,63
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,3,1,0,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,5,0,0,2,7
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,1,1,1,0,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,6,17,0,1,24
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,0,1,1,2,4
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,11,12,0,1,24
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,4,0,2,3,9
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,10,6,3,3,22
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,3,3,3,0,9
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,31,35,0,0,66
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,8,10,6,8,32
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,3,14,0,4,21
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,1,1,1,0,3
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,19,20,1,1,41
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,2,3,0,0,5
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,2,3,0,1,6
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,1,0,1,1,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,0,2,1,0,3
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,3,0,1,4,8
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,2,1,0,2,5
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,4,3,4,2,13
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,0,7,6,5,18
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,2,0,0,0,2
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,4,3,0,2,9
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,5,6,3,2,16
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,8,14,1,2,25
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,2,9,1,1,13
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,43,37,5,11,96
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,65,87,0,2,154
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,584,545,1,4,1134
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,4,4,2,5,15
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,5,8,1,2,16
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,2,0,3,2,7
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,0,1,1,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,15,26,21,29,91
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,1,0,0,0,1
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,1,1,0,0,2
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,3,3,0,1,7
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,6,0,0,0,6
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,5,1,0,1,7
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,16,10,1,0,27
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,7,3,0,0,10
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,0,0,3,2,5
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,11,20,0,0,31
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,8,8,2,0,18
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,11,17,4,4,36
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,20,14,2,5,41
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,4,7,1,2,14
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,1,0,1,0,2
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,4,2,1,1,8
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,20,14,0,2,36
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,105,95,4,2,206
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,2,3,0,0,5
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,3,3,4,3,13
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,4,3,3,2,12
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-02-01,1,0,0,0,1
