,group,variable,month,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS FUERA,ANTINEUMOCÓCICA 3RA DOSIS FUERA,TOTALES
SANTA ANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,19,17,0,0,36
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,1306,1165,27,28,2526
SANTA ROSA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,22,12,0,0,34
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,11,14,4,7,36
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,0,2,0,1,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,3,5,1,4,13
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,7,1,0,1,9
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,3,4,0,0,7
SANTIVAÑES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,2,8,4,3,17
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,5,4,1,2,12
SAPAHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,9,4,3,8,24
SENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,6,8,1,3,18
SHINAOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,25,17,0,0,42
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,4,6,0,0,10
SICAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,2,4,0,1,7
SIPE SIPE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,31,19,4,1,55
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,3,5,2,1,11
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,4,2,3,1,10
SORATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,10,3,7,6,26
SUCRE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,258,272,5,7,542
TACACOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,2,2,2,0,6
TACOBAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,4,4,4,6,18
TACOPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,1,3,0,2,6
TAHUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,0,0,1,0,1
TAPACARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,14,15,11,5,45
TARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,4,4,4,3,15
TARACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,3,3,0,1,7
TARATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,7,10,1,1,19
TARIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,184,168,6,6,364
TARVITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,6,5,8,8,27
TEOPONTE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,6,3,0,1,10
TIAWANACU,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,5,7,5,1,18
TINGUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,5,10,5,9,29
TIPUANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,5,9,1,1,16
TIQUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,38,28,14,10,90
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,8,7,6,3,24
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,2,1,0,0,3
TOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,2,3,1,1,7
TOLATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,2,1,0,0,3
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,1,1,0,0,2
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,2,15,2,3,22
TOMINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,7,4,2,2,15
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,5,1,5,8,19
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,9,10,4,4,27
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,1,2,1,1,5
TRIGAL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,0,1,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,95,83,0,3,181
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,23,36,4,6,69
TURCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,1,1,0,0,2
UMALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,4,5,0,1,10
UNCIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,11,20,1,4,36
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,11,11,5,4,31
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,3,3,0,1,7
UYUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,29,32,1,1,63
VACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,1,3,2,0,6
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,14,7,0,1,22
VIACHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,55,58,2,4,119
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,1,2,4,4,11
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,12,6,5,5,28
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,37,37,9,1,84
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,5,1,6,1,13
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,6,6,1,0,13
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,7,3,4,2,16
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,72,53,1,4,130
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,6,4,1,1,12
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,40,24,2,0,66
VINTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,33,24,6,6,69
VITICHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,6,7,0,0,13
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,3,1,0,0,4
WARNES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,109,115,0,0,224
YACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,5,1,0,1,7
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,83,82,12,14,191
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,3,2,1,2,8
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,5,5,1,0,11
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,51,33,9,14,107
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,6,2,2,2,12
YOTALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,9,8,1,2,20
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,0,0,2,2,4
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-01-01,1,2,4,5,12
ACACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,0,0,1,2
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,18,27,1,2,48
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,7,7,0,0,14
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,22,25,6,4,57
ALALAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,0,5,1,7
ALCALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,2,1,0,0,3
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,7,5,1,0,13
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,5,7,1,1,14
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,2,3,0,1,6
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,2,0,1,4
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,3,2,5,1,11
APOLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,6,9,9,7,31
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,2,1,3,7
ARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,9,11,2,4,26
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,10,9,7,5,31
ARQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,9,12,2,1,24
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,28,35,1,1,65
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,9,10,0,0,19
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,3,2,0,6
AYATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,5,1,1,8
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,6,4,1,1,12
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,13,9,3,2,27
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,5,7,1,7,20
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,9,7,4,5,25
BAURES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,0,1,0,0,1
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,0,2,0,1,3
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,0,1,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,3,1,0,1,5
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,26,21,5,7,59
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,8,11,8,8,35
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,2,2,3,8
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,3,1,0,0,4
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,4,2,0,1,7
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,11,12,3,8,34
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,14,18,9,7,48
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,6,2,0,1,9
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,4,6,2,0,12
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,6,9,0,0,15
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,1,0,0,2
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,8,13,0,5,26
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,13,12,3,1,29
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,3,0,1,1,5
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,31,28,2,1,62
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,18,24,2,2,46
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,7,2,0,0,9
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,12,15,2,2,31
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,45,29,1,5,80
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,12,10,3,5,30
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,2,2,10,4,18
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,2,3,3,2,10
CATACORA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,0,0,0,1,1
CHACARILLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,0,1,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,26,17,2,9,54
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,4,5,2,3,14
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,8,5,20,14,47
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,0,0,1,1,2
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,11,3,7,6,27
CHIMORE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,16,15,3,2,36
CHIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,2,1,0,0,3
CHOQUE COTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,0,1,0,2
CHUA COCANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,2,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,8,11,0,3,22
CHUMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,4,6,1,0,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,2,9,4,5,20
CKOCHAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,6,2,1,2,11
CLIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,14,14,0,0,28
COBIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,59,55,10,7,131
COCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,4,3,4,9,20
COCHABAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,504,502,2,2,1010
COIPASA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,1,0,1,3
COLCAPIRHUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,24,27,0,5,56
"COLCHA ""K""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,5,12,0,0,17
COLLANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,3,2,0,0,5
COLOMI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,14,13,0,0,27
COLPA BELGICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,4,6,0,1,11
COLQUECHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,14,10,15,14,53
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,9,4,0,0,13
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,8,12,6,7,33
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,1,1,0,3
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,10,20,0,1,31
COMBAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,0,0,5,3,8
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,26,19,2,2,49
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,8,7,3,0,18
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,9,11,0,0,20
CORO CORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,3,0,1,5
COROICO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,11,6,2,0,19
CORQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,0,1,0,2
COTAGAITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,11,6,3,5,25
COTOCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,55,68,0,0,123
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,16,19,1,0,36
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,2,0,1,0,3
CUEVO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,0,1,0,3,4
CULPINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,22,11,5,5,43
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,6,1,0,2,9
CURVA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,0,2,3,6
DESAGUADERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,7,3,2,0,12
EL ALTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,559,596,121,140,1416
EL CHORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,3,1,0,0,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,3,6,1,0,10
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,10,9,4,2,25
EL TORNO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,39,42,5,5,91
EL VILLAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,2,1,0,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,16,12,4,9,41
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,22,27,1,1,51
ESCOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,2,2,0,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,2,5,0,0,7
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,0,0,0,1
EXALTACION,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,5,2,0,0,7
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,5,8,1,0,14
FILADELFIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,2,6,0,1,9
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,10,9,0,0,19
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,6,2,2,1,11
GUANAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,10,6,1,4,21
GUAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,7,3,2,2,14
GUAYARAMERIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,29,30,4,2,65
GUTIERREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,7,1,7,10,25
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,7,11,5,0,23
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,2,1,2,2,7
HUACHACALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,1,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,13,12,0,0,25
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,6,2,0,0,8
HUARINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,4,1,2,0,7
HUATAJATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,0,3,0,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,2,3,0,1,6
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,2,3,1,0,6
ICLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,1,1,3,6
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,5,8,1,4,18
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,2,0,1,4
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,3,9,4,2,18
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,7,5,7,4,23
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,10,9,5,0,24
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,3,7,0,1,11
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,29,26,9,8,72
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,92,83,4,0,179
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,586,564,3,3,1156
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,3,5,1,1,10
LAJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,17,16,3,0,36
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,3,0,1,0,4
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,1,0,1,1,3
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,18,19,24,25,86
LLICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,0,0,0,1,1
LORETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,0,1,1,0,2
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,8,1,2,0,11
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,4,2,0,0,6
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,5,3,1,2,11
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,11,9,1,0,21
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,9,8,0,0,17
MALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,0,0,0,2,2
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,6,14,1,2,23
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,4,8,1,0,13
MINEROS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,14,10,3,6,33
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,15,9,3,5,32
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,4,5,3,1,13
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,2,3,0,0,5
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,19,21,1,1,42
MONTERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,114,102,2,6,224
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-02-01,2,0,0,1,3
