,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2016-01-01,2,8,0,0,10
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2016-01-01,49,37,9,4,99
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2016-01-01,2,2,1,1,6
VILLAZON,vacunaciones en menores de 1 ano,bcg,2016-01-01,27,29,1,0,57
VINTO,vacunaciones en menores de 1 ano,bcg,2016-01-01,31,35,0,0,66
VITICHI,vacunaciones en menores de 1 ano,bcg,2016-01-01,1,0,6,3,10
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2016-01-01,0,0,0,1,1
WARNES,vacunaciones en menores de 1 ano,bcg,2016-01-01,95,88,1,0,184
YACO,vacunaciones en menores de 1 ano,bcg,2016-01-01,2,3,4,2,11
YACUIBA,vacunaciones en menores de 1 ano,bcg,2016-01-01,105,86,8,8,207
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2016-01-01,3,3,1,0,7
YANACACHI,vacunaciones en menores de 1 ano,bcg,2016-01-01,4,2,0,0,6
YAPACANI,vacunaciones en menores de 1 ano,bcg,2016-01-01,46,59,2,0,107
YOCALLA,vacunaciones en menores de 1 ano,bcg,2016-01-01,3,8,0,0,11
YOTALA,vacunaciones en menores de 1 ano,bcg,2016-01-01,4,2,1,0,7
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2016-01-01,3,0,3,0,6
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2016-01-01,8,5,1,1,15
ACACIO,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,3,1,4,9
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2016-02-01,22,19,10,10,61
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2016-02-01,4,2,8,4,18
AIQUILE,vacunaciones en menores de 1 ano,bcg,2016-02-01,29,15,3,2,49
ALALAY,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,1,1,2
ALCALA,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,1,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2016-02-01,5,5,0,0,10
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2016-02-01,3,1,6,9,19
ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,1,2,3
ANTEQUERA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,1,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,3,2,1,7
APOLO,vacunaciones en menores de 1 ano,bcg,2016-02-01,11,6,3,5,25
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,0,1,3,6
ARANI,vacunaciones en menores de 1 ano,bcg,2016-02-01,12,12,0,0,24
ARBIETO,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,7,3,1,11
ARQUE,vacunaciones en menores de 1 ano,bcg,2016-02-01,9,8,5,5,27
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2016-02-01,27,34,0,0,61
ATOCHA,vacunaciones en menores de 1 ano,bcg,2016-02-01,8,3,1,2,14
AUCAPATA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,1,0,1,2
AYATA,vacunaciones en menores de 1 ano,bcg,2016-02-01,5,4,0,3,12
AYO AYO,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,2,3,9,15
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2016-02-01,7,5,4,3,19
AZURDUY,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,4,2,2,9
BATALLAS,vacunaciones en menores de 1 ano,bcg,2016-02-01,4,8,6,5,23
BAURES,vacunaciones en menores de 1 ano,bcg,2016-02-01,4,3,0,0,7
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,1,0,1,2
BERMEJO,vacunaciones en menores de 1 ano,bcg,2016-02-01,29,48,1,0,78
BETANZOS,vacunaciones en menores de 1 ano,bcg,2016-02-01,5,5,6,6,22
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,6,6,12
BOLPEBRA,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,0,0,0,1
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2016-02-01,3,1,0,1,5
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2016-02-01,5,5,0,4,14
CABEZAS,vacunaciones en menores de 1 ano,bcg,2016-02-01,6,9,15,13,43
CAIROMA,vacunaciones en menores de 1 ano,bcg,2016-02-01,3,2,4,3,12
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2016-02-01,2,2,4,5,13
CAJUATA,vacunaciones en menores de 1 ano,bcg,2016-02-01,5,6,0,0,11
CALACOTO,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,1,0,0,3
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2016-02-01,5,6,4,4,19
CAMARGO,vacunaciones en menores de 1 ano,bcg,2016-02-01,7,8,0,0,15
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2016-02-01,2,2,0,0,4
CAMIRI,vacunaciones en menores de 1 ano,bcg,2016-02-01,42,31,0,0,73
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2016-02-01,17,17,4,4,42
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2016-02-01,3,1,2,2,8
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2016-02-01,24,11,3,2,40
CARANAVI,vacunaciones en menores de 1 ano,bcg,2016-02-01,46,48,8,3,105
CARAPARI,vacunaciones en menores de 1 ano,bcg,2016-02-01,5,9,4,5,23
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,1,4,7,13
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,0,6,3,10
CHACARILLA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,2,1,3
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2016-02-01,18,30,6,6,60
CHAQUI,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,1,0,0,3
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2016-02-01,24,12,23,26,85
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2016-02-01,7,6,12,8,33
CHIMORE,vacunaciones en menores de 1 ano,bcg,2016-02-01,22,16,6,4,48
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,2,0,2,4
CHUA COCANI,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,2,4,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2016-02-01,7,9,0,1,17
CHUMA,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,0,3,6,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,3,0,0,5
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2016-02-01,3,4,2,4,13
CLIZA,vacunaciones en menores de 1 ano,bcg,2016-02-01,17,20,4,3,44
COBIJA,vacunaciones en menores de 1 ano,bcg,2016-02-01,71,75,1,1,148
COCAPATA,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,6,10,7,24
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2016-02-01,829,820,1,1,1651
COIPASA,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2016-02-01,32,27,1,0,60
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2016-02-01,2,4,5,8,19
COLLANA,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,0,0,0,2
COLOMI,vacunaciones en menores de 1 ano,bcg,2016-02-01,15,9,0,0,24
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,1,0,1,4
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2016-02-01,7,10,13,19,49
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,1,5,3,9
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,0,11,13,25
COMANCHE,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,1,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,bcg,2016-02-01,17,15,0,1,33
COMBAYA,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,0,0,0,1
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2016-02-01,15,19,0,0,34
COPACABANA,vacunaciones en menores de 1 ano,bcg,2016-02-01,5,6,1,1,13
CORIPATA,vacunaciones en menores de 1 ano,bcg,2016-02-01,8,6,3,1,18
CORO CORO,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,2,1,3
COROICO,vacunaciones en menores de 1 ano,bcg,2016-02-01,8,3,1,1,13
CORQUE,vacunaciones en menores de 1 ano,bcg,2016-02-01,4,1,0,1,6
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2016-02-01,9,6,5,6,26
COTOCA,vacunaciones en menores de 1 ano,bcg,2016-02-01,48,62,0,1,111
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2016-02-01,17,13,0,2,32
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,bcg,2016-02-01,0,1,0,0,1
CUEVO,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,2,2,1,6
CULPINA,vacunaciones en menores de 1 ano,bcg,2016-02-01,19,12,5,5,41
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,3,4,2,11
CURVA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,1,1,2
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,6,0,1,8
EL ALTO,vacunaciones en menores de 1 ano,bcg,2016-02-01,833,832,67,48,1780
EL CHORO,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,0,2,0,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2016-02-01,4,3,2,1,10
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2016-02-01,1,2,7,2,12
EL TORNO,vacunaciones en menores de 1 ano,bcg,2016-02-01,47,56,0,0,103
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,1,0,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2016-02-01,8,13,1,2,24
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2016-02-01,26,10,0,0,36
ESCOMA,vacunaciones en menores de 1 ano,bcg,2016-02-01,5,3,0,0,8
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,1,1,2,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,1,0,1
EXALTACION,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,2,2,0,6
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2016-02-01,32,6,2,1,41
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,4,1,2,7
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2016-02-01,5,4,2,0,11
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2016-02-01,5,2,4,4,15
GUANAY,vacunaciones en menores de 1 ano,bcg,2016-02-01,9,8,2,0,19
GUAQUI,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,2,3,1,6
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2016-02-01,42,41,0,0,83
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2016-02-01,8,3,2,7,20
HUACARETA,vacunaciones en menores de 1 ano,bcg,2016-02-01,7,6,2,0,15
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,bcg,2016-02-01,1,1,1,0,3
HUACHACALLA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,1,0,1
HUANUNI,vacunaciones en menores de 1 ano,bcg,2016-02-01,19,16,1,0,36
HUARACAJE,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,5,3,8
HUARINA,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,0,3,1,5
HUATAJATA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,1,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,0,1,0,2
HUMANATA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,3,1,4
ICHOCA,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,1,1,0,3
ICLA,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,1,0,2,4
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,1,2,3,8
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,bcg,2016-02-01,4,1,0,0,5
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,2,8,4,15
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2016-02-01,8,4,1,6,19
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2016-02-01,5,5,0,0,10
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,1,7,3,12
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2016-02-01,28,24,4,3,59
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2016-02-01,45,51,1,2,99
LA PAZ,vacunaciones en menores de 1 ano,bcg,2016-02-01,1150,648,0,0,1798
LA RIVERA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,1,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2016-02-01,4,4,0,0,8
LAJA,vacunaciones en menores de 1 ano,bcg,2016-02-01,7,6,6,12,31
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,0,2,3,7
LICOMA PAMPA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,2,1,3
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2016-02-01,15,17,30,27,89
LURIBAY,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,0,0,0,2
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,2,0,1,5
MACHARETI,vacunaciones en menores de 1 ano,bcg,2016-02-01,4,1,0,0,5
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2016-02-01,8,10,6,2,26
MAIRANA,vacunaciones en menores de 1 ano,bcg,2016-02-01,14,8,0,0,22
MALLA,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,0,2,1,4
MAPIRI,vacunaciones en menores de 1 ano,bcg,2016-02-01,4,7,1,4,16
MECAPACA,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,3,0,0,5
MINEROS,vacunaciones en menores de 1 ano,bcg,2016-02-01,18,21,0,0,39
MIZQUE,vacunaciones en menores de 1 ano,bcg,2016-02-01,20,14,8,2,44
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,1,7,4,12
MOJINETE,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,0,1,1
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,2,0,0,3
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2016-02-01,27,20,0,1,48
MONTERO,vacunaciones en menores de 1 ano,bcg,2016-02-01,178,148,0,1,327
MORO MORO,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,0,0,0,1
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,3,1,5,9
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,bcg,2016-02-01,0,1,0,0,1
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,2,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,bcg,2016-02-01,3,2,0,0,5
OCURI,vacunaciones en menores de 1 ano,bcg,2016-02-01,3,2,4,3,12
OKINAWA,vacunaciones en menores de 1 ano,bcg,2016-02-01,8,9,1,1,19
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,3,2,2,9
ORURO,vacunaciones en menores de 1 ano,bcg,2016-02-01,376,381,3,3,763
PADCAYA,vacunaciones en menores de 1 ano,bcg,2016-02-01,5,4,4,4,17
PADILLA,vacunaciones en menores de 1 ano,bcg,2016-02-01,11,12,0,0,23
PAILON,vacunaciones en menores de 1 ano,bcg,2016-02-01,33,20,32,32,117
PALCA,vacunaciones en menores de 1 ano,bcg,2016-02-01,4,2,3,0,9
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2016-02-01,11,10,7,5,33
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,1,1,2,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2016-02-01,6,5,0,0,11
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,2,2,1,6
PASORAPA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,2,0,2
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2016-02-01,15,13,2,1,31
PAZÑA,vacunaciones en menores de 1 ano,bcg,2016-02-01,3,1,0,0,4
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,3,1,3,7
POCOATA,vacunaciones en menores de 1 ano,bcg,2016-02-01,3,3,14,13,33
POCONA,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,4,5,1,12
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2016-02-01,4,3,2,1,10
POOPO,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,1,2,2,7
PORCO,vacunaciones en menores de 1 ano,bcg,2016-02-01,5,5,1,3,14
POROMA,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,0,1,2,4
PORONGO,vacunaciones en menores de 1 ano,bcg,2016-02-01,6,3,5,4,18
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2016-02-01,31,22,0,0,53
PORVENIR,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,2,3,1,6
POSTRER VALLE,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,0,0,0,1
POTOSI,vacunaciones en menores de 1 ano,bcg,2016-02-01,338,246,11,7,602
PRESTO,vacunaciones en menores de 1 ano,bcg,2016-02-01,3,2,0,2,7
PUCARA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,2,0,0,2
PUCARANI,vacunaciones en menores de 1 ano,bcg,2016-02-01,10,12,17,18,57
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,1,6,4,11
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,2,2,6,12
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2016-02-01,3,3,1,0,7
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,1,3,3,7
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2016-02-01,4,11,0,0,15
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2016-02-01,4,5,0,0,9
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2016-02-01,28,21,0,0,49
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2016-02-01,64,59,1,5,129
PUNA,vacunaciones en menores de 1 ano,bcg,2016-02-01,5,12,8,4,29
PUNATA,vacunaciones en menores de 1 ano,bcg,2016-02-01,40,26,3,0,69
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,5,1,6
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2016-02-01,128,102,15,13,258
QUIME,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,5,4,9
QUIRUSILLAS,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,0,0,0,1
RAVELO,vacunaciones en menores de 1 ano,bcg,2016-02-01,4,5,4,4,17
REYES,vacunaciones en menores de 1 ano,bcg,2016-02-01,14,14,1,1,30
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2016-02-01,135,139,5,5,284
ROBORE,vacunaciones en menores de 1 ano,bcg,2016-02-01,18,15,0,0,33
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2016-02-01,21,15,0,0,36
SABAYA,vacunaciones en menores de 1 ano,bcg,2016-02-01,5,2,0,0,7
SACABA,vacunaciones en menores de 1 ano,bcg,2016-02-01,120,116,1,1,238
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,1,2,1,4
SACACA,vacunaciones en menores de 1 ano,bcg,2016-02-01,8,12,13,5,38
SAIPINA,vacunaciones en menores de 1 ano,bcg,2016-02-01,3,4,1,0,8
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2016-02-01,5,4,6,7,22
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2016-02-01,6,7,1,0,14
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,1,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,2,0,1,3
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,1,4,1,6
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,bcg,2016-02-01,3,1,0,0,4
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2016-02-01,3,3,2,3,11
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2016-02-01,4,2,2,2,10
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2016-02-01,43,44,6,5,98
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2016-02-01,10,12,0,0,22
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2016-02-01,8,11,4,2,25
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2016-02-01,17,13,0,0,30
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2016-02-01,53,48,6,5,112
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,1,0,1
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2016-02-01,15,12,0,0,27
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2016-02-01,3,0,2,0,5
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2016-02-01,20,19,13,13,65
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,3,0,1,6
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2016-02-01,37,29,9,3,78
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2016-02-01,2,3,7,8,20
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2016-02-01,5,1,1,1,8
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2016-02-01,17,16,8,11,52
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2016-02-01,12,16,0,0,28
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2016-02-01,10,11,0,1,22
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,0,0,0,1
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2016-02-01,10,10,1,0,21
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2016-02-01,7,11,10,9,37
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,2,2,3,7
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,0,2,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,1,3,4
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2016-02-01,4,4,0,1,9
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,4,10,14
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2016-02-01,8,6,2,1,17
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2016-02-01,14,24,1,2,41
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2016-02-01,1921,1583,78,90,3672
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2016-02-01,7,5,4,0,16
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2016-02-01,6,9,1,0,16
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,2,1,1,4
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,1,2,2,5
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,0,0,1,2
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,1,2,3
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2016-02-01,4,3,1,2,10
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,2,2,2,6
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,3,1,4
SENA,vacunaciones en menores de 1 ano,bcg,2016-02-01,7,4,0,2,13
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2016-02-01,29,23,2,1,55
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2016-02-01,2,8,11,10,31
SICAYA,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,0,1,1,3
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2016-02-01,43,33,1,1,78
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2016-02-01,2,2,5,1,10
SORACACHI,vacunaciones en menores de 1 ano,bcg,2016-02-01,4,6,3,1,14
SORATA,vacunaciones en menores de 1 ano,bcg,2016-02-01,6,7,12,8,33
SUCRE,vacunaciones en menores de 1 ano,bcg,2016-02-01,309,328,3,2,642
TACACHI,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,0,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,bcg,2016-02-01,6,3,2,0,11
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,3,5,8
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,3,3,2,9
TAHUA,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,2,0,2
TAPACARI,vacunaciones en menores de 1 ano,bcg,2016-02-01,9,13,3,4,29
TARABUCO,vacunaciones en menores de 1 ano,bcg,2016-02-01,7,7,3,3,20
TARACO,vacunaciones en menores de 1 ano,bcg,2016-02-01,0,2,0,3,5
TARATA,vacunaciones en menores de 1 ano,bcg,2016-02-01,9,2,4,0,15
TARIJA,vacunaciones en menores de 1 ano,bcg,2016-02-01,283,230,0,2,515
TARVITA,vacunaciones en menores de 1 ano,bcg,2016-02-01,5,3,5,1,14
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2016-02-01,3,8,3,3,17
TIAWANACU,vacunaciones en menores de 1 ano,bcg,2016-02-01,5,1,6,6,18
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2016-02-01,6,9,13,9,37
TIPUANI,vacunaciones en menores de 1 ano,bcg,2016-02-01,1,3,2,1,7
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2016-02-01,55,57,3,3,118
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2016-02-01,10,7,5,3,25
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,bcg,2016-02-01,0,0,0,1,1
