,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES
SAN LUCAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,17,15,5,8,45
SAN MATIAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,18,16,3,2,39
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,9,8,2,1,20
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,1,1,0,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,15,10,2,1,28
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,24,22,10,9,65
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,1,2,0,0,3
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,2,2,0,1,5
SAN RAFAEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,5,4,5,2,16
SAN RAMON BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,2,1,0,1,4
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,13,15,0,3,31
SANTA ANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,24,16,0,0,40
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,1534,1340,46,34,2954
SANTA ROSA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,9,10,0,0,19
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,12,25,4,4,45
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,1,1,1,0,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,1,4,3,1,9
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,2,1,2,0,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,2,2,1,1,6
SANTIVAÑES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,3,2,3,2,10
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,3,1,1,2,7
SAPAHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,10,4,2,1,17
SENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,3,11,0,0,14
SHINAOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,27,18,1,1,47
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,11,9,2,1,23
SICAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,3,1,2,3,9
SIPE SIPE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,48,52,3,1,104
SOPACHUY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,5,2,6,1,14
SORACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,3,4,4,3,14
SORATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,7,6,6,8,27
SUCRE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,253,260,5,6,524
TACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,1,0,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,2,7,0,2,11
TACOBAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,3,4,6,6,19
TACOPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,5,7,4,6,22
TAHUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,1,1,0,0,2
TAPACARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,14,17,8,9,48
TARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,1,8,6,3,18
TARACO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,4,0,1,1,6
TARATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,10,6,3,0,19
TARIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,201,173,1,2,377
TARVITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,4,6,5,3,18
TEOPONTE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,10,6,1,4,21
TIAWANACU,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,8,2,5,0,15
TINGUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,17,6,8,10,41
TIPUANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,6,9,0,0,15
TIQUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,48,55,10,17,130
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,12,8,4,4,28
TOCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,3,2,0,1,6
TOLATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,7,3,0,1,11
TOLEDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,1,0,0,0,1
TOMAVE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,7,8,5,4,24
TOMINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,7,6,1,4,18
TORO TORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,3,1,5,11,20
TOTORA(CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,9,12,5,3,29
TOTORA(ORR),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,1,3,2,0,6
TRIGAL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,2,2,0,1,5
TRINIDAD,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,97,105,5,7,214
TUPIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,39,33,1,4,77
TURCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,1,1,0,0,2
UMALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,4,3,5,0,12
UNCIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,14,13,4,5,36
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,9,12,3,1,25
URUBICHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,11,7,1,0,19
UYUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,26,31,1,3,61
VACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,1,4,2,4,11
VALLEGRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,13,9,1,0,23
VIACHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,60,62,1,2,125
VILA VILA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,1,1,5,5,12
VILLA CHARCAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,5,6,7,0,18
VILLA MONTES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,37,36,7,8,88
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,3,0,7,1,11
VILLA RIVERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,7,8,4,2,21
VILLA SERRANO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,3,5,2,3,13
VILLA TUNARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,68,78,4,2,152
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,1,6,0,1,8
VILLAZON,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,31,33,6,1,71
VINTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,41,42,11,7,101
VITICHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,3,4,1,3,11
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,1,2,1,0,4
WARNES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,113,118,4,4,239
YACO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,3,5,1,3,12
YACUIBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,85,99,11,17,212
YAMPARAEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,3,2,1,0,6
YANACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,6,2,0,0,8
YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,40,40,17,7,104
YOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,6,6,3,1,16
YOTALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,4,2,2,1,9
YUNCHARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,0,0,4,6,10
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,0,1,0,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-01-01,2,2,4,0,8
ACACIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,0,3,4,3,10
ACHACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,20,22,6,7,55
ACHOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,11,12,10,7,40
AIQUILE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,13,13,4,4,34
ALALAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,0,0,6,1,7
ALCALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,0,2,1,5,8
ALTO BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,6,6,1,0,13
ANCORAIMES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,5,11,5,2,23
ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,3,0,1,0,4
ANTEQUERA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,2,3,1,2,8
ANZALDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,8,4,5,4,21
APOLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,10,8,6,5,29
ARAMPAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,0,0,3,3,6
ARANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,14,8,1,0,23
ARBIETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,10,8,5,2,25
ARQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,11,5,2,0,18
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,21,24,1,1,47
ATOCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,7,9,0,0,16
AUCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,0,2,1,2,5
AYATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,5,4,3,1,13
AYO AYO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,4,4,0,1,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,11,7,10,2,30
AZURDUY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,6,8,2,1,17
BATALLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,4,10,5,7,26
BAURES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,3,3,0,0,6
BELLA FLOR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,1,2,1,1,5
BERMEJO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,20,16,1,6,43
BETANZOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,11,11,5,0,27
BOLIVAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,1,1,3,0,5
BOLPEBRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,0,0,0,1,1
BOYUIBE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,6,2,0,1,9
BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,8,9,3,2,22
CABEZAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,24,14,13,11,62
CAIROMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,7,4,0,2,13
"CAIZA ""D""",vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,7,7,1,1,16
CAJUATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,8,6,0,0,14
CALACOTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,0,2,0,1,3
CALAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,12,4,0,1,17
CAMARGO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,9,17,1,1,28
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,4,1,0,0,5
CAMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,40,26,3,1,70
CAPINOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,14,13,1,2,30
CAQUIAVIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,4,5,0,0,9
CARACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,10,10,0,2,22
CARANAVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,31,28,4,4,67
CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,0,0,0,1,1
CARAPARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,16,4,3,7,30
CARIPUYO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,1,1,5,3,10
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,4,4,5,1,14
CATACORA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,0,0,1,2,3
CHACARILLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,1,2,1,2,6
CHALLAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,25,19,6,8,58
CHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,3,4,1,0,8
CHARAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,8,16,19,23,66
CHARAÑA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,3,1,0,1,5
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,13,13,5,2,33
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,21,14,5,1,41
CHIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,1,1,0,0,2
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,1,1,0,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,10,12,1,0,23
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,5,4,5,3,17
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,1,6,0,6,13
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,5,3,1,5,14
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,14,18,0,3,35
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,66,65,7,5,143
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,3,5,8,9,25
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,584,570,2,1,1157
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,33,30,0,2,65
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,11,10,0,0,21
COLLANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,1,2,0,1,4
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,12,23,0,0,35
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,3,8,0,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,13,8,10,14,45
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,8,7,0,0,15
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,11,10,12,10,43
COMANCHE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,3,2,1,0,6
COMARAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,13,14,2,1,30
COMBAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,0,0,0,4,4
CONCEPCION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,39,14,2,1,56
COPACABANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,8,8,3,2,21
CORIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,12,11,0,0,23
CORO CORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,2,3,0,1,6
COROICO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,12,16,2,2,32
CORQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,2,2,4,3,11
COTAGAITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,8,14,2,4,28
COTOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,63,46,0,2,111
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,0,0,0,1,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,21,20,0,2,43
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,0,1,0,0,1
CUEVO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,1,1,1,0,3
CULPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,13,14,9,7,43
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,1,4,0,1,6
CURVA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,0,0,1,0,1
DESAGUADERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,4,3,0,2,9
EL ALTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,598,618,130,135,1481
EL CHORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,1,1,0,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,4,6,0,0,10
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,8,8,1,2,19
EL TORNO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,31,36,4,4,75
EL VILLAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,2,0,1,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,13,12,3,2,30
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,36,36,0,0,72
ESCOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,3,1,0,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,5,0,0,2,7
EXALTACION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,1,0,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,7,17,0,1,25
FILADELFIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,0,1,1,2,4
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,11,12,0,1,24
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,3,0,2,3,8
GUANAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,10,6,3,3,22
GUAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,3,3,3,0,9
GUAYARAMERIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,31,49,1,1,82
GUTIERREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,8,10,6,8,32
HUACARETA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,3,14,0,4,21
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,1,0,1,1,3
HUANUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,19,20,1,1,41
HUARACAJE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,2,3,0,0,5
HUARINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,2,3,0,1,6
HUATAJATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,0,0,2,1,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,0,2,1,0,3
HUMANATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,3,0,1,4,8
ICHOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,2,1,0,2,5
ICLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,4,3,4,2,13
INCAHUASI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,0,7,6,5,18
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,2,0,0,0,2
INQUISIVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,5,3,1,2,11
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,6,6,3,2,17
IXIAMAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,8,16,1,2,27
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,2,9,1,1,13
LA ASUNTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,46,37,6,11,100
LA GUARDIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,82,85,0,4,171
LA PAZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,577,556,1,4,1138
LAGUNILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,4,4,2,5,15
LAJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,5,10,1,2,18
LAS CARRERAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,2,0,3,2,7
LICOMA PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,0,1,1,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-02-01,2,9,0,0,11
