,group,variable,month,ANTINEUMOCÓCICA 1RA DOSIS DENTRO,ANTINEUMOCÓCICA 1RA DOSIS DENTRO,ANTINEUMOCÓCICA 1RA DOSIS FUERA,ANTINEUMOCÓCICA 1RA DOSIS FUERA,TOTALES
SANTA ROSA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,9,14,0,0,23
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,9,22,5,1,37
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,1,5,0,0,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,3,3,5,2,13
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,7,1,2,0,10
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,1,0,0,1,2
SANTIVAÑES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,3,3,0,1,7
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,1,2,1,4,8
SAPAHAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,7,7,4,3,21
SENA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,8,10,1,2,21
SHINAOTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,12,25,0,0,37
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,8,14,2,1,25
SICAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,4,2,2,1,9
SIPE SIPE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,33,34,2,1,70
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,4,3,1,0,8
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,5,4,4,7,20
SORATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,5,4,5,7,21
SUCRE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,282,285,5,3,575
TACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,1,0,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,6,6,3,1,16
TACOBAMBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,1,2,3,7,13
TACOPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,0,5,6,2,13
TAPACARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,9,6,7,10,32
TARABUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,3,6,1,4,14
TARACO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,0,3,1,2,6
TARATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,6,3,1,2,12
TARIJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,194,202,2,1,399
TARVITA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,5,4,11,3,23
TEOPONTE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,10,5,4,4,23
TIAWANACU,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,5,3,0,1,9
TINGUIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,8,12,10,6,36
TIPUANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,10,6,0,4,20
TIQUIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,51,46,13,12,122
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,4,6,0,1,11
TOCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,1,6,2,2,11
TOLATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,7,3,0,0,10
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,2,3,1,2,8
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,6,4,0,6,16
TOMINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,3,8,2,2,15
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,3,1,12,9,25
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,4,13,4,6,27
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,1,2,1,0,4
TRIGAL,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,0,1,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,123,128,2,4,257
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,35,35,7,4,81
TURCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,1,5,0,0,6
UMALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,7,7,2,5,21
UNCIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,18,9,4,4,35
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,5,12,4,1,22
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,3,7,0,0,10
UYUNI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,75,28,2,0,105
VACAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,3,0,2,4,9
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,14,12,0,0,26
VIACHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,65,58,3,2,128
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,2,6,4,0,12
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,7,5,2,6,20
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,27,41,3,3,74
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,3,0,5,5,13
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,5,5,2,1,13
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,4,8,3,0,15
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,51,58,7,6,122
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,8,5,0,2,15
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,32,38,1,1,72
VINTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,53,35,9,12,109
VITICHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,5,4,0,2,11
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,0,2,0,0,2
WARNES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,121,109,1,2,233
YACO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,6,5,2,2,15
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,91,73,13,10,187
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,2,4,2,0,8
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,10,8,0,0,18
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,48,54,10,13,125
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,4,10,0,1,15
YOTALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,6,7,3,0,16
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,6,0,2,2,10
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,0,0,0,1,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-01-01,1,4,2,3,10
ACACIO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,3,1,2,3,9
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,21,18,8,1,48
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,7,10,7,7,31
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,15,17,3,11,46
ALALAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,0,4,1,5
ALCALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,2,0,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,9,4,0,1,14
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,3,5,3,4,15
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,2,0,0,1,3
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,1,1,2,4
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,5,2,1,0,8
APOLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,13,18,5,2,38
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,1,0,1,1,3
ARANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,15,10,5,2,32
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,12,9,1,2,24
ARQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,5,4,5,4,18
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,23,28,0,0,51
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,16,7,0,0,23
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,1,3,1,2,7
AYATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,3,5,2,2,12
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,4,4,2,0,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,15,7,6,6,34
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,2,4,4,1,11
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,7,12,3,6,28
BAURES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,2,2,0,0,4
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,1,0,1,0,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,1,0,0,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,2,1,0,3
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,21,17,2,2,42
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,12,9,3,5,29
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,4,10,3,4,21
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,1,0,0,1
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,4,7,0,2,13
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,10,9,0,2,21
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,23,16,16,7,62
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,8,7,1,3,19
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,1,3,0,3,7
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,6,9,0,0,15
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,0,0,1,1
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,6,9,2,2,19
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,14,5,3,2,24
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,2,3,0,0,5
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,36,37,1,1,75
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,15,16,3,2,36
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,4,5,0,2,11
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,7,15,5,2,29
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,33,20,4,1,58
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,19,11,1,2,33
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,1,5,2,3,11
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,2,4,2,0,8
CATACORA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,0,1,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,23,32,3,6,64
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,3,5,1,0,9
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,17,8,10,16,51
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,1,0,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,12,9,2,5,28
CHIMORE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,19,15,3,2,39
CHIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,2,0,0,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,2,1,0,0,3
CHUA COCANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,2,4,0,0,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,13,9,1,1,24
CHUMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,6,1,3,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,4,3,2,2,11
CKOCHAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,3,6,0,4,13
CLIZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,11,12,1,2,26
COBIJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,51,56,5,2,114
COCAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,6,2,4,8,20
COCHABAMBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,582,572,2,3,1159
COIPASA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,1,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,39,44,1,0,84
"COLCHA ""K""",vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,6,10,2,0,18
COLLANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,0,1,0,1
COLOMI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,19,9,2,0,30
COLPA BELGICA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,6,4,2,1,13
COLQUECHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,10,11,14,8,43
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,7,7,0,0,14
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,6,5,8,9,28
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,3,1,0,0,4
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,15,19,1,1,36
COMBAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,0,1,0,1
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,22,24,1,1,48
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,8,4,5,3,20
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,12,8,1,0,21
CORO CORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,3,3,0,1,7
COROICO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,10,8,3,3,24
CORQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,5,3,0,0,8
COTAGAITA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,17,10,6,5,38
COTOCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,62,58,0,0,120
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,22,12,1,2,37
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,1,0,1,2
CUEVO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,3,4,1,3,11
CULPINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,5,6,9,4,24
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,3,4,1,1,9
CURVA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,0,3,1,4
DESAGUADERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,5,2,2,0,9
EL ALTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,658,625,104,126,1513
EL CHORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,2,1,0,0,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,13,10,0,2,25
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,3,11,2,3,19
EL TORNO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,27,49,2,0,78
EL VILLAR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,3,2,0,0,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,18,12,7,1,38
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,33,20,0,0,53
ESCOMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,3,2,0,0,5
EUCALIPTUS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,3,2,1,0,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,1,1,0,2
EXALTACION,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,5,3,1,0,9
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,5,9,1,2,17
FILADELFIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,1,3,0,0,4
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,14,11,0,1,26
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,1,5,2,0,8
GUANAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,9,8,8,1,26
GUAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,3,4,0,3,10
GUAYARAMERIN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,46,37,1,0,84
GUTIERREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,6,10,5,7,28
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,6,6,3,3,18
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,0,3,3,6
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,18,22,2,0,42
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,3,2,1,0,6
HUARINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,2,1,2,1,6
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,0,3,0,3
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,1,1,2,2,6
ICLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,2,0,2,1,5
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,6,4,5,3,18
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,2,1,1,0,4
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,5,2,1,3,11
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,6,7,6,1,20
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,8,10,2,1,21
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,9,2,0,0,11
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,34,36,5,7,82
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,71,90,1,1,163
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,636,582,1,1,1220
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,8,4,1,1,14
LAJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,15,12,0,0,27
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,2,5,0,1,8
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,3,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,33,16,15,18,82
LLICA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,2,1,0,3
LORETO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,1,1,0,2
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,4,7,1,0,12
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,4,2,0,0,6
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,3,3,2,2,10
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,13,15,0,0,28
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,12,13,0,0,25
MALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,0,0,2,2
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,15,13,0,0,28
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,6,7,1,2,16
MINEROS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,19,26,7,4,56
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,24,11,4,4,43
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,6,7,3,5,21
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,1,3,4,4,12
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,16,17,1,1,35
MONTERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,103,107,3,2,215
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,1,1,0,0,2
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,3,1,3,4,11
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,0,5,2,4,11
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,2,4,0,0,6
OCURI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-02-01,4,9,8,5,26
