,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,3,1,1,2,7
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,5,11,0,0,16
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,17,13,1,2,33
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,1433,1346,29,18,2826
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,8,13,0,0,21
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,9,22,5,1,37
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,1,5,0,0,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,3,3,6,2,14
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,7,1,2,0,10
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,1,0,0,0,1
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,3,3,0,1,7
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,1,2,1,4,8
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,7,6,4,3,20
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,5,8,0,0,13
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,10,27,0,0,37
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,7,14,2,1,24
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,4,2,2,1,9
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,34,35,2,1,72
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,4,3,1,0,8
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,5,4,4,7,20
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,5,4,5,7,21
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,281,279,5,3,568
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,1,0,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,6,6,3,1,16
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,1,2,3,6,12
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,0,5,4,2,11
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,9,6,6,10,31
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,3,6,1,4,14
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,0,2,1,2,5
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,6,3,1,2,12
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,202,197,2,1,402
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,5,4,11,3,23
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,10,4,4,4,22
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,5,4,2,1,12
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,8,12,9,6,35
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,9,3,0,4,16
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,57,49,13,12,131
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,3,6,0,1,10
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,1,6,2,2,11
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,7,3,0,0,10
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,1,1,2,1,5
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,8,2,0,3,13
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,3,8,2,2,15
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,3,1,12,9,25
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,4,12,4,5,25
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,1,2,1,0,4
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,0,1,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,115,133,1,4,253
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,44,32,7,4,87
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,1,5,0,0,6
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,7,7,2,5,21
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,18,9,4,4,35
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,4,12,5,1,22
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,3,7,0,0,10
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,21,22,2,0,45
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,3,0,2,4,9
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,14,13,0,0,27
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,65,58,3,1,127
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,2,6,4,0,12
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,7,5,2,6,20
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,34,42,2,5,83
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,3,0,5,4,12
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,5,5,2,1,13
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,4,8,2,1,15
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,50,57,7,5,119
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,8,5,0,2,15
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,31,38,1,1,71
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,52,31,9,12,104
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,4,4,0,2,10
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,0,2,0,0,2
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,122,105,0,1,228
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,5,4,2,2,13
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,79,62,9,5,155
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,2,5,1,0,8
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,10,8,0,0,18
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,49,51,7,9,116
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,4,10,0,1,15
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,6,7,3,0,16
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,6,0,2,2,10
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,0,0,0,1,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-01-01,1,4,2,3,10
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,3,1,2,3,9
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,21,18,8,1,48
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,6,10,7,7,30
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,15,17,3,11,46
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,0,0,3,1,4
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,2,0,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,3,7,0,1,11
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,3,5,3,4,15
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,2,0,0,1,3
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,0,1,1,2,4
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,5,2,1,0,8
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,12,16,4,2,34
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,1,0,1,1,3
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,15,10,5,2,32
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,13,10,1,2,26
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,5,4,5,4,18
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,22,26,0,0,48
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,16,5,0,0,21
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,1,3,1,2,7
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,3,4,2,1,10
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,4,4,2,0,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,15,8,5,6,34
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,2,4,4,1,11
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,7,12,3,6,28
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,2,2,0,0,4
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,1,0,1,0,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,1,0,0,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,0,3,1,0,4
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,21,17,2,2,42
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,12,9,3,5,29
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,4,10,3,4,21
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,0,1,0,0,1
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,4,7,0,2,13
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,11,10,0,2,23
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,21,16,11,5,53
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,8,7,1,3,19
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,1,3,0,2,6
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,6,9,0,0,15
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,1,0,1,1,3
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,6,10,2,2,20
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,14,5,3,2,24
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,2,3,0,0,5
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,36,36,0,1,73
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,16,16,1,1,34
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,4,5,0,2,11
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,6,14,4,2,26
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,33,19,4,1,57
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,15,11,1,2,29
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,1,5,2,3,11
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,2,4,2,0,8
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,0,0,1,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,22,30,3,6,61
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,3,5,1,0,9
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,17,8,12,21,58
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,1,0,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,12,9,2,5,28
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,19,15,3,1,38
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,1,0,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,2,1,0,0,3
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,2,4,0,0,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,11,9,1,1,22
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,0,6,1,3,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,4,2,2,2,10
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,3,6,0,4,13
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,11,12,1,2,26
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,53,59,5,1,118
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,6,2,5,8,21
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,591,568,1,2,1162
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,0,1,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,39,44,1,0,84
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,6,10,2,0,18
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,0,0,1,0,1
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,16,9,1,0,26
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,6,4,2,1,13
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,11,13,12,7,43
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,7,7,0,0,14
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,6,5,9,9,29
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,4,1,0,0,5
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,15,19,1,1,36
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,0,0,1,0,1
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,22,24,1,1,48
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,8,4,5,3,20
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,11,7,1,0,19
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,3,3,0,1,7
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,10,8,3,3,24
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,5,3,0,0,8
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,17,9,6,4,36
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,53,43,0,0,96
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,22,12,1,2,37
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,0,1,0,1,2
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,3,4,1,3,11
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,5,6,9,4,24
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,3,4,1,1,9
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,0,0,3,1,4
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,5,1,0,0,6
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,636,580,101,112,1429
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,2,1,0,0,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,14,13,0,2,29
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,4,11,3,5,23
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,28,48,2,0,78
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,3,2,0,0,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,17,11,5,4,37
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,33,22,0,0,55
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,3,2,0,0,5
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,3,2,1,0,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,0,1,1,0,2
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,4,3,0,0,7
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,5,9,1,2,17
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,1,3,0,0,4
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,14,11,0,1,26
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,1,5,2,0,8
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,10,8,7,1,26
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,3,4,0,3,10
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,50,40,0,0,90
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,6,10,5,7,28
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,6,6,3,3,18
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,0,0,3,4,7
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,18,22,2,0,42
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,3,2,1,0,6
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,2,1,2,1,6
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,0,0,3,0,3
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,1,1,2,2,6
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,2,0,2,1,5
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,6,4,5,3,18
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,2,1,1,0,4
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,4,2,1,2,9
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,6,7,5,1,19
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,8,10,2,1,21
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,9,2,0,0,11
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,31,35,5,6,77
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,68,75,1,1,145
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,621,567,1,0,1189
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,8,4,1,1,14
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,14,11,0,0,25
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,2,5,0,1,8
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,0,3,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,33,16,14,19,82
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,0,2,1,0,3
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,0,1,0,0,1
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,4,7,1,0,12
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,4,2,0,0,6
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,3,3,2,2,10
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,10,11,0,0,21
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,11,13,0,0,24
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,0,0,0,2,2
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,15,12,0,0,27
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,6,6,1,2,15
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,17,24,6,3,50
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,23,10,3,4,40
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,6,7,3,5,21
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,1,3,4,4,12
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,15,16,1,1,33
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,99,105,4,1,209
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,1,1,0,0,2
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,3,1,4,3,11
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,0,4,2,1,7
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,2,4,0,0,6
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,4,9,8,5,26
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,5,5,1,1,12
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,3,2,7,4,16
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,272,288,4,2,566
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,12,9,1,0,22
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,5,6,2,2,15
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-02-01,26,15,18,26,85
