,group,variable,month,CONDÓN MASCULINO: USUARIAS (OS) NUEVAS (OS) < 15,CONDÓN MASCULINO: USUARIAS (OS) NUEVAS (OS) 15 - 19,CONDÓN MASCULINO: USUARIAS (OS) NUEVAS (OS) 20 - 34,CONDÓN MASCULINO: USUARIAS (OS) NUEVAS (OS) 35 - 49,CONDÓN MASCULINO: USUARIAS (OS) NUEVAS (OS) 50 Y +,TOTALES
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,4,11,2,0,17
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,1,0,0,1
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,0,1,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,21,187,726,5,939
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,1,0,0,2
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,1,0,5,2,0,8
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,1,0,0,1
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,1,0,0,1
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,0,1,0,1
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,1,0,0,1
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,6,0,0,6
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,2,4,1,0,7
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,1,0,0,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,3,0,1,4
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,3,0,0,4
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,1,0,0,1
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,2,1,0,3
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,43,59,12,0,114
TACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,0,1,0,1
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,2,1,0,3
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,0,1,0,2
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,1,1,0,2
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,0,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,6,71,81,12,2,172
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,4,0,0,5
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,1,0,0,2
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,2,1,0,3
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,0,0,0,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,5,22,5,0,32
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,5,5,0,0,10
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,2,1,0,0,3
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,1,1,0,3
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,0,2,0,2
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,2,0,0,3
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,2,0,0,3
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,1,0,4,2,0,7
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,1,3,0,4
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,51,555,202,60,868
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,2,13,2,0,17
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,1,0,0,2
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,1,0,0,2
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,3,0,0,4
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,3,0,0,4
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,0,1,0,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,5,2,0,8
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,2,20,8,0,30
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,0,0,0,1
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,0,0,0,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,2,0,0,3
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,2,1,1,4
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,4,0,0,5
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,9,25,2,0,36
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,3,10,7,1,21
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,3,6,0,0,9
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,2,15,4,0,21
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,0,0,0,1
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,3,8,4,0,15
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,1,0,0,2
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,3,15,4,0,22
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,1,0,0,1
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,1,0,0,1
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,6,0,0,6
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,3,2,1,6
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,0,4,2,0,6
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-01-01,0,1,3,2,0,6
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,2,1,0,3
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,5,0,0,5
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,2,8,3,0,13
ALALAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,1,0,0,0,1
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,2,0,0,2
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,1,0,0,0,1
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,4,1,0,5
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,2,2,0,4
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,1,1,0,0,2
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,1,2,0,0,3
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,2,4,0,0,6
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,4,3,0,7
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,2,0,0,2
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,3,3,0,6
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,2,0,5,3,0,10
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,0,2,0,2
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,4,0,0,4
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,1,0,0,0,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,3,3,0,6
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,1,1,0,2
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,1,2,0,3
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,1,0,0,1
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,7,5,1,0,13
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,2,8,1,0,11
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,2,3,1,0,6
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,1,6,1,1,9
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,0,2,0,2
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,1,2,0,0,3
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,2,2,0,4
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,1,0,1,0,2
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,1,7,2,0,10
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,4,2,0,6
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,1,7,3,0,11
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,1,0,0,0,1
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,1,0,1,2
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,2,3,1,0,6
CATACORA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,0,1,0,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,2,7,0,0,9
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,1,1,1,0,3
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,1,0,0,1
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,3,9,2,0,14
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,3,9,1,0,13
CHUA COCANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,5,1,0,6
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,0,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,3,1,0,0,4
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,0,1,0,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,4,0,0,4
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,2,4,2,0,8
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,4,1,0,5
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,18,652,60,0,730
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,6,1,0,7
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,1,9,4,0,14
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,1,0,0,1
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,2,0,1,3
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,1,0,0,1
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,1,8,1,0,10
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,2,10,0,1,13
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,2,1,1,4
COMANCHE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,1,1,1,0,3
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,2,1,0,3
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,2,0,0,2
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,1,4,0,0,5
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,1,0,0,1
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,5,31,7,3,46
CRUZ DE MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,2,1,0,3
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2019-02-01,0,0,5,0,0,5
