,group,variable,month,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SANTIAGO DE HUARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,2,3,0,2,2,5,7
SANTIAGO DE HUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,2,0,0,0,2,2
SANTIVAÑES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,1,1,28,0,29,1,30
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,2,0,0,0,2,2
SAPAHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,1,6,4,5,5,11,16
SENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,4,4,0,0,4,4,8
SHINAOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,5,37,10,15,15,52,67
SICA SICA (VILLA AROMA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,6,0,7,0,13,13
SICAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,3,13,4,14,7,27,34
SIPE SIPE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,9,47,14,10,23,57,80
SOPACHUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,2,6,0,0,2,6,8
SORACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,6,0,2,0,8,8
SORATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,11,3,8,3,19,22
SUCRE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,71,119,42,41,113,160,273
TACACOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,1,1,16,1,17,18
TACOBAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,3,0,2,0,5,5
TACOPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,1,1,2,1,3,4
TAHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,1,0,0,0,1,1
TAPACARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,6,24,1,1,7,25,32
TARABUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,1,4,1,2,2,6,8
TARATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,2,2,0,2,2,4,6
TARIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,37,220,73,29,110,249,359
TARVITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,1,1,0,0,1,1,2
TEOPONTE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,2,8,1,4,3,12,15
TINGUIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,2,0,7,0,9,9
TIPUANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,3,5,2,3,5,8,13
TIQUIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,7,25,16,25,23,50,73
TIRAQUE (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,2,10,0,6,2,16,18
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,2,0,0,0,2,2
TOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,1,3,2,1,3,4,7
TOLATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,4,0,17,7,21,7,28
TOMAVE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,0,0,3,0,3,3
TOMINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,1,0,0,0,1,0,1
TORO TORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,0,0,9,0,9,9
TOTORA(CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,1,10,3,7,4,17,21
TOTORA(ORR),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,1,1,2,0,3,1,4
TRIGAL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,2,0,1,2,3,2,5
TRINIDAD,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,14,175,1,2,15,177,192
TUPIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,8,74,6,9,14,83,97
TURCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,1,1,3,1,4,5
UMALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,3,2,0,2,3,5
UNCIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,15,0,8,0,23,23
URIONDO (A. CONCEPCION),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,10,0,2,0,12,12
URUBICHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,11,0,0,0,11,11
UYUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,2,36,0,1,2,37,39
VACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,2,3,1,4,3,7,10
VALLEGRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,1,4,1,2,2,6,8
VIACHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,10,80,1,8,11,88,99
VILA VILA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,1,6,9,6,10,16
VILLA CHARCAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,2,8,6,9,8,17,25
VILLA MONTES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,107,57,7,3,114,60,174
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,0,3,4,3,4,7
VILLA RIVERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,4,5,2,4,6,9,15
VILLA SERRANO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,1,0,0,0,1,0,1
VILLA TUNARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,14,35,20,18,34,53,87
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,9,1,0,1,9,2,11
VILLAZON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,14,41,1,3,15,44,59
VINTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,9,66,10,32,19,98,117
VITICHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,2,0,1,0,3,3
WALDO BALLIVIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,4,0,0,0,4,4
WARNES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,52,123,251,50,303,173,476
YACO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,0,1,2,1,2,3
YACUIBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,37,90,45,100,82,190,272
YANACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,2,0,0,0,2,2
YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,6,12,129,95,135,107,242
YOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,6,0,0,0,6,6
YOTALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,0,2,3,2,3,5
YUNCHARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,0,2,0,3,0,5,5
ZUDAÑEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-01-01,1,1,0,0,1,1,2
ACACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,1,0,1,0,2,2
ACHACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,19,1,5,2,24,26
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,24,40,5,41,29,70
AIQUILE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,9,27,56,67,65,94,159
ALALAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,2,0,5,0,7,7
ALCALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,4,0,0,1,4,5
ALTO BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,0,24,3,24,3,27
ANCORAIMES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,4,9,0,1,4,10,14
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,2,7,11,7,13,20
ANZALDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,0,0,3,2,3,5
APOLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,14,0,3,1,17,18
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,1,0,2,0,3,3
ARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,4,16,2,5,6,21,27
ARBIETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,8,3,24,5,32,37
ARQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,5,3,1,4,6,10
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,49,0,3,2,52,54
ATOCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,7,3,2,7,9,10,19
AUCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,2,3,9,3,11,14
AYATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,7,0,4,2,11,13
AYO AYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,6,9,14,9,20,29
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,8,6,16,8,24,32
AZURDUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,1,0,1,0,2,2
BATALLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,5,9,10,9,15,24
BAURES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,8,0,0,0,8,8
BELEN DE ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,0,1,2,1,2,3
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,5,1,2,3,7,10
BERMEJO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,7,29,0,0,7,29,36
BETANZOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,25,8,4,10,29,39
BOLIVAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,1,0,2,0,3,3
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,1,10,4,11,5,16
BOYUIBE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,5,0,0,0,5,0,5
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,28,3,22,5,50,55
CABEZAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,11,12,442,124,453,136,589
CAIROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,5,3,4,3,9,12
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,14,0,7,0,21,21
CAJUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,18,0,0,0,18,18
CALACOTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,1,0,0,0,1,1
CALAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,15,0,1,1,16,17
CAMARGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,7,3,0,5,7,12
CAMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,13,18,38,32,51,50,101
CAPINOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,6,13,27,48,33,61,94
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,3,1,0,3,3,6
CARACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,4,15,2,17,6,23
CARANAVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,20,76,12,27,32,103,135
CARAPARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,4,12,0,0,4,12,16
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,10,8,3,8,13,21
CATACORA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,20,10,7,12,27,39
CHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,4,0,5,0,9,9
CHARAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,10,1,8,3,18,21
CHARAÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,4,0,0,2,4,6
CHAYANTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,2,0,1,0,3,3
CHIMORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,6,18,133,14,139,32,171
CHIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,3,0,5,0,8,8
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,3,22,6,10,9,32,41
CHUMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,2,21,19,22,21,43
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,2,0,3,1,5,6
CKOCHAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,9,0,1,0,10,10
CLIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,7,7,14,25,21,32,53
COBIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,17,52,15,5,32,57,89
COCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,30,39,37,34,67,73,140
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,130,493,1142,980,1272,1473,2745
COIPASA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,1,1,1,1,2,3
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,21,42,43,66,64,108,172
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,6,5,3,7,9,16
COLLANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,6,3,0,1,6,4,10
COLOMI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,5,14,89,3,94,17,111
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,3,14,0,0,3,14,17
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,14,1,13,1,27,28
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,8,0,0,2,8,10
COLQUIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,4,5,6,5,10,15
COMANCHE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,2,0,0,0,2,2
COMARAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,5,0,0,0,5,5
CONCEPCION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,6,12,10,11,16,23,39
CORIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,7,38,2,5,9,43,52
CORO CORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,2,4,4,4,6,10
COROICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,4,6,4,7,8,15
CORQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,5,13,3,5,8,18,26
COTOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,8,0,1,2,9,11
CRUZ DE MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,1,0,1,0,2,2
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,5,3,0,2,5,5,10
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,2,0,0,1,2,3
CUEVO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,3,0,4,1,7,8
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,4,0,0,0,4,4
CURVA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,0,3,8,3,8,11
EL ALTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,118,985,698,883,816,1868,2684
EL CHORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,3,0,1,0,4,4
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,2,6,3,7,5,12
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,8,0,3,0,11,11
EL TORNO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,3,0,0,0,3,0,3
EL VILLAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,1,0,0,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,7,3,2,2,9,5,14
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,16,67,103,14,119,81,200
ESCOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,2,4,0,4,2,6
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,2,0,6,0,8,8
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,0,2,0,2,0,2
EXALTACION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,1,0,2,0,3,3
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,9,2,3,4,12,16
FILADELFIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,1,1,0,1,1,2
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,3,17,1,4,4,21,25
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,4,5,0,0,4,5,9
GUANAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,16,4,6,6,22,28
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,8,60,244,28,252,88,340
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,3,0,0,0,3,3
HUACARETA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,3,2,2,1,5,3,8
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,4,6,8,3,12,9,21
HUACHACALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,9,6,7,8,16,24
HUARACAJE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,6,0,0,0,6,6
HUARINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,5,3,1,4,6,10
HUATAJATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,2,0,0,1,2,3
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,2,0,0,2,2,4
ICHOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,0,4,6,4,6,10
INCAHUASI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,3,6,4,6,7,13
INQUISIVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,11,0,1,0,12,12
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,3,21,28,23,31,54
IXIAMAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,4,17,2,3,6,20,26
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,18,0,6,2,24,26
LA PAZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,204,614,1525,944,1729,1558,3287
LAGUNILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,4,3,14,1,18,4,22
LAJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,4,2,3,2,7,9
LAS CARRERAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,1,0,0,1,1,2
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,3,41,22,76,25,117,142
LLICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,4,0,0,0,4,4
LORETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,0,13,33,13,33,46
LURIBAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,3,0,0,1,3,4
MACHARETI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,10,7,7,8,17,25
MAGDALENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,6,1,3,3,9,12
MAIRANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,1,0,0,0,1,1
MAPIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,3,29,0,0,3,29,32
MECAPACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,2,0,0,1,2,3
MINEROS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,9,0,0,0,9,9
MIZQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,3,13,1,5,4,18,22
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,8,0,6,2,14,16
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,10,0,0,0,10,10
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,7,3,10,12,17,15,32
MONTERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,7,207,36,49,43,256,299
MORO MORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,1,3,1,3,2,5
MOROCHATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,4,0,134,159,138,159,297
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,0,1,1,2,1,3
NAZACARA DE PACAJES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,3,0,0,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,0,1,3,1,3,4
OCURI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,23,0,11,0,34,34
OKINAWA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,6,13,6,14,12,26
OMEREQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,2,8,2,8,4,12
ORURO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,59,297,2,0,61,297,358
PADCAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,7,0,0,0,7,7
PADILLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,3,0,0,0,3,0,3
PAILON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,12,11,15,11,27,38
PALCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,22,4,5,6,27,33
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,11,34,12,19,23,53,76
PAMPA AULLAGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,2,1,0,2,2,4
PAMPA GRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,0,0,1,1,1,2
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,7,26,0,0,7,26,33
PASORAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,4,3,3,0,7,3,10
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,5,7,0,6,5,13,18
PAZÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,3,0,2,1,5,6
POCOATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,0,0,0,1,0,1
POCONA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,4,4,4,4,8,12
POJO (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,4,0,0,0,4,4
POOPO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,1,16,11,17,12,29
PORCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,0,8,0,3,0,11,11
PORONGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,2,1,0,0,2,1,3
PORTACHUELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-02-01,1,20,0,1,1,21,22
