,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN ANDRES DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,1,0,1,1
SAN ANTONIO DE ESMORUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,3,0,3,3
SAN ANTONIO DE LOMERIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,1,0,1,1
SAN BENITO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,2,0,2,2
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,18,0,19,19
SAN BUENA VENTURA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,2,0,12,0,14,14
SAN CARLOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,4,0,0,0,4,4
SAN IGNACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,11,0,11,11
SAN IGNACIO DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,0,0,1,1
SAN JAVIER(BNI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,2,0,0,0,2,2
SAN JOAQUIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,36,0,0,0,36,36
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,19,0,6,0,25,25
SAN JULIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,2,0,3,3
SAN LORENZO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,3,0,18,0,21,21
SAN LORENZO(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,2,0,2,2
SAN MATIAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,6,0,3,0,9,9
SAN MIGUEL DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,5,0,5,5
SAN PABLO DE LIPEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,3,0,4,4
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,38,0,38,38
SAN PEDRO DE CURAHUARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,13,0,13,13
SAN PEDRO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,8,0,8,8
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,159,0,260,0,419,419
SANTA ROSA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,13,0,92,0,105,105
SANTIAGO DE CALLAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,9,0,9,9
SANTIAGO DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,19,0,19,19
SAPAHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,4,0,4,4
SENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,12,0,12,12
SHINAOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,0,0,1,1
SICA SICA (VILLA AROMA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,2,0,30,0,32,32
SORATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,23,0,23,23
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,0,0,1,1
TACOBAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,3,0,3,3
TAPACARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,2,0,2,2
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,19,0,139,0,158,158
TEOPONTE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,5,0,5,5
TINGUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,20,0,20,20
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,4,0,4,4
TOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,22,0,23,23
TOLEDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,14,0,15,15
TOMAVE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,4,0,4,4
TORO TORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,1,0,1,1
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,39,0,39,39
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,107,0,68,0,175,175
UMALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,11,0,11,11
UNCIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,16,0,16,16
UYUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,4,0,12,0,16,16
VALLEGRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,1,0,1,1
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,45,0,234,0,279,279
VILLA MONTES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,2,0,0,0,2,2
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,1,0,1,1
VILLA TUNARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,7,0,7,7
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,4,0,28,0,32,32
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,18,0,118,0,136,136
YACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,12,0,13,13
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,2,0,2,2
YANACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,0,0,1,1
YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,7,0,56,0,63,63
YOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,4,0,4,4
YUNCHARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,4,0,4,4
ACHACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,11,0,11,11
ACHOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,2,0,0,0,2,2
ANDAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
ANZALDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
APOLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
ARAMPAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,3,0,3,3
ATOCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,29,0,29,29
AYATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,3,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,1,0,2,2
AZURDUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,7,0,31,0,38,38
BATALLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,32,0,32,32
BELEN DE ANDAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,1,0,2,2
"CAIZA ""D""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,2,0,2,2
CAQUIAVIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
CARACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,3,0,0,0,3,3
CARANAVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,7,0,8,8
CARAPARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,0,0,1,1
CARIPUYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,2,0,3,3
CHALLAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,3,0,3,3
CHARAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,18,0,18,18
CHAYANTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
CKOCHAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,4,0,4,0,8,8
CLIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,2,0,2,2
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,2,0,16,0,18,18
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,18,0,32,0,50,50
COLCAPIRHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,0,0,1,1
"COLCHA ""K""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,0,0,1,1
COLPA BELGICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,2,0,0,0,2,2
COLQUIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,1,0,2,2
COMANCHE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,3,0,8,0,11,11
CONCEPCION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,20,0,20,20
CORO CORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,13,0,50,0,63,63
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,5,0,6,6
EUREKA (SANTOS MERCADO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,3,0,3,3
EXALTACION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,2,0,2,2
FILADELFIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,2,0,0,0,2,2
GUANAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,9,0,9,9
GUTIERREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,2,0,25,0,27,27
HUACARETA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,0,0,1,1
HUACHACALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,19,0,19,19
INGAVI (HUMAITA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,3,0,0,0,3,3
INQUISIVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
LA ASUNTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,14,0,86,0,100,100
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,33,0,8,0,41,41
LAS CARRERAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,3,0,3,3
LLALLAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,20,0,20,20
MAGDALENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,1,0,2,2
MAIRANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,10,0,10,10
MIZQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
MOCOMOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,3,0,3,3
MOJINETE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,2,0,2,2
MONTERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,1,0,2,2
OCURI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,29,0,29,29
OKINAWA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,5,0,0,0,5,5
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,24,0,60,0,84,84
PADCAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,0,0,1,1
PAILON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,2,0,2,2
PALCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,2,0,2,2
PALOS BLANCOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,3,0,4,4
PAPEL PAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,9,0,9,9
POCONA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
PORCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,3,0,3,3
POSTRER VALLE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,1,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,3,0,3,3
PUERTO SUAREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,4,0,5,5
PUNA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,3,0,3,3
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,3,0,3,0,6,6
RAVELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,8,0,9,9
RIBERALTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,3,0,0,0,3,3
ROBORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,1,0,2,2
SACABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
SACACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,3,0,0,0,3,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,9,0,9,9
SAN ANDRES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,2,0,2,2
SAN ANDRES DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,4,0,4,4
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,3,0,17,0,20,20
SAN BUENA VENTURA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,10,0,10,10
SAN IGNACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,3,0,2,0,5,5
SAN IGNACIO DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,2,0,2,2
SAN JAVIER(STC),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,24,0,0,0,24,24
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,3,0,3,3
SAN LORENZO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,3,0,4,4
SAN PEDRO DE CURAHUARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,1,0,2,2
SAN PEDRO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
SANTA ANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,4,0,4,4
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,112,0,121,0,233,233
SANTA ROSA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,3,0,3,3
SANTIAGO DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
SAPAHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,0,0,1,1
SENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,16,0,17,17
SICA SICA (VILLA AROMA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,16,0,16,0,32,32
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,2,0,11,0,13,13
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,10,0,32,0,42,42
TARVITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
TOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,4,0,4,4
TORO TORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
TOTORA(CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,4,0,8,0,12,12
UMALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,3,0,3,3
UNCIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,1,0,2,2
UYUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,1,0,1,1
VALLEGRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,28,0,4,0,32,32
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,42,0,42,42
VILLA TUNARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,4,0,4,4
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,15,0,15,15
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,2,0,30,0,32,32
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,31,0,31,31
YAMPARAEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,2,0,0,0,2,2
YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,2,0,0,0,2,2
YOTALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,1,0,1,0,2,2
YUNCHARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-06-01,0,0,0,3,0,3,3
ACHACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,0,0,3,0,3,3
ANZALDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,0,0,2,0,2,2
ASCENCION DE GUARAYOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,1,0,0,0,1,1
BAURES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,1,0,0,0,1,1
BELLA FLOR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,1,0,0,0,1,1
BETANZOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,0,0,5,0,5,5
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,2,0,2,0,4,4
CALAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,0,0,7,0,7,7
CARIPUYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,0,0,6,0,6,6
CHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,0,0,3,0,3,3
CHARAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,0,0,6,0,6,6
CHARAÑA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,0,0,2,0,2,2
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,2,0,0,0,2,2
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,3,0,12,0,15,15
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,1,0,1,0,2,2
COLQUECHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,0,0,2,0,2,2
COLQUIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,3,0,39,0,42,42
COMARAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,3,0,0,0,3,3
COROICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,18,0,82,0,100,100
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,0,0,1,0,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,1,0,0,0,1,1
GUANAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,0,0,4,0,4,4
GUAYARAMERIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,0,0,1,0,1,1
GUTIERREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,0,0,3,0,3,3
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,20,0,5,0,25,25
LAGUNILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,0,0,3,0,3,3
LAJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,1,0,0,0,1,1
MECAPACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-07-01,0,0,0,3,0,3,3
