,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,2,2,84,109,86,111,197
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,4,7,7,4,11,11,22
CLIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,11,10,11,10,22,20,42
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,2,8,52,39,54,47,101
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,393,374,188,192,581,566,1147
COIPASA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,1,1,0,2,1,3,4
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,2,6,12,6,14,20
COLLANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,1,0,1,0,2,2
COLPA BELGICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,8,22,33,63,41,85,126
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,5,5,2,3,7,8,15
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,2,10,4,10,6,20,26
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,2,3,11,36,13,39,52
COMARAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,15,25,43,63,58,88,146
CONCEPCION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,63,101,15,17,78,118,196
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,1,1,1,4,2,5,7
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,12,19,12,19,31
CORO CORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,6,8,6,8,14
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,1,7,22,47,23,54,77
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,2,13,10,13,12,25
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,4,5,26,62,30,67,97
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,54,102,73,146,127,248,375
CRUZ DE MACHACAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,1,1,1,1,2
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,30,52,165,312,195,364,559
CUEVO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,1,4,15,27,16,31,47
CULPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,3,6,1,4,4,10,14
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,5,11,5,11,16
DESAGUADERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,1,1,0,0,1,1,2
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,235,443,420,667,655,1110,1765
EL CHORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,0,3,0,3,3
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,19,40,178,284,197,324,521
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,2,2,1,6,3,8,11
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,73,83,36,81,109,164,273
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,4,5,6,6,10,11,21
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,3,1,3,6,6,7,13
EUCALIPTUS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,4,6,4,6,10
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,1,1,0,0,1,1,2
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,4,3,6,3,10,13
FILADELFIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,1,5,15,26,16,31,47
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,15,27,8,12,23,39,62
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,1,0,23,9,24,9,33
GUAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,11,217,7,217,18,235
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,10,3,9,10,19,13,32
HUACHACALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,1,0,35,10,36,10,46
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,3,0,3,0,3
HUATAJATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,6,4,6,4,10
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,1,2,5,6,6,8,14
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,3,5,3,5,8
INCAHUASI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,5,8,9,23,14,31,45
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,1,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,13,13,35,32,48,45,93
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,1,3,2,3,3,6
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,11,15,8,10,19,25,44
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,45,40,26,20,71,60,131
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,69,107,485,633,554,740,1294
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,271,481,19,51,290,532,822
LA RIVERA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,0,2,0,2,2
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,2,9,10,24,12,33,45
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,11,26,36,26,47,52,99
LICOMA PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,1,0,1,0,1
LLALLAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,5,6,7,13,12,19,31
LLICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,4,3,3,3,7,10
LORETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,4,4,42,38,46,42,88
MACHACAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,2,0,1,10,3,10,13
MACHARETI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,20,31,7,37,27,68,95
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,5,10,59,121,64,131,195
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,2,48,73,48,75,123
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,25,25,1,3,26,28,54
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,4,15,26,17,30,32,62
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,9,8,0,0,9,8,17
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,4,11,9,21,13,32,45
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,5,9,7,12,12,21,33
MOJINETE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,2,5,5,5,7,12
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,7,8,0,0,7,8,15
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,55,83,167,180,222,263,485
MORO MORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,2,4,2,4,4,8,12
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,3,0,6,9,9,9,18
OMEREQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,1,2,6,13,7,15,22
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,115,146,125,206,240,352,592
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,9,17,45,79,54,96,150
PALCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,1,2,6,12,7,14,21
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,3,4,52,50,55,54,109
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,2,2,0,2,2,4
PAMPA GRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,5,13,44,58,49,71,120
PAPEL PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,1,1,1,1,2
PATACAMAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,80,98,2,5,82,103,185
PAZÑA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,1,0,0,0,1,1
POCOATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,1,4,27,40,28,44,72
POOPO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,1,1,3,6,4,7,11
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,3,2,35,45,38,47,85
PORONGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,20,22,54,66,74,88,162
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,21,30,18,10,39,40,79
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,2,18,37,18,39,57
POSTRER VALLE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,2,0,0,0,2,2
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,126,287,232,533,358,820,1178
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,9,10,22,39,31,49,80
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,8,6,8,6,14
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,1,3,10,6,11,9,20
PUERTO PEREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,3,1,20,17,23,18,41
PUERTO RICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,23,27,23,27,50
PUERTO SILES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,10,8,10,8,18
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,1,13,22,13,23,36
PUNATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,1,1,1,1,2
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,35,78,8,7,43,85,128
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,0,3,0,3,3
QUIRUSILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,11,17,10,26,21,43,64
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,4,0,1,0,5,5
RAVELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,2,0,0,0,2,0,2
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,19,21,19,21,40
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,19,32,7,4,26,36,62
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,5,10,6,6,11,16,27
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,7,9,18,34,25,43,68
SABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,1,3,1,3,4
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,29,50,195,268,224,318,542
SACABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,1,1,0,0,1,1,2
SACACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,1,0,1,0,1
SAIPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,2,18,35,67,37,85,122
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,4,8,4,8,12
SAMAIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,17,14,11,22,28,36,64
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,3,6,74,146,77,152,229
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,0,1,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,12,30,0,2,12,32,44
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,14,8,34,54,48,62,110
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,0,5,0,5,5
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,31,36,51,22,82,58,140
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,4,2,26,38,30,40,70
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,10,19,10,19,29
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,2,2,3,7,5,9,14
SAN JOAQUIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,53,70,53,70,123
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,18,12,18,12,30
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,3,2,88,152,91,154,245
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,59,105,417,540,476,645,1121
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,5,12,55,118,60,130,190
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,6,4,7,16,13,20,33
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,19,50,1,3,20,53,73
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,2,11,17,34,19,45,64
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,8,12,0,0,8,12,20
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,3,4,10,15,13,19,32
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,2,0,2,0,4,4
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,1,3,6,3,7,10
SAN RAFAEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,6,4,39,73,45,77,122
SAN RAMON BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,2,69,82,69,84,153
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,7,6,0,0,7,6,13
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,4349,5251,551,696,4900,5947,10847
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,11,15,21,24,32,39,71
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,5,8,5,8,13
SANTIVAÑES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,2,4,0,0,2,4,6
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,0,0,1,0,1,1
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,6,1,5,2,11,3,14
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,0,2,77,92,77,94,171
SHINAOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,2,0,0,0,2,0,2
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-04-01,16,33,51,56,67,89,156
