,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,TOTALES,TOTALES,TOTALES
ACHOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,33,45,13,16,46,61,107
AIQUILE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,2,6,41,56,43,62,105
ALALAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,4,11,4,11,15
ALTO BENI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,27,25,32,21,59,46,105
ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,4,8,21,24,25,32,57
ANTEQUERA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,3,5,3,5,8
ANZALDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,1,3,15,15,16,18,34
ARAMPAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,7,13,7,13,20
ARANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,10,23,1,4,11,27,38
ARBIETO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,2,5,75,113,77,118,195
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,23,20,21,22,44,42,86
AYO AYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,12,9,42,41,54,50,104
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,10,15,7,9,17,24,41
BATALLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,12,9,33,44,45,53,98
BAURES,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,4,7,97,114,101,121,222
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,3,1,50,63,53,64,117
BELEN DE URMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,7,6,22,18,29,24,53
BELLA FLOR,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,1,1,30,27,31,28,59
BERMEJO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,51,40,30,47,81,87,168
BETANZOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,43,43,212,245,255,288,543
BOLPEBRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,1,0,25,12,26,12,38
BOYUIBE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,5,11,67,105,72,116,188
BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,44,25,14,11,58,36,94
CABEZAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,34,48,123,162,157,210,367
"CAIZA ""D""",otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,8,12,55,108,63,120,183
CAJUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,3,3,7,2,10,5,15
CALACOTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,4,7,6,7,10,14,24
CALAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,25,22,25,24,50,46,96
CAMARGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,11,15,33,56,44,71,115
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,7,3,0,0,7,3,10
CAMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,41,39,54,78,95,117,212
CARACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,10,6,38,36,48,42,90
CARANAVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,38,16,71,43,109,59,168
CARAPARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,10,11,31,23,41,34,75
CARIPUYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,1,2,4,5,5,7,12
CATACORA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,5,3,5,3,8
CHACARILLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,1,1,23,18,24,19,43
CHALLAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,7,9,93,104,100,113,213
CHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,2,4,8,20,10,24,34
CHIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,1,1,1,1,2
CHOQUE COTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,8,8,6,9,14,17,31
CHUA COCANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,10,8,227,194,237,202,439
CKOCHAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,4,3,7,12,11,15,26
CLIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,40,51,93,149,133,200,333
COBIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,47,47,259,275,306,322,628
COCHABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,1298,1449,237,318,1535,1767,3302
COIPASA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,2,1,6,4,8,5,13
"COLCHA ""K""",otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,6,12,27,34,33,46,79
COLLANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,18,11,25,20,43,31,74
COLOMI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,24,35,9,12,33,47,80
COLPA BELGICA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,8,9,12,22,20,31,51
COLQUECHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,27,34,3,6,30,40,70
COLQUENCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,21,25,7,13,28,38,66
COLQUIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,28,27,99,110,127,137,264
COMANCHE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,2,2,0,0,2,2,4
COMARAPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,33,31,61,75,94,106,200
CONCEPCION,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,94,101,53,40,147,141,288
COPACABANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,5,5,24,27,29,32,61
CORIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,27,18,41,31,68,49,117
CORO CORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,20,9,21,23,41,32,73
COROICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,35,15,59,45,94,60,154
CORQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,8,8,148,152,156,160,316
COTAGAITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,28,17,107,185,135,202,337
COTOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,91,89,119,134,210,223,433
CRUZ DE MACHACAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,6,7,6,7,13
CUATRO CAÑADAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,19,37,167,227,186,264,450
CUEVO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,7,5,47,78,54,83,137
CULPINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,5,13,9,22,14,35,49
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,17,24,65,81,82,105,187
DESAGUADERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,14,13,14,13,27
EL ALTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,402,433,557,784,959,1217,2176
EL CHORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,6,5,17,16,23,21,44
EL PUENTE(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,10,12,132,133,142,145,287
EL PUENTE(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,8,13,42,87,50,100,150
EL TORNO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,72,96,168,193,240,289,529
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,9,10,16,25,25,35,60
ESCARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,7,7,7,7,14
ESCOMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,19,7,49,43,68,50,118
ESMERALDA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,8,11,8,11,19
EUCALIPTUS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,9,12,95,140,104,152,256
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,6,6,0,0,6,6,12
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,3,3,52,51,55,54,109
FILADELFIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,3,2,46,27,49,29,78
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,37,43,16,16,53,59,112
GUANAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,8,3,34,26,42,29,71
GUAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,19,8,14,15,33,23,56
GUAYARAMERIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,23,25,7,2,30,27,57
GUTIERREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,1,3,0,1,1,4,5
HUACARETA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,2,7,2,7,9
HUACHACALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,2,1,10,20,12,21,33
HUANUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,5,6,1,4,6,10,16
HUARACAJE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,5,6,5,6,11
HUARINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,5,2,3,4,8,6,14
HUATAJATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,1,1,74,98,75,99,174
HUAYLLAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,28,29,75,80,103,109,212
HUMANATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,1,2,6,14,7,16,23
ICHOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,2,0,14,13,16,13,29
INCAHUASI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,5,8,20,37,25,45,70
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,7,4,0,0,7,4,11
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,26,10,75,107,101,117,218
IXIAMAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,2,0,3,2,5,2,7
JESUS DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,39,31,20,25,59,56,115
LA ASUNTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,21,12,26,18,47,30,77
LA GUARDIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,135,191,258,272,393,463,856
LA PAZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,844,983,59,63,903,1046,1949
LA RIVERA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,8,12,8,12,20
LAGUNILLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,12,14,31,38,43,52,95
LAJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,69,68,16,11,85,79,164
LICOMA PAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,29,17,29,17,46
LLALLAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,5,9,47,84,52,93,145
LLICA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,3,3,21,23,24,26,50
LORETO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,22,27,57,48,79,75,154
MACHACAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,22,40,22,40,62
MACHARETI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,7,10,20,27,27,37,64
MAGDALENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,10,4,189,184,199,188,387
MAIRANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,22,18,67,90,89,108,197
MAPIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,24,25,10,15,34,40,74
MECAPACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,12,19,25,24,37,43,80
MINEROS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,58,66,0,0,58,66,124
MIZQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,42,64,104,146,146,210,356
MOCOMOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,20,11,63,72,83,83,166
MOJINETE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,25,34,25,34,59
MONTEAGUDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,24,24,4,5,28,29,57
MONTERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,89,105,122,153,211,258,469
MORO MORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,7,13,14,13,21,26,47
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,6,2,11,5,17,7,24
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,8,5,0,0,8,5,13
OKINAWA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,13,37,0,0,13,37,50
OMEREQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,4,2,29,46,33,48,81
ORURO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,272,304,209,275,481,579,1060
PAILON,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,11,12,24,42,35,54,89
PALCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,5,9,61,51,66,60,126
PALOS BLANCOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,14,7,64,31,78,38,116
PAMPA AULLAGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,12,12,31,57,43,69,112
PAMPA GRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,21,33,112,188,133,221,354
PAPEL PAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,5,2,45,44,50,46,96
PATACAMAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,71,45,85,84,156,129,285
PAZÑA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,4,4,0,0,4,4,8
POCOATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,2,10,269,364,271,374,645
POOPO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,1,3,27,57,28,60,88
PORCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,7,6,32,47,39,53,92
POROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,6,4,0,0,6,4,10
PORONGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,46,23,148,135,194,158,352
PORTACHUELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,25,18,47,43,72,61,133
PORVENIR,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,1,73,66,73,67,140
POSTRER VALLE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,10,10,2,0,12,10,22
POTOSI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,241,546,354,587,595,1133,1728
PUCARANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,68,49,149,174,217,223,440
PUERTO ACOSTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,14,13,40,59,54,72,126
PUERTO CARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,10,6,71,76,81,82,163
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,1,1,1,1,2
PUERTO PEREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,11,4,103,114,114,118,232
PUERTO RICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,24,21,24,21,45
PUERTO SILES,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,7,6,7,6,13
PUNA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,35,41,99,135,134,176,310
PUNATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,1,0,0,0,1,1
QUIABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,5,2,1,0,6,2,8
QUILLACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,97,134,22,36,119,170,289
QUIME,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,8,12,8,12,20
QUIRUSILLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,9,11,15,23,24,34,58
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,20,22,0,1,20,23,43
RAVELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,19,28,27,29,46,57,103
REYES,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,12,18,3,3,15,21,36
RIBERALTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,28,32,38,19,66,51,117
ROBORE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,22,19,37,32,59,51,110
RURRENABAQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,43,26,92,93,135,119,254
SABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,15,10,32,36,47,46,93
SACABA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,51,60,313,386,364,446,810
SACABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,7,11,0,3,7,14,21
SACACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,13,19,13,19,32
SAIPINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,19,17,58,78,77,95,172
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,13,7,18,42,31,49,80
SAMAIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,48,37,72,92,120,129,249
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,16,9,105,109,121,118,239
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,55,58,0,0,55,58,113
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,20,21,76,92,96,113,209
SAN BUENA VENTURA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,2,2,2,2,4
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,36,31,16,13,52,44,96
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,8,3,102,107,110,110,220
SAN JAVIER(BNI),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,45,36,45,36,81
SAN JAVIER(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,14,22,6,16,20,38,58
SAN JOAQUIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,96,124,96,124,220
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,0,0,17,25,17,25,42
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,3,3,68,53,71,56,127
SAN JULIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,54,34,276,321,330,355,685
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,35,67,316,471,351,538,889
SAN MATIAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,16,20,35,48,51,68,119
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,95,102,4,5,99,107,206
SAN PEDRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,14,11,37,41,51,52,103
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,10,14,1,4,11,18,29
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-04-01,13,9,119,139,132,148,280
