,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
POCOATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,2,2,0,0,2,2,4
POCONA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
POJO (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,3,2,0,0,3,2,5
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,2,1,0,0,2,1,3
PORVENIR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,2,0,0,0,2,2
POSTRER VALLE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,1,0,0,1,1,2
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,3,15,2,0,5,15,20
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,2,1,0,1,2,2,4
PUERTO PEREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
PUERTO QUIJARRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,3,0,0,1,3,4
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,7,3,0,3,7,10
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,11,14,1,3,12,17,29
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,2,0,0,0,2,2
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,4,2,0,0,4,2,6
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,1,0,0,1,1,2
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,17,109,54,101,71,210,281
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,3,0,1,1,4,5
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,2,0,0,0,2,2
SAPAHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,2,1,0,0,2,1,3
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,9,13,2,8,11,21,32
TACOPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,4,15,0,0,4,15,19
TIQUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,4,1,0,1,4,5
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,0,0,0,1,0,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,2,0,0,0,2,2
TOTORA(ORR),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,2,0,0,0,2,2
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,9,16,0,0,9,16,25
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,5,0,0,0,5,5
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,2,0,0,1,2,3
URUBICHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,1,0,0,1,1,2
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,2,1,0,0,2,1,3
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
VILA VILA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,1,0,1,1,2,3
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,3,4,0,0,3,4,7
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,2,5,0,0,2,5,7
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,3,0,0,0,3,3
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,4,0,0,0,4,4
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
ALALAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,2,0,0,0,2,2
ANZALDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,3,1,0,1,3,2,5
ARBIETO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,3,0,0,1,3,4
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,4,0,0,1,4,5
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,2,0,0,0,2,2
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,4,0,0,0,4,4
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,2,0,0,0,2,2
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,0,10,33,10,33,43
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,3,5,0,0,3,5,8
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,2,3,1,0,3,3,6
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,1,1,0,2,1,3
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,0,1,0,2,0,2
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,1,0,2,1,3,4
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,6,5,0,0,6,5,11
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,5,13,48,228,53,241,294
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,2,0,0,0,2,0,2
COLOMI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,0,0,1,0,1,1
COLQUENCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,4,0,0,1,4,5
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,3,0,0,1,3,4
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,3,8,0,0,3,8,11
COPACABANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,0,1,0,1,0,1
CORQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,7,14,0,0,7,14,21
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,5,0,0,0,5,5
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,3,0,0,0,3,3
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,15,60,7,45,22,105,127
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,2,0,0,0,2,2
EL PUENTE(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,2,0,0,0,2,0,2
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,2,5,0,0,2,5,7
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,0,0,0,1,0,1
EUCALIPTUS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,3,0,0,0,3,3
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,2,2,0,0,2,2,4
HUACARETA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,2,0,0,0,2,0,2
HUACHACALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,3,0,0,0,3,3
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,0,0,1,0,1,1
HUARACAJE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,16,6,0,0,16,6,22
INQUISIVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
IXIAMAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,2,1,0,0,2,1,3
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,10,2,9,3,19,22
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,27,72,11,28,38,100,138
LAGUNILLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,1,0,0,1,1,2
LAJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,3,2,0,0,3,2,5
MAIRANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,1,0,0,1,1,2
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,6,0,0,1,6,7
MOROCHATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
OCURI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,6,2,0,0,6,2,8
OMEREQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,0,0,0,1,0,1
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,26,103,0,0,26,103,129
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,2,0,0,1,2,3
PADILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,2,0,0,0,2,2
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,2,11,0,0,2,11,13
PASORAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,0,0,0,1,0,1
POCONA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,0,0,0,1,0,1
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,2,0,0,0,2,2
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
POSTRER VALLE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,3,0,0,1,3,4
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,7,1,0,1,7,2,9
PRESTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,2,3,0,0,2,3,5
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,3,2,0,0,3,2,5
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,9,0,0,1,9,10
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,2,10,0,0,2,10,12
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,2,9,1,1,3,10,13
QUIRUSILLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,0,0,0,1,0,1
REYES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,4,34,1,1,5,35,40
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,2,0,0,0,2,2
SAIPINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,2,0,0,1,2,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
SAMAIPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,0,0,0,1,0,1
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,1,1,0,2,1,3
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,1,0,0,1,1,2
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,6,0,0,0,6,6
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,2,2,0,0,2,2,4
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
SAN LUCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,1,0,0,1,1,2
SAN MATIAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,29,53,0,0,29,53,82
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,7,11,7,12,14,23,37
TACACOMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
TACOPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,0,0,0,1,0,1
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,0,0,0,1,0,1
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,1,0,0,1,1,2
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,4,25,4,25,8,50,58
TIAHUANACU,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,5,0,0,1,5,6
TIQUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,7,0,0,1,7,8
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,3,3,0,0,3,3,6
TOMAVE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,0,0,0,1,0,1
TOTORA(ORR),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,12,21,27,32,39,53,92
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,1,0,0,1,1,2
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,2,0,0,0,2,2
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,2,0,0,0,2,2
VILA VILA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,0,0,0,1,0,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
VILLA NUEVA (LOMA ALTA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,2,2,1,3,3,6
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,3,0,5,1,8,9
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,3,0,0,0,3,3
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,1,4,0,1,1,5,6
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-10-01,0,1,0,0,0,1,1
ACHOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,2,0,0,0,2,2
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,1,1,0,0,1,1,2
ALALAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,1,0,0,0,1,0,1
ALCALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,1,1,0,0,1,1,2
ANTEQUERA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,2,0,0,0,2,2
ARBIETO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,3,0,0,0,3,3
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,3,0,0,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,2,0,1,0,3,3
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,4,6,0,0,4,6,10
BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,0,2,2,2,2,4
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,1,0,0,0,1,1
CAJUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,1,0,0,0,1,1
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,1,2,0,0,1,2,3
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,6,9,0,0,6,9,15
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,8,45,0,1,8,46,54
CHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,3,0,0,0,3,3
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,1,1,1,1,2,3
CHUA COCANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,0,1,0,1,0,1
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,3,0,0,0,3,3
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,2,2,0,0,2,2,4
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,12,18,29,46,41,64,105
COIPASA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,1,0,0,0,1,0,1
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,1,0,0,0,1,1
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,1,0,0,0,1,0,1
COLOMI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,1,2,0,0,1,2,3
COLQUECHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,1,0,0,0,1,1
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,2,0,0,0,2,2
CORO CORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,1,0,0,0,1,0,1
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,1,0,0,0,1,0,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,6,0,0,0,6,6
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,1,1,0,0,1,1,2
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,2,1,0,0,2,1,3
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,10,33,1,14,11,47,58
EL PUENTE(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,2,0,0,0,2,2
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,1,1,0,0,1,1,2
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,2,0,0,0,2,2
EUREKA (SANTOS MERCADO),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,2,0,0,0,2,2
FILADELFIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,1,0,0,0,1,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,0,0,3,0,3,3
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,2,8,0,1,2,9,11
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,23,75,2,2,25,77,102
MECAPACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,1,0,0,0,1,0,1
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,3,5,0,0,3,5,8
OCURI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,2,1,0,0,2,1,3
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,21,43,3,17,24,60,84
PALCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,2,4,0,0,2,4,6
PALOS BLANCOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,0,4,0,4,0,4
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,1,2,0,0,1,2,3
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,9,1,1,2,10,3,13
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,0,1,0,1,0,1
PUERTO SUAREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,3,0,0,0,3,3
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,2,5,0,0,2,5,7
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,1,2,0,0,1,2,3
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,1,3,0,1,1,4,5
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,0,2,0,2,0,2
REYES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,4,0,0,0,4,4
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,23,5,0,0,23,5,28
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,3,19,0,0,3,19,22
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,3,0,0,0,3,3
SAMAIPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,2,0,0,0,2,2
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-11-01,5,1,0,0,5,1,6
