,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,0,0,0,1,0,1
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,7,15,1,2,8,17,25
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,3,0,1,1,4,5
PUNA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,4,0,0,2,4,6
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,23,52,0,7,23,59,82
QUIABAYA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,16,65,11,6,27,71,98
QUIME,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,0,0,1,3,1,4
RAVELO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,2,0,0,3,2,5
REYES,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,0,2,2,2,2,4
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,10,3,8,5,18,23
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,2,0,0,3,2,5
RURRENABAQUE,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,7,8,1,0,8,8,16
SABAYA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,5,7,0,0,5,7,12
SACABA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,43,68,16,29,59,97,156
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,4,2,4,5,8,7,15
SAMAIPATA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,1,0,0,0,1,1
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,4,0,0,2,4,6
SAN BENITO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,10,1,0,2,10,12
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,29,24,4,6,33,30,63
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,8,10,1,1,9,11,20
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,5,16,0,0,5,16,21
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,12,0,7,1,19,20
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,5,10,0,0,5,10,15
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personal de salud,2019-07-01,9,17,0,0,9,17,26
SAN JOAQUIN,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,1,0,0,0,1,1
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2019-07-01,4,0,0,0,4,0,4
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,1,0,0,0,1,1
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,5,7,0,0,5,7,12
SAN MATIAS,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,2,0,0,1,2,3
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,1,1,1,1,2,3
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,8,1,3,6,11,7,18
SAN RAFAEL,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,0,1,1,1,1,2
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,350,585,102,128,452,713,1165
SANTA ROSA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,0,0,0,1,0,1
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,2,0,0,0,2,2
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,9,0,1,0,10,10
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,4,0,0,1,4,5
SANTIVAÑES,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,7,4,0,0,7,4,11
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,6,1,0,1,6,2,8
SAPAHAQUI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,2,0,0,1,2,3
SENA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,2,0,0,0,2,2
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,4,3,1,0,5,3,8
SICAYA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,1,1,0,2,1,3
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,8,34,0,0,8,34,42
SOPACHUY,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,4,0,0,0,4,4
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,3,0,0,0,3,3
SORATA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,5,0,0,2,5,7
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,102,237,49,110,151,347,498
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,7,0,0,1,7,8
TACOPAYA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,4,8,1,0,5,8,13
TAPACARI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,7,4,0,0,7,4,11
TARABUCO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,3,0,0,3,3,6
TARATA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,0,0,0,1,0,1
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,48,92,5,16,53,108,161
TARVITA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,1,1,0,2,1,3
TEOPONTE,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,0,0,1,0,1,1
TINGUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,0,1,0,1,0,1
TIPUANI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,1,0,0,3,1,4
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,6,2,4,4,10,14
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personal de salud,2019-07-01,6,4,0,1,6,5,11
TOCO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,4,0,0,2,4,6
TOLATA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,2,2,0,3,2,5
TOLEDO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,3,0,0,2,3,5
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,4,0,0,2,4,6
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2019-07-01,9,6,1,4,10,10,20
TOTORA(ORR),otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,0,1,2,2,2,4
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,20,49,9,11,29,60,89
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,8,16,1,3,9,19,28
TURCO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,5,1,0,0,5,1,6
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,6,0,0,2,6,8
URUBICHA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,4,13,9,11,13,24,37
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,4,20,0,0,4,20,24
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,6,0,0,1,6,7
VILA VILA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,0,0,0,2,0,2
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,3,0,0,1,3,4
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,5,20,3,4,8,24,32
VILLA RIVERO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,0,0,0,2,0,2
VILLA SERRANO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,7,21,0,0,7,21,28
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,13,17,2,0,15,17,32
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,0,0,0,1,0,1
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,5,10,0,0,5,10,15
VINTO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,6,6,33,15,39,21,60
WARNES,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,9,21,0,1,9,22,31
YACO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,4,0,0,3,4,7
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,20,28,0,0,20,28,48
YAMPARAEZ,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,1,0,0,0,1,1
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,6,0,16,2,22,24
YOTALA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,1,0,0,0,1,1
YUNCHARA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,2,0,0,2,2,4
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,0,0,0,1,0,1
AIQUILE,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,2,1,0,0,2,1,3
ALTO BENI,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,5,4,1,1,6,5,11
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,6,5,0,0,6,5,11
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,3,0,0,0,3,3
AYATA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,2,1,1,1,3,4
AZURDUY,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,2,0,0,0,2,0,2
BAURES,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,0,0,0,1,0,1
BELLA FLOR,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,2,0,0,1,2,3
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,6,0,0,0,6,6
BETANZOS,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,0,3,0,3,0,3
BOLIVAR,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,1,0,0,1,1,2
CABEZAS,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,13,0,0,1,13,14
"CAIZA ""D""",otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,0,0,0,1,1
CAJUATA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,2,0,0,0,2,2
CALAMARCA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,2,0,0,0,2,2
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,8,24,1,0,9,24,33
CAPINOTA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,7,0,0,0,7,7
CAQUIAVIRI,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,2,0,0,0,2,2
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,0,1,0,2,2
CARANAVI,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,3,1,2,1,5,2,7
CHAQUI,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,2,0,0,0,2,2
CHARAGUA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,0,0,0,1,1
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,0,0,0,1,1
CHIPAYA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,2,3,0,0,2,3,5
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,3,0,0,0,3,3
CKOCHAS,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,2,0,0,0,2,2
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,2,21,19,52,21,73,94
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,4,0,0,0,4,0,4
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,35,60,59,253,94,313,407
COLCAPIRHUA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,6,16,5,8,11,24,35
COLLANA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,0,0,0,1,1
COMBAYA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,3,1,1,1,4,5
COPACABANA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,2,0,0,0,2,2
COROICO,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,0,0,0,1,0,1
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,2,3,0,0,2,3,5
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,0,0,0,1,1
CUEVO,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,0,0,0,1,0,1
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,74,171,11,35,85,206,291
EL PUENTE(STC),otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,2,0,0,1,2,3
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,5,8,3,1,8,9,17
EUCALIPTUS,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,0,0,0,1,0,1
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,0,4,0,4,0,4
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,0,0,0,1,0,1
FILADELFIA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,1,0,0,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,0,0,0,1,0,1
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,3,0,0,0,3,3
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,0,0,0,1,0,1
HUACARETA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,4,7,0,0,4,7,11
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,4,0,2,1,6,7
HUARINA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,0,0,0,1,1
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,2,0,0,0,2,2
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,2,2,0,2,2,4,6
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,0,0,0,1,0,1
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,0,0,0,1,1
LA ASUNTA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,3,0,0,1,3,4
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,11,24,0,0,11,24,35
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,69,107,29,23,98,130,228
MAPIRI,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,2,0,0,1,2,3
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,6,4,0,0,6,4,10
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,0,0,0,1,0,1
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,15,0,0,1,15,16
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,0,0,0,1,0,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,2,0,0,0,2,2
ORURO,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,35,99,3,1,38,100,138
PALCA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,7,7,6,7,13,20
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,1,0,0,1,1,2
PATACAMAYA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,0,0,0,1,1
POCOATA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,2,5,0,0,2,5,7
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,0,0,0,1,0,1
POROMA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,4,4,0,0,4,4,8
PORONGO,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,0,1,0,1,0,1
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,7,10,17,23,24,33,57
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,2,1,2,1,4,5
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,2,1,0,0,2,1,3
PUERTO PEREZ,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,2,2,1,3,3,5,8
PUERTO RICO,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,8,9,0,0,8,9,17
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,0,1,7,1,7,8
PUNA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,0,0,0,1,0,1
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,4,4,2,4,6,8,14
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,26,48,2,8,28,56,84
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,0,0,0,1,1
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,0,0,0,1,1
RURRENABAQUE,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,0,0,0,1,1
SABAYA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,2,0,0,1,2,3
SACABA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,21,23,1,0,22,23,45
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,0,0,0,1,1
SAMAIPATA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,1,1,0,2,1,3
SAN ANDRES,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,0,0,1,0,1,1
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,4,1,1,1,5,6
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,0,0,1,0,1,1
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,0,0,0,1,0,1
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,3,6,0,0,3,6,9
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,6,12,0,0,6,12,18
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,1,0,0,1,1,2
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,0,0,0,1,0,1
SAN MATIAS,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,2,0,0,0,2,2
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,2,1,0,0,2,1,3
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,83,212,12,18,95,230,325
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,1,1,1,2,3
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,3,0,0,1,3,4
SAPAHAQUI,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,0,0,0,1,1
SENA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,2,0,0,0,2,2
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,1,0,1,1,2
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,4,0,0,1,4,5
SORATA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,3,0,0,0,3,3
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,13,29,64,29,77,58,135
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,4,0,0,0,4,4
TACOBAMBA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,0,0,1,0,1,1
TARABUCO,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,0,0,0,1,0,1
TARATA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,19,24,32,65,51,89,140
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,4,26,10,20,14,46,60
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,3,0,0,0,3,3
TOTORA(ORR),otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,1,0,0,1,1,2
TRIGAL,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,2,0,0,1,2,3
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,4,0,0,1,4,5
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,5,0,0,1,5,6
TURCO,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,2,1,0,0,2,1,3
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,5,0,0,0,5,5
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,0,0,0,1,0,1
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,2,0,0,0,2,2
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,2,0,0,0,2,2
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,2,1,0,0,2,1,3
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,4,20,0,0,4,20,24
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,1,0,0,0,1,1
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,0,0,0,1,0,1
WARNES,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,1,15,0,0,1,15,16
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,59,141,15,20,74,161,235
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2019-08-01,0,3,0,0,0,3,3
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,1,0,0,0,1,1
AIQUILE,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,5,3,0,0,5,3,8
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,2,0,0,0,2,2
BAURES,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,1,0,0,0,1,0,1
BELLA FLOR,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,1,0,0,0,1,0,1
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,1,2,0,0,1,2,3
CABEZAS,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,2,2,0,0,2,2,4
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,6,0,1,0,7,7
CARAPARI,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,5,13,0,0,5,13,18
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,3,0,4,0,7,7
CHAQUI,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,2,0,0,0,2,0,2
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,12,41,1,2,13,43,56
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,1,0,0,0,1,0,1
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,13,34,54,58,67,92,159
"COLCHA ""K""",otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,2,0,0,0,2,2
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,2,0,0,0,2,2
COMANCHE,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,2,0,0,0,2,2
COMBAYA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,0,2,3,2,3,5
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,0,0,1,0,1,1
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,1,2,0,0,1,2,3
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,1,0,0,0,1,0,1
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,17,53,120,71,137,124,261
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,1,0,0,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,2,1,0,0,2,1,3
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,1,2,0,0,1,2,3
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,1,1,1,6,2,7,9
HUARINA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,4,0,0,0,4,4
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,3,1,0,0,3,1,4
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,1,1,0,1,1,2
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,30,54,0,2,30,56,86
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,1,0,0,0,1,1
MECAPACA,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,3,0,0,0,3,3
MINEROS,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,0,0,1,0,1,1
MOCOMOCO,otras vacunaciones,influenza estacional a personal de salud,2019-09-01,0,1,0,0,0,1,1
