,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
INQUISIVI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,22,0,22,22
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,59,0,60,60
IXIAMAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,4,0,51,0,55,55
JESUS DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,15,0,15,15
LA ASUNTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,20,0,190,0,210,210
LA GUARDIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,2,0,2,2
LA PAZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,618,0,1105,0,1723,1723
LA RIVERA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,2,0,2,2
LAGUNILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,3,0,3,3
LAJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,9,0,99,0,108,108
LLALLAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,4,0,5,5
LLICA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,11,0,18,0,29,29
LORETO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,7,0,7,7
LURIBAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,41,0,41,41
MAGDALENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,13,0,4,0,17,17
MAIRANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,77,0,77,77
MALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,17,0,17,17
MAPIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,114,0,114,114
MECAPACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,33,0,33,33
MIZQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,2,0,127,0,129,129
MOCOMOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,27,0,27,27
MONTERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,4,0,411,0,415,415
MORO MORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,4,0,1,0,5,5
MOROCHATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,37,0,38,38
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,2,0,2,2
OCURI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,5,0,5,0,10,10
OKINAWA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,18,0,18,18
OMEREQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,1,0,1,1
ORURO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,14,0,140,0,154,154
PADCAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,10,0,11,0,21,21
PAILON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,147,0,29,0,176,176
PALCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,84,0,84,84
PALOS BLANCOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,5,0,165,0,170,170
PAMPA AULLAGAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,2,0,18,0,20,20
PAMPA GRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,2,0,5,0,7,7
PAPEL PAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,9,0,9,9
PASORAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,1,0,1,1
PATACAMAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,125,0,125,125
PAZÑA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,3,0,3,3
PELECHUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,2,0,13,0,15,15
POCOATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,57,0,57,57
POCONA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,35,0,35,35
POJO (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,20,0,20,20
POOPO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,2,0,2,2
PORCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,164,0,164,164
POROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,4,0,4,4
PORONGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,3,0,3,3
PORTACHUELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,6,0,6,6
PORVENIR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,62,0,62,62
POSTRER VALLE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,4,0,3,0,7,7
POTOSI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,63,0,436,0,499,499
PUERTO ACOSTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,11,0,11,11
PUERTO CARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,17,0,17,17
PUERTO GONZALO MORENO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,11,0,12,12
PUERTO QUIJARRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,52,0,0,0,52,52
PUERTO RICO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,52,0,52,52
PUERTO SILES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,5,0,5,5
PUERTO VILLARROEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,1,0,2,2
PUNA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,21,0,22,22
PUNATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,94,0,94,94
QUIABAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,17,0,17,17
QUILLACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,23,0,339,0,362,362
QUIME,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,2,0,0,0,2,2
QUIRUSILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,1,0,2,2
RAVELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,9,0,11,0,20,20
REYES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,68,0,0,0,68,68
RIBERALTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,127,0,127,127
ROBORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,103,0,3,0,106,106
RURRENABAQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,14,0,13,0,27,27
SABAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,3,0,3,3
SACABA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,5,0,651,0,656,656
SACABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,4,0,4,4
SACACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,15,0,15,15
SALINAS DE GARCI MENDOZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,5,0,5,5
SAMAIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,3,0,0,0,3,3
SAN AGUSTIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,11,0,6,0,17,17
SAN ANDRES DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,3,0,12,0,15,15
SAN ANTONIO DE ESMORUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,2,0,24,0,26,26
SAN BUENA VENTURA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,50,0,51,51
SAN CARLOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,123,0,17,0,140,140
SAN IGNACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,9,0,10,10
SAN IGNACIO DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,15,0,18,0,33,33
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,205,0,141,0,346,346
SAN JUAN DE YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,4,0,5,5
SAN JULIAN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,11,0,95,0,106,106
SAN LORENZO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,31,0,32,32
SAN LORENZO(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,2,0,2,0,4,4
SAN MATIAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,3,0,103,0,106,106
SAN MIGUEL DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,10,0,93,0,103,103
SAN PEDRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,57,0,58,58
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,24,0,93,0,117,117
SAN PEDRO DE CURAHUARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,11,0,11,11
SAN PEDRO DE TIQUINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,5,0,5,5
SAN RAFAEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,5,0,65,0,70,70
SAN RAMON SCZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,65,0,65,65
SANTA ANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,398,0,1594,0,1992,1992
SANTA ROSA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,10,0,10,10
SANTA ROSA DEL SARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,9,0,4,0,13,13
SANTIAGO DE CALLAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,2,0,2,2
SANTIAGO DE HUARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,6,0,6,6
SANTIAGO DE HUATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,30,0,30,30
SANTIAGO DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,2,0,0,0,2,2
SAPAHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,14,0,15,15
SENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,30,0,30,30
SHINAOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,29,0,30,30
SICA SICA (VILLA AROMA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,15,0,15,15
SOPACHUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,2,0,3,3
SORACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,9,0,10,10
SORATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,109,0,109,109
SUCRE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,115,0,116,116
TACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,6,0,6,6
TACACOMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,5,0,5,5
TACOBAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,5,0,33,0,38,38
TACOPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,23,0,23,23
TAPACARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,21,0,21,21
TARATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,14,0,14,14
TARIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,4,0,200,0,204,204
TARVITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,4,0,31,0,35,35
TEOPONTE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,4,0,21,0,25,25
TIAHUANACU,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,2,0,46,0,48,48
TINGUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,21,0,21,21
TIPUANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,41,0,41,41
TIQUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,82,0,83,83
TIRAQUE (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,1,0,1,1
TOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,8,0,8,8
TOLATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,2,0,2,2
TOLEDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,2,0,2,2
TOMAVE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,40,0,41,41
TOMINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,0,0,1,1
TORO TORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,7,0,32,0,39,39
TOTORA(CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,124,0,124,124
TRIGAL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,4,0,3,0,7,7
TRINIDAD,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,15,0,15,15
TUPIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,6,0,128,0,134,134
TURCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,21,0,21,21
UMALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,0,0,1,1
UNCIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,85,0,85,85
URIONDO (A. CONCEPCION),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,4,0,7,0,11,11
URUBICHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,7,0,0,0,7,7
VACAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,40,0,40,40
VALLEGRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,13,0,5,0,18,18
VIACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,173,0,173,173
VILA VILA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,44,0,45,45
VILLA CHARCAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,4,0,43,0,47,47
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,19,0,19,19
VILLA SERRANO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,10,0,528,0,538,538
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,5,0,2,0,7,7
VILLAZON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,5,0,108,0,113,113
VINTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,7,0,98,0,105,105
VITICHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,9,0,10,10
WARNES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,26,0,229,0,255,255
YACO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,45,0,45,45
YACUIBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,47,0,77,0,124,124
YANACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,21,0,21,21
YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,4,0,97,0,101,101
YOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,2,0,8,0,10,10
YOTALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,2,0,7,0,9,9
YUNCHARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,19,0,20,20
ACHACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,1,0,27,0,28,28
ACHOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,6,0,6,6
AIQUILE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,7,0,7,7
ALTO BENI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,4,0,4,4
ANCORAIMES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,10,0,10,10
ATOCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,1,0,1,1
AUCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,1,0,0,0,1,1
AYATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,1,0,1,1
AYO AYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,6,0,6,6
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,16,0,16,16
BAURES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,3,0,4,0,7,7
BELLA FLOR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,6,0,6,6
BETANZOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,3,0,3,3
CABEZAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,15,0,15,15
CAIROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,10,0,10,10
"CAIZA ""D""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,1,0,0,0,1,1
CALAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,13,0,13,13
CAMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,6,0,6,6
CAPINOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,2,0,2,2
CARACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,2,0,0,0,2,2
CARANAVI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,1,0,40,0,41,41
CARAPARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,2,0,8,0,10,10
CHALLAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,1,0,1,1
CHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,2,0,2,2
CHARAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,18,0,18,18
CHARAÑA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,2,0,2,2
CHAYANTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,23,0,23,23
CHOQUE COTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,8,0,8,8
CHUMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,1,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,12,0,12,12
CKOCHAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,14,0,14,14
CLIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,9,0,9,9
COBIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,2,0,2,2
COCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,2,0,15,0,17,17
COCHABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,17,0,322,0,339,339
COLCAPIRHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,3,0,3,3
"COLCHA ""K""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,42,0,7,0,49,49
COLLANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,7,0,7,7
COLOMI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,2,0,2,2
COLQUENCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,0,0,4,0,4,4
CORQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,1,0,1,0,2,2
COTAGAITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-11-01,0,6,0,2,0,8,8
