,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
SAPAHAQUI,consultas prenatales,repetidas,2015-01-01,1,0,3,0,23,3,4,0,0,0,34
SENA,consultas prenatales,repetidas,2015-01-01,2,0,8,0,24,0,5,0,0,0,39
SHINAOTA,consultas prenatales,repetidas,2015-01-01,1,0,71,0,274,1,16,0,0,0,363
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2015-01-01,0,0,8,0,39,0,24,0,4,0,75
SICAYA,consultas prenatales,repetidas,2015-01-01,0,0,2,1,15,0,2,0,0,0,20
SIPE SIPE,consultas prenatales,repetidas,2015-01-01,9,0,117,1,289,1,32,0,0,0,449
SOPACHUY,consultas prenatales,repetidas,2015-01-01,0,0,10,0,28,1,5,0,0,0,44
SORACACHI,consultas prenatales,repetidas,2015-01-01,0,0,7,1,24,0,7,0,0,0,39
SORATA,consultas prenatales,repetidas,2015-01-01,2,0,20,2,50,4,9,0,0,0,87
SUCRE,consultas prenatales,repetidas,2015-01-01,14,0,428,15,1977,2,392,2,2,0,2832
TACACHI,consultas prenatales,repetidas,2015-01-01,0,0,0,0,2,0,1,0,0,0,3
TACACOMA,consultas prenatales,repetidas,2015-01-01,1,0,4,1,8,2,1,0,0,0,17
TACOBAMBA,consultas prenatales,repetidas,2015-01-01,0,0,5,0,17,3,10,1,0,0,36
TACOPAYA,consultas prenatales,repetidas,2015-01-01,0,0,5,1,10,3,9,3,0,0,31
TAPACARI,consultas prenatales,repetidas,2015-01-01,2,0,19,3,51,1,14,1,0,0,91
TARABUCO,consultas prenatales,repetidas,2015-01-01,2,0,22,1,34,7,14,3,0,0,83
TARACO,consultas prenatales,repetidas,2015-01-01,0,0,1,0,11,2,1,1,0,0,16
TARATA,consultas prenatales,repetidas,2015-01-01,2,1,11,0,41,0,11,0,0,0,66
TARIJA,consultas prenatales,repetidas,2015-01-01,15,0,277,49,1578,46,328,5,0,0,2298
TARVITA,consultas prenatales,repetidas,2015-01-01,0,0,10,3,27,4,11,3,0,0,58
TEOPONTE,consultas prenatales,repetidas,2015-01-01,0,0,31,1,52,0,1,0,0,0,85
TIAWANACU,consultas prenatales,repetidas,2015-01-01,0,0,7,0,30,2,6,0,0,0,45
TINGUIPAYA,consultas prenatales,repetidas,2015-01-01,0,0,0,1,19,5,11,6,0,0,42
TIPUANI,consultas prenatales,repetidas,2015-01-01,1,0,18,1,44,0,9,0,0,0,73
TIQUIPAYA,consultas prenatales,repetidas,2015-01-01,3,0,118,1,445,8,72,2,0,0,649
TIRAQUE (CBBA),consultas prenatales,repetidas,2015-01-01,0,0,31,0,64,0,9,0,0,0,104
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2015-01-01,0,0,2,0,0,0,1,0,0,0,3
TOCO,consultas prenatales,repetidas,2015-01-01,0,0,11,0,24,4,2,0,0,0,41
TODOS SANTOS,consultas prenatales,repetidas,2015-01-01,0,0,0,0,1,0,0,0,0,0,1
TOLATA,consultas prenatales,repetidas,2015-01-01,0,0,14,0,36,0,4,0,0,0,54
TOLEDO,consultas prenatales,repetidas,2015-01-01,0,0,3,0,9,0,3,0,0,0,15
TOMAVE,consultas prenatales,repetidas,2015-01-01,1,0,8,0,14,6,4,3,0,0,36
TOMINA,consultas prenatales,repetidas,2015-01-01,0,0,16,0,34,1,4,0,0,0,55
TORO TORO,consultas prenatales,repetidas,2015-01-01,0,0,9,1,17,2,3,1,0,0,33
TOTORA(CBBA),consultas prenatales,repetidas,2015-01-01,0,0,68,2,83,4,26,3,0,0,186
TOTORA(ORR),consultas prenatales,repetidas,2015-01-01,0,1,3,0,9,1,4,3,0,0,21
TRIGAL,consultas prenatales,repetidas,2015-01-01,0,0,3,0,6,0,0,0,0,0,9
TRINIDAD,consultas prenatales,repetidas,2015-01-01,27,0,237,5,746,17,127,0,0,0,1159
TUPIZA,consultas prenatales,repetidas,2015-01-01,1,0,61,3,246,8,35,2,0,0,356
TURCO,consultas prenatales,repetidas,2015-01-01,0,1,2,1,4,0,0,0,0,0,8
UMALA,consultas prenatales,repetidas,2015-01-01,0,0,1,0,11,2,1,0,0,0,15
UNCIA,consultas prenatales,repetidas,2015-01-01,0,0,18,6,121,10,13,3,0,0,171
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2015-01-01,0,0,34,1,58,2,9,0,0,0,104
URUBICHA,consultas prenatales,repetidas,2015-01-01,1,0,14,0,25,0,3,0,0,0,43
UYUNI,consultas prenatales,repetidas,2015-01-01,0,0,45,0,203,3,13,0,0,0,264
VACAS,consultas prenatales,repetidas,2015-01-01,1,0,15,0,21,1,4,0,0,0,42
VALLEGRANDE,consultas prenatales,repetidas,2015-01-01,1,0,25,0,73,0,9,0,0,0,108
VIACHA,consultas prenatales,repetidas,2015-01-01,3,0,68,9,293,11,40,0,0,0,424
VILA VILA,consultas prenatales,repetidas,2015-01-01,1,0,4,0,10,1,3,1,0,0,20
VILLA CHARCAS,consultas prenatales,repetidas,2015-01-01,1,0,23,3,25,3,9,4,0,0,68
VILLA MONTES,consultas prenatales,repetidas,2015-01-01,4,0,82,1,205,1,35,0,0,0,328
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2015-01-01,0,0,1,0,3,0,0,0,0,0,4
VILLA RIVERO,consultas prenatales,repetidas,2015-01-01,0,0,20,0,31,0,5,0,0,0,56
VILLA SERRANO,consultas prenatales,repetidas,2015-01-01,0,1,16,3,39,11,12,5,0,0,87
VILLA TUNARI,consultas prenatales,repetidas,2015-01-01,6,0,157,2,426,2,58,0,0,0,651
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2015-01-01,0,0,6,25,10,3,5,0,0,0,49
VILLAZON,consultas prenatales,repetidas,2015-01-01,2,0,59,4,256,4,42,1,0,0,368
VINTO,consultas prenatales,repetidas,2015-01-01,20,15,45,13,113,7,127,7,0,0,347
VITICHI,consultas prenatales,repetidas,2015-01-01,0,0,5,0,25,3,4,1,0,0,38
WALDO BALLIVIAN,consultas prenatales,repetidas,2015-01-01,0,0,2,0,2,1,2,0,0,0,7
WARNES,consultas prenatales,repetidas,2015-01-01,22,0,211,2,462,7,68,1,0,0,773
YACO,consultas prenatales,repetidas,2015-01-01,0,0,2,0,3,4,2,0,0,0,11
YACUIBA,consultas prenatales,repetidas,2015-01-01,6,1,130,1,472,6,88,7,1,0,712
YAMPARAEZ,consultas prenatales,repetidas,2015-01-01,0,0,9,3,10,1,5,0,0,0,28
YANACACHI,consultas prenatales,repetidas,2015-01-01,0,0,6,0,16,1,2,0,0,0,25
YAPACANI,consultas prenatales,repetidas,2015-01-01,11,0,111,6,229,26,89,1,0,0,473
YOCALLA,consultas prenatales,repetidas,2015-01-01,0,0,3,1,23,1,3,0,0,0,31
YOTALA,consultas prenatales,repetidas,2015-01-01,0,0,16,0,34,1,10,1,0,0,62
YUNCHARA,consultas prenatales,repetidas,2015-01-01,0,0,3,3,6,7,0,3,0,0,22
ZUDAÑEZ,consultas prenatales,repetidas,2015-01-01,0,0,10,0,22,0,9,2,1,0,44
ACACIO,consultas prenatales,repetidas,2015-02-01,0,0,1,0,6,4,0,1,0,0,12
ACHACACHI,consultas prenatales,repetidas,2015-02-01,5,0,36,1,106,3,6,1,0,0,158
ACHOCALLA,consultas prenatales,repetidas,2015-02-01,0,0,12,9,59,28,8,7,0,0,123
AIQUILE,consultas prenatales,repetidas,2015-02-01,1,0,39,2,85,2,11,1,0,0,141
ALALAY,consultas prenatales,repetidas,2015-02-01,0,0,1,0,3,0,1,0,0,0,5
ALCALA,consultas prenatales,repetidas,2015-02-01,0,0,1,0,14,0,4,0,0,0,19
ALTO BENI,consultas prenatales,repetidas,2015-02-01,0,0,4,0,31,2,5,0,0,0,42
ANCORAIMES,consultas prenatales,repetidas,2015-02-01,0,0,6,2,17,2,5,1,0,0,33
ANDAMARCA,consultas prenatales,repetidas,2015-02-01,0,0,3,0,9,1,1,1,0,0,15
ANTEQUERA,consultas prenatales,repetidas,2015-02-01,0,0,4,1,8,3,0,3,0,0,19
ANZALDO,consultas prenatales,repetidas,2015-02-01,0,0,7,0,8,2,2,1,0,0,20
APOLO,consultas prenatales,repetidas,2015-02-01,0,0,15,0,45,1,10,0,0,0,71
ARAMPAMPA,consultas prenatales,repetidas,2015-02-01,0,0,4,0,3,8,0,1,0,0,16
ARANI,consultas prenatales,repetidas,2015-02-01,0,0,32,0,67,0,8,1,0,0,108
ARBIETO,consultas prenatales,repetidas,2015-02-01,0,0,27,4,56,3,10,2,0,0,102
ARQUE,consultas prenatales,repetidas,2015-02-01,0,0,6,0,29,0,5,0,0,0,40
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2015-02-01,4,0,85,0,56,0,13,0,0,0,158
ATOCHA,consultas prenatales,repetidas,2015-02-01,0,0,9,1,15,0,4,0,0,0,29
AUCAPATA,consultas prenatales,repetidas,2015-02-01,0,0,6,0,6,0,0,0,0,0,12
AYATA,consultas prenatales,repetidas,2015-02-01,0,0,0,0,4,0,2,0,0,0,6
AYO AYO,consultas prenatales,repetidas,2015-02-01,2,0,3,0,20,0,5,0,0,0,30
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2015-02-01,2,1,29,0,79,2,15,1,0,0,129
AZURDUY,consultas prenatales,repetidas,2015-02-01,0,0,11,5,26,9,5,5,0,0,61
BATALLAS,consultas prenatales,repetidas,2015-02-01,1,0,15,2,44,2,5,0,0,0,69
BAURES,consultas prenatales,repetidas,2015-02-01,2,0,8,0,25,0,3,0,0,0,38
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2015-02-01,0,0,1,0,1,0,1,0,0,0,3
BELEN DE URMIRI,consultas prenatales,repetidas,2015-02-01,0,0,0,0,2,0,0,0,0,0,2
BELLA FLOR,consultas prenatales,repetidas,2015-02-01,0,0,3,0,11,1,1,0,0,0,16
BERMEJO,consultas prenatales,repetidas,2015-02-01,4,0,36,0,112,6,12,0,0,0,170
BETANZOS,consultas prenatales,repetidas,2015-02-01,2,0,25,0,72,8,21,4,0,0,132
BOLIVAR,consultas prenatales,repetidas,2015-02-01,0,0,1,1,2,2,1,1,0,0,8
BOLPEBRA,consultas prenatales,repetidas,2015-02-01,0,0,0,0,1,0,0,0,0,0,1
BOYUIBE,consultas prenatales,repetidas,2015-02-01,1,0,7,0,6,0,1,0,0,0,15
BUENA VISTA,consultas prenatales,repetidas,2015-02-01,0,0,24,0,38,0,2,0,0,0,64
CABEZAS,consultas prenatales,repetidas,2015-02-01,0,0,42,1,99,2,12,0,0,0,156
CAIROMA,consultas prenatales,repetidas,2015-02-01,1,0,4,0,18,2,3,0,0,0,28
"CAIZA ""D""",consultas prenatales,repetidas,2015-02-01,0,0,9,1,31,2,6,1,0,0,50
CAJUATA,consultas prenatales,repetidas,2015-02-01,1,0,18,0,54,0,5,0,0,0,78
CALACOTO,consultas prenatales,repetidas,2015-02-01,0,0,5,3,0,3,0,1,0,0,12
CALAMARCA,consultas prenatales,repetidas,2015-02-01,0,0,13,2,34,0,9,0,0,0,58
CAMARGO,consultas prenatales,repetidas,2015-02-01,0,0,11,2,41,11,11,2,0,0,78
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2015-02-01,0,0,4,0,7,4,1,0,0,0,16
CAMIRI,consultas prenatales,repetidas,2015-02-01,7,0,62,72,119,3,43,2,0,0,308
CAPINOTA,consultas prenatales,repetidas,2015-02-01,4,0,42,0,119,1,26,0,0,0,192
CAQUIAVIRI,consultas prenatales,repetidas,2015-02-01,0,0,0,0,22,2,2,0,0,0,26
CARACOLLO,consultas prenatales,repetidas,2015-02-01,0,0,35,0,74,4,13,0,0,0,126
CARANAVI,consultas prenatales,repetidas,2015-02-01,0,0,60,1,183,6,40,0,0,0,290
CARAPARI,consultas prenatales,repetidas,2015-02-01,0,0,23,1,45,5,5,1,0,0,80
CARIPUYO,consultas prenatales,repetidas,2015-02-01,0,0,6,3,10,4,4,5,0,0,32
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2015-02-01,0,0,17,0,17,0,2,0,0,0,36
CHACARILLA,consultas prenatales,repetidas,2015-02-01,0,0,0,0,3,0,1,0,0,0,4
CHALLAPATA,consultas prenatales,repetidas,2015-02-01,4,0,39,6,137,10,25,4,0,0,225
CHAQUI,consultas prenatales,repetidas,2015-02-01,0,0,6,3,15,2,5,0,0,0,31
CHARAGUA,consultas prenatales,repetidas,2015-02-01,4,0,29,0,57,5,6,0,0,0,101
CHARAÑA,consultas prenatales,repetidas,2015-02-01,0,0,1,0,4,0,1,0,0,0,6
CHAYANTA,consultas prenatales,repetidas,2015-02-01,2,0,16,2,31,8,8,3,0,0,70
CHIMORE,consultas prenatales,repetidas,2015-02-01,0,0,33,0,74,0,11,0,0,5,123
CHIPAYA,consultas prenatales,repetidas,2015-02-01,0,0,0,2,8,0,1,0,0,0,11
CHOQUE COTA,consultas prenatales,repetidas,2015-02-01,0,0,0,0,4,0,0,0,0,0,4
CHUA COCANI,consultas prenatales,repetidas,2015-02-01,0,0,4,0,2,0,1,0,0,0,7
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2015-02-01,1,0,35,0,106,1,18,0,0,0,161
CHUMA,consultas prenatales,repetidas,2015-02-01,0,0,3,1,5,0,5,1,0,0,15
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2015-02-01,0,0,4,1,14,0,3,0,0,0,22
CKOCHAS,consultas prenatales,repetidas,2015-02-01,1,0,10,0,21,2,10,4,0,0,48
CLIZA,consultas prenatales,repetidas,2015-02-01,2,0,25,0,93,0,20,0,0,0,140
COBIJA,consultas prenatales,repetidas,2015-02-01,12,0,135,2,467,6,46,1,0,0,669
COCAPATA,consultas prenatales,repetidas,2015-02-01,0,0,6,2,14,19,3,2,0,0,46
COCHABAMBA,consultas prenatales,repetidas,2015-02-01,40,6,861,4,4577,5,970,0,1,0,6464
COIPASA,consultas prenatales,repetidas,2015-02-01,0,0,0,0,2,0,0,0,0,0,2
COLCAPIRHUA,consultas prenatales,repetidas,2015-02-01,2,0,60,1,304,27,50,3,0,0,447
"COLCHA ""K""",consultas prenatales,repetidas,2015-02-01,0,0,14,3,44,1,6,0,0,0,68
COLLANA,consultas prenatales,repetidas,2015-02-01,0,0,2,0,3,0,1,0,0,0,6
COLOMI,consultas prenatales,repetidas,2015-02-01,1,0,39,0,83,0,7,0,0,0,130
COLPA BELGICA,consultas prenatales,repetidas,2015-02-01,0,0,13,0,34,0,2,0,0,0,49
COLQUECHACA,consultas prenatales,repetidas,2015-02-01,2,2,14,3,68,7,16,2,0,0,114
COLQUENCHA,consultas prenatales,repetidas,2015-02-01,1,0,4,0,40,1,6,0,0,0,52
COLQUIRI,consultas prenatales,repetidas,2015-02-01,0,0,9,0,22,8,4,4,0,0,47
COMANCHE,consultas prenatales,repetidas,2015-02-01,0,0,1,0,4,0,0,0,0,0,5
COMARAPA,consultas prenatales,repetidas,2015-02-01,2,0,45,0,98,0,17,0,0,0,162
COMBAYA,consultas prenatales,repetidas,2015-02-01,0,0,1,3,2,3,4,2,0,0,15
CONCEPCION,consultas prenatales,repetidas,2015-02-01,1,0,36,3,84,12,8,0,0,0,144
COPACABANA,consultas prenatales,repetidas,2015-02-01,0,0,9,0,43,3,2,2,0,0,59
CORIPATA,consultas prenatales,repetidas,2015-02-01,0,0,15,1,74,1,14,1,0,0,106
CORO CORO,consultas prenatales,repetidas,2015-02-01,0,0,3,0,12,0,5,1,0,0,21
COROICO,consultas prenatales,repetidas,2015-02-01,0,0,15,0,73,0,31,0,0,0,119
CORQUE,consultas prenatales,repetidas,2015-02-01,0,0,4,2,12,3,2,2,0,0,25
COTAGAITA,consultas prenatales,repetidas,2015-02-01,3,0,20,4,69,7,8,2,0,0,113
COTOCA,consultas prenatales,repetidas,2015-02-01,4,0,93,0,246,0,32,0,0,0,375
CUATRO CAÑADAS,consultas prenatales,repetidas,2015-02-01,1,0,38,0,105,2,17,0,0,0,163
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2015-02-01,0,0,2,1,3,0,0,0,0,0,6
CUEVO,consultas prenatales,repetidas,2015-02-01,0,0,7,1,11,1,1,0,0,0,21
CULPINA,consultas prenatales,repetidas,2015-02-01,0,0,25,4,44,4,10,4,0,0,91
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2015-02-01,0,0,14,0,14,0,4,0,0,0,32
CURVA,consultas prenatales,repetidas,2015-02-01,0,0,0,0,7,2,0,0,0,0,9
DESAGUADERO,consultas prenatales,repetidas,2015-02-01,0,0,3,0,25,0,2,0,0,0,30
EL ALTO,consultas prenatales,repetidas,2015-02-01,16,0,774,72,4084,438,742,73,1,0,6200
EL CHORO,consultas prenatales,repetidas,2015-02-01,0,1,2,2,12,5,2,1,0,0,25
EL PUENTE(STC),consultas prenatales,repetidas,2015-02-01,0,0,21,0,40,0,6,0,0,0,67
EL PUENTE(TJA),consultas prenatales,repetidas,2015-02-01,1,0,11,0,48,4,12,1,0,0,77
EL TORNO,consultas prenatales,repetidas,2015-02-01,18,0,118,0,218,2,36,0,0,0,392
EL VILLAR,consultas prenatales,repetidas,2015-02-01,0,0,4,2,5,1,2,0,0,0,14
ENTRE RIOS TRJ,consultas prenatales,repetidas,2015-02-01,1,0,43,2,92,3,23,0,0,0,164
ENTRE RIOS CBBA,consultas prenatales,repetidas,2015-02-01,5,0,69,0,190,0,21,0,0,0,285
ESCOMA,consultas prenatales,repetidas,2015-02-01,0,0,8,0,20,0,2,0,0,0,30
ESMERALDA,consultas prenatales,repetidas,2015-02-01,0,0,1,0,0,0,0,0,0,0,1
EUCALIPTUS,consultas prenatales,repetidas,2015-02-01,0,0,1,0,16,0,7,0,0,0,24
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2015-02-01,0,0,2,2,1,0,0,0,0,0,5
EXALTACION,consultas prenatales,repetidas,2015-02-01,0,0,2,0,1,0,1,0,0,0,4
FERNANDEZ ALONSO,consultas prenatales,repetidas,2015-02-01,0,0,46,0,132,2,14,0,0,0,194
FILADELFIA,consultas prenatales,repetidas,2015-02-01,3,0,6,0,20,0,1,1,0,0,31
GENERAL SAAVEDRA,consultas prenatales,repetidas,2015-02-01,1,0,29,0,54,0,7,0,0,0,91
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2015-02-01,0,0,8,0,18,3,7,0,0,0,36
GUANAY,consultas prenatales,repetidas,2015-02-01,0,0,30,1,66,3,7,1,0,0,108
GUAQUI,consultas prenatales,repetidas,2015-02-01,0,0,9,2,8,5,1,0,0,0,25
GUAYARAMERIN,consultas prenatales,repetidas,2015-02-01,10,0,123,0,311,3,76,0,0,0,523
GUTIERREZ,consultas prenatales,repetidas,2015-02-01,1,0,8,2,37,3,12,1,0,0,64
HUACARETA,consultas prenatales,repetidas,2015-02-01,0,0,16,2,18,1,6,0,0,0,43
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2015-02-01,0,0,0,1,12,3,0,2,0,0,18
HUACHACALLA,consultas prenatales,repetidas,2015-02-01,0,0,2,0,4,0,1,0,0,0,7
HUANUNI,consultas prenatales,repetidas,2015-02-01,1,0,30,0,153,1,21,0,0,0,206
HUARACAJE,consultas prenatales,repetidas,2015-02-01,0,0,4,0,8,0,0,0,0,0,12
HUARINA,consultas prenatales,repetidas,2015-02-01,0,0,4,1,12,1,3,0,0,0,21
HUATAJATA,consultas prenatales,repetidas,2015-02-01,0,0,2,0,13,0,3,0,0,0,18
HUAYLLAMARCA,consultas prenatales,repetidas,2015-02-01,0,0,3,0,8,2,0,0,0,0,13
HUMANATA,consultas prenatales,repetidas,2015-02-01,0,0,5,0,2,0,0,1,0,0,8
ICHOCA,consultas prenatales,repetidas,2015-02-01,0,0,8,3,6,5,0,0,0,0,22
ICLA,consultas prenatales,repetidas,2015-02-01,0,0,6,0,25,2,9,1,0,0,43
INCAHUASI,consultas prenatales,repetidas,2015-02-01,0,1,5,3,27,14,10,3,0,0,63
INGAVI (HUMAITA),consultas prenatales,repetidas,2015-02-01,1,0,1,0,3,0,1,0,0,0,6
INQUISIVI,consultas prenatales,repetidas,2015-02-01,0,0,10,3,15,4,11,1,0,0,44
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2015-02-01,0,0,26,2,65,1,12,0,0,0,106
IXIAMAS,consultas prenatales,repetidas,2015-02-01,2,0,12,0,39,1,4,0,0,0,58
JESUS DE MACHACA,consultas prenatales,repetidas,2015-02-01,0,0,13,0,34,0,7,0,0,0,54
LA ASUNTA,consultas prenatales,repetidas,2015-02-01,3,0,65,0,171,3,30,1,0,0,273
LA GUARDIA,consultas prenatales,repetidas,2015-02-01,12,0,159,0,372,0,62,0,0,0,605
LA PAZ,consultas prenatales,repetidas,2015-02-01,42,0,593,0,5039,7,785,0,3,0,6469
LAGUNILLAS,consultas prenatales,repetidas,2015-02-01,0,0,7,0,18,0,3,0,0,0,28
LAJA,consultas prenatales,repetidas,2015-02-01,0,0,26,1,48,1,6,0,0,0,82
LAS CARRERAS,consultas prenatales,repetidas,2015-02-01,0,1,4,0,18,1,2,0,0,0,26
LICOMA PAMPA,consultas prenatales,repetidas,2015-02-01,0,4,0,8,1,2,0,0,0,0,15
LLALLAGUA,consultas prenatales,repetidas,2015-02-01,2,0,66,14,191,10,26,4,0,0,313
LLICA,consultas prenatales,repetidas,2015-02-01,0,0,5,3,7,1,0,0,0,0,16
LORETO,consultas prenatales,repetidas,2015-02-01,1,1,3,0,3,6,1,0,0,0,15
LURIBAY,consultas prenatales,repetidas,2015-02-01,2,0,7,0,8,2,2,0,1,0,22
MACHACAMARCA,consultas prenatales,repetidas,2015-02-01,0,0,1,0,5,0,1,0,0,0,7
MACHARETI,consultas prenatales,repetidas,2015-02-01,1,1,12,0,19,4,1,1,0,0,39
MAGDALENA,consultas prenatales,repetidas,2015-02-01,0,0,25,1,74,0,6,0,0,0,106
MAIRANA,consultas prenatales,repetidas,2015-02-01,2,0,20,0,57,0,5,0,0,0,84
MALLA,consultas prenatales,repetidas,2015-02-01,0,0,0,2,0,3,0,1,0,0,6
MAPIRI,consultas prenatales,repetidas,2015-02-01,0,0,26,0,81,2,17,0,0,0,126
MECAPACA,consultas prenatales,repetidas,2015-02-01,1,0,6,0,23,0,6,4,0,0,40
MINEROS,consultas prenatales,repetidas,2015-02-01,7,0,38,0,88,0,14,0,0,0,147
MIZQUE,consultas prenatales,repetidas,2015-02-01,2,0,37,0,83,1,20,5,0,0,148
MOCOMOCO,consultas prenatales,repetidas,2015-02-01,0,0,8,2,16,2,7,2,0,0,37
MOJOCOYA,consultas prenatales,repetidas,2015-02-01,2,0,5,2,21,2,8,1,0,0,41
MONTEAGUDO,consultas prenatales,repetidas,2015-02-01,3,0,32,2,109,24,38,0,0,0,208
MONTERO,consultas prenatales,repetidas,2015-02-01,9,38,173,61,513,13,58,0,0,0,865
MORO MORO,consultas prenatales,repetidas,2015-02-01,1,0,5,2,8,0,1,0,0,0,17
MOROCHATA,consultas prenatales,repetidas,2015-02-01,1,1,5,3,14,4,8,4,0,0,40
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2015-02-01,1,0,5,0,6,0,2,0,0,0,14
NAZACARA DE PACAJES,consultas prenatales,repetidas,2015-02-01,0,0,2,0,0,0,1,0,0,0,3
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2015-02-01,2,0,3,1,8,1,3,0,0,0,18
OCURI,consultas prenatales,repetidas,2015-02-01,0,0,4,0,24,7,6,6,0,0,47
OKINAWA,consultas prenatales,repetidas,2015-02-01,0,0,14,0,22,0,2,0,0,0,38
OMEREQUE,consultas prenatales,repetidas,2015-02-01,0,0,8,1,15,2,8,0,0,0,34
ORURO,consultas prenatales,repetidas,2015-02-01,6,0,324,9,2117,13,288,2,4,0,2763
PADCAYA,consultas prenatales,repetidas,2015-02-01,1,0,20,2,63,3,8,1,0,0,98
PADILLA,consultas prenatales,repetidas,2015-02-01,1,0,12,0,34,4,12,0,0,0,63
PAILON,consultas prenatales,repetidas,2015-02-01,0,0,49,2,85,0,11,0,0,0,147
PALCA,consultas prenatales,repetidas,2015-02-01,1,0,28,6,50,0,7,1,0,0,93
PALOS BLANCOS,consultas prenatales,repetidas,2015-02-01,3,0,56,0,105,3,20,1,1,0,189
PAMPA AULLAGAS,consultas prenatales,repetidas,2015-02-01,0,0,9,0,12,0,1,1,0,0,23
PAMPA GRANDE,consultas prenatales,repetidas,2015-02-01,1,0,18,0,25,0,7,0,0,0,51
PAPEL PAMPA,consultas prenatales,repetidas,2015-02-01,0,0,3,3,8,8,3,0,0,0,25
PASORAPA,consultas prenatales,repetidas,2015-02-01,1,0,1,0,6,3,2,1,0,0,14
PATACAMAYA,consultas prenatales,repetidas,2015-02-01,0,0,37,0,63,1,18,0,0,0,119
PAZÑA,consultas prenatales,repetidas,2015-02-01,0,0,3,2,11,1,2,1,0,0,20
PELECHUCO,consultas prenatales,repetidas,2015-02-01,0,0,8,0,27,1,1,0,0,0,37
POCOATA,consultas prenatales,repetidas,2015-02-01,0,0,10,7,21,24,4,8,0,0,74
POCONA,consultas prenatales,repetidas,2015-02-01,4,0,8,1,22,3,3,0,0,0,41
POJO (CBBA),consultas prenatales,repetidas,2015-02-01,1,0,10,0,31,0,7,0,0,0,49
POOPO,consultas prenatales,repetidas,2015-02-01,0,0,4,0,19,0,2,0,0,0,25
PORCO,consultas prenatales,repetidas,2015-02-01,0,0,16,0,50,2,5,0,0,0,73
POROMA,consultas prenatales,repetidas,2015-02-01,0,0,11,0,37,7,15,4,0,0,74
PORONGO,consultas prenatales,repetidas,2015-02-01,0,0,11,0,17,3,1,0,0,0,32
PORTACHUELO,consultas prenatales,repetidas,2015-02-01,4,0,53,0,105,0,44,0,0,0,206
PORVENIR,consultas prenatales,repetidas,2015-02-01,1,0,10,2,24,0,0,0,0,0,37
POSTRER VALLE,consultas prenatales,repetidas,2015-02-01,0,0,0,0,1,0,0,0,0,0,1
POTOSI,consultas prenatales,repetidas,2015-02-01,3,0,314,0,1172,12,200,3,0,0,1704
PRESTO,consultas prenatales,repetidas,2015-02-01,0,0,5,6,13,10,6,9,0,0,49
PUCARA,consultas prenatales,repetidas,2015-02-01,0,0,0,1,3,0,0,0,0,0,4
PUCARANI,consultas prenatales,repetidas,2015-02-01,0,0,25,4,60,10,7,1,0,0,107
PUERTO ACOSTA,consultas prenatales,repetidas,2015-02-01,0,0,8,1,10,7,0,1,0,0,27
PUERTO CARABUCO,consultas prenatales,repetidas,2015-02-01,0,0,7,1,14,1,6,1,0,0,30
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2015-02-01,0,0,21,0,27,2,3,0,0,0,53
PUERTO PEREZ,consultas prenatales,repetidas,2015-02-01,0,0,4,2,11,6,1,0,0,0,24
PUERTO QUIJARRO,consultas prenatales,repetidas,2015-02-01,0,0,14,0,40,0,7,0,0,0,61
PUERTO RICO,consultas prenatales,repetidas,2015-02-01,2,0,11,1,26,4,6,0,0,0,50
PUERTO SILES,consultas prenatales,repetidas,2015-02-01,1,0,1,0,4,0,0,0,0,0,6
PUERTO SUAREZ,consultas prenatales,repetidas,2015-02-01,1,0,29,0,74,0,18,0,0,0,122
PUERTO VILLARROEL,consultas prenatales,repetidas,2015-02-01,5,0,152,3,258,0,30,0,0,0,448
PUNA,consultas prenatales,repetidas,2015-02-01,1,0,16,1,38,7,8,2,0,0,73
