,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,0,6,0,0,0,0,0,7
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,3,0,2,0,0,0,0,0,5
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,12,0,10,0,1,0,0,0,23
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,1,0,6,2,17,4,3,0,0,0,33
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,2,0,3,1,1,0,0,0,7
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,4,0,4,0,2,0,0,0,10
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,1,0,3,0,4,0,1,0,0,0,9
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,2,0,11,0,2,0,0,0,15
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,2,0,3,0,0,1,0,0,6
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,14,0,19,0,3,0,0,0,36
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,2,0,1,1,0,0,0,0,4
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,2,1,3,0,0,0,0,0,6
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,3,0,0,1,0,1,0,0,5
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,2,0,8,0,23,0,5,0,0,0,38
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,0,5,1,0,0,1,0,8
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,0,3,0,0,0,0,0,4
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,3,0,10,0,5,0,0,0,18
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,1,0,2,0,3,0,0,1,0,0,7
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,0,0,1,0,0,0,1
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,1,0,0,0,0,0,1
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,0,0,0,0,0,0,0,1
SAN RAMON BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,2,0,1,0,0,0,0,0,3
SAN RAMON SCZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,0,7,0,0,0,0,0,8
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,2,0,12,0,11,1,1,0,0,0,27
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,115,2,598,18,1887,9,624,14,12,0,3279
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,1,0,3,0,2,0,0,0,0,0,6
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,4,0,4,0,0,0,0,0,8
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,0,1,0,0,0,0,0,2
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,2,2,1,0,0,0,0,6
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,0,1,2,0,0,0,3
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,2,0,1,0,0,0,0,0,3
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,0,3,0,0,0,0,0,4
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,0,1,0,0,0,0,0,2
SHINAOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,0,7,0,3,0,0,0,11
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,6,0,4,1,5,0,0,0,16
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,0,1,0,0,0,0,1
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,10,2,31,0,16,0,0,0,59
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,0,0,1,0,0,0,0,2
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,4,0,5,1,2,1,0,0,13
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,3,0,5,2,1,1,0,0,12
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,31,0,78,0,24,0,1,0,134
TACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,1,0,0,0,0,0,1
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,1,0,1,0,1,0,0,0,0,0,3
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,2,1,1,3,0,1,0,0,8
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,1,0,2,0,4,1,1,0,0,0,9
TAHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,0,1,1,0,0,0,2
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,3,1,6,0,1,1,0,0,12
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,2,0,0,0,0,0,2
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,3,0,1,0,0,0,4
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,1,0,0,0,4,1,1,0,0,0,7
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,2,0,42,3,163,5,46,0,0,0,261
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,1,1,0,0,0,0,0,3
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,3,0,4,1,0,1,0,0,9
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,5,0,0,0,0,0,5
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,3,0,2,0,2,1,0,0,8
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,2,0,1,0,0,0,3
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,17,0,50,0,8,0,0,0,75
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,4,0,9,0,4,0,0,0,17
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,2,0,3,0,1,0,0,0,6
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,2,1,0,0,0,0,3
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,0,0,0,0,0,0,0,1
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,2,0,1,1,2,1,0,0,7
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,1,0,1,0,0,0,2
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,3,0,3,0,2,1,0,0,9
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,1,0,6,0,5,0,2,0,0,0,14
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,1,0,0,0,0,0,1
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,4,1,53,7,177,5,55,0,0,0,302
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,3,0,9,0,0,1,0,0,13
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,2,1,0,0,0,0,3
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,0,1,0,1,0,0,0,3
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,3,0,15,0,3,0,0,0,21
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,1,2,0,0,0,0,3
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,2,0,7,0,56,0,4,0,0,0,69
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,4,0,0,0,2,0,0,0,6
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,2,0,2,0,0,0,0,0,4
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,9,2,47,0,5,0,0,0,63
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,1,0,1,0,0,0,2
VILLA CHARCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,0,0,0,2,0,0,0,3
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,12,0,25,2,6,1,0,0,46
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,0,0,0,0,0,0,0,1
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,2,0,1,0,0,0,3
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,0,0,1,0,0,0,1
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,1,0,27,0,80,1,13,0,0,0,122
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,0,0,0,0,0,0,0,1
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,0,14,0,3,1,0,0,19
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,1,0,22,0,23,0,8,0,0,0,54
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,2,0,0,0,2,0,0,0,4
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,0,0,0,0,0,0,0,1
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,3,0,30,1,57,1,9,0,0,0,101
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,2,1,2,0,0,0,5
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,1,0,16,2,84,9,10,0,0,0,122
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,0,0,1,0,0,0,1
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,0,0,0,0,0,0,0,1
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,3,0,11,0,20,1,5,0,0,0,40
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,1,5,1,1,0,0,0,8
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,0,0,1,0,1,0,0,0,2
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,1,0,1,0,0,0,0,3
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-01-01,0,0,1,0,0,0,0,0,0,0,1
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,1,3,0,0,1,0,0,6
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,8,2,9,3,1,0,0,0,23
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,6,1,5,3,1,0,0,0,16
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,1,0,6,3,11,1,2,0,0,0,24
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,0,0,0,1,0,0,1
ALCALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,0,0,0,0,0,0,1
ALTO BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,1,0,0,0,0,0,2
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,2,0,1,0,0,0,4
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,0,0,0,0,0,0,1
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,1,0,0,1,0,0,2
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,2,0,2,2,1,0,0,0,7
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,3,0,2,1,1,0,0,0,7
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,3,0,2,0,0,0,0,0,5
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,1,1,0,0,0,0,2
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,4,2,0,0,0,0,6
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,8,0,11,0,0,0,0,0,19
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,2,0,16,0,2,0,0,0,20
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,0,0,0,0,0,0,1
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,4,0,2,0,0,0,7
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,1,4,0,1,0,0,0,6
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,2,0,0,0,0,0,0,0,2
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,5,2,0,0,0,0,8
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,2,0,0,0,0,0,2
BELEN DE ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,1,0,0,0,0,0,2
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,1,1,0,0,0,0,2
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,1,0,2,0,15,1,2,0,0,0,21
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,1,0,3,0,18,4,4,0,0,0,30
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,2,0,2,0,0,0,5
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,2,0,0,0,0,0,0,0,2
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,1,0,0,0,0,0,1
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,1,0,6,0,10,0,1,1,0,0,19
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,3,1,1,1,0,0,6
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,1,1,1,0,0,0,3
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,2,0,2,0,0,0,4
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,1,0,0,0,0,0,1
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,1,0,0,0,0,0,1
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,3,0,4,3,1,0,0,0,11
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,4,0,14,1,16,2,0,0,37
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,2,0,4,0,1,0,0,0,7
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,2,0,1,0,0,0,0,0,3
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,3,1,1,0,0,0,6
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,14,1,14,0,6,0,0,0,35
CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,1,0,0,0,0,0,0,1
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,7,0,0,0,0,0,8
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,1,1,1,0,0,0,0,3
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,1,0,2,0,0,0,3
CATACORA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,1,0,0,0,0,0,1
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,9,0,12,6,1,0,0,0,28
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,1,3,1,1,0,0,0,7
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,15,2,2,0,0,0,20
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,1,0,0,0,0,0,1
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,3,0,7,0,4,1,0,0,15
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,4,0,3,3,0,0,0,0,10
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,1,0,0,0,0,0,1
CHUA COCANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,0,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,3,0,6,0,0,0,0,0,9
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,3,0,0,0,0,0,3
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,4,0,2,0,0,0,7
CKOCHAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,4,0,1,0,0,0,6
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,12,0,1,0,0,0,13
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,1,0,3,2,20,4,4,0,0,0,34
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,3,5,7,2,0,0,0,18
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,9,1,152,3,847,2,186,0,1,0,1201
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,7,0,42,2,2,1,0,0,54
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,4,1,4,0,0,1,0,0,10
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,1,0,3,0,5,0,1,0,0,0,10
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,3,0,0,0,0,0,4
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,6,1,1,1,0,0,9
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,2,0,1,0,1,0,0,0,4
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,2,1,3,1,1,0,0,0,8
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,2,0,1,0,0,0,0,0,3
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,0,0,0,0,0,0,1
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,8,0,7,0,1,0,0,0,16
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,1,1,4,1,1,0,0,8
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,9,1,1,0,0,0,12
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,1,0,0,0,0,0,1
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,1,0,1,0,13,1,1,0,0,0,17
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,1,0,0,0,0,0,1
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,1,0,3,0,2,2,2,0,0,0,10
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,8,0,25,0,4,0,0,0,37
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,1,0,2,0,0,0,0,0,0,0,3
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,3,0,0,1,0,0,4
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,3,1,4,1,2,0,0,0,11
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,1,0,0,1,0,0,3
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,0,0,0,0,0,0,1
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,1,0,0,0,0,0,1
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,4,0,86,8,620,55,170,12,0,0,955
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,2,2,1,0,0,0,5
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,2,0,1,0,0,0,0,0,3
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,2,0,2,1,0,0,0,0,5
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,3,0,6,0,9,1,0,1,0,0,20
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,1,0,1,0,0,0,2
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,0,0,1,0,0,0,1
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,1,0,5,0,13,0,2,0,0,0,21
ESCOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,2,1,2,0,0,0,0,0,5
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,1,0,0,0,0,0,0,2
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,1,0,0,0,0,0,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,7,1,15,2,1,0,0,0,26
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,0,0,0,0,0,0,1
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,2,0,4,0,0,0,0,0,6
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,1,4,5,0,0,0,0,10
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,3,0,0,0,0,0,3
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,0,0,0,1,0,0,1
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,2,0,12,0,38,0,1,0,0,0,53
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,2,0,2,1,0,0,0,0,5
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,1,0,0,1,0,0,2
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,0,1,0,0,0,0,1
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,4,0,0,0,0,0,5
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,0,0,3,0,0,0,0,0,3
HUATAJATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-02-01,0,0,1,0,3,0,0,0,0,0,4
