municipality,group,variable,month,Nacidos vivos atendidos por personal de salud,TOTAL
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,10,10
CHACARILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,11,11
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,4,4
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,6,6
CHARAÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,6,6
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
CHIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
CHOQUE COTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
CHUA COCANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
CKOCHAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,16,16
CLIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
COCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,11,11
COCHABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,3,3
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,10,10
COLLANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,26,26
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,14,14
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,3,3
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
COPACABANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,7,7
CORIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,5,5
COROICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,5,5
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,3,3
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,6,6
COTOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
CUEVO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,3,3
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,5,5
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,5,5
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,7,7
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
EL PUENTE(STC),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,5,5
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,8,8
ENTRE RIOS CBBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
ESCOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,13,13
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,4,4
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,7,7
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,5,5
HUACARETA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,5,5
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
HUARINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,5,5
HUATAJATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
HUMANATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,3,3
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,3,3
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,9,9
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,5,5
INGAVI (HUMAITA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,10,10
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,5,5
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,9,9
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,12,12
LA GUARDIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,10,10
LORETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
MACHARETI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,4,4
MAIRANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,4,4
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
MINEROS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,8,8
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,8,8
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,3,3
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,10,10
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
PADILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,12,12
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,3,3
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,4,4
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,23,23
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
POJO (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
POOPO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,9,9
PORVENIR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,11,11
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,19,19
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,6,6
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,10,10
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,3,3
PUERTO QUIJARRO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
PUERTO SUAREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,9,9
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,6,6
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,12,12
PUNATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,7,7
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,3,3
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,8,8
REYES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,3,3
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
SABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,6,6
SACABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,3,3
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,6,6
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,3,3
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,7,7
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,6,6
SAN JULIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,3,3
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,30,30
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,10,10
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,7,7
SAN PEDRO DE QUEMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
SAN RAFAEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
SAN RAMON SCZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
SANTA ANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
SANTA ROSA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,2,2
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,3,3
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,4,4
SANTIAGO DE HUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,5,5
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-02-01,3,3
