,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
PAZÑA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,1,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,0,2,2
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,2,1,3,6
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,2,0,0,0,2
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,3,3,1,0,7
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,14,7,3,6,30
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,0,1,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,1,1,2
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,3,0,0,3
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,3,3,6
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,0,2,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,9,6,4,3,22
PUNA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,1,0,1
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,2,2,1,0,5
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,4,1,7,6,18
QUIME,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,1,0,1
RAVELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,2,4,2,2,10
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,2,0,5,2,9
SABAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,1,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,7,2,18,9,36
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,2,4,0,0,6
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,0,1,2
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,1,1,0,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,2,6,1,4,13
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,1,2,1,5
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,0,0,0,1
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,0,3,4,8
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,1,1,2
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,2,6,1,0,9
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,0,1,1,3
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,1,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,3,3,2,2,10
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,1,0,0,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,0,0,0,1
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,0,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,2,0,0,0,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,0,3,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,100,117,111,115,443
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,1,1,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,2,3,0,0,5
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,0,1,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,2,0,1,4
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,0,1,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,7,13,2,0,22
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,0,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,0,2,2
TARATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,5,3,2,1,11
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,5,2,2,2,11
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,5,5,10
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,12,15,6,5,38
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,1,0,0,2
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,0,1,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,4,1,1,0,6
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,0,1,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,4,3,0,1,8
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,2,3,0,0,5
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,8,8,5,9,30
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,2,1,0,3
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,5,1,4,4,14
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,14,19,11,8,52
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,1,1,2,5
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,2,0,3
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,2,1,0,0,3
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,0,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,1,0,2
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,4,4,2,2,12
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,1,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,2,1,3
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,2,0,0,0,2
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,2,3,5
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,0,0,0,1
CAJUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,2,0,0,0,2
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,1,0,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,2,0,0,0,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,3,0,0,4
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,2,0,1,4
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,2,2,2,0,6
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,1,1,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,1,3,5
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,1,10,5,17
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,2,1,1,0,4
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,2,2,5
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,2,0,0,2,4
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,25,36,22,22,105
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,2,2,1,1,6
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,0,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,0,0,0,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,1,0,2
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,2,0,2
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,0,1,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,2,0,0,2
CORO CORO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,1,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,0,0,1
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,5,3,15,7,30
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,3,1,2,2,8
CUEVO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,0,1,1
CULPINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,14,36,16,14,80
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,3,0,0,3
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,2,1,0,3
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,5,4,6,4,19
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,2,3,1,2,8
GUANAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,1,1,2
GUAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,1,0,2
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,2,0,0,3
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,1,0,1
HUARINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,1,3,4
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,1,1,3
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,2,0,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,1,0,0,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,4,5,2,2,13
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,30,25,25,14,94
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,0,0,1
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,0,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,0,0,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,0,1,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,0,2,2
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,1,0,0,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,1,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,2,0,2
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,0,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,2,0,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,3,6,8,5,22
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,7,6,13
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,1,1,2
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,3,7,7,6,23
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,2,4,7,14
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,0,0,1
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,0,0,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,1,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,1,0,1
PAZÑA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,1,0,1
POCONA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,0,0,1
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,0,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,2,0,0,0,2
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,11,8,17,2,38
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,0,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,0,0,1
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,2,5,0,1,8
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,7,5,8,5,25
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,1,3,10,15
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,5,3,0,0,8
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,3,4,7
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,14,7,7,13,41
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,1,1,2
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,4,8,2,0,14
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,2,1,4
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,4,1,1,7
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,3,1,5,2,11
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,0,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,3,3,12,17,35
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,1,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,2,0,0,2,4
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,0,1,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,4,9,7,13,33
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,2,0,0,2
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,1,1,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,5,2,7
SAN PEDRO(PND),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,0,1,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,2,1,1,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,100,77,69,87,333
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,3,1,0,0,4
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,0,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,0,4,0,5
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,3,2,2,1,8
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,3,1,1,1,6
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,1,0,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,6,8,1,3,18
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,5,8,6,5,24
TARVITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,2,0,0,0,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,0,2,3
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,5,3,5,4,17
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,1,1,0,3
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,4,3,2,1,10
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,3,0,0,4
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,3,0,8,2,13
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,2,1,1,2,6
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,20,9,17,18,64
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,3,3,0,4,10
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,0,1,9,6,16
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-10-01,1,0,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,2,0,0,3
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,0,0,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,0,0,1
AYATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,0,0,1
BAURES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,1,0,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,2,0,1,4
CAJUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,0,1
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,0,1,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,3,1,0,0,4
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,3,0,1,4
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,0,1,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,4,1,2,0,7
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,1,0,0,0,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-11-01,0,0,1,1,2
