,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,4,0,1,7
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,2,0,0,4
AIQUILE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,3,2,0,6
ALALAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,0,2,2
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,2,0,0,2
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,0,1,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,0,1,1
APOLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,0,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,1,0,2,5
ARQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,6,9,0,0,15
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,3,1,5
BATALLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,1,1,3
BAURES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,2,1,3
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,3,0,1,5
BETANZOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,2,0,0,3
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,1,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,1,5,6,13
CAIROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,3,1,5
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,0,0,1
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,1,0,0,2
CAMARGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,1,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,6,4,0,0,10
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,0,2,3
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,1,5,4,12
CARAPARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,1,0,0,2
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,0,0,1
CHACARILLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,1,2,4
CHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,1,2
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,6,5,0,1,12
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,2,1,1,5
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,4,1,2,5,12
CHIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,2,0,1,3
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,5,4,0,0,9
CHUMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,1,0,0,3
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,1,0,2
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,0,1,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,5,3,1,1,10
COCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,0,1,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,81,86,20,20,207
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,2,1,0,5
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,1,0,0,2
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,2,1,0,5
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,3,8,4,16
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,0,1,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,1,0,2
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,1,0,1,3
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,1,0,0,3
COROICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,7,1,0,0,8
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,14,12,2,3,31
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,2,0,3
CULPINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,2,2,0,5
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,37,45,33,32,147
EL CHORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,0,0,1
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,4,2,0,0,6
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,3,4,0,0,7
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,3,2,0,1,6
ESCOMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,0,1,0,3
ESMERALDA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,0,1
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,3,4,1,1,9
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,0,0,1,3
GUANAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,6,7
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,17,6,7,10,40
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,1,0,0,3
HUACARETA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,1,2,4
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,2,3
HUATAJATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,0,1,1
ICLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,0,1,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,1,0,0,2
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,3,1,0,4
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,7,5,1,1,14
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,8,5,7,7,27
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,53,48,18,22,141
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,0,1
LAJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,0,0,1,3
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,0,11,5,18
LLICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,0,1
LURIBAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,1,0,2
MACHARETI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,1,0,2
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,1,0,2
MAPIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,1,2,4
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,0,1,1,4
MIZQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,2,1,3,8
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,7,12,12,18,49
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,2,1,3
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,0,0,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,2,0,0,3
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,30,22,3,2,57
PADILLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,4,28,41,75
PALCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,1,0,0,2
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,3,0,0,2,5
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,1,1,3
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,3,3,1,1,8
POCOATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,0,1,3,6
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,1,0,0,2
POOPO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,0,1
PORCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,0,2,2
PORONGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,1,2,0,5
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,1,2,4
PORVENIR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,3,14,2,6,25
PUCARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,1,0,1,3
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,1,2
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,0,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,2,0,2
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,2,0,0,4
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,9,6,4,0,19
PUNA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,0,1,1
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,3,2,0,6
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,6,7,26,21,60
QUIME,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,0,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,2,0,0,2
REYES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,1,0,0,3
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,17,17,13,10,57
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,2,0,0,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,1,0,2
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,14,12,11,7,44
SACACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,1,1,0,3
SAIPINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,1,0,0,2
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,2,1,0,3
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,0,1,3,6
SAN ANDRES DE MACHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,0,1
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,1,2,1,5
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,7,9,1,4,21
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,1,2
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,3,1,2,1,7
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,3,4,21,10,38
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,0,0,1
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,2,2,0,5
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,1,0,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,4,16,11,31
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,0,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,1,0,0,3
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,3,2,6
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,3,2,0,0,5
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,1,1,3
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,0,4,6,12
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,0,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,2,0,0,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,2,2,2,6
SAN PEDRO DE MACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,3,1,0,4
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,0,0,0,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,2,0,0,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,139,123,48,44,354
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,2,0,0,3
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,2,0,0,2
SANTIAGO DE CALLAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,1,0,0,2
SANTIAGO DE MACHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,0,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,0,1,1
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,3,1,5
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,3,5,2,0,10
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,8,3,4,6,21
SORACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,1,0,2
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,1,1,3
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,24,19,2,2,47
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,1,2
TAPACARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,0,0,1
TARABUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,18,13,10,7,48
TARVITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,0,0,0,2
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,0,0,1
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,0,1,2
TIPUANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,3,1,1,1,6
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,4,3,7,1,15
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,2,1,4
TOCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,1,2
TOLATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,0,1,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,1,0,1
TORO TORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,1,0,0,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,9,13,0,1,23
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,0,0,1
UMALA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,0,1,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,1,3,1,6
URUBICHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,3,0,0,4
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,1,0,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,6,1,0,9
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,4,1,0,0,5
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,11,10,3,3,27
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,0,0,0,2,2
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,3,0,0,0,3
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,1,2,3,8
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,17,18,5,12,52
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,5,8,1,3,17
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,6,4,4,0,14
YOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,1,0,0,0,1
YOTALA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-02-01,2,0,0,0,2
ACACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-03-01,0,1,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-03-01,1,1,2,2,6
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-03-01,3,2,0,0,5
AIQUILE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-03-01,0,0,1,1,2
ALCALA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-03-01,0,1,0,0,1
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-03-01,1,2,0,0,3
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-03-01,0,1,0,0,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-03-01,0,0,0,2,2
APOLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-03-01,0,1,1,3,5
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-03-01,1,1,0,0,2
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-03-01,0,1,0,1,2
ARQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-03-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-03-01,5,1,1,0,7
