municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,23,23
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,24,24
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,6,6
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,1,1
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,26,26
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,3,3
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,11,11
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,32,32
BELLA FLOR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,2,2
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,90,90
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,7,7
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,16,16
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,19,19
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,31,31
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,15,15
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,7,7
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,52,52
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,4,4
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,2,2
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,17,17
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,41,41
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,41,41
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,23,23
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,10,10
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,25,25
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,3,3
CATACORA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,11,11
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,4,4
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,98,98
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,54,54
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,29,29
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,23,23
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,67,67
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,45,45
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,6,6
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,38,38
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,16,16
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,14,14
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,6,6
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,115,115
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,43,43
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,14,14
COLLANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,7,7
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,70,70
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,5,5
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,98,98
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,9,9
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,49,49
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,38,38
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,2,2
COPACABANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,10,10
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,21,21
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,13,13
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,32,32
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,91,91
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,6,6
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,12,12
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,42,42
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,45,45
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,4,4
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,5,5
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,739,739
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,20,20
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,10,10
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,139,139
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,34,34
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,20,20
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,43,43
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,69,69
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,10,10
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,19,19
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,4,4
GUANAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,5,5
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,11,11
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,8,8
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,4,4
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,3,3
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,15,15
HUACHACALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,6,6
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,114,114
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,2,2
HUATAJATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,10,10
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,5,5
HUMANATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,2,2
ICHOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,12,12
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,51,51
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,3,3
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,43,43
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,9,9
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,2,2
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,36,36
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,13,13
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,42,42
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-02-01,124,124
