municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,150,150
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,39,39
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,244,244
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,286,286
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,36,36
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,77,77
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,135,135
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,184,184
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,291,291
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,212,212
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,98,98
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,452,452
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,15,15
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,111,111
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,458,458
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,458,458
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,103,103
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,360,360
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,363,363
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,240,240
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,18,18
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,242,242
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,164,164
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,722,722
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,292,292
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,135,135
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,801,801
YOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,28,28
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,296,296
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,89,89
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-01-01,246,246
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,136,136
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,303,303
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,90,90
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,430,430
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,80,80
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,285,285
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,65,65
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,64,64
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,214,214
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,106,106
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,352,352
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,37,37
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,90,90
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,285,285
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,195,195
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,114,114
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,62,62
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,353,353
AUCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,5,5
AYATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,38,38
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,89,89
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,109,109
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,278,278
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,30,30
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,83,83
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,148,148
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,57,57
BELLA FLOR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,31,31
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,89,89
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,366,366
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,116,116
BOLPEBRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,20,20
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,466,466
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,108,108
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,49,49
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,15,15
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,600,600
CAJUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,17,17
CALACOTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,170,170
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,78,78
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,97,97
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,95,95
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,193,193
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,55,55
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,138,138
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,293,293
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,73,73
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,451,451
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,94,94
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,7,7
CATACORA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,11,11
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,105,105
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,745,745
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,390,390
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,47,47
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,143,143
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,267,267
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,46,46
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,14,14
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,306,306
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,38,38
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,221,221
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,211,211
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,241,241
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,34,34
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,348,348
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,322,322
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,310,310
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,33,33
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,91,91
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,26,26
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,197,197
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,32,32
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,68,68
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,29,29
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,448,448
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,178,178
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,61,61
COPACABANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,28,28
CORIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-02-01,26,26
