municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,126,126
ALALAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,44,44
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,285,285
ALTO BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,70,70
ANCORAIMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,40,40
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,53,53
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,100,100
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,155,155
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,48,48
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,45,45
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,242,242
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,144,144
ARQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,43,43
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,17,17
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,408,408
AUCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,2,2
AYATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,29,29
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,113,113
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,131,131
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,278,278
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,45,45
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,88,88
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,44,44
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,29,29
BELLA FLOR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,13,13
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,20,20
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,367,367
BOLIVAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,35,35
BOLPEBRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,45,45
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,148,148
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,51,51
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,4,4
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,142,142
CAJUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,55,55
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,97,97
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,95,95
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,341,341
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,147,147
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,195,195
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,19,19
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,20,20
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,15,15
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,60,60
CHACARILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,70,70
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,494,494
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,155,155
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,32,32
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,73,73
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,195,195
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,46,46
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,2,2
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,245,245
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,30,30
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,96,96
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,50,50
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,4,4
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,612,612
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,143,143
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,15,15
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,33,33
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,30,30
COLPA BELGICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,26,26
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,59,59
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,38,38
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,1,1
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,29,29
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,393,393
COMBAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,164,164
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,69,69
CORIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,50,50
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,55,55
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,55,55
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,767,767
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,3,3
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,10,10
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,32,32
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,26,26
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,21,21
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,213,213
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,5,5
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,37,37
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,10,10
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,1270,1270
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,71,71
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,236,236
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,4,4
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,186,186
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,401,401
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,27,27
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,114,114
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,20,20
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,96,96
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,9,9
GUANAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,3,3
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,35,35
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,49,49
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,12,12
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,136,136
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,44,44
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,70,70
HUARACAJE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,10,10
HUARINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,190,190
HUATAJATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,10,10
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,83,83
HUMANATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,4,4
ICHOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,13,13
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,163,163
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,319,319
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,5,5
INQUISIVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-02-01,31,31
