,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,6,9,6,4,12,13,25
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,12,14,9,6,21,20,41
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,5,4,1,0,6,4,10
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,1,1,0,0,1,1,2
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,2,0,4,6,6,6,12
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,0,0,5,2,5,2,7
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,12,11,2,2,14,13,27
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,12,12,4,4,16,16,32
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,1495,1358,14,7,1509,1365,2874
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,5,8,0,0,5,8,13
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,8,5,3,6,11,11,22
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,1,2,0,0,1,2,3
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,1,1,5,1,6,2,8
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,0,1,0,3,0,4,4
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,1,3,0,1,1,4,5
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,1,4,0,1,1,5,6
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,0,0,3,7,3,7,10
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,3,7,2,3,5,10,15
SENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,8,9,2,0,10,9,19
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,14,13,1,0,15,13,28
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,6,5,5,8,11,13,24
SICAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,1,2,0,4,1,6,7
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,41,46,2,0,43,46,89
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,0,0,3,1,3,1,4
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,2,3,0,0,2,3,5
SORATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,10,4,4,8,14,12,26
SUCRE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,238,276,1,0,239,276,515
TACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,0,0,4,0,4,0,4
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,8,6,2,2,10,8,18
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,0,0,1,0,1,0,1
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,1,0,0,2,1,2,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,3,1,3,4,6,5,11
TARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,0,0,1,4,1,4,5
TARACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,0,3,0,0,0,3,3
TARATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,1,3,0,1,1,4,5
TARIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,244,239,8,8,252,247,499
TARVITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,4,5,6,4,10,9,19
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,11,6,3,3,14,9,23
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,5,3,0,1,5,4,9
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,1,3,8,6,9,9,18
TIPUANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,2,0,8,8,10,8,18
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,39,35,11,16,50,51,101
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,7,7,10,9,17,16,33
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,0,0,2,1,2,1,3
TOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,3,4,4,2,7,6,13
TOLATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,3,5,2,4,5,9,14
TOLEDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,1,0,0,0,1,0,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,0,0,3,5,3,5,8
TOMINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,1,3,2,1,3,4,7
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,5,3,3,1,8,4,12
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,11,3,2,2,13,5,18
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,0,1,0,1,0,2,2
TRIGAL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,113,107,0,0,113,107,220
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,28,12,8,4,36,16,52
UMALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,2,3,1,3,3,6,9
UNCIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,9,7,8,9,17,16,33
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,11,4,4,8,15,12,27
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,6,4,1,0,7,4,11
UYUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,11,20,2,2,13,22,35
VACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,0,0,6,2,6,2,8
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,12,11,0,1,12,12,24
VIACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,63,54,10,11,73,65,138
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,1,2,1,2,2,4,6
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,8,1,4,2,12,3,15
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,53,47,18,15,71,62,133
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,0,0,4,4,4,4,8
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,3,2,8,3,11,5,16
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,7,2,1,1,8,3,11
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,49,41,3,3,52,44,96
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,0,0,2,5,2,5,7
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,23,21,10,4,33,25,58
VINTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,24,27,17,29,41,56,97
VITICHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,1,0,1,2,2,2,4
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,1,3,0,0,1,3,4
WARNES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,111,94,4,4,115,98,213
YACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,1,3,1,3,2,6,8
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,65,60,29,23,94,83,177
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,0,0,2,2,2,2,4
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,2,3,0,2,2,5,7
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,35,36,23,23,58,59,117
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,4,4,0,0,4,4,8
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,3,2,1,0,4,2,6
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,0,0,6,3,6,3,9
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-01-01,1,0,6,0,7,0,7
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,1,1,0,0,1,1,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,17,23,12,5,29,28,57
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,6,11,7,7,13,18,31
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,21,10,8,5,29,15,44
ALCALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,3,1,0,0,3,1,4
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,12,5,2,0,14,5,19
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,8,6,6,6,14,12,26
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,1,0,0,3,1,3,4
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,1,3,0,0,1,3,4
ANZALDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,4,0,3,2,7,2,9
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,6,23,12,7,18,30,48
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,0,5,3,5,3,8
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,7,6,2,0,9,6,15
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,11,13,5,3,16,16,32
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,15,10,3,3,18,13,31
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,23,26,1,1,24,27,51
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,10,4,2,2,12,6,18
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,0,2,5,2,5,7
AYATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,6,3,2,0,8,3,11
AYO AYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,4,7,0,3,4,10,14
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,11,8,15,10,26,18,44
AZURDUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,3,3,4,1,7,4,11
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,12,5,8,8,20,13,33
BAURES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,2,2,0,0,2,2,4
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,1,0,1,0,2,0,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,0,2,1,2,1,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,0,1,2,1,2,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,28,36,8,5,36,41,77
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,14,5,9,13,23,18,41
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,0,1,3,1,3,4
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,0,4,1,4,1,5
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,7,5,1,2,8,7,15
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,10,7,6,7,16,14,30
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,20,20,25,18,45,38,83
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,2,0,1,2,3,2,5
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,1,2,7,3,8,5,13
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,6,1,1,2,7,3,10
CALACOTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,3,3,1,0,4,3,7
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,8,8,1,3,9,11,20
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,6,8,5,5,11,13,24
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,5,2,0,0,5,2,7
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,27,21,1,0,28,21,49
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,17,13,1,1,18,14,32
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,9,9,4,3,13,12,25
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,18,7,5,4,23,11,34
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,49,37,4,3,53,40,93
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,10,7,7,7,17,14,31
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,3,2,3,5,6,7,13
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,0,0,1,0,1,1
CATACORA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,0,0,2,0,2,2
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,1,1,1,1,2,3
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,18,24,6,12,24,36,60
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,4,3,2,2,6,5,11
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,15,6,24,21,39,27,66
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,0,2,0,2,0,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,10,3,7,10,17,13,30
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,21,24,3,3,24,27,51
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,1,0,2,0,3,3
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,2,0,0,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,7,12,4,4,11,16,27
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,1,3,1,2,2,5,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,3,3,11,9,14,12,26
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,1,2,5,7,6,9,15
CLIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,10,7,8,8,18,15,33
COBIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,51,41,11,8,62,49,111
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,5,17,27,23,32,40,72
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,578,569,9,13,587,582,1169
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,36,30,6,3,42,33,75
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,10,12,2,2,12,14,26
COLLANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,3,4,0,0,3,4,7
COLOMI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,16,14,4,2,20,16,36
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,3,5,0,2,3,7,10
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,5,6,10,12,15,18,33
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,7,1,4,3,11,4,15
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,5,10,3,5,8,15,23
COMANCHE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,3,1,0,0,3,1,4
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,9,13,2,2,11,15,26
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,0,2,0,2,0,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,9,14,10,7,19,21,40
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,5,6,3,4,8,10,18
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,8,6,4,5,12,11,23
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,3,2,2,10,5,12,17
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,9,18,5,4,14,22,36
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,2,2,0,0,2,2,4
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,12,8,5,5,17,13,30
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,56,60,5,9,61,69,130
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,20,22,0,3,20,25,45
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,1,2,3,2,4,6
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,1,1,1,1,2,3
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,12,14,4,1,16,15,31
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,1,0,2,3,3,3,6
CURVA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,1,0,2,0,3,0,3
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,2,3,1,1,3,4,7
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,594,617,109,128,703,745,1448
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,0,1,0,1,0,1
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,7,6,4,3,11,9,20
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,1,10,10,10,11,21
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,43,49,7,9,50,58,108
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,1,0,1,0,2,0,2
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,16,10,5,6,21,16,37
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,44,35,0,1,44,36,80
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,6,5,0,1,6,6,12
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,1,0,0,0,1,0,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,0,0,2,0,2,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,6,5,13,8,19,13,32
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,0,5,9,5,9,14
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,3,4,3,1,6,5,11
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,4,3,4,3,8,11
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,4,2,5,7,9,9,18
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,2,1,1,2,3,3,6
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,23,32,8,6,31,38,69
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,4,7,4,7,8,14,22
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,11,4,6,5,17,9,26
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,3,2,2,1,5,3,8
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,9,23,5,1,14,24,38
HUARINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,1,3,1,3,2,6,8
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,1,2,1,0,2,2,4
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,1,2,0,2,1,3
HUMANATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,1,1,1,1,2,2,4
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,0,0,3,2,3,2,5
ICLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,2,2,7,3,9,5,14
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,5,6,9,4,14,10,24
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,1,0,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,3,2,10,3,13,5,18
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,8,6,8,4,16,10,26
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,20,7,6,2,26,9,35
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,5,8,2,1,7,9,16
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,27,34,16,6,43,40,83
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-02-01,73,82,12,11,85,93,178
