,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,16,8,3,8,19,16,35
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,13,13,6,7,19,20,39
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,19,13,4,1,23,14,37
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,7,7,3,6,10,13,23
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,1,2,0,0,1,2,3
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,5,4,0,0,5,4,9
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,2,11,5,7,7,18,25
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,1,2,1,0,2,2,4
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,7,7,4,4,11,11,22
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,1,2,0,0,1,2,3
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,0,2,4,3,4,5,9
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,2,3,4,1,6,4,10
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,0,1,7,1,7,2,9
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,5,4,2,1,7,5,12
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,14,5,0,0,14,5,19
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,744,698,38,24,782,722,1504
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,12,13,0,0,12,13,25
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,5,5,5,1,10,6,16
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,2,2,0,1,2,3,5
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,2,1,1,5,3,6,9
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,1,0,0,1,1,1,2
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,1,1,0,0,1,1,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,5,4,0,1,5,5,10
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,1,1,2,2,3,3,6
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,5,8,3,3,8,11,19
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,28,19,0,2,28,21,49
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,19,7,1,1,20,8,28
SICAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,2,1,3,0,5,1,6
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,47,37,4,2,51,39,90
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,1,0,1,2,2,2,4
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,3,1,0,0,3,1,4
SORATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,6,7,4,7,10,14,24
SUCRE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,167,183,12,17,179,200,379
TACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,0,1,2,1,2,2,4
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,2,3,1,0,3,3,6
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,2,1,3,4,5,5,10
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,0,4,1,1,1,5,6
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,8,8,7,11,15,19,34
TARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,4,4,8,5,12,9,21
TARATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,6,5,1,1,7,6,13
TARIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,123,133,2,10,125,143,268
TARVITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,4,7,3,2,7,9,16
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,5,4,8,4,13,8,21
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,6,6,1,0,7,6,13
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,3,5,6,4,9,9,18
TIPUANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,3,7,4,3,7,10,17
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,38,35,6,11,44,46,90
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,14,10,9,7,23,17,40
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,0,0,0,1,0,1,1
TOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,3,1,3,3,6,4,10
TOLATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,0,3,3,2,3,5,8
TOLEDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,0,3,1,1,1,4,5
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,0,0,3,1,3,1,4
TOMINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,5,8,1,3,6,11,17
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,5,0,4,4,9,4,13
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,9,8,6,3,15,11,26
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,0,0,0,3,0,3,3
TRIGAL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,71,69,4,3,75,72,147
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,21,16,6,5,27,21,48
TURCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,1,1,1,1,2,2,4
UMALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,3,2,6,4,9,6,15
UNCIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,7,6,2,3,9,9,18
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,4,8,5,8,9,16,25
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,0,2,1,3,1,5,6
UYUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,20,17,1,2,21,19,40
VACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,2,1,3,1,5,2,7
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,7,6,0,0,7,6,13
VIACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,43,44,4,6,47,50,97
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,0,0,4,4,4,4,8
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,3,1,4,1,7,2,9
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,24,28,1,3,25,31,56
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,3,2,3,5,6,7,13
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,3,4,3,1,6,5,11
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,79,70,7,16,86,86,172
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,5,4,1,2,6,6,12
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,16,18,2,4,18,22,40
VINTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,22,21,29,30,51,51,102
VITICHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,1,3,2,0,3,3,6
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,1,1,0,0,1,1,2
WARNES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,105,108,1,1,106,109,215
YACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,2,6,2,3,4,9,13
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,47,52,28,36,75,88,163
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,3,3,1,1,4,4,8
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,3,1,0,0,3,1,4
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,32,19,16,16,48,35,83
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,12,9,1,3,13,12,25
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,1,1,2,3,3,4,7
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,0,1,0,2,0,3,3
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-01-01,2,4,0,1,2,5,7
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,0,2,2,2,2,4,6
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,17,11,6,5,23,16,39
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,17,20,2,3,19,23,42
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,3,1,7,7,10,8,18
ALCALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,2,1,0,1,2,2,4
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,4,7,0,0,4,7,11
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,3,2,1,0,4,2,6
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,0,0,1,2,1,2,3
ANZALDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,1,1,1,2,2,3,5
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,6,9,2,4,8,13,21
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,1,2,1,2,2,4,6
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,1,4,0,0,1,4,5
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,19,11,5,4,24,15,39
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,7,4,3,3,10,7,17
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,30,27,0,0,30,27,57
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,8,2,3,3,11,5,16
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,1,1,0,0,1,1,2
AYATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,0,0,2,7,2,7,9
AYO AYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,2,4,0,0,2,4,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,8,8,5,7,13,15,28
AZURDUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,2,2,4,1,6,3,9
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,8,6,1,0,9,6,15
BAURES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,5,3,4,5,9,8,17
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,0,0,1,1,1,1,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,0,0,0,1,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,19,13,0,0,19,13,32
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,9,9,10,11,19,20,39
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,0,2,7,2,7,4,11
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,3,3,0,1,3,4,7
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,6,6,2,2,8,8,16
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,14,16,10,15,24,31,55
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,8,3,2,4,10,7,17
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,3,5,4,2,7,7,14
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,12,12,0,0,12,12,24
CALACOTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,0,1,1,1,1,2,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,6,3,0,0,6,3,9
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,3,7,2,1,5,8,13
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,0,2,0,0,0,2,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,16,16,0,3,16,19,35
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,6,13,0,0,6,13,19
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,4,3,1,1,5,4,9
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,7,9,1,0,8,9,17
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,27,20,5,4,32,24,56
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,3,1,5,5,8,6,14
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,4,1,2,1,6,2,8
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,0,0,3,2,3,2,5
CATACORA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,3,2,0,0,3,2,5
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,2,0,0,0,2,0,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,16,12,2,5,18,17,35
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,6,6,5,1,11,7,18
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,13,11,20,24,33,35,68
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,1,5,0,0,1,5,6
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,1,0,2,0,3,0,3
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,10,17,4,3,14,20,34
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,2,0,0,0,2,0,2
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,0,1,1,1,1,2,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,4,8,0,0,4,8,12
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,5,2,1,0,6,2,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,2,2,0,1,2,3,5
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,5,3,6,7,11,10,21
CLIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,7,6,9,8,16,14,30
COBIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,22,24,11,9,33,33,66
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,4,5,9,14,13,19,32
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,400,374,7,8,407,382,789
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,21,25,0,0,21,25,46
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,8,7,0,1,8,8,16
COLLANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,1,2,0,2,1,4,5
COLOMI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,12,6,13,10,25,16,41
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,2,8,5,5,7,13,20
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,2,8,4,5,6,13,19
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,1,5,3,6,4,11,15
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,6,2,4,4,10,6,16
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,10,9,3,2,13,11,24
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,11,19,7,4,18,23,41
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,6,2,3,1,9,3,12
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,7,2,0,0,7,2,9
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,1,3,2,2,3,5,8
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,1,6,3,4,4,10,14
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,2,2,0,0,2,2,4
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,7,7,7,9,14,16,30
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,48,42,3,5,51,47,98
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,16,15,1,2,17,17,34
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,3,1,1,2,4,3,7
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,5,7,3,9,8,16,24
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,3,0,1,0,4,0,4
CURVA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,0,0,2,5,2,5,7
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,1,0,3,4,4,4,8
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,343,319,145,149,488,468,956
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,1,0,0,0,1,0,1
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,5,7,3,0,8,7,15
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,5,4,4,6,9,10,19
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,48,68,3,3,51,71,122
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,3,1,0,0,3,1,4
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,9,12,8,4,17,16,33
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,33,25,2,0,35,25,60
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,2,1,0,0,2,1,3
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,2,2,0,0,2,2,4
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,0,0,14,18,14,18,32
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,0,0,4,3,4,3,7
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,11,7,0,2,11,9,20
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,2,8,3,0,5,8,13
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,9,5,6,4,15,9,24
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,2,0,2,1,4,1,5
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,20,17,19,9,39,26,65
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,4,12,4,4,8,16,24
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,2,2,3,2,5,4,9
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,0,0,3,0,3,0,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,13,9,2,1,15,10,25
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,5,8,0,0,5,8,13
HUARINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,2,0,2,1,4,1,5
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,2,3,0,0,2,3,5
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,1,4,0,0,1,4,5
HUMANATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,2,0,2,1,4,1,5
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,4,1,2,0,6,1,7
ICLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,4,1,2,3,6,4,10
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,2,6,1,3,3,9,12
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,6,8,1,4,7,12,19
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,2,6,6,4,8,10,18
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,3,4,3,8,6,12,18
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,5,2,0,0,5,2,7
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,18,12,5,7,23,19,42
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,61,59,11,4,72,63,135
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,242,235,11,6,253,241,494
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-02-01,3,2,2,2,5,4,9
