,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,30,33,11,13,41,46,87
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,1,2,7,4,8,6,14
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,10,7,4,3,14,10,24
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,33,32,18,23,51,55,106
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,5,8,0,1,5,9,14
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,10,6,21,28,31,34,65
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,0,0,0,1,0,1,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,12,6,0,0,12,6,18
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,13,7,3,4,16,11,27
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,1,0,1,1,2,1,3
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,11,10,6,6,17,16,33
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,1,0,0,0,1,0,1
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,1,0,1,5,2,5,7
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,1,4,1,0,2,4,6
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,0,2,2,5,2,7,9
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,4,3,0,0,4,3,7
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,5,10,0,2,5,12,17
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,586,607,60,55,646,662,1308
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,5,6,2,6,7,12,19
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,11,13,5,2,16,15,31
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,2,3,5,4,7,7,14
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,2,0,0,0,2,0,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,2,4,0,0,2,4,6
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,2,3,0,0,2,3,5
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,3,1,3,6,6,7,13
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,16,17,3,2,19,19,38
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,12,6,1,1,13,7,20
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,2,2,0,0,2,2,4
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,50,52,14,12,64,64,128
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,0,1,3,0,3,1,4
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,9,4,2,1,11,5,16
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,10,7,4,5,14,12,26
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,307,294,41,28,348,322,670
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,0,0,3,2,3,2,5
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,1,3,0,0,1,3,4
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,3,2,3,1,6,3,9
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,3,2,2,1,5,3,8
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,0,1,0,0,0,1,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,14,6,8,9,22,15,37
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,16,8,8,14,24,22,46
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,6,4,1,2,7,6,13
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,110,81,17,9,127,90,217
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,1,1,3,8,4,9,13
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,2,5,3,0,5,5,10
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,4,5,1,0,5,5,10
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,0,1,6,3,6,4,10
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,2,4,3,2,5,6,11
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,14,16,8,6,22,22,44
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,11,4,10,5,21,9,30
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,4,5,0,0,4,5,9
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,3,2,1,0,4,2,6
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,5,5,0,0,5,5,10
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,3,3,0,1,3,4,7
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,5,3,3,4,8,7,15
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,1,1,3,1,4,2,6
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,9,6,5,3,14,9,23
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,2,0,1,1,3,1,4
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,0,0,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,39,35,1,0,40,35,75
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,23,15,1,1,24,16,40
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,1,0,0,0,1,0,1
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,3,0,0,3,3,3,6
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,18,11,1,0,19,11,30
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,2,3,3,1,5,4,9
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,2,1,2,1,4,2,6
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,20,19,1,2,21,21,42
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,4,2,4,5,8,7,15
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,12,14,0,0,12,14,26
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,29,18,6,5,35,23,58
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,0,0,1,0,1,0,1
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,2,11,10,5,12,16,28
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,17,25,1,4,18,29,47
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,10,10,2,1,12,11,23
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,4,4,10,8,14,12,26
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,80,66,19,26,99,92,191
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,5,6,1,1,6,7,13
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,29,42,4,3,33,45,78
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,20,16,17,20,37,36,73
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,5,5,1,3,6,8,14
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,4,1,0,0,4,1,5
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,107,96,5,3,112,99,211
YACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,8,6,3,0,11,6,17
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,40,45,6,7,46,52,98
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,0,0,1,0,1,0,1
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,1,1,0,0,1,1,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,19,10,13,9,32,19,51
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,12,12,0,0,12,12,24
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,1,1,1,4,2,5,7
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,0,4,2,1,2,5,7
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-01-01,4,7,11,11,15,18,33
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,0,2,1,2,1,3
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,6,11,7,9,13,20,33
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,13,17,5,3,18,20,38
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,3,5,3,7,6,12,18
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,0,0,1,0,1,1
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,0,2,1,2,1,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,9,7,0,1,9,8,17
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,2,2,1,0,3,2,5
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,1,0,0,1,1,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,2,1,1,2,3,5
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,10,5,7,6,17,11,28
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,2,2,0,0,2,2,4
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,7,7,1,3,8,10,18
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,5,9,4,1,9,10,19
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,4,4,3,3,7,7,14
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,58,43,0,0,58,43,101
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,2,2,6,0,8,2,10
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,3,3,0,0,3,3,6
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,2,1,3,2,5,7
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,3,1,1,0,4,1,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,4,9,3,2,7,11,18
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,3,5,5,3,8,8,16
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,5,11,1,0,6,11,17
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,3,2,3,2,6,4,10
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,0,0,1,0,1,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,0,0,1,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,14,7,2,3,16,10,26
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,8,9,3,9,11,18,29
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,1,4,3,4,4,8
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,3,0,1,0,4,0,4
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,2,2,0,0,2,2,4
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,8,4,6,8,14,12,26
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,2,3,0,4,2,6
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,2,2,0,1,2,3,5
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,5,9,0,0,5,9,14
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,2,0,0,0,2,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,7,1,4,2,11,13
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,6,9,3,4,9,13,22
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,2,0,0,0,2,0,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,12,10,0,2,12,12,24
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,3,7,0,1,3,8,11
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,0,0,0,1,0,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,5,6,0,0,5,6,11
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,22,20,0,0,22,20,42
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,6,7,1,2,7,9,16
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,3,0,0,1,3,4
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,3,0,0,1,3,4
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,0,1,0,2,0,2
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,1,0,0,1,1,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,14,17,5,3,19,20,39
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,2,5,1,3,3,8,11
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,4,3,8,5,12,8,20
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,0,1,0,1,0,1
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,3,1,5,2,8,3,11
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,13,6,1,4,14,10,24
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,0,2,0,2,0,2
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,3,1,0,1,3,2,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,2,1,0,0,2,1,3
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,3,8,5,1,8,9,17
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,0,0,3,1,3,4
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,4,4,3,5,7,9,16
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,13,5,4,4,17,9,26
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,44,21,4,2,48,23,71
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,9,4,3,6,12,10,22
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,306,242,12,7,318,249,567
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,8,10,2,0,10,10,20
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,6,2,2,0,8,2,10
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,7,4,0,0,7,4,11
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,7,6,5,7,12,19
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,2,6,3,2,5,8,13
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,3,9,0,0,3,9,12
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,12,7,7,3,19,10,29
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,1,0,0,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,11,10,0,0,11,10,21
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,0,0,1,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,10,8,1,1,11,9,20
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,0,2,2,2,2,4
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,12,10,0,0,12,10,22
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,1,0,1,0,2,2
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,3,1,2,2,5,7
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,3,3,0,0,3,3,6
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,10,14,4,0,14,14,28
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,46,41,4,1,50,42,92
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,37,25,2,3,39,28,67
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,0,0,0,1,0,1
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,2,0,2,1,4,5
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,3,1,0,1,3,4
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,2,0,1,0,3,3
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,1,3,2,3,3,6
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,3,2,3,2,6,8
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,208,205,99,102,307,307,614
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,1,0,0,0,1,1
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,5,3,0,0,5,3,8
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,5,5,1,4,6,9,15
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,42,39,0,0,42,39,81
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,2,0,0,0,2,2
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,10,11,0,0,10,11,21
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,11,18,2,1,13,19,32
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,3,0,1,4,4,4,8
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,0,0,1,0,1,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,2,0,0,0,2,0,2
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,8,2,6,4,14,6,20
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,0,8,5,8,5,13
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,6,5,0,0,6,5,11
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,2,2,3,4,5,6,11
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,3,0,3,6,6,6,12
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,4,3,1,1,5,4,9
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,48,44,25,25,73,69,142
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,1,2,2,3,3,6
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,4,3,2,1,6,4,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,2,0,1,4,3,4,7
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,2,5,2,1,4,6,10
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,1,0,0,1,1,2
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,0,1,1,1,1,2
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,2,1,1,2,3,5
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,2,0,0,1,2,3
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,0,2,0,2,0,2
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,1,0,1,1,2,3
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,2,5,3,3,5,8,13
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,6,5,2,5,8,10,18
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,3,1,4,5,7,6,13
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,1,3,0,4,1,5
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,1,2,2,2,3,4,7
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,8,5,1,2,9,7,16
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,14,12,2,2,16,14,30
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,72,75,8,5,80,80,160
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,188,173,4,5,192,178,370
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,3,0,1,1,4,1,5
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,8,5,0,1,8,6,14
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,1,0,0,0,1,1
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,2,0,0,0,2,2
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,2,4,8,12,10,16,26
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-02-01,0,1,0,0,0,1,1
