,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,2,1,4,4,6,5,11
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,16,17,11,16,27,33,60
EL TORNO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,81,85,2,1,83,86,169
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,0,0,1,0,1,0,1
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,23,18,14,8,37,26,63
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,58,48,3,2,61,50,111
ESCOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,1,1,1,0,2,1,3
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,4,3,0,0,4,3,7
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,8,7,17,11,25,18,43
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,2,1,3,4,5,5,10
GUAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,9,2,3,3,12,5,17
HUACARETA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,4,6,4,3,8,9,17
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,2,1,0,1,2,2,4
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,7,9,6,3,13,12,25
HUARINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,5,3,6,2,11,5,16
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,1,6,0,0,1,6,7
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,4,4,0,2,4,6,10
HUMANATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,1,1,2,0,3,1,4
ICHOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,4,6,4,4,8,10,18
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,6,3,2,1,8,4,12
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,1,4,0,1,1,5,6
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,3,5,2,8,5,13,18
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,6,4,2,6,8,10,18
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,2,3,2,3,4,6,10
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,20,20,3,0,23,20,43
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,55,47,6,5,61,52,113
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,96,81,2,2,98,83,181
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,485,492,103,115,588,607,1195
LA RIVERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,1,3,0,0,1,3,4
LAJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,36,25,1,1,37,26,63
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,0,0,2,1,2,1,3
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,2,2,0,0,2,2,4
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,9,7,20,22,29,29,58
LLICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,0,0,0,1,0,1,1
LORETO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,8,7,12,14,20,21,41
LURIBAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,10,7,10,11,20,18,38
MACHARETI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,10,9,8,11,18,20,38
MAIRANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,20,13,0,0,20,13,33
MALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,0,0,1,1,1,1,2
MECAPACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,17,12,4,1,21,13,34
MIZQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,12,11,22,25,34,36,70
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,14,18,18,8,32,26,58
MOJINETE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,1,0,1,0,2,0,2
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,17,16,0,0,17,16,33
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,39,40,0,0,39,40,79
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,14,11,1,0,15,11,26
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,6,7,6,5,12,12,24
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,2,3,5,1,7,4,11
OCURI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,1,0,0,0,1,0,1
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,10,9,14,13,24,22,46
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,321,321,9,10,330,331,661
PADCAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,4,6,1,1,5,7,12
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,3,7,18,14,21,21,42
PALCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,18,15,12,7,30,22,52
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,8,7,0,1,8,8,16
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,15,15,0,0,15,15,30
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,6,5,2,2,8,7,15
PASORAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,7,5,11,8,18,13,31
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,30,37,4,5,34,42,76
PAZÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,10,4,2,1,12,5,17
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,7,8,0,0,7,8,15
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,1,0,0,0,1,0,1
POCONA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,10,4,9,3,19,7,26
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,7,7,0,0,7,7,14
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,6,4,0,0,6,4,10
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,10,17,1,0,11,17,28
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,2,0,2,0,4,0,4
PORONGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,8,12,9,6,17,18,35
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,31,30,1,7,32,37,69
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,12,12,13,10,25,22,47
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,1,1,0,0,1,1,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,155,147,7,9,162,156,318
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,38,44,13,8,51,52,103
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,8,3,5,2,13,5,18
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,9,22,7,3,16,25,41
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,6,3,2,0,8,3,11
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,5,5,6,3,11,8,19
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,6,4,0,0,6,4,10
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,6,2,1,0,7,2,9
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,7,3,0,0,7,3,10
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,7,16,0,1,7,17,24
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,143,154,28,22,171,176,347
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,2,1,2,3,4,4,8
PUNATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,29,33,32,14,61,47,108
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,0,3,0,0,0,3,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,43,41,112,155,155,196,351
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,6,6,6,3,12,9,21
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,0,2,1,2,1,4,5
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,17,15,5,2,22,17,39
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,0,0,1,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,1,1,0,0,1,1,2
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,14,14,0,0,14,14,28
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,0,2,3,1,3,3,6
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,7,3,0,1,7,4,11
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,187,187,54,47,241,234,475
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,7,3,9,4,16,7,23
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,24,22,3,2,27,24,51
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,26,33,4,2,30,35,65
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,1,1,2,1,3,2,5
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,5,8,2,4,7,12,19
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,16,11,4,11,20,22,42
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,7,9,2,2,9,11,20
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,13,22,2,3,15,25,40
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,5,3,1,6,6,9,15
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,29,29,0,0,29,29,58
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,18,12,0,0,18,12,30
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,0,1,0,0,0,1,1
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,36,34,6,8,42,42,84
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,7,13,0,0,7,13,20
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,6,7,10,10,16,17,33
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,88,112,14,13,102,125,227
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,15,24,12,12,27,36,63
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,7,5,6,4,13,9,22
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,3,7,3,1,6,8,14
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,3,2,2,0,5,2,7
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,0,0,2,0,2,0,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,7,1,0,0,7,1,8
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,0,3,2,5,2,8,10
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,0,0,8,3,8,3,11
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,6,4,3,2,9,6,15
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,5,4,24,16,29,20,49
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,57,62,0,0,57,62,119
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,3,3,0,0,3,3,6
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,24,23,32,22,56,45,101
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,0,1,1,2,1,3,4
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,6,4,0,2,6,6,12
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,3,1,0,0,3,1,4
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,2,3,0,0,2,3,5
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,13,15,12,7,25,22,47
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,0,0,1,1,1,1,2
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,13,14,2,4,15,18,33
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,3,11,0,0,3,11,14
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,74,66,19,21,93,87,180
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,21,16,10,4,31,20,51
SICAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,11,13,7,6,18,19,37
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,106,104,12,14,118,118,236
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,2,3,7,5,9,8,17
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,258,287,10,15,268,302,570
TACACOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,4,3,1,1,5,4,9
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,2,1,0,0,2,1,3
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,4,8,2,7,6,15,21
TAHUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,0,0,3,1,3,1,4
TAPACARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,47,59,7,10,54,69,123
TARACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,5,5,0,0,5,5,10
TARATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,11,12,7,4,18,16,34
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,350,291,35,34,385,325,710
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,12,7,7,2,19,9,28
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,35,25,6,5,41,30,71
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,22,30,28,27,50,57,107
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,0,1,0,0,0,1,1
TOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,10,11,6,4,16,15,31
TOLATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,5,7,5,3,10,10,20
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,1,2,1,0,2,2,4
TOMAVE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,4,13,7,3,11,16,27
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,4,4,1,1,5,5,10
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,11,19,9,6,20,25,45
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,4,9,4,2,8,11,19
TRIGAL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,0,1,0,1,0,2,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,26,37,21,26,47,63,110
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,14,10,2,3,16,13,29
TURCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,1,2,4,2,5,4,9
UMALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,5,8,5,2,10,10,20
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,21,3,15,11,36,14,50
URUBICHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,8,7,4,1,12,8,20
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,9,11,0,0,9,11,20
VACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,8,11,7,3,15,14,29
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,14,12,1,1,15,13,28
VIACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,46,43,2,5,48,48,96
VILA VILA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,2,6,14,11,16,17,33
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,42,47,29,36,71,83,154
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,20,13,0,2,20,15,35
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,0,1,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,226,231,7,15,233,246,479
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,5,4,1,0,6,4,10
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,32,42,0,0,32,42,74
VINTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,33,36,32,36,65,72,137
VITICHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,1,2,2,1,3,3,6
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,4,3,0,0,4,3,7
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,10,10,0,0,10,10,20
YACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,12,8,6,11,18,19,37
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,141,126,52,36,193,162,355
YANACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,1,0,2,0,3,0,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,15,10,11,22,26,32,58
YOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,1,2,0,1,1,3,4
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,0,1,1,3,1,4,5
YUNGUYO DE LITORAL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,1,3,0,0,1,3,4
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-05-01,7,8,9,11,16,19,35
