municipality,group,variable,month,Otras actividades,TOTAL
CARANAVI,otras actividades de enfermeria,otras actividades,2023-02-01,29650,29650
CARAPARI,otras actividades de enfermeria,otras actividades,2023-02-01,56,56
CARIPUYO,otras actividades de enfermeria,otras actividades,2023-02-01,45,45
CARMEN RIVERO TORREZ,otras actividades de enfermeria,otras actividades,2023-02-01,209,209
CATACORA,otras actividades de enfermeria,otras actividades,2023-02-01,1,1
CHALLAPATA,otras actividades de enfermeria,otras actividades,2023-02-01,26551,26551
CHAQUI,otras actividades de enfermeria,otras actividades,2023-02-01,27,27
CHARAGUA,otras actividades de enfermeria,otras actividades,2023-02-01,1687,1687
CHAYANTA,otras actividades de enfermeria,otras actividades,2023-02-01,122,122
CHIMORE,otras actividades de enfermeria,otras actividades,2023-02-01,384,384
CHIPAYA,otras actividades de enfermeria,otras actividades,2023-02-01,1,1
CHOQUE COTA,otras actividades de enfermeria,otras actividades,2023-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2023-02-01,1817,1817
CHUMA,otras actividades de enfermeria,otras actividades,2023-02-01,133,133
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2023-02-01,25,25
CKOCHAS,otras actividades de enfermeria,otras actividades,2023-02-01,5,5
CLIZA,otras actividades de enfermeria,otras actividades,2023-02-01,1043,1043
COBIJA,otras actividades de enfermeria,otras actividades,2023-02-01,60742,60742
COCAPATA,otras actividades de enfermeria,otras actividades,2023-02-01,94,94
COCHABAMBA,otras actividades de enfermeria,otras actividades,2023-02-01,177476,177476
COIPASA,otras actividades de enfermeria,otras actividades,2023-02-01,102,102
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2023-02-01,2557,2557
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2023-02-01,47,47
COLLANA,otras actividades de enfermeria,otras actividades,2023-02-01,4,4
COLOMI,otras actividades de enfermeria,otras actividades,2023-02-01,151,151
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2023-02-01,199,199
COLQUECHACA,otras actividades de enfermeria,otras actividades,2023-02-01,7,7
COLQUIRI,otras actividades de enfermeria,otras actividades,2023-02-01,2386,2386
COMANCHE,otras actividades de enfermeria,otras actividades,2023-02-01,1,1
COMARAPA,otras actividades de enfermeria,otras actividades,2023-02-01,172,172
COMBAYA,otras actividades de enfermeria,otras actividades,2023-02-01,3,3
CONCEPCION,otras actividades de enfermeria,otras actividades,2023-02-01,911,911
COPACABANA,otras actividades de enfermeria,otras actividades,2023-02-01,8,8
CORIPATA,otras actividades de enfermeria,otras actividades,2023-02-01,24,24
CORO CORO,otras actividades de enfermeria,otras actividades,2023-02-01,37,37
COROICO,otras actividades de enfermeria,otras actividades,2023-02-01,16746,16746
CORQUE,otras actividades de enfermeria,otras actividades,2023-02-01,425,425
COTAGAITA,otras actividades de enfermeria,otras actividades,2023-02-01,2545,2545
COTOCA,otras actividades de enfermeria,otras actividades,2023-02-01,6986,6986
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2023-02-01,312,312
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,otras actividades,2023-02-01,19,19
CUEVO,otras actividades de enfermeria,otras actividades,2023-02-01,5,5
CULPINA,otras actividades de enfermeria,otras actividades,2023-02-01,300,300
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2023-02-01,40,40
CURVA,otras actividades de enfermeria,otras actividades,2023-02-01,13,13
DESAGUADERO,otras actividades de enfermeria,otras actividades,2023-02-01,4,4
EL ALTO,otras actividades de enfermeria,otras actividades,2023-02-01,420953,420953
EL CHORO,otras actividades de enfermeria,otras actividades,2023-02-01,13,13
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2023-02-01,60,60
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2023-02-01,6,6
EL TORNO,otras actividades de enfermeria,otras actividades,2023-02-01,11523,11523
EL VILLAR,otras actividades de enfermeria,otras actividades,2023-02-01,300,300
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2023-02-01,3663,3663
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2023-02-01,406,406
ESCOMA,otras actividades de enfermeria,otras actividades,2023-02-01,19,19
EUCALIPTUS,otras actividades de enfermeria,otras actividades,2023-02-01,3,3
EXALTACION,otras actividades de enfermeria,otras actividades,2023-02-01,98,98
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2023-02-01,117,117
FILADELFIA,otras actividades de enfermeria,otras actividades,2023-02-01,196,196
GAIOC JATUN AYLLU YURA,otras actividades de enfermeria,otras actividades,2023-02-01,2,2
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2023-02-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2023-02-01,48,48
GUANAY,otras actividades de enfermeria,otras actividades,2023-02-01,341,341
GUAQUI,otras actividades de enfermeria,otras actividades,2023-02-01,8,8
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2023-02-01,202321,202321
GUTIERREZ,otras actividades de enfermeria,otras actividades,2023-02-01,183,183
HUACARAJE,otras actividades de enfermeria,otras actividades,2023-02-01,431,431
HUACARETA,otras actividades de enfermeria,otras actividades,2023-02-01,2264,2264
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2023-02-01,67,67
HUACHACALLA,otras actividades de enfermeria,otras actividades,2023-02-01,7,7
HUANUNI,otras actividades de enfermeria,otras actividades,2023-02-01,85351,85351
HUARINA,otras actividades de enfermeria,otras actividades,2023-02-01,10,10
HUATAJATA,otras actividades de enfermeria,otras actividades,2023-02-01,2,2
HUAYLLAMARCA,otras actividades de enfermeria,otras actividades,2023-02-01,138,138
HUMANATA,otras actividades de enfermeria,otras actividades,2023-02-01,6,6
ICHOCA,otras actividades de enfermeria,otras actividades,2023-02-01,47,47
ICLA,otras actividades de enfermeria,otras actividades,2023-02-01,828,828
INCAHUASI,otras actividades de enfermeria,otras actividades,2023-02-01,613,613
INQUISIVI,otras actividades de enfermeria,otras actividades,2023-02-01,14,14
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2023-02-01,178,178
IXIAMAS,otras actividades de enfermeria,otras actividades,2023-02-01,164,164
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2023-02-01,22,22
LA ASUNTA,otras actividades de enfermeria,otras actividades,2023-02-01,66,66
LA GUARDIA,otras actividades de enfermeria,otras actividades,2023-02-01,1678,1678
LA PAZ,otras actividades de enfermeria,otras actividades,2023-02-01,199372,199372
LA RIVERA,otras actividades de enfermeria,otras actividades,2023-02-01,2,2
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2023-02-01,77,77
LAJA,otras actividades de enfermeria,otras actividades,2023-02-01,118,118
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2023-02-01,9,9
LICOMA PAMPA,otras actividades de enfermeria,otras actividades,2023-02-01,1,1
LLALLAGUA,otras actividades de enfermeria,otras actividades,2023-02-01,9372,9372
LLICA,otras actividades de enfermeria,otras actividades,2023-02-01,131,131
LORETO,otras actividades de enfermeria,otras actividades,2023-02-01,14,14
LURIBAY,otras actividades de enfermeria,otras actividades,2023-02-01,9,9
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2023-02-01,555,555
MACHARETI,otras actividades de enfermeria,otras actividades,2023-02-01,727,727
MAGDALENA,otras actividades de enfermeria,otras actividades,2023-02-01,102,102
MAIRANA,otras actividades de enfermeria,otras actividades,2023-02-01,1673,1673
MAPIRI,otras actividades de enfermeria,otras actividades,2023-02-01,24,24
MECAPACA,otras actividades de enfermeria,otras actividades,2023-02-01,6,6
MINEROS,otras actividades de enfermeria,otras actividades,2023-02-01,451,451
MIZQUE,otras actividades de enfermeria,otras actividades,2023-02-01,7251,7251
MOCOMOCO,otras actividades de enfermeria,otras actividades,2023-02-01,125,125
MOJOCOYA,otras actividades de enfermeria,otras actividades,2023-02-01,301,301
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2023-02-01,28412,28412
MONTERO,otras actividades de enfermeria,otras actividades,2023-02-01,167977,167977
MORO MORO,otras actividades de enfermeria,otras actividades,2023-02-01,55,55
MOROCHATA,otras actividades de enfermeria,otras actividades,2023-02-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,otras actividades,2023-02-01,3,3
NAZACARA DE PACAJES,otras actividades de enfermeria,otras actividades,2023-02-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,otras actividades,2023-02-01,1,1
OCURI,otras actividades de enfermeria,otras actividades,2023-02-01,106,106
OKINAWA,otras actividades de enfermeria,otras actividades,2023-02-01,219,219
OMEREQUE,otras actividades de enfermeria,otras actividades,2023-02-01,13,13
ORURO,otras actividades de enfermeria,otras actividades,2023-02-01,281507,281507
PADCAYA,otras actividades de enfermeria,otras actividades,2023-02-01,94,94
PADILLA,otras actividades de enfermeria,otras actividades,2023-02-01,3740,3740
PAILON,otras actividades de enfermeria,otras actividades,2023-02-01,3368,3368
PALCA,otras actividades de enfermeria,otras actividades,2023-02-01,68,68
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2023-02-01,570,570
PAMPA AULLAGAS,otras actividades de enfermeria,otras actividades,2023-02-01,134,134
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2023-02-01,1310,1310
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2023-02-01,205,205
PASORAPA,otras actividades de enfermeria,otras actividades,2023-02-01,2,2
PATACAMAYA,otras actividades de enfermeria,otras actividades,2023-02-01,428,428
PAZÑA,otras actividades de enfermeria,otras actividades,2023-02-01,180,180
PELECHUCO,otras actividades de enfermeria,otras actividades,2023-02-01,93,93
POCOATA,otras actividades de enfermeria,otras actividades,2023-02-01,6,6
POCONA,otras actividades de enfermeria,otras actividades,2023-02-01,122,122
POJO (CBBA),otras actividades de enfermeria,otras actividades,2023-02-01,1,1
POOPO,otras actividades de enfermeria,otras actividades,2023-02-01,99,99
PORCO,otras actividades de enfermeria,otras actividades,2023-02-01,58,58
POROMA,otras actividades de enfermeria,otras actividades,2023-02-01,279,279
PORONGO,otras actividades de enfermeria,otras actividades,2023-02-01,150,150
PORTACHUELO,otras actividades de enfermeria,otras actividades,2023-02-01,1466,1466
PORVENIR,otras actividades de enfermeria,otras actividades,2023-02-01,16,16
POSTRER VALLE,otras actividades de enfermeria,otras actividades,2023-02-01,16,16
POTOSI,otras actividades de enfermeria,otras actividades,2023-02-01,110899,110899
PRESTO,otras actividades de enfermeria,otras actividades,2023-02-01,1525,1525
PUCARA,otras actividades de enfermeria,otras actividades,2023-02-01,1,1
PUCARANI,otras actividades de enfermeria,otras actividades,2023-02-01,23,23
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2023-02-01,59,59
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2023-02-01,43,43
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2023-02-01,59,59
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2023-02-01,20,20
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2023-02-01,471,471
PUERTO RICO,otras actividades de enfermeria,otras actividades,2023-02-01,126,126
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2023-02-01,150,150
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2023-02-01,17263,17263
PUNA,otras actividades de enfermeria,otras actividades,2023-02-01,219,219
PUNATA,otras actividades de enfermeria,otras actividades,2023-02-01,64641,64641
QUIABAYA,otras actividades de enfermeria,otras actividades,2023-02-01,2,2
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2023-02-01,5301,5301
QUIME,otras actividades de enfermeria,otras actividades,2023-02-01,7,7
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2023-02-01,63,63
RAVELO,otras actividades de enfermeria,otras actividades,2023-02-01,11,11
REYES,otras actividades de enfermeria,otras actividades,2023-02-01,1216,1216
RIBERALTA,otras actividades de enfermeria,otras actividades,2023-02-01,39553,39553
ROBORE,otras actividades de enfermeria,otras actividades,2023-02-01,16886,16886
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2023-02-01,836,836
SACABA,otras actividades de enfermeria,otras actividades,2023-02-01,14125,14125
SACABAMBA,otras actividades de enfermeria,otras actividades,2023-02-01,13,13
SACACA,otras actividades de enfermeria,otras actividades,2023-02-01,14,14
SAIPINA,otras actividades de enfermeria,otras actividades,2023-02-01,67,67
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2023-02-01,1293,1293
SAMAIPATA,otras actividades de enfermeria,otras actividades,2023-02-01,59,59
SAN AGUSTIN,otras actividades de enfermeria,otras actividades,2023-02-01,1,1
SAN ANDRES,otras actividades de enfermeria,otras actividades,2023-02-01,1664,1664
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2023-02-01,1,1
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2023-02-01,10,10
SAN BORJA,otras actividades de enfermeria,otras actividades,2023-02-01,4967,4967
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2023-02-01,2663,2663
SAN CARLOS,otras actividades de enfermeria,otras actividades,2023-02-01,15779,15779
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2023-02-01,6402,6402
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2023-02-01,42649,42649
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2023-02-01,152,152
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2023-02-01,165,165
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2023-02-01,694,694
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2023-02-01,4494,4494
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2023-02-01,109,109
SAN JULIAN,otras actividades de enfermeria,otras actividades,2023-02-01,713,713
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2023-02-01,13,13
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2023-02-01,93,93
SAN LUCAS,otras actividades de enfermeria,otras actividades,2023-02-01,3856,3856
SAN MATIAS,otras actividades de enfermeria,otras actividades,2023-02-01,1253,1253
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2023-02-01,628,628
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2023-02-01,4,4
SAN PEDRO,otras actividades de enfermeria,otras actividades,2023-02-01,934,934
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2023-02-01,49,49
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,otras actividades,2023-02-01,5,5
SAN PEDRO DE MACHA,otras actividades de enfermeria,otras actividades,2023-02-01,17,17
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2023-02-01,1,1
SAN PEDRO(PND),otras actividades de enfermeria,otras actividades,2023-02-01,19,19
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2023-02-01,74,74
SAN RAMON BENI,otras actividades de enfermeria,otras actividades,2023-02-01,418,418
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2023-02-01,29,29
SANTA ANA,otras actividades de enfermeria,otras actividades,2023-02-01,8457,8457
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2023-02-01,2134413,2134413
SANTA ROSA,otras actividades de enfermeria,otras actividades,2023-02-01,354,354
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2023-02-01,203,203
SANTIAGO DE CALLAPA,otras actividades de enfermeria,otras actividades,2023-02-01,1,1
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2023-02-01,10,10
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2023-02-01,1,1
