municipality,group,variable,month,Tratamientos iniciados con esquema l,TOTAL
SAN RAMON,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
SAN RAMON,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,113,113
SANTA ROSA DEL SARA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,2,2
SENA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
SICA SICA (VILLA AROMA),tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
SIPE SIPE,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,5,5
SORATA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,4,4
SUCRE,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,9,9
TACACOMA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
TACOPAYA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
TARABUCO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,2,2
TARIJA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,19,19
TARVITA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
TIAWANACU,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,2,2
TIPUANI,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,9,9
TIQUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,3,3
TIRAQUE (CBBA),tuberculosis,tratamientos iniciados con esquema l,2005-11-01,2,2
TORO TORO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,2,2
TOTORA(CBBA),tuberculosis,tratamientos iniciados con esquema l,2005-11-01,3,3
TRINIDAD,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
TUPIZA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,4,4
UMALA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
UNCIA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,3,3
UYUNI,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,2,2
VALLEGRANDE,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
VIACHA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,2,2
VILLA MONTES,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,3,3
VILLA SERRANO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
VILLA TUNARI,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,8,8
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
VINTO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,2,2
VITICHI,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
WARNES,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,3,3
YACUIBA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,16,16
YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,7,7
ZUDAÑEZ,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
ACHACACHI,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
APOLO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
ARANI,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
ARQUE,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,2,2
ASCENCION DE GUARAYOS,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,2,2
ATOCHA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
AUCAPATA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis,tratamientos iniciados con esquema l,2005-12-01,2,2
BATALLAS,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
BERMEJO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,6,6
BUENA VISTA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,7,7
CABEZAS,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
CAIROMA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
CAJUATA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,2,2
CAMARGO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,3,3
CARANAVI,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,6,6
CARAPARI,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
CHARAGUA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
CHIMORE,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,4,4
CHULUMANI (V. DE LA LIBERTAD),tuberculosis,tratamientos iniciados con esquema l,2005-12-01,7,7
COBIJA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,7,7
COCHABAMBA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,36,36
COLCAPIRHUA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,3,3
COLOMI,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
COMARAPA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
COROICO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,5,5
COTAGAITA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
COTOCA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
CUATRO CAÑADAS,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,2,2
CULPINA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,2,2
CURVA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
DESAGUADERO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
EL ALTO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,34,34
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,3,3
FERNANDEZ ALONSO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
GUANAY,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,2,2
GUAYARAMERIN,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,6,6
GUTIERREZ,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
HUARACAJE,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
ICLA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
INCAHUASI,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
INQUISIVI,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
IRUPANA (VILLA DE LANZA),tuberculosis,tratamientos iniciados con esquema l,2005-12-01,2,2
JESUS DE MACHACA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
LA ASUNTA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,5,5
LA GUARDIA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,4,4
LA PAZ,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,91,91
MACHARETI,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
MAGDALENA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
MAPIRI,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,3,3
MINEROS,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
MONTERO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,10,10
ORURO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,14,14
PADCAYA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,2,2
PALOS BLANCOS,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,5,5
PAZÑA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
PORTACHUELO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
PORVENIR,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
POTOSI,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,12,12
PRESTO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
PUCARANI,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
PUERTO QUIJARRO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
PUERTO SUAREZ,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,3,3
PUERTO VILLARROEL,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,7,7
QUIABAYA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
QUILLACOLLO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,3,3
RIBERALTA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,6,6
RURRENABAQUE,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,3,3
SACABA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,4,4
SACABAMBA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
SAN BORJA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,3,3
SAN IGNACIO DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,6,6
SAN JAVIER(STC),tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
SAN JULIAN,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,4,4
SAN LUCAS,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,3,3
SAN MIGUEL DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
SAN PABLO DE LIPEZ,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
SAN PEDRO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,3,3
SANTA ANA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,116,116
SAPAHAQUI,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
SICA SICA (VILLA AROMA),tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
SIPE SIPE,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,2,2
SORATA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,3,3
SUCRE,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,6,6
TACACOMA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
TAPACARI,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,2,2
TARABUCO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,2,2
TARATA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
TARIJA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,6,6
TIPUANI,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,2,2
TIQUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,2,2
TIRAQUE (CBBA),tuberculosis,tratamientos iniciados con esquema l,2005-12-01,2,2
TOCO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,2,2
TRINIDAD,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,5,5
TUPIZA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,2,2
UMALA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
UNCIA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,2,2
VIACHA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,3,3
VILLA MONTES,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
VILLA TUNARI,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,9,9
VILLAZON,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
VINTO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
WARNES,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,6,6
YACO,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,1,1
YACUIBA,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,13,13
YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2005-12-01,4,4
