municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,13,13
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,141,141
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,179,179
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,357,357
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,327,327
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,99,99
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,100,100
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,122,122
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,254,254
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,203,203
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,275,275
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,218,218
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,5,5
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,124,124
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,260,260
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,1150,1150
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,71,71
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,458,458
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,554,554
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,226,226
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,9,9
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,833,833
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,149,149
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,820,820
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,364,364
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,132,132
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,1221,1221
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,157,157
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,30,30
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-01-01,259,259
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,136,136
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,386,386
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,108,108
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,187,187
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,69,69
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,50,50
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,52,52
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,73,73
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,147,147
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,68,68
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,350,350
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,16,16
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,93,93
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,179,179
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,478,478
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,29,29
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,347,347
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,330,330
AUCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,11,11
AYATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,70,70
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,148,148
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,333,333
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,63,63
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,118,118
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,33,33
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,74,74
BELLA FLOR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,84,84
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,139,139
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,312,312
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,235,235
BOLPEBRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,20,20
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,123,123
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,233,233
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,229,229
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,14,14
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,296,296
CAJUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,10,10
CALACOTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,171,171
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,100,100
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,127,127
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,61,61
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,379,379
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,132,132
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,150,150
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,338,338
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,63,63
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,91,91
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,95,95
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,30,30
CATACORA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,24,24
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,108,108
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,710,710
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,128,128
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,125,125
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,125,125
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,456,456
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,15,15
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,5,5
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,45,45
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,302,302
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,127,127
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,154,154
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,425,425
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,145,145
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,32,32
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,784,784
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,486,486
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,382,382
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,42,42
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,21,21
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,66,66
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,62,62
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,21,21
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,11,11
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,343,343
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,48,48
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,87,87
COPACABANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,250,250
CORO CORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,24,24
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-02-01,52,52
