municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,2,2
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,7,7
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,26,26
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,8,8
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,3,3
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,6,6
BELLA FLOR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,8,8
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,52,52
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,7,7
BOLPEBRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,7,7
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,10,10
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,9,9
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,7,7
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,20,20
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,13,13
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,4,4
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,13,13
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,37,37
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,8,8
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,37,37
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,32,32
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,61,61
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,36,36
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,6,6
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,9,9
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,32,32
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,11,11
CATACORA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,8,8
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,82,82
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,32,32
CHARAÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,5,5
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,4,4
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,33,33
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,14,14
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,11,11
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,6,6
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,18,18
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,11,11
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,44,44
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,7,7
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,167,167
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,30,30
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,28,28
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,7,7
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,101,101
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,3,3
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,9,9
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,4,4
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,8,8
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,11,11
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,2,2
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,38,38
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,37,37
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,12,12
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,7,7
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,5,5
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,38,38
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,2,2
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,532,532
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,12,12
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,4,4
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,94,94
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,88,88
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,18,18
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,34,34
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,49,49
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,3,3
ESCOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,126,126
ESMERALDA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,1,1
EXALTACION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,51,51
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,7,7
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,27,27
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,30,30
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,56,56
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,2,2
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,23,23
HUACHACALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,2,2
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,83,83
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,7,7
HUATAJATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,5,5
HUMANATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,18,18
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,39,39
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,4,4
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,66,66
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,11,11
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-02-01,12,12
