municipality,group,variable,month,Nº de CAI de establecimiento,TOTAL
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,3,3
CHAYANTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,4,4
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,2,2
COBIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,8,8
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,3,3
COMARAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,4,4
COMBAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,4,4
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,33,33
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,4,4
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,5,5
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,3,3
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,3,3
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,3,3
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
HUMANATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,43,43
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,2,2
LAJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
MAGDALENA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,2,2
MOJOCOYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,7,7
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,3,3
PADCAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,3,3
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,3,3
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,3,3
POCOATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,2,2
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,11,11
POROMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,2,2
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,3,3
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,2,2
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,8,8
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,2,2
PUNA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,2,2
PUNATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
QUIME,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
ROBORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
SACABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,2,2
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,2,2
SAN BENITO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,10,10
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,4,4
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,2,2
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,5,5
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,28,28
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,2,2
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,2,2
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,3,3
SIPE SIPE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,3,3
SORACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,2,2
SORATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,4,4
TACOPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,4,4
TARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
TEOPONTE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,10,10
TOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
TRIGAL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,6,6
TUPIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
TURCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,2,2
UMALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
VACAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,2,2
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,3,3
VILA VILA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,8,8
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-03-01,2,2
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,5,5
ACHOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
ANTEQUERA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
ANZALDO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
APOLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,3,3
ARQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,12,12
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
AUCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,3,3
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
BOLIVAR,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,4,4
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
CABEZAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,3,3
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
CAPINOTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,5,5
CARANAVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,3,3
