municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,7,7
COLOMI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,4,4
COLQUECHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,8,8
COMANCHE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,2,2
COMARAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,20,20
COMBAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,3,3
CONCEPCION,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,2,2
CORIPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,7,7
COROICO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,6,6
COTAGAITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,35,35
COTOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,13,13
CUEVO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,9,9
CULPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,18,18
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,6,6
CURVA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,3,3
EL ALTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,416,416
EL CHORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,6,6
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,3,3
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,17,17
EL TORNO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,46,46
EL VILLAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,5,5
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,17,17
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,6,6
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,9,9
FILADELFIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,40,40
GUANAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,4,4
GUAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,4,4
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,3,3
GUTIERREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,11,11
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,9,9
HUACHACALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,32,32
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,26,26
HUMANATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,10,10
ICHOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,8,8
ICLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,20,20
INQUISIVI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,2,2
IXIAMAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,9,9
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,36,36
LA ASUNTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,4,4
LA GUARDIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,228,228
LA PAZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,277,277
LAGUNILLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,2,2
LAJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,15,15
LAS CARRERAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,4,4
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,22,22
LLALLAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,23,23
LLICA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,2,2
LORETO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,3,3
LURIBAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,3,3
MACHACAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,70,70
MAGDALENA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,24,24
MALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,6,6
MAPIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,5,5
MECAPACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,28,28
MINEROS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,19,19
MOCOMOCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,3,3
MOJOCOYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,29,29
MONTEAGUDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,45,45
MONTERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,58,58
MORO MORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,7,7
MOROCHATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,1,1
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,1,1
OCURI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,9,9
OKINAWA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,56,56
OMEREQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,2,2
ORURO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,174,174
PADCAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,10,10
PADILLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,31,31
PALCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,20,20
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,25,25
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,46,46
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,2,2
PASORAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,10,10
PAZÑA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,10,10
POCONA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,2,2
POJO (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,3,3
POOPO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,2,2
POROMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,9,9
PORONGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,2,2
PORTACHUELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,75,75
PRESTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,37,37
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,27,27
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,2,2
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,2,2
PUERTO SILES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,2,2
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,11,11
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,10,10
PUNA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,14,14
PUNATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,57,57
QUIABAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,7,7
QUILLACOLLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,48,48
QUIME,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,39,39
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,4,4
RAVELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,22,22
RIBERALTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-02-01,1,1
