municipality,group,variable,month,Repetidas en personas de 15 a 59 años -Hombre,Repetidas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
VALLEGRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,34,101,34,101,135
VIACHA,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,121,269,121,269,390
VILLA MONTES,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,56,102,56,102,158
VILLA RIVERO,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,0,33,0,33,33
VILLA SERRANO,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,1,2,1,2,3
VILLA TUNARI,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,48,44,48,44,92
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,5,28,5,28,33
VILLAZON,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,51,179,51,179,230
VINTO,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,12,37,12,37,49
VITICHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,7,12,7,12,19
WALDO BALLIVIAN,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,2,2,2,2,4
WARNES,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,18,165,18,165,183
YACO,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,2,4,2,4,6
YACUIBA,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,334,1026,334,1026,1360
YAMPARAEZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,17,19,17,19,36
YANACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,9,2,9,2,11
YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,9,339,9,339,348
YOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,0,4,0,4,4
YOTALA,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,10,34,10,34,44
YUNCHARA,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,2,1,2,1,3
ZUDAÑEZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-01-01,2,3,2,3,5
ACACIO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,8,5,8,5,13
ACHACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,21,34,21,34,55
ACHOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,3,1,3,4
AIQUILE,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,32,207,32,207,239
ANCORAIMES,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,8,15,8,15,23
ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,0,3,0,3
ANZALDO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,10,1,10,11
APOLO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,5,12,5,12,17
ARANI,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,9,3,9,12
ARBIETO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,14,1,14,15
ARQUE,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,3,3,3,6
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,8,12,8,12,20
ATOCHA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,221,302,221,302,523
AUCAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,8,4,8,4,12
AYATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,4,3,4,3,7
AYO AYO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,4,4,4,4,8
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,7,3,7,10
BATALLAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,5,9,5,9,14
BAURES,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,4,16,4,16,20
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,1,1,1,2
BELLA FLOR,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,1,0,1,1
BERMEJO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,78,105,78,105,183
BETANZOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,15,25,15,25,40
BOLIVAR,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,2,0,2,2
BOYUIBE,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,17,20,17,20,37
BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,38,95,38,95,133
CABEZAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,10,28,10,28,38
CAIROMA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,59,33,59,33,92
"CAIZA ""D""",consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,5,5,5,5,10
CAJUATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,6,11,6,11,17
CALACOTO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,1,3,1,4
CALAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,4,6,4,6,10
CAMARGO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,9,24,9,24,33
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,1,1,1,2
CAMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,45,145,45,145,190
CAPINOTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,50,52,50,52,102
CAQUIAVIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,2,2,2,2,4
CARACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,9,17,9,17,26
CARANAVI,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,16,20,16,20,36
CARAPARI,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,5,4,5,4,9
CHALLAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,23,41,23,41,64
CHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,1,1,1,2
CHARAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,10,24,10,24,34
CHARAÑA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,2,4,2,4,6
CHAYANTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,12,19,12,19,31
CHIMORE,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,5,7,5,7,12
CHIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,2,0,2,0,2
CHOQUE COTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,6,0,6,6
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,48,44,48,44,92
CHUMA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,5,14,5,14,19
CLIZA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,4,5,4,5,9
COBIJA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,68,223,68,223,291
COCHABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,6935,16492,6935,16492,23427
COLCAPIRHUA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,115,250,115,250,365
"COLCHA ""K""",consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,11,9,11,9,20
COLLANA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,5,12,5,12,17
COLOMI,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,4,3,4,7
COLPA BELGICA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,23,33,23,33,56
COLQUENCHA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,2,4,2,4,6
COLQUIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,19,35,19,35,54
COMANCHE,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,3,1,3,4
COMARAPA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,17,28,17,28,45
CONCEPCION,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,2,1,2,3
COPACABANA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,7,18,7,18,25
CORIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,8,1,8,1,9
CORO CORO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,2,0,2,2
COROICO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,28,59,28,59,87
CORQUE,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,13,8,13,8,21
COTAGAITA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,80,83,80,83,163
COTOCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,2,3,2,5
CUATRO CAÑADAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,10,58,10,58,68
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,5,5,5,5,10
CUEVO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,1,0,1,1
CULPINA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,9,0,9,9
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,3,1,3,4
CURVA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,1,1,1,2
DESAGUADERO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,1,0,1,1
EL ALTO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,2691,4451,2691,4451,7142
EL CHORO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,3,0,3,3
EL PUENTE(STC),consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,4,1,4,5
EL PUENTE(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,6,3,6,9
EL TORNO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,105,197,105,197,302
EL VILLAR,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,2,2,2,2,4
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,7,12,7,12,19
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,7,8,7,8,15
ESCARA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,1,0,1,1
EUCALIPTUS,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,8,0,8,8
EUREKA (SANTOS MERCADO),consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,5,4,5,4,9
EXALTACION,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,4,6,4,6,10
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,13,24,13,24,37
FILADELFIA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,2,0,2,0,2
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,8,16,8,16,24
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,7,3,7,10
GUANAY,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,0,1,0,1
GUAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,5,13,5,13,18
GUAYARAMERIN,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,132,130,132,130,262
GUTIERREZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,13,12,13,12,25
HUACARETA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,28,57,28,57,85
HUACAYA (VILLA DE HUACAYA),consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,0,1,0,1
HUACHACALLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,2,0,2,2
HUANUNI,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,114,139,114,139,253
HUARACAJE,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,5,14,5,14,19
HUAYLLAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,2,0,2,2
ICHOCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,2,4,2,4,6
ICLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,3,0,3,3
INCAHUASI,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,1,0,1,1
INGAVI (HUMAITA),consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,0,3,0,3
INQUISIVI,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,11,9,11,9,20
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,8,19,8,19,27
IXIAMAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,12,3,12,15
JESUS DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,17,26,17,26,43
LA GUARDIA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,19,73,19,73,92
LA PAZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,11787,25009,11787,25009,36796
LAGUNILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,2,1,2,1,3
LAJA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,15,17,15,17,32
LAS CARRERAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,8,9,8,9,17
LICOMA PAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,4,4,4,4,8
LLALLAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,81,143,81,143,224
LLICA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,6,3,6,3,9
LORETO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,2,2,2,2,4
LURIBAY,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,3,1,3,4
MACHACAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,8,18,8,18,26
MACHARETI,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,7,47,7,47,54
MAGDALENA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,28,129,28,129,157
MAIRANA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,4,1,4,5
MALLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,6,0,6,6
MAPIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,1,0,1,1
MECAPACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,14,20,14,20,34
MINEROS,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,55,0,55,55
MIZQUE,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,6,14,6,14,20
MOCOMOCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,7,3,7,10
MOJINETE,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,2,0,2,2
MOJOCOYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,7,3,7,10
MONTEAGUDO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,54,239,54,239,293
MONTERO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,540,840,540,840,1380
MORO MORO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,10,0,10,10
MOROCHATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,8,61,8,61,69
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,4,0,4,4
OCURI,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,1,0,1,1
OKINAWA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,9,35,9,35,44
ORURO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1408,3879,1408,3879,5287
PADCAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,13,29,13,29,42
PADILLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,8,30,8,30,38
PAILON,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,16,3,16,19
PALCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,10,8,10,8,18
PALOS BLANCOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,16,36,16,36,52
PAMPA AULLAGAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,0,1,0,1
PAMPA GRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,7,11,7,11,18
PAPEL PAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,1,1,1,2
PASORAPA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,1,1,1,2
PATACAMAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,2,1,2,1,3
PAZÑA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,11,13,11,13,24
PELECHUCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,0,3,0,3
POCOATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,6,9,6,9,15
POCONA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,7,5,7,5,12
POJO (CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,2,0,2,0,2
POOPO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,0,3,0,3
PORCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,4,4,4,4,8
POROMA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,6,13,6,13,19
PORONGO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,5,11,5,11,16
PORTACHUELO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,39,102,39,102,141
POSTRER VALLE,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,6,1,6,7
POTOSI,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,4643,3534,4643,3534,8177
PRESTO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,1,1,1,2
PUCARA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,2,2,2,2,4
PUCARANI,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,5,8,5,8,13
PUERTO ACOSTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,21,19,21,19,40
PUERTO CARABUCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,4,6,4,6,10
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,11,3,11,14
PUERTO PEREZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,10,3,10,13
PUERTO QUIJARRO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,56,60,56,60,116
PUERTO SILES,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,0,1,0,1
PUERTO SUAREZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,28,75,28,75,103
PUERTO VILLARROEL,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,26,41,26,41,67
PUNA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,5,6,5,6,11
PUNATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,78,192,78,192,270
QUIABAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,1,0,1,1
QUILLACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,72,319,72,319,391
QUIME,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,22,5,22,5,27
QUIRUSILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,2,0,2,2
RAVELO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,2,4,2,4,6
REYES,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,34,64,34,64,98
RIBERALTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,84,532,84,532,616
ROBORE,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,29,66,29,66,95
RURRENABAQUE,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,20,48,20,48,68
SABAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,2,0,2,0,2
SACABA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,98,434,98,434,532
SACABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,0,2,0,2,2
SACACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,2,5,2,5,7
SAIPINA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,18,47,18,47,65
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,7,8,7,8,15
SAMAIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,8,3,8,11
SAN AGUSTIN,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,2,5,2,5,7
SAN ANDRES,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,9,8,9,8,17
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,4,3,4,3,7
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,1,3,1,3,4
SAN BENITO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,6,28,6,28,34
SAN BORJA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,32,114,32,114,146
SAN BUENA VENTURA,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,12,23,12,23,35
SAN CARLOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,9,61,9,61,70
SAN IGNACIO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,22,68,22,68,90
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,70,158,70,158,228
SAN JAVIER(BNI),consulta externa,repetidas en personas de 15 a 59 anos,2006-02-01,3,0,3,0,3
