municipality,group,variable,month,Nuevas en personas de 5 a 14 años -Hombre,Nuevas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
TIAWANACU,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,26,16,26,16,42
TINGUIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,48,43,48,43,91
TIPUANI,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,17,19,17,19,36
TIQUIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,57,52,57,52,109
TIRAQUE (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,215,218,215,218,433
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,7,9,7,9,16
TOCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,5,6,5,6,11
TODOS SANTOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,4,3,4,3,7
TOLATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,10,12,10,12,22
TOLEDO,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,31,33,31,33,64
TOMAVE,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,53,65,53,65,118
TOMINA,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,59,59,59,59,118
TORO TORO,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,23,30,23,30,53
TOTORA(CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,28,15,28,15,43
TOTORA(ORR),consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,11,12,11,12,23
TRIGAL,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,13,16,13,16,29
TRINIDAD,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,889,849,889,849,1738
TUPIZA,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,501,641,501,641,1142
TURCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,21,24,21,24,45
UMALA,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,1,3,1,3,4
UNCIA,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,150,190,150,190,340
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,102,95,102,95,197
URUBICHA,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,45,48,45,48,93
UYUNI,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,89,100,89,100,189
VACAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,24,35,24,35,59
VALLEGRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,131,119,131,119,250
VIACHA,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,152,109,152,109,261
VILA VILA,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,7,2,7,2,9
VILLA MONTES,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,162,184,162,184,346
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,17,16,17,16,33
VILLA RIVERO,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,12,13,12,13,25
VILLA SERRANO,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,29,43,29,43,72
VILLA TUNARI,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,254,212,254,212,466
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,132,117,132,117,249
VILLAZON,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,211,197,211,197,408
VINTO,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,66,93,66,93,159
VITICHI,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,55,41,55,41,96
WALDO BALLIVIAN,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,1,1,1,1,2
WARNES,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,284,304,284,304,588
YACO,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,14,18,14,18,32
YACUIBA,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,768,849,768,849,1617
YAMPARAEZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,28,23,28,23,51
YANACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,33,30,33,30,63
YAPACANI,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,150,131,150,131,281
YOCALLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,18,13,18,13,31
YOTALA,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,28,41,28,41,69
YUNCHARA,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,5,13,5,13,18
ZUDAÑEZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-01-01,24,26,24,26,50
ACACIO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,28,21,28,21,49
ACHACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,99,88,99,88,187
ACHOCALLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,14,17,14,17,31
AIQUILE,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,83,55,83,55,138
ALALAY,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,8,2,8,2,10
ALCALA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,33,29,33,29,62
ANCORAIMES,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,18,19,18,19,37
ANDAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,56,47,56,47,103
ANTEQUERA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,9,12,9,12,21
ANZALDO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,18,18,18,18,36
APOLO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,45,58,45,58,103
ARAMPAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,14,11,14,11,25
ARANI,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,14,14,14,14,28
ARBIETO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,23,16,23,16,39
ARQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,17,17,17,17,34
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,191,164,191,164,355
ATOCHA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,154,184,154,184,338
AUCAPATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,39,36,39,36,75
AYATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,17,19,17,19,36
AYO AYO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,16,12,16,12,28
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,64,60,64,60,124
AZURDUY,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,55,44,55,44,99
BATALLAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,19,26,19,26,45
BAURES,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,66,47,66,47,113
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,1,3,1,3,4
BELEN DE URMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,14,20,14,20,34
BELLA FLOR,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,21,31,21,31,52
BERMEJO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,369,282,369,282,651
BETANZOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,129,124,129,124,253
BOLIVAR,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,25,29,25,29,54
BOLPEBRA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,22,27,22,27,49
BOYUIBE,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,50,52,50,52,102
BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,143,119,143,119,262
CABEZAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,124,118,124,118,242
CAIROMA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,37,36,37,36,73
"CAIZA ""D""",consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,47,27,47,27,74
CAJUATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,35,32,35,32,67
CALACOTO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,24,19,24,19,43
CALAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,17,18,17,18,35
CAMARGO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,213,198,213,198,411
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,14,17,14,17,31
CAMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,300,348,300,348,648
CAPINOTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,104,114,104,114,218
CAQUIAVIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,15,17,15,17,32
CARACOLLO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,25,31,25,31,56
CARANAVI,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,261,203,261,203,464
CARANGAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,0,1,0,1,1
CARAPARI,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,81,70,81,70,151
CARIPUYO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,11,7,11,7,18
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,4,6,4,6,10
CATACORA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,3,2,3,2,5
CHACARILLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,10,6,10,6,16
CHALLAPATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,119,142,119,142,261
CHAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,8,9,8,9,17
CHARAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,99,99,99,99,198
CHARAÑA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,11,16,11,16,27
CHAYANTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,63,65,63,65,128
CHIMORE,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,49,44,49,44,93
CHIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,8,11,8,11,19
CHOQUE COTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,1,2,1,2,3
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,71,57,71,57,128
CHUMA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,36,36,36,36,72
CLIZA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,28,41,28,41,69
COBIJA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,186,180,186,180,366
COCHABAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,3752,3742,3752,3742,7494
COIPASA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,1,1,1,1,2
COLCAPIRHUA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,152,131,152,131,283
"COLCHA ""K""",consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,53,39,53,39,92
COLLANA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,4,6,4,6,10
COLOMI,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,47,31,47,31,78
COLPA BELGICA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,95,121,95,121,216
COLQUECHACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,167,135,167,135,302
COLQUENCHA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,22,24,22,24,46
COLQUIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,79,49,79,49,128
COMANCHE,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,12,8,12,8,20
COMARAPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,87,83,87,83,170
COMBAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,2,0,2,0,2
CONCEPCION,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,27,41,27,41,68
COPACABANA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,28,23,28,23,51
CORIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,31,49,31,49,80
CORO CORO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,26,27,26,27,53
COROICO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,87,67,87,67,154
CORQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,20,25,20,25,45
COTAGAITA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,143,197,143,197,340
COTOCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,27,51,27,51,78
CUATRO CAÑADAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,151,127,151,127,278
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,7,4,7,4,11
CUEVO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,32,38,32,38,70
CULPINA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,50,35,50,35,85
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,66,81,66,81,147
CURVA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,2,5,2,5,7
DESAGUADERO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,10,20,10,20,30
EL ALTO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,3464,3511,3464,3511,6975
EL CHORO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,25,18,25,18,43
EL PUENTE(STC),consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,277,248,277,248,525
EL PUENTE(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,32,36,32,36,68
EL TORNO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,175,175,175,175,350
EL VILLAR,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,16,29,16,29,45
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,127,132,127,132,259
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,77,55,77,55,132
ESCARA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
ESMERALDA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
EUCALIPTUS,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,17,17,17,17,34
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,7,8,7,8,15
EXALTACION,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,19,21,19,21,40
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,54,52,54,52,106
FILADELFIA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,67,78,67,78,145
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,69,57,69,57,126
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,28,36,28,36,64
GUANAY,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,51,46,51,46,97
GUAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,11,12,11,12,23
GUAYARAMERIN,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,181,211,181,211,392
GUTIERREZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,102,130,102,130,232
HUACARETA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,65,64,65,64,129
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,20,11,20,11,31
HUACHACALLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,1,4,1,4,5
HUANUNI,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,251,264,251,264,515
HUARACAJE,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,60,43,60,43,103
HUAYLLAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,8,8,8,8,16
ICHOCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,18,10,18,10,28
ICLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,35,39,35,39,74
INCAHUASI,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,99,112,99,112,211
INGAVI (HUMAITA),consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,19,27,19,27,46
INQUISIVI,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,33,52,33,52,85
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,62,50,62,50,112
IXIAMAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,87,86,87,86,173
JESUS DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,27,36,27,36,63
LA ASUNTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,70,95,70,95,165
LA GUARDIA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,138,148,138,148,286
LA PAZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,4769,4759,4769,4759,9528
LAGUNILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,74,60,74,60,134
LAJA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,22,10,22,10,32
LAS CARRERAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,21,18,21,18,39
LICOMA PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,43,37,43,37,80
LLALLAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,94,79,94,79,173
LLICA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,20,11,20,11,31
LORETO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,44,49,44,49,93
LURIBAY,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,28,15,28,15,43
MACHACAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,22,15,22,15,37
MACHARETI,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,98,103,98,103,201
MAGDALENA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,66,59,66,59,125
MAIRANA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,43,32,43,32,75
MALLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,45,43,45,43,88
MAPIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,69,50,69,50,119
MECAPACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,188,134,188,134,322
MINEROS,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,25,21,25,21,46
MIZQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,94,66,94,66,160
MOCOMOCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,56,53,56,53,109
MOJINETE,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,5,14,5,14,19
MOJOCOYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,27,30,27,30,57
MONTEAGUDO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,273,303,273,303,576
MONTERO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,445,362,445,362,807
MORO MORO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,11,15,11,15,26
MOROCHATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,16,18,16,18,34
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,27,28,27,28,55
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,55,41,55,41,96
OCURI,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,71,80,71,80,151
OKINAWA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,232,206,232,206,438
OMEREQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,33,41,33,41,74
ORURO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,2182,2067,2182,2067,4249
PADCAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,175,201,175,201,376
PADILLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,88,87,88,87,175
PAILON,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,101,90,101,90,191
PALCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,28,26,28,26,54
PALOS BLANCOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,113,104,113,104,217
PAMPA AULLAGAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,18,23,18,23,41
PAMPA GRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,37,34,37,34,71
PAPEL PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,17,38,17,38,55
PASORAPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,15,12,15,12,27
PATACAMAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,18,29,18,29,47
PAZÑA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,12,28,12,28,40
PELECHUCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,33,25,33,25,58
POCOATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,53,65,53,65,118
POCONA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,55,55,55,55,110
POJO (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,8,11,8,11,19
POOPO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,16,16,16,16,32
PORCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,25,26,25,26,51
POROMA,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,70,69,70,69,139
PORONGO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,111,127,111,127,238
PORTACHUELO,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,123,107,123,107,230
PORVENIR,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,30,28,30,28,58
POSTRER VALLE,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,7,15,7,15,22
POTOSI,consulta externa,nuevas en personas de 5 a 14 anos,2006-02-01,1168,1006,1168,1006,2174
