municipality,group,variable,month,Repetidas en personas de 5 a 14 años -Hombre,Repetidas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,5,2,5,7
CHUMA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,3,1,3,4
CLIZA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,3,0,3,3
COBIJA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,18,16,18,16,34
COCHABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1729,1583,1729,1583,3312
COLCAPIRHUA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,36,33,36,33,69
"COLCHA ""K""",consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,4,1,4,5
COLOMI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
COLPA BELGICA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,11,6,11,6,17
COLQUECHACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,3,0,3,0,3
COLQUENCHA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
COLQUIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,3,3,3,3,6
COMANCHE,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,0,2,0,2
COMARAPA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,19,11,19,11,30
CONCEPCION,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,1,1,1,2
COPACABANA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
CORIPATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,1,2,1,3
COROICO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,10,1,10,1,11
CORQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
COTAGAITA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,12,14,12,14,26
COTOCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,3,1,3,1,4
CUATRO CAÑADAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,4,1,4,5
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,1,0,1,1
CUEVO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,2,2,2,4
EL ALTO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1401,1246,1401,1246,2647
EL PUENTE(STC),consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,3,2,3,5
EL PUENTE(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,2,1,2,3
EL TORNO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,36,54,36,54,90
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,8,1,8,1,9
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,4,1,4,1,5
EUCALIPTUS,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,2,0,2,2
EXALTACION,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,3,1,3,1,4
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,7,3,7,3,10
FILADELFIA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,9,0,9,9
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
GUAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,4,1,4,1,5
GUAYARAMERIN,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,43,45,43,45,88
GUTIERREZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,3,0,3,0,3
HUACARETA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,19,25,19,25,44
HUACAYA (VILLA DE HUACAYA),consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,1,2,1,3
HUANUNI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,85,82,85,82,167
HUARACAJE,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,1,0,1,1
ICHOCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
ICLA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,2,1,2,3
INCAHUASI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
INGAVI (HUMAITA),consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,1,2,1,3
INQUISIVI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,2,2,2,4
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,4,2,4,2,6
IXIAMAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,3,1,3,4
JESUS DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,1,2,1,3
LA GUARDIA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,13,10,13,10,23
LA PAZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2050,2064,2050,2064,4114
LAGUNILLAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,18,2,18,20
LAJA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,1,0,1,1
LAS CARRERAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,2,1,2,3
LLALLAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,7,12,7,12,19
LLICA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
LORETO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,1,2,1,3
LURIBAY,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
MACHACAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,1,2,1,3
MACHARETI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,3,0,3,0,3
MAGDALENA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,23,28,23,28,51
MAIRANA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,0,2,0,2
MALLA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,8,1,8,9
MAPIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,52,1,52,53
MECAPACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,3,4,3,4,7
MIZQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,9,2,9,11
MOJINETE,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,2,0,2,2
MONTEAGUDO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,25,30,25,30,55
MONTERO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,101,77,101,77,178
MORO MORO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,1,0,1,1
MOROCHATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,3,4,3,4,7
OKINAWA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,6,5,6,5,11
OMEREQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
ORURO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,506,554,506,554,1060
PADCAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,3,5,3,5,8
PADILLA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,4,2,4,2,6
PAILON,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,7,6,7,6,13
PALCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,4,1,4,1,5
PALOS BLANCOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,4,0,4,0,4
PAMPA AULLAGAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
PAPEL PAMPA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
PAZÑA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
POCOATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
POOPO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,1,0,1,1
POROMA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,2,0,2,2
PORONGO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,4,1,4,1,5
PORTACHUELO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,37,18,37,18,55
POSTRER VALLE,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
POTOSI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,306,221,306,221,527
PUCARANI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
PUERTO ACOSTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,7,2,7,9
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,4,2,4,6
PUERTO PEREZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,1,2,1,3
PUERTO QUIJARRO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,16,17,16,17,33
PUERTO SUAREZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,16,12,16,12,28
PUERTO VILLARROEL,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,9,9,9,9,18
PUNA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,4,2,4,6
PUNATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,18,16,18,16,34
QUILLACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,23,25,23,25,48
QUIME,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,9,6,9,6,15
QUIRUSILLAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
REYES,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,8,5,8,5,13
RIBERALTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,24,27,24,27,51
ROBORE,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,6,5,6,5,11
RURRENABAQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,12,4,12,4,16
SABAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
SACABA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,47,50,47,50,97
SAIPINA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,4,5,4,5,9
SAMAIPATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,4,2,4,2,6
SAN ANDRES,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,1,0,1,1
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
SAN BENITO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,5,1,5,6
SAN BORJA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,15,24,15,24,39
SAN BUENA VENTURA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,10,13,10,13,23
SAN CARLOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
SAN IGNACIO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,19,20,19,20,39
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,29,29,29,29,58
SAN JAVIER(BNI),consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
SAN JAVIER(STC),consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,10,13,10,13,23
SAN JOAQUIN,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,1,2,1,3
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,0,2,0,2
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,40,30,40,30,70
SAN JULIAN,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,39,39,39,39,78
SAN LORENZO(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,5,3,5,3,8
SAN LUCAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,7,0,7,0,7
SAN MATIAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,2,0,2,2
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,13,20,13,20,33
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,3,1,3,4
SAN PEDRO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,11,19,11,19,30
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,0,2,0,2
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
SAN RAFAEL,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,1,0,1,1
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,8,4,8,4,12
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,2,2,2,4
SANTA ANA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,26,29,26,29,55
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1998,2507,1998,2507,4505
SANTA ROSA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,4,0,4,0,4
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,3,4,3,4,7
SANTIAGO DE CALLAPA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,1,0,1,1
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,1,0,1,1
SANTIAGO DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,1,0,1,1
SANTIVAÑES,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,3,0,3,0,3
SANTUARIO DE QUILLACAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
SAPAHAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,1,1,1,2
SENA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,1,0,1,1
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,2,0,2,2
SIPE SIPE,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,10,16,10,16,26
SORACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,3,1,3,1,4
SORATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
SUCRE,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,742,724,742,724,1466
TACOPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,0,2,0,2
TAPACARI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,6,1,6,1,7
TARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,7,1,7,1,8
TARACO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,1,0,1,1
TARATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,3,2,3,2,5
TARIJA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,417,425,417,425,842
TARVITA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
TEOPONTE,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,3,1,3,4
TIAWANACU,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,1,0,1,1
TIPUANI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,2,1,2,3
TIQUIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,20,12,20,12,32
TIRAQUE (CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,13,7,13,7,20
TOLATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,1,2,1,3
TOMAVE,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,1,1,1,2
TOMINA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,2,2,2,4
TOTORA(CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,1,1,1,2
TRIGAL,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,1,0,1,1
TRINIDAD,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,210,231,210,231,441
TUPIZA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,90,143,90,143,233
UNCIA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,23,24,23,24,47
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,5,1,5,6
URUBICHA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,2,0,2,2
UYUNI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,5,11,5,11,16
VACAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,10,4,10,4,14
VALLEGRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,14,17,14,17,31
VIACHA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,25,30,25,30,55
VILLA MONTES,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,10,14,10,14,24
VILLA RIVERO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,4,5,4,5,9
VILLA TUNARI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,23,27,23,27,50
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,17,6,17,6,23
VILLAZON,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,21,9,21,9,30
VINTO,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,8,7,8,7,15
VITICHI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,5,0,5,5
WALDO BALLIVIAN,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
WARNES,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,12,18,12,18,30
YACUIBA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,69,68,69,68,137
YAMPARAEZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,5,2,5,7
YANACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,7,5,7,5,12
YOCALLA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,0,1,0,1,1
YOTALA,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,2,7,2,7,9
ZUDAÑEZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-02-01,1,0,1,0,1
ACHACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,4,12,4,12,16
AIQUILE,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,36,47,36,47,83
ALCALA,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,0,2,0,2,2
ANCORAIMES,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,3,2,3,2,5
ANDAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,0,1,0,1,1
ANTEQUERA,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,7,0,7,0,7
ANZALDO,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,1,2,1,2,3
APOLO,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,2,2,2,2,4
ARANI,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,2,3,2,3,5
ARBIETO,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,10,11,10,11,21
ARQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,0,1,0,1,1
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,4,7,4,7,11
ATOCHA,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,53,97,53,97,150
AUCAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,2,5,2,5,7
AYATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,4,3,4,3,7
AYO AYO,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,0,3,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,4,6,4,6,10
BATALLAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,1,0,1,0,1
BAURES,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,1,1,1,1,2
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,3,0,3,0,3
BELEN DE URMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,1,0,1,0,1
BERMEJO,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,34,14,34,14,48
BETANZOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,1,10,1,10,11
BOLIVAR,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,0,6,0,6,6
BOLPEBRA,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,0,1,0,1,1
BOYUIBE,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,5,1,5,1,6
BUENA VISTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,12,12,12,12,24
CABEZAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,4,4,4,4,8
CAIROMA,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,14,21,14,21,35
"CAIZA ""D""",consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,1,3,1,3,4
CALACOTO,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,2,1,2,1,3
CALAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,10,2,10,2,12
CAMARGO,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,1,13,1,13,14
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,0,2,0,2,2
CAMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,66,67,66,67,133
CAPINOTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,3,5,3,5,8
CAQUIAVIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,1,0,1,0,1
CARACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,2,2,2,2,4
CARANAVI,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,10,4,10,4,14
CARAPARI,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,2,1,2,1,3
CHALLAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-03-01,7,7,7,7,14
