municipality,group,variable,month,Nuevas en personas de 15 a 59 años -Hombre,Nuevas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
TARVITA,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,217,545,217,545,762
TEOPONTE,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,69,109,69,109,178
TIAWANACU,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,80,153,80,153,233
TINGUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,167,456,167,456,623
TIPUANI,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,55,116,55,116,171
TIQUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,154,335,154,335,489
TIRAQUE (CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,397,700,397,700,1097
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,17,50,17,50,67
TOCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,11,34,11,34,45
TODOS SANTOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,1,5,1,5,6
TOLATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,14,34,14,34,48
TOLEDO,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,86,146,86,146,232
TOMAVE,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,217,296,217,296,513
TOMINA,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,173,316,173,316,489
TORO TORO,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,82,184,82,184,266
TOTORA(CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,77,77,77,77,154
TOTORA(ORR),consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,24,41,24,41,65
TRIGAL,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,26,44,26,44,70
TRINIDAD,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,2947,4790,2947,4790,7737
TUPIZA,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,1215,2367,1215,2367,3582
TURCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,38,68,38,68,106
UMALA,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,11,10,11,10,21
UNCIA,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,461,670,461,670,1131
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,173,458,173,458,631
URUBICHA,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,41,114,41,114,155
UYUNI,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,582,935,582,935,1517
VACAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,91,223,91,223,314
VALLEGRANDE,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,267,681,267,681,948
VIACHA,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,524,842,524,842,1366
VILA VILA,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,8,21,8,21,29
VILLA MONTES,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,452,758,452,758,1210
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,48,58,48,58,106
VILLA RIVERO,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,26,62,26,62,88
VILLA SERRANO,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,99,221,99,221,320
VILLA TUNARI,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,612,753,612,753,1365
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,254,404,254,404,658
VILLAZON,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,493,1558,493,1558,2051
VINTO,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,88,101,88,101,189
VITICHI,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,145,311,145,311,456
WALDO BALLIVIAN,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,8,16,8,16,24
WARNES,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,330,795,330,795,1125
YACO,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,50,73,50,73,123
YACUIBA,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,1870,3082,1870,3082,4952
YAMPARAEZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,61,123,61,123,184
YANACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,93,104,93,104,197
YAPACANI,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,363,898,363,898,1261
YOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,50,121,50,121,171
YOTALA,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,71,109,71,109,180
YUNCHARA,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,40,53,40,53,93
ZUDAÑEZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-01-01,114,192,114,192,306
ACACIO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,63,134,63,134,197
ACHACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,473,834,473,834,1307
ACHOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,46,77,46,77,123
AIQUILE,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,172,411,172,411,583
ALALAY,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,19,45,19,45,64
ALCALA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,69,215,69,215,284
ANCORAIMES,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,140,231,140,231,371
ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,58,111,58,111,169
ANTEQUERA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,2,20,2,20,22
ANZALDO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,44,83,44,83,127
APOLO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,123,216,123,216,339
ARAMPAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,33,66,33,66,99
ARANI,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,40,59,40,59,99
ARBIETO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,28,53,28,53,81
ARQUE,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,86,190,86,190,276
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,339,483,339,483,822
ATOCHA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,571,692,571,692,1263
AUCAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,98,181,98,181,279
AYATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,49,111,49,111,160
AYO AYO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,35,83,35,83,118
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,179,438,179,438,617
AZURDUY,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,184,429,184,429,613
BATALLAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,82,141,82,141,223
BAURES,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,107,211,107,211,318
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,9,18,9,18,27
BELEN DE URMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,22,72,22,72,94
BELLA FLOR,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,66,66,66,66,132
BERMEJO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,548,1025,548,1025,1573
BETANZOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,335,782,335,782,1117
BOLIVAR,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,67,153,67,153,220
BOLPEBRA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,94,44,94,44,138
BOYUIBE,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,69,137,69,137,206
BUENA VISTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,241,352,241,352,593
CABEZAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,249,358,249,358,607
CAIROMA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,99,169,99,169,268
"CAIZA ""D""",consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,145,285,145,285,430
CAJUATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,121,193,121,193,314
CALACOTO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,43,71,43,71,114
CALAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,71,129,71,129,200
CAMARGO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,341,826,341,826,1167
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,55,113,55,113,168
CAMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,727,1430,727,1430,2157
CAPINOTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,245,277,245,277,522
CAQUIAVIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,63,140,63,140,203
CARACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,69,156,69,156,225
CARANAVI,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,1002,1148,1002,1148,2150
CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,3,2,3,2,5
CARAPARI,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,208,304,208,304,512
CARIPUYO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,40,130,40,130,170
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,23,34,23,34,57
CATACORA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,6,16,6,16,22
CHACARILLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,17,42,17,42,59
CHALLAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,230,517,230,517,747
CHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,38,91,38,91,129
CHARAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,186,434,186,434,620
CHARAÑA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,51,38,51,38,89
CHAYANTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,150,371,150,371,521
CHIMORE,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,100,162,100,162,262
CHIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,23,44,23,44,67
CHOQUE COTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,16,23,16,23,39
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,242,312,242,312,554
CHUMA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,98,193,98,193,291
CLIZA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,52,72,52,72,124
COBIJA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,634,1325,634,1325,1959
COCHABAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,8853,20250,8853,20250,29103
COIPASA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,3,4,3,4,7
COLCAPIRHUA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,346,529,346,529,875
"COLCHA ""K""",consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,148,289,148,289,437
COLLANA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,23,29,23,29,52
COLOMI,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,103,181,103,181,284
COLPA BELGICA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,94,287,94,287,381
COLQUECHACA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,343,706,343,706,1049
COLQUENCHA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,60,111,60,111,171
COLQUIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,217,544,217,544,761
COMANCHE,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,19,37,19,37,56
COMARAPA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,241,416,241,416,657
COMBAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,1,3,1,3,4
CONCEPCION,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,92,130,92,130,222
COPACABANA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,111,202,111,202,313
CORIPATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,170,151,170,151,321
CORO CORO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,97,165,97,165,262
COROICO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,258,336,258,336,594
CORQUE,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,129,99,129,99,228
COTAGAITA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,648,1106,648,1106,1754
COTOCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,120,236,120,236,356
CUATRO CAÑADAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,306,648,306,648,954
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,16,23,16,23,39
CUEVO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,60,78,60,78,138
CULPINA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,125,283,125,283,408
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,108,206,108,206,314
CURVA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,28,45,28,45,73
DESAGUADERO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,39,91,39,91,130
EL ALTO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,4547,9196,4547,9196,13743
EL CHORO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,48,120,48,120,168
EL PUENTE(STC),consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,348,532,348,532,880
EL PUENTE(TJA),consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,140,222,140,222,362
EL TORNO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,641,1019,641,1019,1660
EL VILLAR,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,67,241,67,241,308
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,299,470,299,470,769
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,216,248,216,248,464
ESCARA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,5,6,5,6,11
ESMERALDA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,1,0,1,0,1
EUCALIPTUS,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,34,117,34,117,151
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,17,12,17,12,29
EXALTACION,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,33,108,33,108,141
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,132,241,132,241,373
FILADELFIA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,151,197,151,197,348
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,128,284,128,284,412
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,103,202,103,202,305
GUANAY,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,169,317,169,317,486
GUAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,25,58,25,58,83
GUAYARAMERIN,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,406,1220,406,1220,1626
GUTIERREZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,218,304,218,304,522
HUACARETA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,195,335,195,335,530
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,21,50,21,50,71
HUACHACALLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,8,19,8,19,27
HUANUNI,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,461,601,461,601,1062
HUARACAJE,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,61,176,61,176,237
HUAYLLAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,37,79,37,79,116
ICHOCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,48,116,48,116,164
ICLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,139,421,139,421,560
INCAHUASI,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,243,779,243,779,1022
INGAVI (HUMAITA),consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,46,42,46,42,88
INQUISIVI,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,95,199,95,199,294
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,190,324,190,324,514
IXIAMAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,185,335,185,335,520
JESUS DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,98,256,98,256,354
LA ASUNTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,347,442,347,442,789
LA GUARDIA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,232,637,232,637,869
LA PAZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,17716,32907,17716,32907,50623
LA RIVERA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,4,8,4,8,12
LAGUNILLAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,135,208,135,208,343
LAJA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,73,133,73,133,206
LAS CARRERAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,51,110,51,110,161
LICOMA PAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,21,18,21,18,39
LLALLAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,391,725,391,725,1116
LLICA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,104,136,104,136,240
LORETO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,42,103,42,103,145
LURIBAY,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,163,197,163,197,360
MACHACAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,33,71,33,71,104
MACHARETI,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,137,382,137,382,519
MAGDALENA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,132,326,132,326,458
MAIRANA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,113,243,113,243,356
MALLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,45,73,45,73,118
MAPIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,412,247,412,247,659
MECAPACA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,209,326,209,326,535
MINEROS,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,59,254,59,254,313
MIZQUE,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,205,330,205,330,535
MOCOMOCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,160,222,160,222,382
MOJINETE,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,15,46,15,46,61
MOJOCOYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,79,210,79,210,289
MONTEAGUDO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,647,1054,647,1054,1701
MONTERO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,732,1717,732,1717,2449
MORO MORO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,25,70,25,70,95
MOROCHATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,77,176,77,176,253
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,78,68,78,68,146
NAZACARA DE PACAJES,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,2,0,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,57,72,57,72,129
OCURI,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,143,387,143,387,530
OKINAWA,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,272,639,272,639,911
OMEREQUE,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,42,131,42,131,173
ORURO,consulta externa,nuevas en personas de 15 a 59 anos,2006-02-01,5490,9269,5490,9269,14759
