,group,variable,month,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,TOTALES
SAN PEDRO DE CURAHUARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,2,2,2,0,6
SAN PEDRO DE MACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,4,2,3,6,15
SAN PEDRO DE QUEMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,1,0,0,0,1
SAN PEDRO(PND),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,0,0,1,0,1
SAN RAFAEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,8,2,1,0,11
SAN RAMON BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,3,2,0,2,7
SAN RAMON SCZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,6,5,0,0,11
SANTA ANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,4,11,0,0,15
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,785,799,19,22,1625
SANTA ROSA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,5,3,0,0,8
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,8,8,0,1,17
SANTIAGO DE CALLAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,1,0,0,0,1
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,2,2,3,2,9
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,0,2,2,1,5
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,0,0,0,1,1
SANTIVAÑES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,3,4,2,1,10
SANTUARIO DE QUILLACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,0,0,1,0,1
SAPAHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,8,3,1,4,16
SENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,4,4,6,6,20
SHINAOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,13,15,12,6,46
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,4,4,1,1,10
SICAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,0,1,2,0,3
SIPE SIPE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,23,17,10,16,66
SOPACHUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,0,1,4,2,7
SORACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,2,3,2,0,7
SORATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,5,4,7,3,19
SUCRE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,195,204,133,135,667
TACACOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,3,3,1,0,7
TACOBAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,0,1,2,2,5
TACOPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,2,0,2,0,4
TAPACARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,7,5,7,7,26
TARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,1,2,2,3,8
TARACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,0,1,0,0,1
TARATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,2,6,0,5,13
TARIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,116,98,5,10,229
TARVITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,2,1,0,1,4
TEOPONTE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,10,7,0,0,17
TIAHUANACU,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,10,4,1,2,17
TINGUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,1,0,4,2,7
TIPUANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,1,5,3,0,9
TIQUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,31,34,10,10,85
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,4,4,7,4,19
TITO YUPANQUI (PARQUIPUJIO),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,1,0,0,0,1
TOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,1,2,1,3,7
TOLATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,1,3,5,1,10
TOLEDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,0,1,0,0,1
TOMAVE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,1,0,2,0,3
TOMINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,2,1,1,3,7
TORO TORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,3,1,2,2,8
TOTORA(CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,7,1,0,2,10
TOTORA(ORR),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,1,1,0,1,3
TRINIDAD,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,49,39,91,86,265
TUPIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,21,26,2,0,49
TURCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,2,1,0,1,4
UMALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,1,0,2,5,8
UNCIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,7,9,5,9,30
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,7,1,3,1,12
URUBICHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,4,5,1,0,10
UYUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,9,19,1,1,30
VACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,2,0,0,1,3
VALLEGRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,12,10,3,2,27
VIACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,27,23,8,11,69
VILA VILA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,1,0,3,5,9
VILLA CHARCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,8,4,4,1,17
VILLA MONTES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,23,16,5,1,45
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,0,0,1,5,6
VILLA RIVERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,2,4,0,0,6
VILLA SERRANO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,7,5,3,1,16
VILLA TUNARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,36,48,7,4,95
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,3,5,1,1,10
VILLAZON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,16,17,6,9,48
VINTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,11,11,25,24,71
VITICHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,1,4,1,0,6
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,1,1,2,2,6
WARNES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,78,68,8,2,156
YACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,2,1,1,1,5
YACUIBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,38,48,6,4,96
YAMPARAEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,0,1,1,1,3
YANACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,4,4,0,0,8
YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,13,13,31,26,83
YOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,2,3,3,0,8
YOTALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,3,3,2,3,11
YUNCHARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,1,2,1,1,5
ZUDAÑEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-01-01,4,4,1,4,13
ACACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,0,1,0,3
ACHACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,8,4,1,0,13
ACHOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,8,3,0,0,11
AIQUILE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,2,1,3,7
ALALAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,1,1,4,8
ALCALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,0,1,0,2
ALTO BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,6,4,3,2,15
ANCORAIMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,0,2,0,2
ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,0,1,0,3
ANTEQUERA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,1,0,0,2
ANZALDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,0,1,0,1
APOLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,3,7,3,9,22
ARAMPAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,1,1,0,3
ARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,2,1,1,5
ARBIETO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,6,6,2,4,18
ARQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,6,0,1,9
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,21,8,0,0,29
ATOCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,3,1,0,0,4
AUCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,1,0,0,2
AYATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,0,0,1,1
AYO AYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,3,0,0,0,3
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,9,4,4,13,30
AZURDUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,3,1,5,4,13
BATALLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,4,3,1,0,8
BAURES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,8,8,0,0,16
BELEN DE ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,0,1,0,1
BELEN DE URMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,0,1,0,1
BELLA FLOR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,1,3,1,6
BERMEJO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,10,10,0,0,20
BETANZOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,8,6,5,5,24
BOLIVAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,0,1,2,3
BOLPEBRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,2,0,1,3
BOYUIBE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,1,0,0,1
BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,14,6,2,2,24
CABEZAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,7,3,8,3,21
CAIROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,5,1,0,2,8
"CAIZA ""D""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,5,0,0,6
CAJUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,4,2,0,2,8
CALACOTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,0,1,3,4
CALAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,5,6,0,1,12
CAMARGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,3,0,3,7
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,1,1,0,2
CAMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,5,12,1,2,20
CAPINOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,4,7,2,1,14
CAQUIAVIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,4,3,3,10
CARACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,5,2,2,0,9
CARANAVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,10,12,3,2,27
CARAPARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,4,1,1,2,8
CARIPUYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,1,2,2,6
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,4,1,10,16
CATACORA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,0,1,0,1
CHACARILLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,1,0,0,2
CHALLAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,5,9,3,3,20
CHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,0,1,1,3
CHARAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,2,7,4,13
CHARAÑA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,1,0,1,2
CHAYANTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,3,1,2,2,8
CHIMORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,12,6,23,18,59
CHIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,2,0,1,4
CHOQUE COTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,0,1,0,1
CHUA COCANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,7,1,1,2,11
CHUMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,1,5,3,9
CKOCHAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,4,4,3,11
CLIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,3,2,2,3,10
COBIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,17,14,14,21,66
COCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,4,2,6,6,18
COCHABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,122,118,20,17,277
COLCAPIRHUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,8,12,4,2,26
"COLCHA ""K""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,2,0,1,5
COLLANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,1,1,0,2
COLOMI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,1,6,0,9
COLPA BELGICA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,0,2,0,2
COLQUECHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,7,4,2,1,14
COLQUENCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,7,0,0,9
COLQUIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,7,4,2,14
COMANCHE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,2,1,0,3
COMARAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,7,8,1,0,16
COMBAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,0,0,0,1
CONCEPCION,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,8,5,9,5,27
COPACABANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,0,0,0,2
CORIPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,3,1,1,7
CORO CORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,1,0,1,2
COROICO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,5,3,0,0,8
CORQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,1,0,0,1
COTAGAITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,9,11,1,1,22
COTOCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,28,18,26,23,95
CRUZ DE MACHACAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,1,0,0,1
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,10,7,4,3,24
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,0,1,4,6
CUEVO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,1,0,1,3
CULPINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,3,2,0,1,6
CURAHUARA DE CARANGAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,1,0,0,2
CURVA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,0,2,2,4
DESAGUADERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,2,0,0,4
EL ALTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,112,89,59,69,329
EL CHORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,0,0,0,1
EL PUENTE(STC),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,4,3,4,13
EL PUENTE(TJA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,2,2,5,10
EL TORNO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,27,21,0,0,48
EL VILLAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,0,0,0,1
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,3,10,2,3,18
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,17,12,17,6,52
ESCOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,0,1,0,1
ESMERALDA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,0,0,0,1
EUCALIPTUS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,0,0,0,2
EXALTACION,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,0,0,1,1
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,2,0,5,9
FILADELFIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,26,0,2,30
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,7,5,1,1,14
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,3,1,1,7
GUANAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,4,3,3,4,14
GUAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,0,0,0,1
GUAYARAMERIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,20,11,26,13,70
GUTIERREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,10,4,1,2,17
HUACARETA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,4,0,0,6
HUACAYA (VILLA DE HUACAYA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,0,3,2,7
HUACHACALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,0,0,0,1
HUANUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,3,1,5,3,12
HUARINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,0,1,1,3
HUATAJATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,1,0,0,1
HUAYLLAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,0,0,1,2
HUMANATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,0,2,1,3
ICHOCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,0,1,0,1
ICLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,3,1,0,2,6
INCAHUASI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,2,4,5,11
INGAVI (HUMAITA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,0,1,0,1
INQUISIVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,1,2,2,5
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,3,0,5,8,16
IXIAMAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,2,4,3,10
JESUS DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,4,0,0,0,4
LA ASUNTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,16,7,2,3,28
LA GUARDIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,16,31,4,0,51
LA PAZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,143,145,2,4,294
LAGUNILLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,2,3,0,7
LAJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,3,4,2,2,11
LAS CARRERAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,0,0,0,1
LICOMA PAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,1,0,0,1
LLALLAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,8,4,40,35,87
LLICA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,2,1,1,5
LURIBAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,0,0,1,3
MACHACAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,1,2,0,0,3
MACHARETI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,2,1,0,2,5
MAGDALENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,3,3,3,3,12
MAIRANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,4,4,0,2,10
MALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,1,2,0,3
MAPIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,6,5,0,0,11
MECAPACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,0,2,3,1,6
MINEROS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-02-01,5,8,1,0,14
