municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,12,12
PUERTO PEREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,1,1
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,89,89
PUERTO RICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,2,2
PUERTO SILES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,122,122
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,38,38
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,13,13
PUNATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,108,108
QUIABAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,1,1
QUILLACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,561,561
RAVELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,18,18
REYES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,39,39
RIBERALTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,4,4
ROBORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,11,11
RURRENABAQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,92,92
SABAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,1,1
SACABA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,118,118
SACABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,3,3
SAIPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,20,20
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,1,1
SAMAIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,13,13
SAN AGUSTIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,23,23
SAN ANDRES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,2,2
SAN ANDRES DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,4,4
SAN BENITO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,6,6
SAN BORJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,9,9
SAN CARLOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,4,4
SAN IGNACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,23,23
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,35,35
SAN JOAQUIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,10,10
SAN JULIAN,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,34,34
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,3,3
SAN LUCAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,56,56
SAN MATIAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,2,2
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,46,46
SAN RAFAEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,175,175
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,21,21
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,2,2
SANTA ANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,2,2
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,1200,1200
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,4,4
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,12,12
SANTIVAÑES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,3,3
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,1,1
SAPAHAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,2,2
SICAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,2,2
SIPE SIPE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,115,115
SOPACHUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,5,5
SORATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,5,5
SUCRE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,587,587
TACOPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,27,27
TAPACARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,2,2
TARATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,2,2
TARIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,200,200
TARVITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,3,3
TINGUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,13,13
TIPUANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,3,3
TIQUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,66,66
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,6,6
TOCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,5,5
TOLATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,6,6
TOMINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,77,77
TOTORA(CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,9,9
TOTORA(ORR),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,32,32
TRINIDAD,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,74,74
TUPIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,1,1
TURCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,3,3
UNCIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,6,6
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,23,23
URUBICHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,31,31
UYUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,2,2
VALLEGRANDE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,21,21
VIACHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,21,21
VILA VILA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,2,2
VILLA MONTES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,11,11
VILLA RIVERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,3,3
VILLA SERRANO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,16,16
VILLA TUNARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,40,40
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,6,6
VILLAZON,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,6,6
VINTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,100,100
VITICHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,5,5
WALDO BALLIVIAN,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,17,17
WARNES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,31,31
YACUIBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,16,16
YAMPARAEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,1,1
YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,15,15
YUNCHARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,39,39
ZUDAÑEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-02-01,3,3
ACHOCALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,4,4
AIQUILE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,37,37
ALCALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,6,6
ANCORAIMES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,5,5
ANTEQUERA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,7,7
ANZALDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,2,2
ARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,2,2
ARBIETO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,2,2
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,30,30
ATOCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,233,233
AYO AYO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,33,33
AZURDUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,2,2
BATALLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,6,6
BAURES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,3,3
BERMEJO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,99,99
BETANZOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,5,5
BOLIVAR,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,1,1
BUENA VISTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,9,9
CABEZAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,17,17
"CAIZA ""D""",consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,2,2
CAMARGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,85,85
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,5,5
CAMIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,288,288
CAPINOTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,52,52
CAQUIAVIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,2,2
CARACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,17,17
CARANAVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,12,12
CHALLAPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,19,19
CHARAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,46,46
CHAYANTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,6,6
CHIMORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,4,4
CLIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,63,63
COBIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,23,23
COCHABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,1645,1645
COLCAPIRHUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,71,71
COLOMI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,7,7
COLPA BELGICA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,14,14
COLQUECHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,3,3
COLQUIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,7,7
CONCEPCION,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,7,7
COROICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,5,5
CORQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,1,1
COTAGAITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,29,29
COTOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,12,12
CUATRO CAÑADAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,30,30
CUEVO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,2,2
CULPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,5,5
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,5,5
EL ALTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,1001,1001
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,3,3
EL TORNO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,5,5
EL VILLAR,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,2,2
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,63,63
EUCALIPTUS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,2,2
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,10,10
FILADELFIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,1,1
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,9,9
GUANAY,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,16,16
GUAYARAMERIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,13,13
GUTIERREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,8,8
HUACARETA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,69,69
HUACHACALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,3,3
HUANUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,67,67
HUARACAJE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,2,2
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,16,16
INCAHUASI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,3,3
INQUISIVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,9,9
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,5,5
IXIAMAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,1,1
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,23,23
LA ASUNTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,4,4
LA GUARDIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,26,26
LA PAZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,2099,2099
LAGUNILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,1,1
LAJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,2,2
LLALLAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,14,14
MACHACAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,37,37
MACHARETI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,10,10
MAIRANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,3,3
MAPIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,3,3
MECAPACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,3,3
MINEROS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,4,4
MIZQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,226,226
MOJOCOYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,4,4
MONTEAGUDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,4,4
MONTERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,17,17
MOROCHATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,15,15
OKINAWA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,14,14
OMEREQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,5,5
ORURO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,505,505
PADCAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,5,5
PADILLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,161,161
PAILON,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-03-01,8,8
