municipality,group,variable,month,Restauraciones,TOTAL
POROMA,consultas odontologicas,restauraciones,2007-02-01,11,11
PORTACHUELO,consultas odontologicas,restauraciones,2007-02-01,175,175
PORVENIR,consultas odontologicas,restauraciones,2007-02-01,8,8
POSTRER VALLE,consultas odontologicas,restauraciones,2007-02-01,24,24
POTOSI,consultas odontologicas,restauraciones,2007-02-01,436,436
PRESTO,consultas odontologicas,restauraciones,2007-02-01,3,3
PUCARA,consultas odontologicas,restauraciones,2007-02-01,37,37
PUCARANI,consultas odontologicas,restauraciones,2007-02-01,38,38
PUERTO ACOSTA,consultas odontologicas,restauraciones,2007-02-01,50,50
PUERTO CARABUCO,consultas odontologicas,restauraciones,2007-02-01,19,19
PUERTO GONZALO MORENO,consultas odontologicas,restauraciones,2007-02-01,1,1
PUERTO QUIJARRO,consultas odontologicas,restauraciones,2007-02-01,86,86
PUERTO RICO,consultas odontologicas,restauraciones,2007-02-01,51,51
PUERTO SILES,consultas odontologicas,restauraciones,2007-02-01,26,26
PUERTO SUAREZ,consultas odontologicas,restauraciones,2007-02-01,108,108
PUERTO VILLARROEL,consultas odontologicas,restauraciones,2007-02-01,126,126
PUNA,consultas odontologicas,restauraciones,2007-02-01,61,61
PUNATA,consultas odontologicas,restauraciones,2007-02-01,434,434
QUIABAYA,consultas odontologicas,restauraciones,2007-02-01,2,2
QUILLACOLLO,consultas odontologicas,restauraciones,2007-02-01,712,712
QUIME,consultas odontologicas,restauraciones,2007-02-01,89,89
QUIRUSILLAS,consultas odontologicas,restauraciones,2007-02-01,26,26
REYES,consultas odontologicas,restauraciones,2007-02-01,62,62
RIBERALTA,consultas odontologicas,restauraciones,2007-02-01,112,112
ROBORE,consultas odontologicas,restauraciones,2007-02-01,21,21
RURRENABAQUE,consultas odontologicas,restauraciones,2007-02-01,22,22
SABAYA,consultas odontologicas,restauraciones,2007-02-01,19,19
SACABA,consultas odontologicas,restauraciones,2007-02-01,514,514
SACABAMBA,consultas odontologicas,restauraciones,2007-02-01,58,58
SACACA,consultas odontologicas,restauraciones,2007-02-01,109,109
SAIPINA,consultas odontologicas,restauraciones,2007-02-01,20,20
SALINAS DE GARCI MENDOZA,consultas odontologicas,restauraciones,2007-02-01,14,14
SAMAIPATA,consultas odontologicas,restauraciones,2007-02-01,111,111
SAN AGUSTIN,consultas odontologicas,restauraciones,2007-02-01,13,13
SAN ANDRES DE MACHACA,consultas odontologicas,restauraciones,2007-02-01,10,10
SAN BENITO,consultas odontologicas,restauraciones,2007-02-01,38,38
SAN BORJA,consultas odontologicas,restauraciones,2007-02-01,115,115
SAN BUENA VENTURA,consultas odontologicas,restauraciones,2007-02-01,11,11
SAN CARLOS,consultas odontologicas,restauraciones,2007-02-01,72,72
SAN IGNACIO,consultas odontologicas,restauraciones,2007-02-01,282,282
SAN IGNACIO DE VELASCO,consultas odontologicas,restauraciones,2007-02-01,275,275
SAN JOAQUIN,consultas odontologicas,restauraciones,2007-02-01,5,5
SAN JOSE DE CHIQUITOS,consultas odontologicas,restauraciones,2007-02-01,53,53
SAN JUAN DE YAPACANI,consultas odontologicas,restauraciones,2007-02-01,24,24
SAN JULIAN,consultas odontologicas,restauraciones,2007-02-01,18,18
SAN LORENZO(PND),consultas odontologicas,restauraciones,2007-02-01,8,8
SAN LORENZO(TJA),consultas odontologicas,restauraciones,2007-02-01,255,255
SAN LUCAS,consultas odontologicas,restauraciones,2007-02-01,171,171
SAN MATIAS,consultas odontologicas,restauraciones,2007-02-01,93,93
SAN MIGUEL DE VELASCO,consultas odontologicas,restauraciones,2007-02-01,133,133
SAN PEDRO,consultas odontologicas,restauraciones,2007-02-01,48,48
SAN PEDRO DE BUENA VISTA,consultas odontologicas,restauraciones,2007-02-01,26,26
SAN PEDRO DE TIQUINA,consultas odontologicas,restauraciones,2007-02-01,16,16
SAN RAFAEL,consultas odontologicas,restauraciones,2007-02-01,112,112
SAN RAMON,consultas odontologicas,restauraciones,2007-02-01,41,41
SAN RAMON,consultas odontologicas,restauraciones,2007-02-01,26,26
SANTA ANA,consultas odontologicas,restauraciones,2007-02-01,49,49
SANTA CRUZ DE LA SIERRA,consultas odontologicas,restauraciones,2007-02-01,6023,6023
SANTA ROSA,consultas odontologicas,restauraciones,2007-02-01,13,13
SANTA ROSA DEL SARA,consultas odontologicas,restauraciones,2007-02-01,145,145
SANTIAGO DE CALLAPA,consultas odontologicas,restauraciones,2007-02-01,8,8
SANTIAGO DE HUARI,consultas odontologicas,restauraciones,2007-02-01,211,211
SANTIAGO DE MACHACA,consultas odontologicas,restauraciones,2007-02-01,6,6
SANTIVAÑES,consultas odontologicas,restauraciones,2007-02-01,26,26
SANTUARIO DE QUILLACAS,consultas odontologicas,restauraciones,2007-02-01,6,6
SAPAHAQUI,consultas odontologicas,restauraciones,2007-02-01,16,16
SENA,consultas odontologicas,restauraciones,2007-02-01,2,2
SICA SICA (VILLA AROMA),consultas odontologicas,restauraciones,2007-02-01,32,32
SICAYA,consultas odontologicas,restauraciones,2007-02-01,16,16
SIPE SIPE,consultas odontologicas,restauraciones,2007-02-01,157,157
SOPACHUY,consultas odontologicas,restauraciones,2007-02-01,52,52
SORACACHI,consultas odontologicas,restauraciones,2007-02-01,2,2
SORATA,consultas odontologicas,restauraciones,2007-02-01,5,5
SUCRE,consultas odontologicas,restauraciones,2007-02-01,3172,3172
TACACOMA,consultas odontologicas,restauraciones,2007-02-01,41,41
TACOPAYA,consultas odontologicas,restauraciones,2007-02-01,11,11
TAPACARI,consultas odontologicas,restauraciones,2007-02-01,32,32
TARABUCO,consultas odontologicas,restauraciones,2007-02-01,21,21
TARACO,consultas odontologicas,restauraciones,2007-02-01,14,14
TARATA,consultas odontologicas,restauraciones,2007-02-01,50,50
TARIJA,consultas odontologicas,restauraciones,2007-02-01,1233,1233
TARVITA,consultas odontologicas,restauraciones,2007-02-01,16,16
TEOPONTE,consultas odontologicas,restauraciones,2007-02-01,14,14
TIAWANACU,consultas odontologicas,restauraciones,2007-02-01,28,28
TINGUIPAYA,consultas odontologicas,restauraciones,2007-02-01,23,23
TIPUANI,consultas odontologicas,restauraciones,2007-02-01,21,21
TIQUIPAYA,consultas odontologicas,restauraciones,2007-02-01,383,383
TIRAQUE (CBBA),consultas odontologicas,restauraciones,2007-02-01,370,370
TOCO,consultas odontologicas,restauraciones,2007-02-01,18,18
TOLATA,consultas odontologicas,restauraciones,2007-02-01,80,80
TOLEDO,consultas odontologicas,restauraciones,2007-02-01,40,40
TOMAVE,consultas odontologicas,restauraciones,2007-02-01,2,2
TOMINA,consultas odontologicas,restauraciones,2007-02-01,222,222
TORO TORO,consultas odontologicas,restauraciones,2007-02-01,8,8
TOTORA(CBBA),consultas odontologicas,restauraciones,2007-02-01,36,36
TOTORA(ORR),consultas odontologicas,restauraciones,2007-02-01,7,7
TRIGAL,consultas odontologicas,restauraciones,2007-02-01,21,21
TRINIDAD,consultas odontologicas,restauraciones,2007-02-01,616,616
TUPIZA,consultas odontologicas,restauraciones,2007-02-01,152,152
TURCO,consultas odontologicas,restauraciones,2007-02-01,16,16
UMALA,consultas odontologicas,restauraciones,2007-02-01,1,1
URIONDO (A. CONCEPCION),consultas odontologicas,restauraciones,2007-02-01,195,195
URUBICHA,consultas odontologicas,restauraciones,2007-02-01,11,11
UYUNI,consultas odontologicas,restauraciones,2007-02-01,9,9
VACAS,consultas odontologicas,restauraciones,2007-02-01,41,41
VALLEGRANDE,consultas odontologicas,restauraciones,2007-02-01,325,325
VIACHA,consultas odontologicas,restauraciones,2007-02-01,191,191
VILLA MONTES,consultas odontologicas,restauraciones,2007-02-01,295,295
VILLA RIVERO,consultas odontologicas,restauraciones,2007-02-01,39,39
VILLA SERRANO,consultas odontologicas,restauraciones,2007-02-01,73,73
VILLA TUNARI,consultas odontologicas,restauraciones,2007-02-01,435,435
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,restauraciones,2007-02-01,44,44
VILLAZON,consultas odontologicas,restauraciones,2007-02-01,86,86
VINTO,consultas odontologicas,restauraciones,2007-02-01,80,80
WARNES,consultas odontologicas,restauraciones,2007-02-01,312,312
YACUIBA,consultas odontologicas,restauraciones,2007-02-01,253,253
YAMPARAEZ,consultas odontologicas,restauraciones,2007-02-01,3,3
YANACACHI,consultas odontologicas,restauraciones,2007-02-01,11,11
YAPACANI,consultas odontologicas,restauraciones,2007-02-01,90,90
YOCALLA,consultas odontologicas,restauraciones,2007-02-01,19,19
YOTALA,consultas odontologicas,restauraciones,2007-02-01,26,26
YUNCHARA,consultas odontologicas,restauraciones,2007-02-01,45,45
ZUDAÑEZ,consultas odontologicas,restauraciones,2007-02-01,37,37
ACACIO,consultas odontologicas,restauraciones,2007-03-01,10,10
ACHACACHI,consultas odontologicas,restauraciones,2007-03-01,85,85
ACHOCALLA,consultas odontologicas,restauraciones,2007-03-01,2,2
AIQUILE,consultas odontologicas,restauraciones,2007-03-01,280,280
ALCALA,consultas odontologicas,restauraciones,2007-03-01,24,24
ANCORAIMES,consultas odontologicas,restauraciones,2007-03-01,25,25
ANDAMARCA,consultas odontologicas,restauraciones,2007-03-01,5,5
ANTEQUERA,consultas odontologicas,restauraciones,2007-03-01,22,22
ANZALDO,consultas odontologicas,restauraciones,2007-03-01,78,78
APOLO,consultas odontologicas,restauraciones,2007-03-01,27,27
ARAMPAMPA,consultas odontologicas,restauraciones,2007-03-01,46,46
ARBIETO,consultas odontologicas,restauraciones,2007-03-01,20,20
ARQUE,consultas odontologicas,restauraciones,2007-03-01,59,59
ASCENCION DE GUARAYOS,consultas odontologicas,restauraciones,2007-03-01,36,36
ATOCHA,consultas odontologicas,restauraciones,2007-03-01,384,384
AYATA,consultas odontologicas,restauraciones,2007-03-01,2,2
AYO AYO,consultas odontologicas,restauraciones,2007-03-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,restauraciones,2007-03-01,52,52
AZURDUY,consultas odontologicas,restauraciones,2007-03-01,32,32
BATALLAS,consultas odontologicas,restauraciones,2007-03-01,41,41
BAURES,consultas odontologicas,restauraciones,2007-03-01,38,38
BERMEJO,consultas odontologicas,restauraciones,2007-03-01,343,343
BETANZOS,consultas odontologicas,restauraciones,2007-03-01,20,20
BOLIVAR,consultas odontologicas,restauraciones,2007-03-01,37,37
BOLPEBRA,consultas odontologicas,restauraciones,2007-03-01,12,12
BOYUIBE,consultas odontologicas,restauraciones,2007-03-01,1,1
BUENA VISTA,consultas odontologicas,restauraciones,2007-03-01,73,73
CABEZAS,consultas odontologicas,restauraciones,2007-03-01,70,70
CAIROMA,consultas odontologicas,restauraciones,2007-03-01,9,9
"CAIZA ""D""",consultas odontologicas,restauraciones,2007-03-01,22,22
CALACOTO,consultas odontologicas,restauraciones,2007-03-01,25,25
CALAMARCA,consultas odontologicas,restauraciones,2007-03-01,36,36
CAMARGO,consultas odontologicas,restauraciones,2007-03-01,99,99
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,restauraciones,2007-03-01,32,32
CAMIRI,consultas odontologicas,restauraciones,2007-03-01,475,475
CAPINOTA,consultas odontologicas,restauraciones,2007-03-01,188,188
CAQUIAVIRI,consultas odontologicas,restauraciones,2007-03-01,14,14
CARACOLLO,consultas odontologicas,restauraciones,2007-03-01,76,76
CARANAVI,consultas odontologicas,restauraciones,2007-03-01,69,69
CARAPARI,consultas odontologicas,restauraciones,2007-03-01,86,86
CARIPUYO,consultas odontologicas,restauraciones,2007-03-01,50,50
CHALLAPATA,consultas odontologicas,restauraciones,2007-03-01,82,82
CHAQUI,consultas odontologicas,restauraciones,2007-03-01,25,25
CHARAGUA,consultas odontologicas,restauraciones,2007-03-01,80,80
CHAYANTA,consultas odontologicas,restauraciones,2007-03-01,52,52
CHIMORE,consultas odontologicas,restauraciones,2007-03-01,94,94
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,restauraciones,2007-03-01,76,76
CHUMA,consultas odontologicas,restauraciones,2007-03-01,48,48
CLIZA,consultas odontologicas,restauraciones,2007-03-01,164,164
COBIJA,consultas odontologicas,restauraciones,2007-03-01,144,144
COCHABAMBA,consultas odontologicas,restauraciones,2007-03-01,8059,8059
COLCAPIRHUA,consultas odontologicas,restauraciones,2007-03-01,242,242
"COLCHA ""K""",consultas odontologicas,restauraciones,2007-03-01,3,3
COLLANA,consultas odontologicas,restauraciones,2007-03-01,17,17
COLOMI,consultas odontologicas,restauraciones,2007-03-01,22,22
COLPA BELGICA,consultas odontologicas,restauraciones,2007-03-01,111,111
COLQUECHACA,consultas odontologicas,restauraciones,2007-03-01,12,12
COLQUENCHA,consultas odontologicas,restauraciones,2007-03-01,43,43
COLQUIRI,consultas odontologicas,restauraciones,2007-03-01,133,133
COMANCHE,consultas odontologicas,restauraciones,2007-03-01,9,9
COMARAPA,consultas odontologicas,restauraciones,2007-03-01,331,331
CONCEPCION,consultas odontologicas,restauraciones,2007-03-01,51,51
COPACABANA,consultas odontologicas,restauraciones,2007-03-01,37,37
CORIPATA,consultas odontologicas,restauraciones,2007-03-01,49,49
CORO CORO,consultas odontologicas,restauraciones,2007-03-01,10,10
COROICO,consultas odontologicas,restauraciones,2007-03-01,193,193
CORQUE,consultas odontologicas,restauraciones,2007-03-01,28,28
COTAGAITA,consultas odontologicas,restauraciones,2007-03-01,153,153
COTOCA,consultas odontologicas,restauraciones,2007-03-01,32,32
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,restauraciones,2007-03-01,13,13
CUEVO,consultas odontologicas,restauraciones,2007-03-01,23,23
CULPINA,consultas odontologicas,restauraciones,2007-03-01,94,94
CURAHUARA DE CARANGAS,consultas odontologicas,restauraciones,2007-03-01,26,26
DESAGUADERO,consultas odontologicas,restauraciones,2007-03-01,23,23
EL ALTO,consultas odontologicas,restauraciones,2007-03-01,6059,6059
EL PUENTE(STC),consultas odontologicas,restauraciones,2007-03-01,31,31
EL PUENTE(TJA),consultas odontologicas,restauraciones,2007-03-01,65,65
EL TORNO,consultas odontologicas,restauraciones,2007-03-01,143,143
EL VILLAR,consultas odontologicas,restauraciones,2007-03-01,15,15
ENTRE RIOS,consultas odontologicas,restauraciones,2007-03-01,160,160
ENTRE RIOS,consultas odontologicas,restauraciones,2007-03-01,136,136
EUCALIPTUS,consultas odontologicas,restauraciones,2007-03-01,9,9
EXALTACION,consultas odontologicas,restauraciones,2007-03-01,10,10
FERNANDEZ ALONSO,consultas odontologicas,restauraciones,2007-03-01,129,129
FILADELFIA,consultas odontologicas,restauraciones,2007-03-01,96,96
GENERAL SAAVEDRA,consultas odontologicas,restauraciones,2007-03-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,restauraciones,2007-03-01,31,31
GUANAY,consultas odontologicas,restauraciones,2007-03-01,112,112
GUAQUI,consultas odontologicas,restauraciones,2007-03-01,38,38
GUAYARAMERIN,consultas odontologicas,restauraciones,2007-03-01,126,126
GUTIERREZ,consultas odontologicas,restauraciones,2007-03-01,7,7
HUACARETA,consultas odontologicas,restauraciones,2007-03-01,207,207
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,restauraciones,2007-03-01,12,12
HUACHACALLA,consultas odontologicas,restauraciones,2007-03-01,33,33
HUANUNI,consultas odontologicas,restauraciones,2007-03-01,160,160
HUARACAJE,consultas odontologicas,restauraciones,2007-03-01,19,19
HUAYLLAMARCA,consultas odontologicas,restauraciones,2007-03-01,36,36
ICHOCA,consultas odontologicas,restauraciones,2007-03-01,5,5
ICLA,consultas odontologicas,restauraciones,2007-03-01,5,5
INCAHUASI,consultas odontologicas,restauraciones,2007-03-01,57,57
INQUISIVI,consultas odontologicas,restauraciones,2007-03-01,20,20
IRUPANA (VILLA DE LANZA),consultas odontologicas,restauraciones,2007-03-01,45,45
IXIAMAS,consultas odontologicas,restauraciones,2007-03-01,108,108
JESUS DE MACHACA,consultas odontologicas,restauraciones,2007-03-01,93,93
LA ASUNTA,consultas odontologicas,restauraciones,2007-03-01,198,198
LA GUARDIA,consultas odontologicas,restauraciones,2007-03-01,237,237
LA PAZ,consultas odontologicas,restauraciones,2007-03-01,12569,12569
LAGUNILLAS,consultas odontologicas,restauraciones,2007-03-01,8,8
LAJA,consultas odontologicas,restauraciones,2007-03-01,2,2
LLALLAGUA,consultas odontologicas,restauraciones,2007-03-01,165,165
LLICA,consultas odontologicas,restauraciones,2007-03-01,14,14
LORETO,consultas odontologicas,restauraciones,2007-03-01,11,11
MACHACAMARCA,consultas odontologicas,restauraciones,2007-03-01,34,34
MACHARETI,consultas odontologicas,restauraciones,2007-03-01,36,36
MAGDALENA,consultas odontologicas,restauraciones,2007-03-01,41,41
MAIRANA,consultas odontologicas,restauraciones,2007-03-01,121,121
MAPIRI,consultas odontologicas,restauraciones,2007-03-01,162,162
MECAPACA,consultas odontologicas,restauraciones,2007-03-01,18,18
MINEROS,consultas odontologicas,restauraciones,2007-03-01,7,7
MIZQUE,consultas odontologicas,restauraciones,2007-03-01,103,103
MOCOMOCO,consultas odontologicas,restauraciones,2007-03-01,4,4
MOJOCOYA,consultas odontologicas,restauraciones,2007-03-01,21,21
MONTEAGUDO,consultas odontologicas,restauraciones,2007-03-01,38,38
MONTERO,consultas odontologicas,restauraciones,2007-03-01,456,456
MORO MORO,consultas odontologicas,restauraciones,2007-03-01,14,14
MOROCHATA,consultas odontologicas,restauraciones,2007-03-01,45,45
OCURI,consultas odontologicas,restauraciones,2007-03-01,5,5
OKINAWA,consultas odontologicas,restauraciones,2007-03-01,47,47
OMEREQUE,consultas odontologicas,restauraciones,2007-03-01,12,12
ORURO,consultas odontologicas,restauraciones,2007-03-01,1689,1689
PADCAYA,consultas odontologicas,restauraciones,2007-03-01,162,162
PADILLA,consultas odontologicas,restauraciones,2007-03-01,161,161
PAILON,consultas odontologicas,restauraciones,2007-03-01,83,83
PALCA,consultas odontologicas,restauraciones,2007-03-01,40,40
PALOS BLANCOS,consultas odontologicas,restauraciones,2007-03-01,90,90
PAMPA AULLAGAS,consultas odontologicas,restauraciones,2007-03-01,4,4
PAPEL PAMPA,consultas odontologicas,restauraciones,2007-03-01,5,5
PASORAPA,consultas odontologicas,restauraciones,2007-03-01,25,25
PATACAMAYA,consultas odontologicas,restauraciones,2007-03-01,11,11
PAZÑA,consultas odontologicas,restauraciones,2007-03-01,78,78
POCOATA,consultas odontologicas,restauraciones,2007-03-01,15,15
POJO (CBBA),consultas odontologicas,restauraciones,2007-03-01,52,52
POOPO,consultas odontologicas,restauraciones,2007-03-01,35,35
PORCO,consultas odontologicas,restauraciones,2007-03-01,23,23
PORONGO,consultas odontologicas,restauraciones,2007-03-01,82,82
PORTACHUELO,consultas odontologicas,restauraciones,2007-03-01,216,216
PORVENIR,consultas odontologicas,restauraciones,2007-03-01,29,29
