municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,25,25
CHUMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,3,3
CLIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,47,47
COBIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,217,217
COCHABAMBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,5224,5224
COLCAPIRHUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,139,139
COLLANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,2,2
COLOMI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,4,4
COLQUENCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,1,1
COLQUIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,101,101
COMARAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,188,188
CONCEPCION,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,7,7
CORIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,3,3
CORO CORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,3,3
COROICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,14,14
CORQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,19,19
COTAGAITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,212,212
COTOCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,13,13
CUATRO CAÑADAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,31,31
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,19,19
CUEVO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,62,62
CULPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,53,53
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,45,45
DESAGUADERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,1,1
EL ALTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,4335,4335
EL PUENTE(STC),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,20,20
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,11,11
EL TORNO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,79,79
EL VILLAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,7,7
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,75,75
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,50,50
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,53,53
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,7,7
GUANAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,14,14
GUAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,4,4
GUAYARAMERIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,142,142
GUTIERREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,65,65
HUACARETA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,209,209
HUACHACALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,10,10
HUANUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,156,156
HUARACAJE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,6,6
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,18,18
INQUISIVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,11,11
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,30,30
IXIAMAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,35,35
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,26,26
LA ASUNTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,63,63
LA GUARDIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,45,45
LA PAZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,8664,8664
LAGUNILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,17,17
LAJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,9,9
LLALLAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,101,101
LLICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,12,12
LURIBAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,10,10
MACHACAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,46,46
MACHARETI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,24,24
MAGDALENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,38,38
MAIRANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,78,78
MAPIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,2,2
MECAPACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,12,12
MINEROS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,33,33
MIZQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,28,28
MOCOMOCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,2,2
MOJOCOYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,9,9
MONTEAGUDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,35,35
MONTERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,323,323
MORO MORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,6,6
MOROCHATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,15,15
OKINAWA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,20,20
OMEREQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,16,16
ORURO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,2647,2647
PADCAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,4,4
PADILLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,45,45
PAILON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,27,27
PALCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,22,22
PALOS BLANCOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,5,5
PATACAMAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,1,1
PAZÑA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,66,66
POCOATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,15,15
POJO (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,26,26
POOPO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,75,75
PORTACHUELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,92,92
PORVENIR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,1,1
POSTRER VALLE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,4,4
POTOSI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,1111,1111
PUCARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,13,13
PUCARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,62,62
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,122,122
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,6,6
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,70,70
PUERTO RICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,15,15
PUERTO SILES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,46,46
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,77,77
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,23,23
PUNA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,1,1
PUNATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,87,87
QUIABAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,3,3
QUILLACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,906,906
QUIME,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,167,167
QUIRUSILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,18,18
RAVELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,32,32
REYES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,34,34
RIBERALTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,22,22
ROBORE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,55,55
RURRENABAQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,51,51
SABAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,17,17
SACABA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,280,280
SACABAMBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,2,2
SACACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,2,2
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,5,5
SAMAIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,33,33
SAN AGUSTIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,1,1
SAN ANDRES DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,18,18
SAN BENITO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,51,51
SAN BORJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,113,113
SAN CARLOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,95,95
SAN IGNACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,143,143
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,659,659
SAN JOAQUIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,2,2
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,18,18
SAN JUAN DE YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,29,29
SAN JULIAN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,35,35
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,103,103
SAN LUCAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,8,8
SAN MATIAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,14,14
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,105,105
SAN PEDRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,48,48
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,4,4
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,3,3
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,8,8
SAN RAFAEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,87,87
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,50,50
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,39,39
SANTA ANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,93,93
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,2608,2608
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,50,50
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,150,150
SANTIVAÑES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,27,27
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,4,4
SAPAHAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,28,28
SENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,2,2
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,1,1
SICAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,22,22
SIPE SIPE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,296,296
SOPACHUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,144,144
SORACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,10,10
SUCRE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,4074,4074
TACACOMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,15,15
TAPACARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,14,14
TARACO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,5,5
TARATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,5,5
TARIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,1879,1879
TARVITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,5,5
TIAWANACU,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,27,27
TINGUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,36,36
TIPUANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,11,11
TIQUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,60,60
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,67,67
TOCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,13,13
TOLATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,12,12
TOLEDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,14,14
TOMAVE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,3,3
TOMINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,127,127
TORO TORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-02-01,7,7
