municipality,group,variable,month,Periodoncias,TOTAL
YOCALLA,consultas odontologicas,periodoncias,2007-08-01,6,6
YUNCHARA,consultas odontologicas,periodoncias,2007-08-01,24,24
ACACIO,consultas odontologicas,periodoncias,2007-09-01,1,1
ACHACACHI,consultas odontologicas,periodoncias,2007-09-01,5,5
ACHOCALLA,consultas odontologicas,periodoncias,2007-09-01,6,6
AIQUILE,consultas odontologicas,periodoncias,2007-09-01,1041,1041
ALCALA,consultas odontologicas,periodoncias,2007-09-01,208,208
ANCORAIMES,consultas odontologicas,periodoncias,2007-09-01,52,52
ANTEQUERA,consultas odontologicas,periodoncias,2007-09-01,2,2
ANZALDO,consultas odontologicas,periodoncias,2007-09-01,7,7
ARAMPAMPA,consultas odontologicas,periodoncias,2007-09-01,2,2
ARANI,consultas odontologicas,periodoncias,2007-09-01,25,25
ARQUE,consultas odontologicas,periodoncias,2007-09-01,1,1
ASCENCION DE GUARAYOS,consultas odontologicas,periodoncias,2007-09-01,1,1
ATOCHA,consultas odontologicas,periodoncias,2007-09-01,24,24
AYATA,consultas odontologicas,periodoncias,2007-09-01,1,1
AYO AYO,consultas odontologicas,periodoncias,2007-09-01,1,1
AZURDUY,consultas odontologicas,periodoncias,2007-09-01,3,3
BATALLAS,consultas odontologicas,periodoncias,2007-09-01,2,2
BAURES,consultas odontologicas,periodoncias,2007-09-01,11,11
BELEN DE URMIRI,consultas odontologicas,periodoncias,2007-09-01,2,2
BELLA FLOR,consultas odontologicas,periodoncias,2007-09-01,1,1
BERMEJO,consultas odontologicas,periodoncias,2007-09-01,71,71
BETANZOS,consultas odontologicas,periodoncias,2007-09-01,111,111
BOLIVAR,consultas odontologicas,periodoncias,2007-09-01,250,250
BUENA VISTA,consultas odontologicas,periodoncias,2007-09-01,1,1
CABEZAS,consultas odontologicas,periodoncias,2007-09-01,25,25
CAIROMA,consultas odontologicas,periodoncias,2007-09-01,2,2
"CAIZA ""D""",consultas odontologicas,periodoncias,2007-09-01,1,1
CAJUATA,consultas odontologicas,periodoncias,2007-09-01,1,1
CALAMARCA,consultas odontologicas,periodoncias,2007-09-01,10,10
CAMARGO,consultas odontologicas,periodoncias,2007-09-01,10,10
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,periodoncias,2007-09-01,5,5
CAMIRI,consultas odontologicas,periodoncias,2007-09-01,60,60
CAPINOTA,consultas odontologicas,periodoncias,2007-09-01,157,157
CARACOLLO,consultas odontologicas,periodoncias,2007-09-01,16,16
CARANAVI,consultas odontologicas,periodoncias,2007-09-01,5,5
CARAPARI,consultas odontologicas,periodoncias,2007-09-01,46,46
CARIPUYO,consultas odontologicas,periodoncias,2007-09-01,4,4
CHALLAPATA,consultas odontologicas,periodoncias,2007-09-01,19,19
CHAQUI,consultas odontologicas,periodoncias,2007-09-01,8,8
CHARAGUA,consultas odontologicas,periodoncias,2007-09-01,10,10
CHIMORE,consultas odontologicas,periodoncias,2007-09-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,periodoncias,2007-09-01,3,3
CLIZA,consultas odontologicas,periodoncias,2007-09-01,10,10
COBIJA,consultas odontologicas,periodoncias,2007-09-01,48,48
COCHABAMBA,consultas odontologicas,periodoncias,2007-09-01,1861,1861
COLCAPIRHUA,consultas odontologicas,periodoncias,2007-09-01,148,148
COLOMI,consultas odontologicas,periodoncias,2007-09-01,5,5
COLPA BELGICA,consultas odontologicas,periodoncias,2007-09-01,11,11
COLQUECHACA,consultas odontologicas,periodoncias,2007-09-01,35,35
COLQUENCHA,consultas odontologicas,periodoncias,2007-09-01,5,5
COLQUIRI,consultas odontologicas,periodoncias,2007-09-01,3,3
COMARAPA,consultas odontologicas,periodoncias,2007-09-01,66,66
COMBAYA,consultas odontologicas,periodoncias,2007-09-01,2,2
CONCEPCION,consultas odontologicas,periodoncias,2007-09-01,3,3
COPACABANA,consultas odontologicas,periodoncias,2007-09-01,4,4
CORIPATA,consultas odontologicas,periodoncias,2007-09-01,26,26
COROICO,consultas odontologicas,periodoncias,2007-09-01,13,13
CORQUE,consultas odontologicas,periodoncias,2007-09-01,2,2
COTAGAITA,consultas odontologicas,periodoncias,2007-09-01,19,19
COTOCA,consultas odontologicas,periodoncias,2007-09-01,22,22
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,periodoncias,2007-09-01,5,5
CUEVO,consultas odontologicas,periodoncias,2007-09-01,1,1
CULPINA,consultas odontologicas,periodoncias,2007-09-01,53,53
CURAHUARA DE CARANGAS,consultas odontologicas,periodoncias,2007-09-01,2,2
EL ALTO,consultas odontologicas,periodoncias,2007-09-01,274,274
EL PUENTE(STC),consultas odontologicas,periodoncias,2007-09-01,2,2
EL TORNO,consultas odontologicas,periodoncias,2007-09-01,20,20
ENTRE RIOS,consultas odontologicas,periodoncias,2007-09-01,4,4
ENTRE RIOS,consultas odontologicas,periodoncias,2007-09-01,8,8
EUREKA (SANTOS MERCADO),consultas odontologicas,periodoncias,2007-09-01,6,6
FERNANDEZ ALONSO,consultas odontologicas,periodoncias,2007-09-01,14,14
GENERAL SAAVEDRA,consultas odontologicas,periodoncias,2007-09-01,13,13
GUANAY,consultas odontologicas,periodoncias,2007-09-01,20,20
GUAQUI,consultas odontologicas,periodoncias,2007-09-01,12,12
GUAYARAMERIN,consultas odontologicas,periodoncias,2007-09-01,9,9
GUTIERREZ,consultas odontologicas,periodoncias,2007-09-01,31,31
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,periodoncias,2007-09-01,17,17
HUANUNI,consultas odontologicas,periodoncias,2007-09-01,19,19
HUARACAJE,consultas odontologicas,periodoncias,2007-09-01,15,15
ICLA,consultas odontologicas,periodoncias,2007-09-01,3,3
INQUISIVI,consultas odontologicas,periodoncias,2007-09-01,6,6
IRUPANA (VILLA DE LANZA),consultas odontologicas,periodoncias,2007-09-01,5,5
IXIAMAS,consultas odontologicas,periodoncias,2007-09-01,6,6
JESUS DE MACHACA,consultas odontologicas,periodoncias,2007-09-01,11,11
LA ASUNTA,consultas odontologicas,periodoncias,2007-09-01,4,4
LA GUARDIA,consultas odontologicas,periodoncias,2007-09-01,42,42
LA PAZ,consultas odontologicas,periodoncias,2007-09-01,1315,1315
LAGUNILLAS,consultas odontologicas,periodoncias,2007-09-01,6,6
LICOMA PAMPA,consultas odontologicas,periodoncias,2007-09-01,2,2
LLALLAGUA,consultas odontologicas,periodoncias,2007-09-01,7,7
LLICA,consultas odontologicas,periodoncias,2007-09-01,2,2
MACHACAMARCA,consultas odontologicas,periodoncias,2007-09-01,5,5
MACHARETI,consultas odontologicas,periodoncias,2007-09-01,12,12
MAGDALENA,consultas odontologicas,periodoncias,2007-09-01,9,9
MAIRANA,consultas odontologicas,periodoncias,2007-09-01,24,24
MAPIRI,consultas odontologicas,periodoncias,2007-09-01,12,12
MECAPACA,consultas odontologicas,periodoncias,2007-09-01,2,2
MINEROS,consultas odontologicas,periodoncias,2007-09-01,18,18
MIZQUE,consultas odontologicas,periodoncias,2007-09-01,37,37
MOCOMOCO,consultas odontologicas,periodoncias,2007-09-01,2,2
MONTEAGUDO,consultas odontologicas,periodoncias,2007-09-01,2,2
MONTERO,consultas odontologicas,periodoncias,2007-09-01,136,136
MOROCHATA,consultas odontologicas,periodoncias,2007-09-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,periodoncias,2007-09-01,14,14
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,periodoncias,2007-09-01,15,15
OCURI,consultas odontologicas,periodoncias,2007-09-01,16,16
OKINAWA,consultas odontologicas,periodoncias,2007-09-01,9,9
OMEREQUE,consultas odontologicas,periodoncias,2007-09-01,12,12
ORURO,consultas odontologicas,periodoncias,2007-09-01,219,219
PADCAYA,consultas odontologicas,periodoncias,2007-09-01,53,53
PADILLA,consultas odontologicas,periodoncias,2007-09-01,21,21
PAILON,consultas odontologicas,periodoncias,2007-09-01,13,13
PALCA,consultas odontologicas,periodoncias,2007-09-01,1,1
PAMPA GRANDE,consultas odontologicas,periodoncias,2007-09-01,4,4
PAPEL PAMPA,consultas odontologicas,periodoncias,2007-09-01,2,2
PASORAPA,consultas odontologicas,periodoncias,2007-09-01,1,1
PATACAMAYA,consultas odontologicas,periodoncias,2007-09-01,1,1
PAZÑA,consultas odontologicas,periodoncias,2007-09-01,4,4
POCOATA,consultas odontologicas,periodoncias,2007-09-01,81,81
POCONA,consultas odontologicas,periodoncias,2007-09-01,6,6
POJO (CBBA),consultas odontologicas,periodoncias,2007-09-01,41,41
POOPO,consultas odontologicas,periodoncias,2007-09-01,5,5
PORCO,consultas odontologicas,periodoncias,2007-09-01,1,1
PORONGO,consultas odontologicas,periodoncias,2007-09-01,23,23
PORTACHUELO,consultas odontologicas,periodoncias,2007-09-01,4,4
PORVENIR,consultas odontologicas,periodoncias,2007-09-01,2,2
POSTRER VALLE,consultas odontologicas,periodoncias,2007-09-01,11,11
POTOSI,consultas odontologicas,periodoncias,2007-09-01,39,39
PUCARA,consultas odontologicas,periodoncias,2007-09-01,1,1
PUCARANI,consultas odontologicas,periodoncias,2007-09-01,4,4
PUERTO ACOSTA,consultas odontologicas,periodoncias,2007-09-01,20,20
PUERTO CARABUCO,consultas odontologicas,periodoncias,2007-09-01,3,3
PUERTO RICO,consultas odontologicas,periodoncias,2007-09-01,2,2
PUERTO SILES,consultas odontologicas,periodoncias,2007-09-01,7,7
PUERTO SUAREZ,consultas odontologicas,periodoncias,2007-09-01,29,29
PUERTO VILLARROEL,consultas odontologicas,periodoncias,2007-09-01,33,33
PUNA,consultas odontologicas,periodoncias,2007-09-01,1,1
PUNATA,consultas odontologicas,periodoncias,2007-09-01,233,233
QUILLACOLLO,consultas odontologicas,periodoncias,2007-09-01,216,216
QUIME,consultas odontologicas,periodoncias,2007-09-01,56,56
REYES,consultas odontologicas,periodoncias,2007-09-01,17,17
RIBERALTA,consultas odontologicas,periodoncias,2007-09-01,56,56
ROBORE,consultas odontologicas,periodoncias,2007-09-01,22,22
RURRENABAQUE,consultas odontologicas,periodoncias,2007-09-01,102,102
SABAYA,consultas odontologicas,periodoncias,2007-09-01,7,7
SACABA,consultas odontologicas,periodoncias,2007-09-01,85,85
SAIPINA,consultas odontologicas,periodoncias,2007-09-01,38,38
SAMAIPATA,consultas odontologicas,periodoncias,2007-09-01,4,4
SAN ANDRES,consultas odontologicas,periodoncias,2007-09-01,4,4
SAN ANTONIO DE LOMERIO,consultas odontologicas,periodoncias,2007-09-01,1,1
SAN BENITO,consultas odontologicas,periodoncias,2007-09-01,8,8
SAN BORJA,consultas odontologicas,periodoncias,2007-09-01,20,20
SAN CARLOS,consultas odontologicas,periodoncias,2007-09-01,17,17
SAN IGNACIO,consultas odontologicas,periodoncias,2007-09-01,7,7
SAN IGNACIO DE VELASCO,consultas odontologicas,periodoncias,2007-09-01,13,13
SAN JUAN DE YAPACANI,consultas odontologicas,periodoncias,2007-09-01,10,10
SAN JULIAN,consultas odontologicas,periodoncias,2007-09-01,3,3
SAN LORENZO(TJA),consultas odontologicas,periodoncias,2007-09-01,230,230
SAN LUCAS,consultas odontologicas,periodoncias,2007-09-01,14,14
SAN MATIAS,consultas odontologicas,periodoncias,2007-09-01,4,4
SAN MIGUEL DE VELASCO,consultas odontologicas,periodoncias,2007-09-01,2,2
SAN PEDRO,consultas odontologicas,periodoncias,2007-09-01,6,6
SAN PEDRO DE BUENA VISTA,consultas odontologicas,periodoncias,2007-09-01,17,17
SAN PEDRO DE TIQUINA,consultas odontologicas,periodoncias,2007-09-01,3,3
SAN RAFAEL,consultas odontologicas,periodoncias,2007-09-01,46,46
SAN RAMON,consultas odontologicas,periodoncias,2007-09-01,8,8
SANTA ANA,consultas odontologicas,periodoncias,2007-09-01,4,4
SANTA CRUZ DE LA SIERRA,consultas odontologicas,periodoncias,2007-09-01,1003,1003
SANTA ROSA DEL SARA,consultas odontologicas,periodoncias,2007-09-01,235,235
SANTIAGO DE CALLAPA,consultas odontologicas,periodoncias,2007-09-01,3,3
SANTIAGO DE HUARI,consultas odontologicas,periodoncias,2007-09-01,2,2
SANTIVAÑES,consultas odontologicas,periodoncias,2007-09-01,2,2
SANTUARIO DE QUILLACAS,consultas odontologicas,periodoncias,2007-09-01,1,1
SAPAHAQUI,consultas odontologicas,periodoncias,2007-09-01,6,6
SENA,consultas odontologicas,periodoncias,2007-09-01,1,1
SICA SICA (VILLA AROMA),consultas odontologicas,periodoncias,2007-09-01,31,31
SICAYA,consultas odontologicas,periodoncias,2007-09-01,138,138
SIPE SIPE,consultas odontologicas,periodoncias,2007-09-01,26,26
SOPACHUY,consultas odontologicas,periodoncias,2007-09-01,4,4
SUCRE,consultas odontologicas,periodoncias,2007-09-01,309,309
TACACOMA,consultas odontologicas,periodoncias,2007-09-01,1,1
TACOPAYA,consultas odontologicas,periodoncias,2007-09-01,7,7
TAPACARI,consultas odontologicas,periodoncias,2007-09-01,11,11
TARABUCO,consultas odontologicas,periodoncias,2007-09-01,4,4
TARACO,consultas odontologicas,periodoncias,2007-09-01,1,1
TARATA,consultas odontologicas,periodoncias,2007-09-01,32,32
TARIJA,consultas odontologicas,periodoncias,2007-09-01,181,181
TARVITA,consultas odontologicas,periodoncias,2007-09-01,3,3
TEOPONTE,consultas odontologicas,periodoncias,2007-09-01,14,14
TIAWANACU,consultas odontologicas,periodoncias,2007-09-01,2,2
TIPUANI,consultas odontologicas,periodoncias,2007-09-01,5,5
TIQUIPAYA,consultas odontologicas,periodoncias,2007-09-01,53,53
TIRAQUE (CBBA),consultas odontologicas,periodoncias,2007-09-01,148,148
TOLATA,consultas odontologicas,periodoncias,2007-09-01,22,22
TOMAVE,consultas odontologicas,periodoncias,2007-09-01,3,3
TOMINA,consultas odontologicas,periodoncias,2007-09-01,8,8
TORO TORO,consultas odontologicas,periodoncias,2007-09-01,5,5
TOTORA(CBBA),consultas odontologicas,periodoncias,2007-09-01,1,1
TRIGAL,consultas odontologicas,periodoncias,2007-09-01,1,1
TRINIDAD,consultas odontologicas,periodoncias,2007-09-01,14,14
TUPIZA,consultas odontologicas,periodoncias,2007-09-01,11,11
UNCIA,consultas odontologicas,periodoncias,2007-09-01,13,13
URIONDO (A. CONCEPCION),consultas odontologicas,periodoncias,2007-09-01,21,21
URUBICHA,consultas odontologicas,periodoncias,2007-09-01,7,7
UYUNI,consultas odontologicas,periodoncias,2007-09-01,5,5
VACAS,consultas odontologicas,periodoncias,2007-09-01,21,21
VALLEGRANDE,consultas odontologicas,periodoncias,2007-09-01,10,10
VIACHA,consultas odontologicas,periodoncias,2007-09-01,39,39
VILLA MONTES,consultas odontologicas,periodoncias,2007-09-01,45,45
VILLA SERRANO,consultas odontologicas,periodoncias,2007-09-01,11,11
VILLA TUNARI,consultas odontologicas,periodoncias,2007-09-01,148,148
VILLAZON,consultas odontologicas,periodoncias,2007-09-01,11,11
VINTO,consultas odontologicas,periodoncias,2007-09-01,16,16
VITICHI,consultas odontologicas,periodoncias,2007-09-01,3,3
WARNES,consultas odontologicas,periodoncias,2007-09-01,25,25
YACO,consultas odontologicas,periodoncias,2007-09-01,2,2
YACUIBA,consultas odontologicas,periodoncias,2007-09-01,43,43
YAPACANI,consultas odontologicas,periodoncias,2007-09-01,8,8
YOCALLA,consultas odontologicas,periodoncias,2007-09-01,9,9
YOTALA,consultas odontologicas,periodoncias,2007-09-01,2,2
YUNCHARA,consultas odontologicas,periodoncias,2007-09-01,19,19
ACACIO,consultas odontologicas,periodoncias,2007-10-01,2,2
ACHACACHI,consultas odontologicas,periodoncias,2007-10-01,1,1
ACHOCALLA,consultas odontologicas,periodoncias,2007-10-01,4,4
AIQUILE,consultas odontologicas,periodoncias,2007-10-01,675,675
ALCALA,consultas odontologicas,periodoncias,2007-10-01,184,184
ANCORAIMES,consultas odontologicas,periodoncias,2007-10-01,15,15
ANTEQUERA,consultas odontologicas,periodoncias,2007-10-01,1,1
ANZALDO,consultas odontologicas,periodoncias,2007-10-01,14,14
ARAMPAMPA,consultas odontologicas,periodoncias,2007-10-01,6,6
ARANI,consultas odontologicas,periodoncias,2007-10-01,5,5
ARBIETO,consultas odontologicas,periodoncias,2007-10-01,4,4
ARQUE,consultas odontologicas,periodoncias,2007-10-01,78,78
ASCENCION DE GUARAYOS,consultas odontologicas,periodoncias,2007-10-01,1,1
ATOCHA,consultas odontologicas,periodoncias,2007-10-01,2,2
AYATA,consultas odontologicas,periodoncias,2007-10-01,1,1
AZURDUY,consultas odontologicas,periodoncias,2007-10-01,3,3
BATALLAS,consultas odontologicas,periodoncias,2007-10-01,5,5
BELLA FLOR,consultas odontologicas,periodoncias,2007-10-01,11,11
BERMEJO,consultas odontologicas,periodoncias,2007-10-01,91,91
BETANZOS,consultas odontologicas,periodoncias,2007-10-01,2,2
BOLIVAR,consultas odontologicas,periodoncias,2007-10-01,1,1
CABEZAS,consultas odontologicas,periodoncias,2007-10-01,80,80
CAIROMA,consultas odontologicas,periodoncias,2007-10-01,18,18
CAMARGO,consultas odontologicas,periodoncias,2007-10-01,7,7
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,periodoncias,2007-10-01,12,12
CAMIRI,consultas odontologicas,periodoncias,2007-10-01,70,70
CAPINOTA,consultas odontologicas,periodoncias,2007-10-01,44,44
CARACOLLO,consultas odontologicas,periodoncias,2007-10-01,18,18
CARANAVI,consultas odontologicas,periodoncias,2007-10-01,2,2
CARAPARI,consultas odontologicas,periodoncias,2007-10-01,59,59
CHALLAPATA,consultas odontologicas,periodoncias,2007-10-01,6,6
CHAQUI,consultas odontologicas,periodoncias,2007-10-01,1,1
CHARAGUA,consultas odontologicas,periodoncias,2007-10-01,9,9
CHUMA,consultas odontologicas,periodoncias,2007-10-01,3,3
CLIZA,consultas odontologicas,periodoncias,2007-10-01,21,21
COBIJA,consultas odontologicas,periodoncias,2007-10-01,198,198
COCHABAMBA,consultas odontologicas,periodoncias,2007-10-01,2540,2540
COLCAPIRHUA,consultas odontologicas,periodoncias,2007-10-01,14,14
COLOMI,consultas odontologicas,periodoncias,2007-10-01,12,12
COLPA BELGICA,consultas odontologicas,periodoncias,2007-10-01,23,23
COLQUECHACA,consultas odontologicas,periodoncias,2007-10-01,47,47
COLQUIRI,consultas odontologicas,periodoncias,2007-10-01,2,2
COMARAPA,consultas odontologicas,periodoncias,2007-10-01,8,8
COPACABANA,consultas odontologicas,periodoncias,2007-10-01,1,1
CORIPATA,consultas odontologicas,periodoncias,2007-10-01,3,3
CORO CORO,consultas odontologicas,periodoncias,2007-10-01,1,1
COROICO,consultas odontologicas,periodoncias,2007-10-01,7,7
CORQUE,consultas odontologicas,periodoncias,2007-10-01,2,2
COTAGAITA,consultas odontologicas,periodoncias,2007-10-01,35,35
COTOCA,consultas odontologicas,periodoncias,2007-10-01,8,8
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,periodoncias,2007-10-01,6,6
CUEVO,consultas odontologicas,periodoncias,2007-10-01,4,4
CULPINA,consultas odontologicas,periodoncias,2007-10-01,1,1
EL ALTO,consultas odontologicas,periodoncias,2007-10-01,515,515
EL PUENTE(STC),consultas odontologicas,periodoncias,2007-10-01,3,3
EL PUENTE(TJA),consultas odontologicas,periodoncias,2007-10-01,1,1
EL TORNO,consultas odontologicas,periodoncias,2007-10-01,25,25
EL VILLAR,consultas odontologicas,periodoncias,2007-10-01,34,34
ENTRE RIOS,consultas odontologicas,periodoncias,2007-10-01,15,15
ENTRE RIOS,consultas odontologicas,periodoncias,2007-10-01,4,4
EXALTACION,consultas odontologicas,periodoncias,2007-10-01,3,3
FERNANDEZ ALONSO,consultas odontologicas,periodoncias,2007-10-01,20,20
GENERAL SAAVEDRA,consultas odontologicas,periodoncias,2007-10-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,periodoncias,2007-10-01,3,3
GUAQUI,consultas odontologicas,periodoncias,2007-10-01,3,3
GUAYARAMERIN,consultas odontologicas,periodoncias,2007-10-01,3,3
GUTIERREZ,consultas odontologicas,periodoncias,2007-10-01,28,28
HUACARETA,consultas odontologicas,periodoncias,2007-10-01,13,13
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,periodoncias,2007-10-01,7,7
HUACHACALLA,consultas odontologicas,periodoncias,2007-10-01,2,2
HUANUNI,consultas odontologicas,periodoncias,2007-10-01,21,21
HUARACAJE,consultas odontologicas,periodoncias,2007-10-01,22,22
ICLA,consultas odontologicas,periodoncias,2007-10-01,6,6
INCAHUASI,consultas odontologicas,periodoncias,2007-10-01,36,36
IRUPANA (VILLA DE LANZA),consultas odontologicas,periodoncias,2007-10-01,8,8
IXIAMAS,consultas odontologicas,periodoncias,2007-10-01,3,3
LA GUARDIA,consultas odontologicas,periodoncias,2007-10-01,78,78
LA PAZ,consultas odontologicas,periodoncias,2007-10-01,1545,1545
LAJA,consultas odontologicas,periodoncias,2007-10-01,1,1
LAS CARRERAS,consultas odontologicas,periodoncias,2007-10-01,6,6
LICOMA PAMPA,consultas odontologicas,periodoncias,2007-10-01,1,1
LLALLAGUA,consultas odontologicas,periodoncias,2007-10-01,29,29
LORETO,consultas odontologicas,periodoncias,2007-10-01,15,15
MACHACAMARCA,consultas odontologicas,periodoncias,2007-10-01,3,3
MACHARETI,consultas odontologicas,periodoncias,2007-10-01,1,1
MAGDALENA,consultas odontologicas,periodoncias,2007-10-01,14,14
MAIRANA,consultas odontologicas,periodoncias,2007-10-01,30,30
MAPIRI,consultas odontologicas,periodoncias,2007-10-01,2,2
MINEROS,consultas odontologicas,periodoncias,2007-10-01,14,14
MIZQUE,consultas odontologicas,periodoncias,2007-10-01,28,28
MOCOMOCO,consultas odontologicas,periodoncias,2007-10-01,1,1
MOJOCOYA,consultas odontologicas,periodoncias,2007-10-01,1,1
MONTEAGUDO,consultas odontologicas,periodoncias,2007-10-01,10,10
MONTERO,consultas odontologicas,periodoncias,2007-10-01,134,134
MOROCHATA,consultas odontologicas,periodoncias,2007-10-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,periodoncias,2007-10-01,6,6
OCURI,consultas odontologicas,periodoncias,2007-10-01,2,2
OKINAWA,consultas odontologicas,periodoncias,2007-10-01,10,10
OMEREQUE,consultas odontologicas,periodoncias,2007-10-01,130,130
ORURO,consultas odontologicas,periodoncias,2007-10-01,206,206
PADCAYA,consultas odontologicas,periodoncias,2007-10-01,90,90
PADILLA,consultas odontologicas,periodoncias,2007-10-01,77,77
PAILON,consultas odontologicas,periodoncias,2007-10-01,12,12
PALCA,consultas odontologicas,periodoncias,2007-10-01,5,5
PALOS BLANCOS,consultas odontologicas,periodoncias,2007-10-01,9,9
PAPEL PAMPA,consultas odontologicas,periodoncias,2007-10-01,2,2
PASORAPA,consultas odontologicas,periodoncias,2007-10-01,62,62
PATACAMAYA,consultas odontologicas,periodoncias,2007-10-01,1,1
PAZÑA,consultas odontologicas,periodoncias,2007-10-01,9,9
PELECHUCO,consultas odontologicas,periodoncias,2007-10-01,39,39
POCOATA,consultas odontologicas,periodoncias,2007-10-01,1,1
POCONA,consultas odontologicas,periodoncias,2007-10-01,29,29
POJO (CBBA),consultas odontologicas,periodoncias,2007-10-01,17,17
POOPO,consultas odontologicas,periodoncias,2007-10-01,6,6
PORCO,consultas odontologicas,periodoncias,2007-10-01,4,4
PORONGO,consultas odontologicas,periodoncias,2007-10-01,20,20
PORTACHUELO,consultas odontologicas,periodoncias,2007-10-01,1,1
PORVENIR,consultas odontologicas,periodoncias,2007-10-01,15,15
POSTRER VALLE,consultas odontologicas,periodoncias,2007-10-01,6,6
POTOSI,consultas odontologicas,periodoncias,2007-10-01,47,47
PUCARANI,consultas odontologicas,periodoncias,2007-10-01,10,10
PUERTO ACOSTA,consultas odontologicas,periodoncias,2007-10-01,1,1
PUERTO CARABUCO,consultas odontologicas,periodoncias,2007-10-01,16,16
PUERTO RICO,consultas odontologicas,periodoncias,2007-10-01,47,47
PUERTO SILES,consultas odontologicas,periodoncias,2007-10-01,3,3
PUERTO SUAREZ,consultas odontologicas,periodoncias,2007-10-01,146,146
PUERTO VILLARROEL,consultas odontologicas,periodoncias,2007-10-01,10,10
PUNA,consultas odontologicas,periodoncias,2007-10-01,23,23
PUNATA,consultas odontologicas,periodoncias,2007-10-01,85,85
QUIABAYA,consultas odontologicas,periodoncias,2007-10-01,2,2
QUILLACOLLO,consultas odontologicas,periodoncias,2007-10-01,91,91
QUIME,consultas odontologicas,periodoncias,2007-10-01,64,64
REYES,consultas odontologicas,periodoncias,2007-10-01,15,15
RIBERALTA,consultas odontologicas,periodoncias,2007-10-01,167,167
ROBORE,consultas odontologicas,periodoncias,2007-10-01,16,16
RURRENABAQUE,consultas odontologicas,periodoncias,2007-10-01,175,175
SABAYA,consultas odontologicas,periodoncias,2007-10-01,4,4
SACABA,consultas odontologicas,periodoncias,2007-10-01,56,56
SACABAMBA,consultas odontologicas,periodoncias,2007-10-01,21,21
SALINAS DE GARCI MENDOZA,consultas odontologicas,periodoncias,2007-10-01,2,2
SAMAIPATA,consultas odontologicas,periodoncias,2007-10-01,15,15
SAN AGUSTIN,consultas odontologicas,periodoncias,2007-10-01,2,2
SAN ANDRES DE MACHACA,consultas odontologicas,periodoncias,2007-10-01,22,22
SAN ANTONIO DE LOMERIO,consultas odontologicas,periodoncias,2007-10-01,1,1
SAN BENITO,consultas odontologicas,periodoncias,2007-10-01,9,9
SAN BORJA,consultas odontologicas,periodoncias,2007-10-01,17,17
SAN CARLOS,consultas odontologicas,periodoncias,2007-10-01,9,9
SAN IGNACIO,consultas odontologicas,periodoncias,2007-10-01,144,144
SAN IGNACIO DE VELASCO,consultas odontologicas,periodoncias,2007-10-01,16,16
SAN JAVIER(STC),consultas odontologicas,periodoncias,2007-10-01,3,3
SAN JOSE DE CHIQUITOS,consultas odontologicas,periodoncias,2007-10-01,5,5
SAN JUAN DE YAPACANI,consultas odontologicas,periodoncias,2007-10-01,11,11
SAN JULIAN,consultas odontologicas,periodoncias,2007-10-01,39,39
SAN LORENZO(TJA),consultas odontologicas,periodoncias,2007-10-01,245,245
SAN LUCAS,consultas odontologicas,periodoncias,2007-10-01,23,23
SAN MATIAS,consultas odontologicas,periodoncias,2007-10-01,1,1
SAN MIGUEL DE VELASCO,consultas odontologicas,periodoncias,2007-10-01,5,5
SAN PEDRO,consultas odontologicas,periodoncias,2007-10-01,7,7
SAN PEDRO DE BUENA VISTA,consultas odontologicas,periodoncias,2007-10-01,5,5
SAN PEDRO DE TIQUINA,consultas odontologicas,periodoncias,2007-10-01,2,2
SAN RAFAEL,consultas odontologicas,periodoncias,2007-10-01,205,205
SAN RAMON,consultas odontologicas,periodoncias,2007-10-01,2,2
SANTA ANA,consultas odontologicas,periodoncias,2007-10-01,130,130
SANTA CRUZ DE LA SIERRA,consultas odontologicas,periodoncias,2007-10-01,1067,1067
SANTA ROSA DEL SARA,consultas odontologicas,periodoncias,2007-10-01,408,408
SANTIAGO DE HUARI,consultas odontologicas,periodoncias,2007-10-01,5,5
SANTIAGO DE MACHACA,consultas odontologicas,periodoncias,2007-10-01,1,1
SANTIVAÑES,consultas odontologicas,periodoncias,2007-10-01,2,2
SANTUARIO DE QUILLACAS,consultas odontologicas,periodoncias,2007-10-01,1,1
SAPAHAQUI,consultas odontologicas,periodoncias,2007-10-01,1,1
SENA,consultas odontologicas,periodoncias,2007-10-01,7,7
SICA SICA (VILLA AROMA),consultas odontologicas,periodoncias,2007-10-01,47,47
SICAYA,consultas odontologicas,periodoncias,2007-10-01,33,33
SIPE SIPE,consultas odontologicas,periodoncias,2007-10-01,37,37
SORACACHI,consultas odontologicas,periodoncias,2007-10-01,4,4
SORATA,consultas odontologicas,periodoncias,2007-10-01,5,5
