municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
ANDAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,49,49
ANTEQUERA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,41,41
ANZALDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,42,42
APOLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,123,123
ARAMPAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,11,11
ARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,1037,1037
ARBIETO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,127,127
ARQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,54,54
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,46,46
ATOCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,647,647
AUCAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,10,10
AYATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,74,74
AYO AYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,70,70
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,363,363
AZURDUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,505,505
BATALLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,98,98
BAURES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,52,52
BELEN DE ANDAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,38,38
BERMEJO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,332,332
BETANZOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,14,14
BOLPEBRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,79,79
BOYUIBE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,406,406
BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,271,271
CABEZAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,98,98
CAIROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,49,49
"CAIZA ""D""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,207,207
CAJUATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,21,21
CALAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,47,47
CAMARGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,170,170
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,8,8
CAMIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,931,931
CAPINOTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,38,38
CAQUIAVIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,44,44
CARACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,240,240
CARANAVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,280,280
CARAPARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,379,379
CARIPUYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,53,53
CHALLAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,332,332
CHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,24,24
CHARAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,250,250
CHARAÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,15,15
CHAYANTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,221,221
CHIMORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,84,84
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,232,232
CHUMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,187,187
CLIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,180,180
COBIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,629,629
COCHABAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,4522,4522
COIPASA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,1,1
COLCAPIRHUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,154,154
"COLCHA ""K""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,21,21
COLLANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,60,60
COLOMI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,77,77
COLPA BELGICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,47,47
COLQUENCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,59,59
COLQUIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,165,165
COMARAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,374,374
CONCEPCION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,109,109
COPACABANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,249,249
CORIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,84,84
CORO CORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,73,73
COROICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,186,186
CORQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,49,49
COTAGAITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,386,386
COTOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,75,75
CUATRO CAÑADAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,58,58
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,64,64
CUEVO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,104,104
CULPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,84,84
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,122,122
CURVA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,161,161
DESAGUADERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,114,114
EL ALTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,9619,9619
EL PUENTE(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,20,20
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,146,146
EL TORNO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,160,160
EL VILLAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,159,159
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,590,590
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,60,60
EXALTACION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,186,186
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,161,161
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,84,84
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,107,107
GUANAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,60,60
GUAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,95,95
GUAYARAMERIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,211,211
GUTIERREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,180,180
HUACARETA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,423,423
HUACHACALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,32,32
HUANUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,182,182
HUARACAJE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,22,22
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,37,37
ICHOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,174,174
ICLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,342,342
INCAHUASI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,379,379
INQUISIVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,77,77
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,172,172
IXIAMAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,91,91
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,95,95
LA ASUNTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,97,97
LA GUARDIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,250,250
LA PAZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,12046,12046
LAGUNILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,43,43
LAJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,141,141
LLALLAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,242,242
LLICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,67,67
LORETO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,51,51
LURIBAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,113,113
MACHACAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,81,81
MACHARETI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,39,39
MAGDALENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,96,96
MAIRANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,181,181
MALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,23,23
MAPIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,216,216
MECAPACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,69,69
MINEROS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,34,34
MIZQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,117,117
MOCOMOCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,187,187
MOJOCOYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,147,147
MONTEAGUDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,403,403
MONTERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,672,672
MORO MORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,33,33
MOROCHATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,96,96
OKINAWA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,91,91
OMEREQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,58,58
ORURO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,3604,3604
PADCAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,686,686
PADILLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,84,84
PAILON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,183,183
PALCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,311,311
PALOS BLANCOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,202,202
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,29,29
PAMPA GRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,188,188
PAPEL PAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,21,21
PASORAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,229,229
PATACAMAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,68,68
PAZÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,97,97
PELECHUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,137,137
POCOATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,104,104
POJO (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,65,65
POOPO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,20,20
PORCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,28,28
POROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,30,30
PORONGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,128,128
PORTACHUELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,345,345
PORVENIR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,44,44
POSTRER VALLE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,43,43
POTOSI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,1163,1163
PRESTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,89,89
PUCARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,334,334
PUCARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,212,212
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,409,409
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,113,113
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,13,13
PUERTO PEREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,2,2
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,112,112
PUERTO RICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,86,86
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,157,157
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,99,99
PUNA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,301,301
PUNATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,373,373
QUIABAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,23,23
QUILLACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,443,443
QUIME,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,185,185
QUIRUSILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,51,51
RAVELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,35,35
REYES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,74,74
RIBERALTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,311,311
ROBORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,340,340
RURRENABAQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,69,69
SABAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,34,34
SACABA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,544,544
SACABAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,3,3
SACACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,48,48
SAIPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,7,7
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-02-01,108,108
