municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
"CAIZA ""D""",consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,72,72
CAJUATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,5,5
CALAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,15,15
CAMARGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,55,55
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,1,1
CAMIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,200,200
CAPINOTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,21,21
CAQUIAVIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,18,18
CARACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,29,29
CARANAVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,66,66
CARAPARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,78,78
CARIPUYO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,56,56
CHALLAPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,127,127
CHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,8,8
CHARAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,50,50
CHAYANTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,212,212
CHIMORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,35,35
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,83,83
CHUMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,60,60
CLIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,109,109
COBIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,250,250
COCHABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,2189,2189
COIPASA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,1,1
COLCAPIRHUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,91,91
"COLCHA ""K""",consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,9,9
COLLANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,26,26
COLOMI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,71,71
COLPA BELGICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,150,150
COLQUENCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,18,18
COLQUIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,27,27
COMARAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,35,35
CONCEPCION,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,33,33
COPACABANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,67,67
CORIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,21,21
CORO CORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,4,4
COROICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,70,70
CORQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,22,22
COTAGAITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,45,45
COTOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,30,30
CUATRO CAÑADAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,40,40
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,14,14
CUEVO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,45,45
CULPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,14,14
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,45,45
CURVA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,30,30
DESAGUADERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,6,6
EL ALTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,1944,1944
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,3,3
EL TORNO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,39,39
EL VILLAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,177,177
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,89,89
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,34,34
ESMERALDA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,2,2
EXALTACION,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,65,65
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,34,34
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,56,56
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,57,57
GUANAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,24,24
GUAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,40,40
GUAYARAMERIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,210,210
GUTIERREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,32,32
HUACARETA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,99,99
HUACHACALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,7,7
HUANUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,135,135
HUARACAJE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,19,19
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,4,4
ICHOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,47,47
ICLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,337,337
INCAHUASI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,288,288
INQUISIVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,34,34
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,40,40
IXIAMAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,49,49
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,27,27
LA ASUNTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,6,6
LA GUARDIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,129,129
LA PAZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,4447,4447
LAGUNILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,55,55
LAJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,21,21
LLALLAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,123,123
LLICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,13,13
LORETO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,41,41
LURIBAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,75,75
MACHACAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,7,7
MACHARETI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,71,71
MAGDALENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,5,5
MAIRANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,39,39
MAPIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,51,51
MECAPACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,32,32
MINEROS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,7,7
MIZQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,154,154
MOCOMOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,137,137
MOJOCOYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,93,93
MONTEAGUDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,223,223
MONTERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,229,229
MORO MORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,20,20
MOROCHATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,143,143
OKINAWA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,28,28
OMEREQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,36,36
ORURO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,692,692
PADCAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,86,86
PADILLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,6,6
PAILON,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,43,43
PALCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,69,69
PALOS BLANCOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,90,90
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,13,13
PAMPA GRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,82,82
PAPEL PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,7,7
PASORAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,50,50
PATACAMAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,22,22
PAZÑA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,25,25
PELECHUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,72,72
POCOATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,35,35
POJO (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,26,26
POOPO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,8,8
PORCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,17,17
POROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,1,1
PORONGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,21,21
PORTACHUELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,31,31
PORVENIR,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,5,5
POSTRER VALLE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,15,15
POTOSI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,502,502
PRESTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,76,76
PUCARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,89,89
PUCARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,59,59
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,92,92
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,4,4
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,8,8
PUERTO PEREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,89,89
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,166,166
PUERTO RICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,20,20
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,77,77
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,84,84
PUNA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,179,179
PUNATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,485,485
QUIABAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,17,17
QUILLACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,366,366
QUIME,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,89,89
QUIRUSILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,19,19
RAVELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,12,12
REYES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,64,64
RIBERALTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,131,131
ROBORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,67,67
RURRENABAQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,77,77
SABAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,9,9
SACABA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,307,307
SACABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,11,11
SACACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,118,118
SAIPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,43,43
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,32,32
SAMAIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,102,102
SAN AGUSTIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,5,5
SAN ANDRES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,3,3
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,27,27
SAN BENITO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,55,55
SAN BORJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,135,135
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,35,35
SAN CARLOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,34,34
SAN IGNACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,211,211
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,35,35
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,55,55
SAN JOAQUIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,20,20
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,13,13
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,42,42
SAN JULIAN,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,104,104
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,16,16
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,161,161
SAN LUCAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,151,151
SAN MATIAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,102,102
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,9,9
SAN PEDRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,3,3
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,6,6
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,18,18
SAN RAFAEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,85,85
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,7,7
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,144,144
SANTA ANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,13,13
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,3402,3402
SANTA ROSA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,4,4
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,141,141
SANTIAGO DE CALLAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,45,45
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,73,73
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,5,5
SANTIVAÑES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,2,2
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,14,14
SAPAHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,97,97
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,18,18
SICAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,39,39
SIPE SIPE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,30,30
SOPACHUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,189,189
SORACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,102,102
SORATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,21,21
SUCRE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,693,693
TACACOMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,64,64
TACOPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,162,162
TAPACARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,7,7
TARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-02-01,554,554
