municipality,group,variable,month,Endodoncias,TOTAL
SAN LUCAS,consultas odontologicas,endodoncias,2007-08-01,21,21
SAN MATIAS,consultas odontologicas,endodoncias,2007-08-01,59,59
SAN MIGUEL DE VELASCO,consultas odontologicas,endodoncias,2007-08-01,13,13
SAN PEDRO,consultas odontologicas,endodoncias,2007-08-01,12,12
SAN PEDRO DE CURAHUARA,consultas odontologicas,endodoncias,2007-08-01,6,6
SAN PEDRO DE TIQUINA,consultas odontologicas,endodoncias,2007-08-01,3,3
SAN RAFAEL,consultas odontologicas,endodoncias,2007-08-01,12,12
SAN RAMON,consultas odontologicas,endodoncias,2007-08-01,1,1
SAN RAMON,consultas odontologicas,endodoncias,2007-08-01,7,7
SANTA ANA,consultas odontologicas,endodoncias,2007-08-01,6,6
SANTA CRUZ DE LA SIERRA,consultas odontologicas,endodoncias,2007-08-01,871,871
SANTA ROSA DEL SARA,consultas odontologicas,endodoncias,2007-08-01,14,14
SANTIAGO DE HUARI,consultas odontologicas,endodoncias,2007-08-01,33,33
SANTIVAÑES,consultas odontologicas,endodoncias,2007-08-01,8,8
SANTUARIO DE QUILLACAS,consultas odontologicas,endodoncias,2007-08-01,3,3
SAPAHAQUI,consultas odontologicas,endodoncias,2007-08-01,5,5
SENA,consultas odontologicas,endodoncias,2007-08-01,5,5
SICA SICA (VILLA AROMA),consultas odontologicas,endodoncias,2007-08-01,8,8
SICAYA,consultas odontologicas,endodoncias,2007-08-01,2,2
SIPE SIPE,consultas odontologicas,endodoncias,2007-08-01,82,82
SORACACHI,consultas odontologicas,endodoncias,2007-08-01,2,2
SORATA,consultas odontologicas,endodoncias,2007-08-01,4,4
SUCRE,consultas odontologicas,endodoncias,2007-08-01,711,711
TACACOMA,consultas odontologicas,endodoncias,2007-08-01,14,14
TACOPAYA,consultas odontologicas,endodoncias,2007-08-01,1,1
TAHUA,consultas odontologicas,endodoncias,2007-08-01,2,2
TAPACARI,consultas odontologicas,endodoncias,2007-08-01,1,1
TARABUCO,consultas odontologicas,endodoncias,2007-08-01,3,3
TARACO,consultas odontologicas,endodoncias,2007-08-01,1,1
TARATA,consultas odontologicas,endodoncias,2007-08-01,14,14
TARIJA,consultas odontologicas,endodoncias,2007-08-01,716,716
TARVITA,consultas odontologicas,endodoncias,2007-08-01,4,4
TEOPONTE,consultas odontologicas,endodoncias,2007-08-01,1,1
TIAWANACU,consultas odontologicas,endodoncias,2007-08-01,2,2
TIPUANI,consultas odontologicas,endodoncias,2007-08-01,13,13
TIQUIPAYA,consultas odontologicas,endodoncias,2007-08-01,48,48
TIRAQUE (CBBA),consultas odontologicas,endodoncias,2007-08-01,70,70
TOCO,consultas odontologicas,endodoncias,2007-08-01,5,5
TOLATA,consultas odontologicas,endodoncias,2007-08-01,7,7
TOLEDO,consultas odontologicas,endodoncias,2007-08-01,4,4
TOMAVE,consultas odontologicas,endodoncias,2007-08-01,1,1
TOMINA,consultas odontologicas,endodoncias,2007-08-01,9,9
TOTORA(CBBA),consultas odontologicas,endodoncias,2007-08-01,2,2
TRIGAL,consultas odontologicas,endodoncias,2007-08-01,2,2
TRINIDAD,consultas odontologicas,endodoncias,2007-08-01,39,39
TUPIZA,consultas odontologicas,endodoncias,2007-08-01,60,60
TURCO,consultas odontologicas,endodoncias,2007-08-01,3,3
UNCIA,consultas odontologicas,endodoncias,2007-08-01,144,144
URIONDO (A. CONCEPCION),consultas odontologicas,endodoncias,2007-08-01,36,36
URUBICHA,consultas odontologicas,endodoncias,2007-08-01,16,16
UYUNI,consultas odontologicas,endodoncias,2007-08-01,38,38
VACAS,consultas odontologicas,endodoncias,2007-08-01,4,4
VALLEGRANDE,consultas odontologicas,endodoncias,2007-08-01,51,51
VIACHA,consultas odontologicas,endodoncias,2007-08-01,51,51
VILLA MONTES,consultas odontologicas,endodoncias,2007-08-01,70,70
VILLA SERRANO,consultas odontologicas,endodoncias,2007-08-01,12,12
VILLA TUNARI,consultas odontologicas,endodoncias,2007-08-01,50,50
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,endodoncias,2007-08-01,4,4
VILLAZON,consultas odontologicas,endodoncias,2007-08-01,116,116
VINTO,consultas odontologicas,endodoncias,2007-08-01,20,20
WALDO BALLIVIAN,consultas odontologicas,endodoncias,2007-08-01,1,1
WARNES,consultas odontologicas,endodoncias,2007-08-01,28,28
YACUIBA,consultas odontologicas,endodoncias,2007-08-01,102,102
YAMPARAEZ,consultas odontologicas,endodoncias,2007-08-01,10,10
YANACACHI,consultas odontologicas,endodoncias,2007-08-01,2,2
YAPACANI,consultas odontologicas,endodoncias,2007-08-01,5,5
YUNCHARA,consultas odontologicas,endodoncias,2007-08-01,4,4
ACACIO,consultas odontologicas,endodoncias,2007-09-01,1,1
ACHACACHI,consultas odontologicas,endodoncias,2007-09-01,16,16
ACHOCALLA,consultas odontologicas,endodoncias,2007-09-01,4,4
AIQUILE,consultas odontologicas,endodoncias,2007-09-01,79,79
ALCALA,consultas odontologicas,endodoncias,2007-09-01,20,20
ANCORAIMES,consultas odontologicas,endodoncias,2007-09-01,8,8
ANDAMARCA,consultas odontologicas,endodoncias,2007-09-01,1,1
ANTEQUERA,consultas odontologicas,endodoncias,2007-09-01,23,23
ANZALDO,consultas odontologicas,endodoncias,2007-09-01,28,28
ARANI,consultas odontologicas,endodoncias,2007-09-01,2,2
ASCENCION DE GUARAYOS,consultas odontologicas,endodoncias,2007-09-01,3,3
ATOCHA,consultas odontologicas,endodoncias,2007-09-01,61,61
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,endodoncias,2007-09-01,3,3
AZURDUY,consultas odontologicas,endodoncias,2007-09-01,6,6
BATALLAS,consultas odontologicas,endodoncias,2007-09-01,2,2
BAURES,consultas odontologicas,endodoncias,2007-09-01,4,4
BERMEJO,consultas odontologicas,endodoncias,2007-09-01,43,43
BETANZOS,consultas odontologicas,endodoncias,2007-09-01,10,10
BOLIVAR,consultas odontologicas,endodoncias,2007-09-01,19,19
BOYUIBE,consultas odontologicas,endodoncias,2007-09-01,8,8
BUENA VISTA,consultas odontologicas,endodoncias,2007-09-01,64,64
CABEZAS,consultas odontologicas,endodoncias,2007-09-01,2,2
CALAMARCA,consultas odontologicas,endodoncias,2007-09-01,2,2
CAMARGO,consultas odontologicas,endodoncias,2007-09-01,39,39
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,endodoncias,2007-09-01,6,6
CAMIRI,consultas odontologicas,endodoncias,2007-09-01,73,73
CAPINOTA,consultas odontologicas,endodoncias,2007-09-01,75,75
CARACOLLO,consultas odontologicas,endodoncias,2007-09-01,11,11
CARANAVI,consultas odontologicas,endodoncias,2007-09-01,11,11
CARAPARI,consultas odontologicas,endodoncias,2007-09-01,22,22
CARIPUYO,consultas odontologicas,endodoncias,2007-09-01,5,5
CHALLAPATA,consultas odontologicas,endodoncias,2007-09-01,97,97
CHAQUI,consultas odontologicas,endodoncias,2007-09-01,10,10
CHARAGUA,consultas odontologicas,endodoncias,2007-09-01,4,4
CHAYANTA,consultas odontologicas,endodoncias,2007-09-01,12,12
CHIMORE,consultas odontologicas,endodoncias,2007-09-01,4,4
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,endodoncias,2007-09-01,30,30
CLIZA,consultas odontologicas,endodoncias,2007-09-01,21,21
COBIJA,consultas odontologicas,endodoncias,2007-09-01,44,44
COCHABAMBA,consultas odontologicas,endodoncias,2007-09-01,1588,1588
COLCAPIRHUA,consultas odontologicas,endodoncias,2007-09-01,24,24
"COLCHA ""K""",consultas odontologicas,endodoncias,2007-09-01,1,1
COLOMI,consultas odontologicas,endodoncias,2007-09-01,1,1
COLPA BELGICA,consultas odontologicas,endodoncias,2007-09-01,17,17
COLQUECHACA,consultas odontologicas,endodoncias,2007-09-01,1,1
COLQUENCHA,consultas odontologicas,endodoncias,2007-09-01,2,2
COLQUIRI,consultas odontologicas,endodoncias,2007-09-01,5,5
COMARAPA,consultas odontologicas,endodoncias,2007-09-01,95,95
COPACABANA,consultas odontologicas,endodoncias,2007-09-01,12,12
CORIPATA,consultas odontologicas,endodoncias,2007-09-01,2,2
CORO CORO,consultas odontologicas,endodoncias,2007-09-01,16,16
COROICO,consultas odontologicas,endodoncias,2007-09-01,40,40
CORQUE,consultas odontologicas,endodoncias,2007-09-01,4,4
COTAGAITA,consultas odontologicas,endodoncias,2007-09-01,30,30
COTOCA,consultas odontologicas,endodoncias,2007-09-01,3,3
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,endodoncias,2007-09-01,9,9
CUEVO,consultas odontologicas,endodoncias,2007-09-01,2,2
CULPINA,consultas odontologicas,endodoncias,2007-09-01,6,6
CURAHUARA DE CARANGAS,consultas odontologicas,endodoncias,2007-09-01,3,3
EL ALTO,consultas odontologicas,endodoncias,2007-09-01,1168,1168
EL PUENTE(STC),consultas odontologicas,endodoncias,2007-09-01,4,4
EL PUENTE(TJA),consultas odontologicas,endodoncias,2007-09-01,5,5
EL TORNO,consultas odontologicas,endodoncias,2007-09-01,8,8
ENTRE RIOS,consultas odontologicas,endodoncias,2007-09-01,6,6
ENTRE RIOS,consultas odontologicas,endodoncias,2007-09-01,25,25
FERNANDEZ ALONSO,consultas odontologicas,endodoncias,2007-09-01,15,15
GENERAL SAAVEDRA,consultas odontologicas,endodoncias,2007-09-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,endodoncias,2007-09-01,4,4
GUANAY,consultas odontologicas,endodoncias,2007-09-01,27,27
GUAYARAMERIN,consultas odontologicas,endodoncias,2007-09-01,52,52
GUTIERREZ,consultas odontologicas,endodoncias,2007-09-01,10,10
HUACARETA,consultas odontologicas,endodoncias,2007-09-01,19,19
HUACHACALLA,consultas odontologicas,endodoncias,2007-09-01,2,2
HUANUNI,consultas odontologicas,endodoncias,2007-09-01,43,43
HUARACAJE,consultas odontologicas,endodoncias,2007-09-01,4,4
HUAYLLAMARCA,consultas odontologicas,endodoncias,2007-09-01,8,8
ICLA,consultas odontologicas,endodoncias,2007-09-01,12,12
INCAHUASI,consultas odontologicas,endodoncias,2007-09-01,6,6
INQUISIVI,consultas odontologicas,endodoncias,2007-09-01,1,1
IRUPANA (VILLA DE LANZA),consultas odontologicas,endodoncias,2007-09-01,1,1
IXIAMAS,consultas odontologicas,endodoncias,2007-09-01,7,7
JESUS DE MACHACA,consultas odontologicas,endodoncias,2007-09-01,8,8
LA ASUNTA,consultas odontologicas,endodoncias,2007-09-01,4,4
LA GUARDIA,consultas odontologicas,endodoncias,2007-09-01,24,24
LA PAZ,consultas odontologicas,endodoncias,2007-09-01,2219,2219
LAGUNILLAS,consultas odontologicas,endodoncias,2007-09-01,13,13
LAJA,consultas odontologicas,endodoncias,2007-09-01,2,2
LAS CARRERAS,consultas odontologicas,endodoncias,2007-09-01,12,12
LLALLAGUA,consultas odontologicas,endodoncias,2007-09-01,36,36
LURIBAY,consultas odontologicas,endodoncias,2007-09-01,1,1
MACHACAMARCA,consultas odontologicas,endodoncias,2007-09-01,33,33
MACHARETI,consultas odontologicas,endodoncias,2007-09-01,2,2
MAGDALENA,consultas odontologicas,endodoncias,2007-09-01,1,1
MAIRANA,consultas odontologicas,endodoncias,2007-09-01,1,1
MAPIRI,consultas odontologicas,endodoncias,2007-09-01,26,26
MECAPACA,consultas odontologicas,endodoncias,2007-09-01,8,8
MINEROS,consultas odontologicas,endodoncias,2007-09-01,7,7
MIZQUE,consultas odontologicas,endodoncias,2007-09-01,9,9
MOCOMOCO,consultas odontologicas,endodoncias,2007-09-01,4,4
MOJOCOYA,consultas odontologicas,endodoncias,2007-09-01,3,3
MONTEAGUDO,consultas odontologicas,endodoncias,2007-09-01,46,46
MONTERO,consultas odontologicas,endodoncias,2007-09-01,54,54
MORO MORO,consultas odontologicas,endodoncias,2007-09-01,2,2
MOROCHATA,consultas odontologicas,endodoncias,2007-09-01,26,26
OCURI,consultas odontologicas,endodoncias,2007-09-01,9,9
OKINAWA,consultas odontologicas,endodoncias,2007-09-01,1,1
OMEREQUE,consultas odontologicas,endodoncias,2007-09-01,4,4
ORURO,consultas odontologicas,endodoncias,2007-09-01,658,658
PADCAYA,consultas odontologicas,endodoncias,2007-09-01,30,30
PADILLA,consultas odontologicas,endodoncias,2007-09-01,5,5
PAILON,consultas odontologicas,endodoncias,2007-09-01,2,2
PALCA,consultas odontologicas,endodoncias,2007-09-01,1,1
PALOS BLANCOS,consultas odontologicas,endodoncias,2007-09-01,2,2
PAMPA AULLAGAS,consultas odontologicas,endodoncias,2007-09-01,3,3
PAPEL PAMPA,consultas odontologicas,endodoncias,2007-09-01,1,1
PASORAPA,consultas odontologicas,endodoncias,2007-09-01,1,1
PATACAMAYA,consultas odontologicas,endodoncias,2007-09-01,10,10
PAZÑA,consultas odontologicas,endodoncias,2007-09-01,5,5
PELECHUCO,consultas odontologicas,endodoncias,2007-09-01,3,3
POCOATA,consultas odontologicas,endodoncias,2007-09-01,2,2
POCONA,consultas odontologicas,endodoncias,2007-09-01,10,10
POJO (CBBA),consultas odontologicas,endodoncias,2007-09-01,1,1
POOPO,consultas odontologicas,endodoncias,2007-09-01,9,9
PORCO,consultas odontologicas,endodoncias,2007-09-01,13,13
POROMA,consultas odontologicas,endodoncias,2007-09-01,7,7
PORONGO,consultas odontologicas,endodoncias,2007-09-01,2,2
PORTACHUELO,consultas odontologicas,endodoncias,2007-09-01,2,2
POSTRER VALLE,consultas odontologicas,endodoncias,2007-09-01,3,3
POTOSI,consultas odontologicas,endodoncias,2007-09-01,143,143
PRESTO,consultas odontologicas,endodoncias,2007-09-01,1,1
PUCARANI,consultas odontologicas,endodoncias,2007-09-01,9,9
PUERTO ACOSTA,consultas odontologicas,endodoncias,2007-09-01,128,128
PUERTO CARABUCO,consultas odontologicas,endodoncias,2007-09-01,4,4
PUERTO GONZALO MORENO,consultas odontologicas,endodoncias,2007-09-01,13,13
PUERTO QUIJARRO,consultas odontologicas,endodoncias,2007-09-01,7,7
PUERTO RICO,consultas odontologicas,endodoncias,2007-09-01,4,4
PUERTO SILES,consultas odontologicas,endodoncias,2007-09-01,2,2
PUERTO SUAREZ,consultas odontologicas,endodoncias,2007-09-01,23,23
PUERTO VILLARROEL,consultas odontologicas,endodoncias,2007-09-01,107,107
PUNA,consultas odontologicas,endodoncias,2007-09-01,4,4
PUNATA,consultas odontologicas,endodoncias,2007-09-01,62,62
QUILLACOLLO,consultas odontologicas,endodoncias,2007-09-01,132,132
QUIME,consultas odontologicas,endodoncias,2007-09-01,15,15
QUIRUSILLAS,consultas odontologicas,endodoncias,2007-09-01,5,5
REYES,consultas odontologicas,endodoncias,2007-09-01,10,10
RIBERALTA,consultas odontologicas,endodoncias,2007-09-01,41,41
ROBORE,consultas odontologicas,endodoncias,2007-09-01,6,6
RURRENABAQUE,consultas odontologicas,endodoncias,2007-09-01,18,18
SACABA,consultas odontologicas,endodoncias,2007-09-01,80,80
SAIPINA,consultas odontologicas,endodoncias,2007-09-01,48,48
SALINAS DE GARCI MENDOZA,consultas odontologicas,endodoncias,2007-09-01,3,3
SAMAIPATA,consultas odontologicas,endodoncias,2007-09-01,22,22
SAN ANDRES,consultas odontologicas,endodoncias,2007-09-01,109,109
SAN ANDRES DE MACHACA,consultas odontologicas,endodoncias,2007-09-01,5,5
SAN BENITO,consultas odontologicas,endodoncias,2007-09-01,33,33
SAN BORJA,consultas odontologicas,endodoncias,2007-09-01,9,9
SAN BUENA VENTURA,consultas odontologicas,endodoncias,2007-09-01,1,1
SAN CARLOS,consultas odontologicas,endodoncias,2007-09-01,10,10
SAN IGNACIO,consultas odontologicas,endodoncias,2007-09-01,6,6
SAN IGNACIO DE VELASCO,consultas odontologicas,endodoncias,2007-09-01,42,42
SAN JAVIER(STC),consultas odontologicas,endodoncias,2007-09-01,2,2
SAN JULIAN,consultas odontologicas,endodoncias,2007-09-01,3,3
SAN LORENZO(TJA),consultas odontologicas,endodoncias,2007-09-01,199,199
SAN LUCAS,consultas odontologicas,endodoncias,2007-09-01,14,14
SAN MATIAS,consultas odontologicas,endodoncias,2007-09-01,13,13
SAN MIGUEL DE VELASCO,consultas odontologicas,endodoncias,2007-09-01,12,12
SAN PEDRO,consultas odontologicas,endodoncias,2007-09-01,19,19
SAN PEDRO DE BUENA VISTA,consultas odontologicas,endodoncias,2007-09-01,2,2
SAN PEDRO DE CURAHUARA,consultas odontologicas,endodoncias,2007-09-01,1,1
SAN PEDRO DE TIQUINA,consultas odontologicas,endodoncias,2007-09-01,1,1
SAN RAFAEL,consultas odontologicas,endodoncias,2007-09-01,7,7
SAN RAMON,consultas odontologicas,endodoncias,2007-09-01,6,6
SANTA ANA,consultas odontologicas,endodoncias,2007-09-01,13,13
SANTA CRUZ DE LA SIERRA,consultas odontologicas,endodoncias,2007-09-01,781,781
SANTA ROSA,consultas odontologicas,endodoncias,2007-09-01,3,3
SANTA ROSA DEL SARA,consultas odontologicas,endodoncias,2007-09-01,21,21
SANTIAGO DE HUARI,consultas odontologicas,endodoncias,2007-09-01,4,4
SANTIVAÑES,consultas odontologicas,endodoncias,2007-09-01,33,33
SANTUARIO DE QUILLACAS,consultas odontologicas,endodoncias,2007-09-01,1,1
SAPAHAQUI,consultas odontologicas,endodoncias,2007-09-01,14,14
SENA,consultas odontologicas,endodoncias,2007-09-01,4,4
SICA SICA (VILLA AROMA),consultas odontologicas,endodoncias,2007-09-01,8,8
SIPE SIPE,consultas odontologicas,endodoncias,2007-09-01,78,78
SOPACHUY,consultas odontologicas,endodoncias,2007-09-01,12,12
SORACACHI,consultas odontologicas,endodoncias,2007-09-01,8,8
SUCRE,consultas odontologicas,endodoncias,2007-09-01,802,802
TACACOMA,consultas odontologicas,endodoncias,2007-09-01,19,19
TAHUA,consultas odontologicas,endodoncias,2007-09-01,1,1
TAPACARI,consultas odontologicas,endodoncias,2007-09-01,12,12
TARABUCO,consultas odontologicas,endodoncias,2007-09-01,2,2
TARATA,consultas odontologicas,endodoncias,2007-09-01,20,20
TARIJA,consultas odontologicas,endodoncias,2007-09-01,695,695
TARVITA,consultas odontologicas,endodoncias,2007-09-01,1,1
TEOPONTE,consultas odontologicas,endodoncias,2007-09-01,53,53
TIAWANACU,consultas odontologicas,endodoncias,2007-09-01,1,1
TINGUIPAYA,consultas odontologicas,endodoncias,2007-09-01,2,2
TIPUANI,consultas odontologicas,endodoncias,2007-09-01,8,8
TIQUIPAYA,consultas odontologicas,endodoncias,2007-09-01,37,37
TIRAQUE (CBBA),consultas odontologicas,endodoncias,2007-09-01,94,94
TOCO,consultas odontologicas,endodoncias,2007-09-01,9,9
TOLATA,consultas odontologicas,endodoncias,2007-09-01,11,11
TOLEDO,consultas odontologicas,endodoncias,2007-09-01,7,7
TOMINA,consultas odontologicas,endodoncias,2007-09-01,9,9
TOTORA(CBBA),consultas odontologicas,endodoncias,2007-09-01,5,5
TRINIDAD,consultas odontologicas,endodoncias,2007-09-01,52,52
TUPIZA,consultas odontologicas,endodoncias,2007-09-01,90,90
TURCO,consultas odontologicas,endodoncias,2007-09-01,5,5
UNCIA,consultas odontologicas,endodoncias,2007-09-01,111,111
URIONDO (A. CONCEPCION),consultas odontologicas,endodoncias,2007-09-01,5,5
URUBICHA,consultas odontologicas,endodoncias,2007-09-01,8,8
UYUNI,consultas odontologicas,endodoncias,2007-09-01,43,43
VACAS,consultas odontologicas,endodoncias,2007-09-01,8,8
VALLEGRANDE,consultas odontologicas,endodoncias,2007-09-01,56,56
VIACHA,consultas odontologicas,endodoncias,2007-09-01,16,16
VILLA MONTES,consultas odontologicas,endodoncias,2007-09-01,102,102
VILLA SERRANO,consultas odontologicas,endodoncias,2007-09-01,1,1
VILLA TUNARI,consultas odontologicas,endodoncias,2007-09-01,64,64
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,endodoncias,2007-09-01,4,4
VILLAZON,consultas odontologicas,endodoncias,2007-09-01,83,83
VINTO,consultas odontologicas,endodoncias,2007-09-01,16,16
VITICHI,consultas odontologicas,endodoncias,2007-09-01,3,3
WARNES,consultas odontologicas,endodoncias,2007-09-01,19,19
YACUIBA,consultas odontologicas,endodoncias,2007-09-01,100,100
YAMPARAEZ,consultas odontologicas,endodoncias,2007-09-01,5,5
YAPACANI,consultas odontologicas,endodoncias,2007-09-01,3,3
YUNCHARA,consultas odontologicas,endodoncias,2007-09-01,4,4
ACHACACHI,consultas odontologicas,endodoncias,2007-10-01,11,11
AIQUILE,consultas odontologicas,endodoncias,2007-10-01,76,76
ALCALA,consultas odontologicas,endodoncias,2007-10-01,1,1
ANDAMARCA,consultas odontologicas,endodoncias,2007-10-01,2,2
ANZALDO,consultas odontologicas,endodoncias,2007-10-01,7,7
APOLO,consultas odontologicas,endodoncias,2007-10-01,3,3
ARAMPAMPA,consultas odontologicas,endodoncias,2007-10-01,4,4
ARANI,consultas odontologicas,endodoncias,2007-10-01,15,15
ARQUE,consultas odontologicas,endodoncias,2007-10-01,2,2
ASCENCION DE GUARAYOS,consultas odontologicas,endodoncias,2007-10-01,3,3
ATOCHA,consultas odontologicas,endodoncias,2007-10-01,29,29
AYO AYO,consultas odontologicas,endodoncias,2007-10-01,23,23
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,endodoncias,2007-10-01,2,2
AZURDUY,consultas odontologicas,endodoncias,2007-10-01,22,22
BATALLAS,consultas odontologicas,endodoncias,2007-10-01,5,5
BERMEJO,consultas odontologicas,endodoncias,2007-10-01,42,42
BETANZOS,consultas odontologicas,endodoncias,2007-10-01,15,15
BOYUIBE,consultas odontologicas,endodoncias,2007-10-01,12,12
BUENA VISTA,consultas odontologicas,endodoncias,2007-10-01,1,1
CABEZAS,consultas odontologicas,endodoncias,2007-10-01,3,3
CAMARGO,consultas odontologicas,endodoncias,2007-10-01,25,25
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,endodoncias,2007-10-01,17,17
CAMIRI,consultas odontologicas,endodoncias,2007-10-01,69,69
CAPINOTA,consultas odontologicas,endodoncias,2007-10-01,67,67
CARACOLLO,consultas odontologicas,endodoncias,2007-10-01,6,6
CARANAVI,consultas odontologicas,endodoncias,2007-10-01,6,6
CARAPARI,consultas odontologicas,endodoncias,2007-10-01,24,24
CHALLAPATA,consultas odontologicas,endodoncias,2007-10-01,60,60
CHAQUI,consultas odontologicas,endodoncias,2007-10-01,6,6
CHARAGUA,consultas odontologicas,endodoncias,2007-10-01,7,7
CHAYANTA,consultas odontologicas,endodoncias,2007-10-01,8,8
CHIMORE,consultas odontologicas,endodoncias,2007-10-01,14,14
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,endodoncias,2007-10-01,22,22
CLIZA,consultas odontologicas,endodoncias,2007-10-01,14,14
COBIJA,consultas odontologicas,endodoncias,2007-10-01,18,18
COCHABAMBA,consultas odontologicas,endodoncias,2007-10-01,2079,2079
COLCAPIRHUA,consultas odontologicas,endodoncias,2007-10-01,54,54
"COLCHA ""K""",consultas odontologicas,endodoncias,2007-10-01,1,1
COLOMI,consultas odontologicas,endodoncias,2007-10-01,6,6
COLPA BELGICA,consultas odontologicas,endodoncias,2007-10-01,15,15
COLQUECHACA,consultas odontologicas,endodoncias,2007-10-01,2,2
COLQUENCHA,consultas odontologicas,endodoncias,2007-10-01,1,1
COLQUIRI,consultas odontologicas,endodoncias,2007-10-01,5,5
COMARAPA,consultas odontologicas,endodoncias,2007-10-01,79,79
CONCEPCION,consultas odontologicas,endodoncias,2007-10-01,2,2
COPACABANA,consultas odontologicas,endodoncias,2007-10-01,22,22
CORIPATA,consultas odontologicas,endodoncias,2007-10-01,11,11
CORO CORO,consultas odontologicas,endodoncias,2007-10-01,5,5
COROICO,consultas odontologicas,endodoncias,2007-10-01,52,52
CORQUE,consultas odontologicas,endodoncias,2007-10-01,3,3
COTAGAITA,consultas odontologicas,endodoncias,2007-10-01,43,43
COTOCA,consultas odontologicas,endodoncias,2007-10-01,6,6
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,endodoncias,2007-10-01,8,8
CUEVO,consultas odontologicas,endodoncias,2007-10-01,2,2
CULPINA,consultas odontologicas,endodoncias,2007-10-01,21,21
CURAHUARA DE CARANGAS,consultas odontologicas,endodoncias,2007-10-01,9,9
EL ALTO,consultas odontologicas,endodoncias,2007-10-01,970,970
EL PUENTE(STC),consultas odontologicas,endodoncias,2007-10-01,3,3
EL PUENTE(TJA),consultas odontologicas,endodoncias,2007-10-01,6,6
EL TORNO,consultas odontologicas,endodoncias,2007-10-01,12,12
EL VILLAR,consultas odontologicas,endodoncias,2007-10-01,2,2
ENTRE RIOS,consultas odontologicas,endodoncias,2007-10-01,15,15
ENTRE RIOS,consultas odontologicas,endodoncias,2007-10-01,3,3
EXALTACION,consultas odontologicas,endodoncias,2007-10-01,1,1
FERNANDEZ ALONSO,consultas odontologicas,endodoncias,2007-10-01,24,24
GENERAL SAAVEDRA,consultas odontologicas,endodoncias,2007-10-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,endodoncias,2007-10-01,6,6
GUANAY,consultas odontologicas,endodoncias,2007-10-01,6,6
GUAQUI,consultas odontologicas,endodoncias,2007-10-01,3,3
GUAYARAMERIN,consultas odontologicas,endodoncias,2007-10-01,14,14
GUTIERREZ,consultas odontologicas,endodoncias,2007-10-01,26,26
HUACARETA,consultas odontologicas,endodoncias,2007-10-01,21,21
HUACHACALLA,consultas odontologicas,endodoncias,2007-10-01,5,5
HUANUNI,consultas odontologicas,endodoncias,2007-10-01,74,74
HUARACAJE,consultas odontologicas,endodoncias,2007-10-01,10,10
HUAYLLAMARCA,consultas odontologicas,endodoncias,2007-10-01,5,5
ICLA,consultas odontologicas,endodoncias,2007-10-01,17,17
INCAHUASI,consultas odontologicas,endodoncias,2007-10-01,8,8
INQUISIVI,consultas odontologicas,endodoncias,2007-10-01,1,1
IRUPANA (VILLA DE LANZA),consultas odontologicas,endodoncias,2007-10-01,5,5
IXIAMAS,consultas odontologicas,endodoncias,2007-10-01,1,1
JESUS DE MACHACA,consultas odontologicas,endodoncias,2007-10-01,1,1
LA GUARDIA,consultas odontologicas,endodoncias,2007-10-01,17,17
LA PAZ,consultas odontologicas,endodoncias,2007-10-01,2232,2232
LAGUNILLAS,consultas odontologicas,endodoncias,2007-10-01,2,2
LAS CARRERAS,consultas odontologicas,endodoncias,2007-10-01,11,11
LICOMA PAMPA,consultas odontologicas,endodoncias,2007-10-01,1,1
LLALLAGUA,consultas odontologicas,endodoncias,2007-10-01,62,62
LLICA,consultas odontologicas,endodoncias,2007-10-01,2,2
LURIBAY,consultas odontologicas,endodoncias,2007-10-01,2,2
MACHACAMARCA,consultas odontologicas,endodoncias,2007-10-01,20,20
MACHARETI,consultas odontologicas,endodoncias,2007-10-01,2,2
MAGDALENA,consultas odontologicas,endodoncias,2007-10-01,5,5
MAPIRI,consultas odontologicas,endodoncias,2007-10-01,11,11
MECAPACA,consultas odontologicas,endodoncias,2007-10-01,6,6
MINEROS,consultas odontologicas,endodoncias,2007-10-01,4,4
MOCOMOCO,consultas odontologicas,endodoncias,2007-10-01,1,1
MOJOCOYA,consultas odontologicas,endodoncias,2007-10-01,4,4
MONTEAGUDO,consultas odontologicas,endodoncias,2007-10-01,36,36
MONTERO,consultas odontologicas,endodoncias,2007-10-01,80,80
MOROCHATA,consultas odontologicas,endodoncias,2007-10-01,13,13
OKINAWA,consultas odontologicas,endodoncias,2007-10-01,2,2
OMEREQUE,consultas odontologicas,endodoncias,2007-10-01,3,3
ORURO,consultas odontologicas,endodoncias,2007-10-01,755,755
PADCAYA,consultas odontologicas,endodoncias,2007-10-01,23,23
PADILLA,consultas odontologicas,endodoncias,2007-10-01,7,7
