municipality,group,variable,month,Primeras consultas,TOTAL
RURRENABAQUE,consultas odontologicas,primeras consultas,2007-02-01,68,68
SABAYA,consultas odontologicas,primeras consultas,2007-02-01,23,23
SACABA,consultas odontologicas,primeras consultas,2007-02-01,569,569
SACABAMBA,consultas odontologicas,primeras consultas,2007-02-01,18,18
SACACA,consultas odontologicas,primeras consultas,2007-02-01,166,166
SAIPINA,consultas odontologicas,primeras consultas,2007-02-01,50,50
SALINAS DE GARCI MENDOZA,consultas odontologicas,primeras consultas,2007-02-01,120,120
SAMAIPATA,consultas odontologicas,primeras consultas,2007-02-01,46,46
SAN AGUSTIN,consultas odontologicas,primeras consultas,2007-02-01,4,4
SAN ANDRES,consultas odontologicas,primeras consultas,2007-02-01,2,2
SAN ANDRES DE MACHACA,consultas odontologicas,primeras consultas,2007-02-01,50,50
SAN BENITO,consultas odontologicas,primeras consultas,2007-02-01,11,11
SAN BORJA,consultas odontologicas,primeras consultas,2007-02-01,339,339
SAN BUENA VENTURA,consultas odontologicas,primeras consultas,2007-02-01,23,23
SAN CARLOS,consultas odontologicas,primeras consultas,2007-02-01,212,212
SAN IGNACIO,consultas odontologicas,primeras consultas,2007-02-01,14,14
SAN IGNACIO DE VELASCO,consultas odontologicas,primeras consultas,2007-02-01,215,215
SAN JAVIER(STC),consultas odontologicas,primeras consultas,2007-02-01,331,331
SAN JOSE DE CHIQUITOS,consultas odontologicas,primeras consultas,2007-02-01,99,99
SAN JUAN DE YAPACANI,consultas odontologicas,primeras consultas,2007-02-01,128,128
SAN JULIAN,consultas odontologicas,primeras consultas,2007-02-01,152,152
SAN LORENZO(PND),consultas odontologicas,primeras consultas,2007-02-01,44,44
SAN LORENZO(TJA),consultas odontologicas,primeras consultas,2007-02-01,340,340
SAN LUCAS,consultas odontologicas,primeras consultas,2007-02-01,150,150
SAN MIGUEL DE VELASCO,consultas odontologicas,primeras consultas,2007-02-01,173,173
SAN PEDRO DE BUENA VISTA,consultas odontologicas,primeras consultas,2007-02-01,77,77
SAN PEDRO DE CURAHUARA,consultas odontologicas,primeras consultas,2007-02-01,18,18
SAN PEDRO DE TIQUINA,consultas odontologicas,primeras consultas,2007-02-01,43,43
SAN RAFAEL,consultas odontologicas,primeras consultas,2007-02-01,100,100
SAN RAMON,consultas odontologicas,primeras consultas,2007-02-01,48,48
SANTA ANA,consultas odontologicas,primeras consultas,2007-02-01,42,42
SANTA CRUZ DE LA SIERRA,consultas odontologicas,primeras consultas,2007-02-01,6309,6309
SANTA ROSA,consultas odontologicas,primeras consultas,2007-02-01,45,45
SANTA ROSA DEL SARA,consultas odontologicas,primeras consultas,2007-02-01,568,568
SANTIAGO DE CALLAPA,consultas odontologicas,primeras consultas,2007-02-01,156,156
SANTIAGO DE HUARI,consultas odontologicas,primeras consultas,2007-02-01,339,339
SANTIAGO DE MACHACA,consultas odontologicas,primeras consultas,2007-02-01,102,102
SANTIVAÑES,consultas odontologicas,primeras consultas,2007-02-01,19,19
SANTUARIO DE QUILLACAS,consultas odontologicas,primeras consultas,2007-02-01,24,24
SICA SICA (VILLA AROMA),consultas odontologicas,primeras consultas,2007-02-01,90,90
SICAYA,consultas odontologicas,primeras consultas,2007-02-01,13,13
SIPE SIPE,consultas odontologicas,primeras consultas,2007-02-01,59,59
SOPACHUY,consultas odontologicas,primeras consultas,2007-02-01,98,98
SORACACHI,consultas odontologicas,primeras consultas,2007-02-01,382,382
SORATA,consultas odontologicas,primeras consultas,2007-02-01,48,48
SUCRE,consultas odontologicas,primeras consultas,2007-02-01,2055,2055
TACOPAYA,consultas odontologicas,primeras consultas,2007-02-01,118,118
TAPACARI,consultas odontologicas,primeras consultas,2007-02-01,25,25
TARABUCO,consultas odontologicas,primeras consultas,2007-02-01,381,381
TARACO,consultas odontologicas,primeras consultas,2007-02-01,36,36
TARATA,consultas odontologicas,primeras consultas,2007-02-01,15,15
TARIJA,consultas odontologicas,primeras consultas,2007-02-01,1048,1048
TARVITA,consultas odontologicas,primeras consultas,2007-02-01,48,48
TEOPONTE,consultas odontologicas,primeras consultas,2007-02-01,40,40
TIAWANACU,consultas odontologicas,primeras consultas,2007-02-01,95,95
TIPUANI,consultas odontologicas,primeras consultas,2007-02-01,70,70
TIQUIPAYA,consultas odontologicas,primeras consultas,2007-02-01,75,75
TIRAQUE (CBBA),consultas odontologicas,primeras consultas,2007-02-01,111,111
TOCO,consultas odontologicas,primeras consultas,2007-02-01,37,37
TOLATA,consultas odontologicas,primeras consultas,2007-02-01,37,37
TOLEDO,consultas odontologicas,primeras consultas,2007-02-01,49,49
TOMINA,consultas odontologicas,primeras consultas,2007-02-01,80,80
TORO TORO,consultas odontologicas,primeras consultas,2007-02-01,59,59
TOTORA(CBBA),consultas odontologicas,primeras consultas,2007-02-01,118,118
TOTORA(ORR),consultas odontologicas,primeras consultas,2007-02-01,36,36
TRINIDAD,consultas odontologicas,primeras consultas,2007-02-01,341,341
TUPIZA,consultas odontologicas,primeras consultas,2007-02-01,319,319
TURCO,consultas odontologicas,primeras consultas,2007-02-01,24,24
UMALA,consultas odontologicas,primeras consultas,2007-02-01,107,107
UNCIA,consultas odontologicas,primeras consultas,2007-02-01,57,57
URIONDO (A. CONCEPCION),consultas odontologicas,primeras consultas,2007-02-01,508,508
URUBICHA,consultas odontologicas,primeras consultas,2007-02-01,4,4
UYUNI,consultas odontologicas,primeras consultas,2007-02-01,250,250
VACAS,consultas odontologicas,primeras consultas,2007-02-01,166,166
VIACHA,consultas odontologicas,primeras consultas,2007-02-01,35,35
VILA VILA,consultas odontologicas,primeras consultas,2007-02-01,19,19
VILLA MONTES,consultas odontologicas,primeras consultas,2007-02-01,430,430
VILLA RIVERO,consultas odontologicas,primeras consultas,2007-02-01,406,406
VILLA SERRANO,consultas odontologicas,primeras consultas,2007-02-01,106,106
VILLA TUNARI,consultas odontologicas,primeras consultas,2007-02-01,879,879
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,primeras consultas,2007-02-01,5,5
VILLAZON,consultas odontologicas,primeras consultas,2007-02-01,141,141
VINTO,consultas odontologicas,primeras consultas,2007-02-01,35,35
VITICHI,consultas odontologicas,primeras consultas,2007-02-01,25,25
WALDO BALLIVIAN,consultas odontologicas,primeras consultas,2007-02-01,56,56
YACO,consultas odontologicas,primeras consultas,2007-02-01,26,26
YACUIBA,consultas odontologicas,primeras consultas,2007-02-01,327,327
YAMPARAEZ,consultas odontologicas,primeras consultas,2007-02-01,48,48
YANACACHI,consultas odontologicas,primeras consultas,2007-02-01,94,94
YAPACANI,consultas odontologicas,primeras consultas,2007-02-01,166,166
YOCALLA,consultas odontologicas,primeras consultas,2007-02-01,46,46
YOTALA,consultas odontologicas,primeras consultas,2007-02-01,188,188
YUNCHARA,consultas odontologicas,primeras consultas,2007-02-01,16,16
ZUDAÑEZ,consultas odontologicas,primeras consultas,2007-02-01,35,35
ACACIO,consultas odontologicas,primeras consultas,2007-03-01,127,127
ACHACACHI,consultas odontologicas,primeras consultas,2007-03-01,152,152
AIQUILE,consultas odontologicas,primeras consultas,2007-03-01,992,992
ALCALA,consultas odontologicas,primeras consultas,2007-03-01,2,2
ANCORAIMES,consultas odontologicas,primeras consultas,2007-03-01,22,22
ANDAMARCA,consultas odontologicas,primeras consultas,2007-03-01,103,103
ANTEQUERA,consultas odontologicas,primeras consultas,2007-03-01,20,20
ANZALDO,consultas odontologicas,primeras consultas,2007-03-01,752,752
ARAMPAMPA,consultas odontologicas,primeras consultas,2007-03-01,191,191
ARANI,consultas odontologicas,primeras consultas,2007-03-01,481,481
ARBIETO,consultas odontologicas,primeras consultas,2007-03-01,62,62
ARQUE,consultas odontologicas,primeras consultas,2007-03-01,190,190
ASCENCION DE GUARAYOS,consultas odontologicas,primeras consultas,2007-03-01,129,129
ATOCHA,consultas odontologicas,primeras consultas,2007-03-01,1333,1333
AYATA,consultas odontologicas,primeras consultas,2007-03-01,60,60
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,primeras consultas,2007-03-01,158,158
AZURDUY,consultas odontologicas,primeras consultas,2007-03-01,165,165
BATALLAS,consultas odontologicas,primeras consultas,2007-03-01,160,160
BELEN DE ANDAMARCA,consultas odontologicas,primeras consultas,2007-03-01,1,1
BELLA FLOR,consultas odontologicas,primeras consultas,2007-03-01,80,80
BERMEJO,consultas odontologicas,primeras consultas,2007-03-01,368,368
BETANZOS,consultas odontologicas,primeras consultas,2007-03-01,98,98
BOLIVAR,consultas odontologicas,primeras consultas,2007-03-01,368,368
BOYUIBE,consultas odontologicas,primeras consultas,2007-03-01,4,4
BUENA VISTA,consultas odontologicas,primeras consultas,2007-03-01,1,1
CABEZAS,consultas odontologicas,primeras consultas,2007-03-01,367,367
CAIROMA,consultas odontologicas,primeras consultas,2007-03-01,241,241
"CAIZA ""D""",consultas odontologicas,primeras consultas,2007-03-01,418,418
CAJUATA,consultas odontologicas,primeras consultas,2007-03-01,15,15
CALACOTO,consultas odontologicas,primeras consultas,2007-03-01,43,43
CALAMARCA,consultas odontologicas,primeras consultas,2007-03-01,76,76
CAMARGO,consultas odontologicas,primeras consultas,2007-03-01,344,344
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,primeras consultas,2007-03-01,101,101
CAMIRI,consultas odontologicas,primeras consultas,2007-03-01,1623,1623
CAPINOTA,consultas odontologicas,primeras consultas,2007-03-01,168,168
CAQUIAVIRI,consultas odontologicas,primeras consultas,2007-03-01,80,80
CARACOLLO,consultas odontologicas,primeras consultas,2007-03-01,233,233
CARANAVI,consultas odontologicas,primeras consultas,2007-03-01,480,480
CARAPARI,consultas odontologicas,primeras consultas,2007-03-01,280,280
CARIPUYO,consultas odontologicas,primeras consultas,2007-03-01,270,270
CATACORA,consultas odontologicas,primeras consultas,2007-03-01,6,6
CHALLAPATA,consultas odontologicas,primeras consultas,2007-03-01,218,218
CHARAGUA,consultas odontologicas,primeras consultas,2007-03-01,476,476
CHAYANTA,consultas odontologicas,primeras consultas,2007-03-01,58,58
CHIMORE,consultas odontologicas,primeras consultas,2007-03-01,386,386
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,primeras consultas,2007-03-01,176,176
CHUMA,consultas odontologicas,primeras consultas,2007-03-01,501,501
CLIZA,consultas odontologicas,primeras consultas,2007-03-01,161,161
COBIJA,consultas odontologicas,primeras consultas,2007-03-01,147,147
COCHABAMBA,consultas odontologicas,primeras consultas,2007-03-01,4985,4985
COLCAPIRHUA,consultas odontologicas,primeras consultas,2007-03-01,130,130
"COLCHA ""K""",consultas odontologicas,primeras consultas,2007-03-01,6,6
COLOMI,consultas odontologicas,primeras consultas,2007-03-01,48,48
COLPA BELGICA,consultas odontologicas,primeras consultas,2007-03-01,275,275
COLQUECHACA,consultas odontologicas,primeras consultas,2007-03-01,130,130
COLQUENCHA,consultas odontologicas,primeras consultas,2007-03-01,120,120
COLQUIRI,consultas odontologicas,primeras consultas,2007-03-01,18,18
COMANCHE,consultas odontologicas,primeras consultas,2007-03-01,34,34
COMARAPA,consultas odontologicas,primeras consultas,2007-03-01,19,19
COPACABANA,consultas odontologicas,primeras consultas,2007-03-01,313,313
CORIPATA,consultas odontologicas,primeras consultas,2007-03-01,54,54
CORO CORO,consultas odontologicas,primeras consultas,2007-03-01,50,50
COROICO,consultas odontologicas,primeras consultas,2007-03-01,10,10
CORQUE,consultas odontologicas,primeras consultas,2007-03-01,93,93
COTAGAITA,consultas odontologicas,primeras consultas,2007-03-01,262,262
COTOCA,consultas odontologicas,primeras consultas,2007-03-01,112,112
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,primeras consultas,2007-03-01,29,29
CUEVO,consultas odontologicas,primeras consultas,2007-03-01,418,418
CULPINA,consultas odontologicas,primeras consultas,2007-03-01,546,546
CURAHUARA DE CARANGAS,consultas odontologicas,primeras consultas,2007-03-01,22,22
DESAGUADERO,consultas odontologicas,primeras consultas,2007-03-01,13,13
EL ALTO,consultas odontologicas,primeras consultas,2007-03-01,5147,5147
EL PUENTE(TJA),consultas odontologicas,primeras consultas,2007-03-01,449,449
EL TORNO,consultas odontologicas,primeras consultas,2007-03-01,58,58
EL VILLAR,consultas odontologicas,primeras consultas,2007-03-01,43,43
ENTRE RIOS,consultas odontologicas,primeras consultas,2007-03-01,671,671
ENTRE RIOS,consultas odontologicas,primeras consultas,2007-03-01,98,98
ESMERALDA,consultas odontologicas,primeras consultas,2007-03-01,23,23
EUCALIPTUS,consultas odontologicas,primeras consultas,2007-03-01,18,18
EXALTACION,consultas odontologicas,primeras consultas,2007-03-01,38,38
FILADELFIA,consultas odontologicas,primeras consultas,2007-03-01,70,70
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,primeras consultas,2007-03-01,501,501
GUANAY,consultas odontologicas,primeras consultas,2007-03-01,149,149
GUAQUI,consultas odontologicas,primeras consultas,2007-03-01,151,151
GUAYARAMERIN,consultas odontologicas,primeras consultas,2007-03-01,89,89
GUTIERREZ,consultas odontologicas,primeras consultas,2007-03-01,112,112
HUACARETA,consultas odontologicas,primeras consultas,2007-03-01,19,19
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,primeras consultas,2007-03-01,103,103
HUACHACALLA,consultas odontologicas,primeras consultas,2007-03-01,35,35
HUANUNI,consultas odontologicas,primeras consultas,2007-03-01,244,244
HUAYLLAMARCA,consultas odontologicas,primeras consultas,2007-03-01,174,174
ICHOCA,consultas odontologicas,primeras consultas,2007-03-01,186,186
ICLA,consultas odontologicas,primeras consultas,2007-03-01,179,179
INCAHUASI,consultas odontologicas,primeras consultas,2007-03-01,204,204
INQUISIVI,consultas odontologicas,primeras consultas,2007-03-01,108,108
IRUPANA (VILLA DE LANZA),consultas odontologicas,primeras consultas,2007-03-01,184,184
IXIAMAS,consultas odontologicas,primeras consultas,2007-03-01,22,22
JESUS DE MACHACA,consultas odontologicas,primeras consultas,2007-03-01,165,165
LA ASUNTA,consultas odontologicas,primeras consultas,2007-03-01,92,92
LA GUARDIA,consultas odontologicas,primeras consultas,2007-03-01,818,818
LA PAZ,consultas odontologicas,primeras consultas,2007-03-01,8461,8461
LAGUNILLAS,consultas odontologicas,primeras consultas,2007-03-01,280,280
LAJA,consultas odontologicas,primeras consultas,2007-03-01,220,220
LAS CARRERAS,consultas odontologicas,primeras consultas,2007-03-01,26,26
LLALLAGUA,consultas odontologicas,primeras consultas,2007-03-01,430,430
LLICA,consultas odontologicas,primeras consultas,2007-03-01,59,59
LORETO,consultas odontologicas,primeras consultas,2007-03-01,12,12
LURIBAY,consultas odontologicas,primeras consultas,2007-03-01,23,23
MACHACAMARCA,consultas odontologicas,primeras consultas,2007-03-01,49,49
MACHARETI,consultas odontologicas,primeras consultas,2007-03-01,60,60
MAIRANA,consultas odontologicas,primeras consultas,2007-03-01,51,51
MALLA,consultas odontologicas,primeras consultas,2007-03-01,5,5
MAPIRI,consultas odontologicas,primeras consultas,2007-03-01,131,131
MECAPACA,consultas odontologicas,primeras consultas,2007-03-01,1,1
MINEROS,consultas odontologicas,primeras consultas,2007-03-01,60,60
MIZQUE,consultas odontologicas,primeras consultas,2007-03-01,114,114
MOCOMOCO,consultas odontologicas,primeras consultas,2007-03-01,86,86
MOJOCOYA,consultas odontologicas,primeras consultas,2007-03-01,90,90
MONTEAGUDO,consultas odontologicas,primeras consultas,2007-03-01,16,16
MONTERO,consultas odontologicas,primeras consultas,2007-03-01,311,311
MORO MORO,consultas odontologicas,primeras consultas,2007-03-01,374,374
MOROCHATA,consultas odontologicas,primeras consultas,2007-03-01,67,67
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,primeras consultas,2007-03-01,67,67
OCURI,consultas odontologicas,primeras consultas,2007-03-01,109,109
OKINAWA,consultas odontologicas,primeras consultas,2007-03-01,11,11
OMEREQUE,consultas odontologicas,primeras consultas,2007-03-01,46,46
ORURO,consultas odontologicas,primeras consultas,2007-03-01,2620,2620
PADCAYA,consultas odontologicas,primeras consultas,2007-03-01,703,703
PADILLA,consultas odontologicas,primeras consultas,2007-03-01,86,86
PAILON,consultas odontologicas,primeras consultas,2007-03-01,55,55
PALCA,consultas odontologicas,primeras consultas,2007-03-01,496,496
PALOS BLANCOS,consultas odontologicas,primeras consultas,2007-03-01,767,767
PAMPA AULLAGAS,consultas odontologicas,primeras consultas,2007-03-01,131,131
PAPEL PAMPA,consultas odontologicas,primeras consultas,2007-03-01,7,7
PATACAMAYA,consultas odontologicas,primeras consultas,2007-03-01,25,25
PAZÑA,consultas odontologicas,primeras consultas,2007-03-01,226,226
PELECHUCO,consultas odontologicas,primeras consultas,2007-03-01,166,166
POJO (CBBA),consultas odontologicas,primeras consultas,2007-03-01,395,395
POOPO,consultas odontologicas,primeras consultas,2007-03-01,6,6
PORTACHUELO,consultas odontologicas,primeras consultas,2007-03-01,496,496
POSTRER VALLE,consultas odontologicas,primeras consultas,2007-03-01,55,55
POTOSI,consultas odontologicas,primeras consultas,2007-03-01,1550,1550
PRESTO,consultas odontologicas,primeras consultas,2007-03-01,57,57
