municipality,group,variable,month,Acciones preventivas,TOTAL
PASORAPA,consultas odontologicas,acciones preventivas,2007-02-01,219,219
PATACAMAYA,consultas odontologicas,acciones preventivas,2007-02-01,8,8
PAZÑA,consultas odontologicas,acciones preventivas,2007-02-01,105,105
PELECHUCO,consultas odontologicas,acciones preventivas,2007-02-01,145,145
POCOATA,consultas odontologicas,acciones preventivas,2007-02-01,28,28
POJO (CBBA),consultas odontologicas,acciones preventivas,2007-02-01,311,311
POOPO,consultas odontologicas,acciones preventivas,2007-02-01,12,12
PORCO,consultas odontologicas,acciones preventivas,2007-02-01,28,28
PORONGO,consultas odontologicas,acciones preventivas,2007-02-01,93,93
PORTACHUELO,consultas odontologicas,acciones preventivas,2007-02-01,281,281
PORVENIR,consultas odontologicas,acciones preventivas,2007-02-01,1,1
POTOSI,consultas odontologicas,acciones preventivas,2007-02-01,569,569
PRESTO,consultas odontologicas,acciones preventivas,2007-02-01,106,106
PUCARA,consultas odontologicas,acciones preventivas,2007-02-01,204,204
PUCARANI,consultas odontologicas,acciones preventivas,2007-02-01,156,156
PUERTO ACOSTA,consultas odontologicas,acciones preventivas,2007-02-01,23,23
PUERTO CARABUCO,consultas odontologicas,acciones preventivas,2007-02-01,3,3
PUERTO GONZALO MORENO,consultas odontologicas,acciones preventivas,2007-02-01,12,12
PUERTO PEREZ,consultas odontologicas,acciones preventivas,2007-02-01,71,71
PUERTO QUIJARRO,consultas odontologicas,acciones preventivas,2007-02-01,40,40
PUERTO RICO,consultas odontologicas,acciones preventivas,2007-02-01,9,9
PUERTO SILES,consultas odontologicas,acciones preventivas,2007-02-01,13,13
PUERTO SUAREZ,consultas odontologicas,acciones preventivas,2007-02-01,18,18
PUERTO VILLARROEL,consultas odontologicas,acciones preventivas,2007-02-01,81,81
PUNA,consultas odontologicas,acciones preventivas,2007-02-01,98,98
PUNATA,consultas odontologicas,acciones preventivas,2007-02-01,877,877
QUIABAYA,consultas odontologicas,acciones preventivas,2007-02-01,32,32
QUILLACOLLO,consultas odontologicas,acciones preventivas,2007-02-01,339,339
QUIME,consultas odontologicas,acciones preventivas,2007-02-01,280,280
QUIRUSILLAS,consultas odontologicas,acciones preventivas,2007-02-01,5,5
RAVELO,consultas odontologicas,acciones preventivas,2007-02-01,29,29
REYES,consultas odontologicas,acciones preventivas,2007-02-01,10,10
RIBERALTA,consultas odontologicas,acciones preventivas,2007-02-01,419,419
ROBORE,consultas odontologicas,acciones preventivas,2007-02-01,324,324
RURRENABAQUE,consultas odontologicas,acciones preventivas,2007-02-01,12,12
SABAYA,consultas odontologicas,acciones preventivas,2007-02-01,10,10
SACABA,consultas odontologicas,acciones preventivas,2007-02-01,303,303
SACABAMBA,consultas odontologicas,acciones preventivas,2007-02-01,11,11
SACACA,consultas odontologicas,acciones preventivas,2007-02-01,17,17
SAIPINA,consultas odontologicas,acciones preventivas,2007-02-01,18,18
SALINAS DE GARCI MENDOZA,consultas odontologicas,acciones preventivas,2007-02-01,38,38
SAMAIPATA,consultas odontologicas,acciones preventivas,2007-02-01,14,14
SAN AGUSTIN,consultas odontologicas,acciones preventivas,2007-02-01,2,2
SAN ANDRES,consultas odontologicas,acciones preventivas,2007-02-01,2,2
SAN ANDRES DE MACHACA,consultas odontologicas,acciones preventivas,2007-02-01,23,23
SAN BENITO,consultas odontologicas,acciones preventivas,2007-02-01,30,30
SAN BORJA,consultas odontologicas,acciones preventivas,2007-02-01,123,123
SAN BUENA VENTURA,consultas odontologicas,acciones preventivas,2007-02-01,7,7
SAN CARLOS,consultas odontologicas,acciones preventivas,2007-02-01,1225,1225
SAN IGNACIO,consultas odontologicas,acciones preventivas,2007-02-01,491,491
SAN IGNACIO DE VELASCO,consultas odontologicas,acciones preventivas,2007-02-01,459,459
SAN JOAQUIN,consultas odontologicas,acciones preventivas,2007-02-01,17,17
SAN JOSE DE CHIQUITOS,consultas odontologicas,acciones preventivas,2007-02-01,2,2
SAN JUAN DE YAPACANI,consultas odontologicas,acciones preventivas,2007-02-01,24,24
SAN JULIAN,consultas odontologicas,acciones preventivas,2007-02-01,6,6
SAN LORENZO(PND),consultas odontologicas,acciones preventivas,2007-02-01,35,35
SAN LORENZO(TJA),consultas odontologicas,acciones preventivas,2007-02-01,303,303
SAN LUCAS,consultas odontologicas,acciones preventivas,2007-02-01,191,191
SAN MATIAS,consultas odontologicas,acciones preventivas,2007-02-01,29,29
SAN MIGUEL DE VELASCO,consultas odontologicas,acciones preventivas,2007-02-01,267,267
SAN PEDRO DE BUENA VISTA,consultas odontologicas,acciones preventivas,2007-02-01,3,3
SAN PEDRO DE TIQUINA,consultas odontologicas,acciones preventivas,2007-02-01,31,31
SAN RAFAEL,consultas odontologicas,acciones preventivas,2007-02-01,507,507
SAN RAMON,consultas odontologicas,acciones preventivas,2007-02-01,6,6
SAN RAMON,consultas odontologicas,acciones preventivas,2007-02-01,127,127
SANTA ANA,consultas odontologicas,acciones preventivas,2007-02-01,54,54
SANTA CRUZ DE LA SIERRA,consultas odontologicas,acciones preventivas,2007-02-01,3579,3579
SANTA ROSA,consultas odontologicas,acciones preventivas,2007-02-01,11,11
SANTA ROSA DEL SARA,consultas odontologicas,acciones preventivas,2007-02-01,217,217
SANTIAGO DE CALLAPA,consultas odontologicas,acciones preventivas,2007-02-01,34,34
SANTIAGO DE HUARI,consultas odontologicas,acciones preventivas,2007-02-01,52,52
SANTIAGO DE MACHACA,consultas odontologicas,acciones preventivas,2007-02-01,78,78
SANTIVAÑES,consultas odontologicas,acciones preventivas,2007-02-01,2,2
SANTUARIO DE QUILLACAS,consultas odontologicas,acciones preventivas,2007-02-01,2,2
SAPAHAQUI,consultas odontologicas,acciones preventivas,2007-02-01,101,101
SENA,consultas odontologicas,acciones preventivas,2007-02-01,24,24
SICA SICA (VILLA AROMA),consultas odontologicas,acciones preventivas,2007-02-01,46,46
SICAYA,consultas odontologicas,acciones preventivas,2007-02-01,77,77
SIPE SIPE,consultas odontologicas,acciones preventivas,2007-02-01,85,85
SOPACHUY,consultas odontologicas,acciones preventivas,2007-02-01,148,148
SORACACHI,consultas odontologicas,acciones preventivas,2007-02-01,63,63
SORATA,consultas odontologicas,acciones preventivas,2007-02-01,43,43
SUCRE,consultas odontologicas,acciones preventivas,2007-02-01,2444,2444
TACACOMA,consultas odontologicas,acciones preventivas,2007-02-01,79,79
TACOPAYA,consultas odontologicas,acciones preventivas,2007-02-01,149,149
TAPACARI,consultas odontologicas,acciones preventivas,2007-02-01,14,14
TARABUCO,consultas odontologicas,acciones preventivas,2007-02-01,497,497
TARATA,consultas odontologicas,acciones preventivas,2007-02-01,51,51
TARIJA,consultas odontologicas,acciones preventivas,2007-02-01,428,428
TARVITA,consultas odontologicas,acciones preventivas,2007-02-01,23,23
TIAWANACU,consultas odontologicas,acciones preventivas,2007-02-01,2,2
TINGUIPAYA,consultas odontologicas,acciones preventivas,2007-02-01,37,37
TIPUANI,consultas odontologicas,acciones preventivas,2007-02-01,19,19
TIQUIPAYA,consultas odontologicas,acciones preventivas,2007-02-01,265,265
TIRAQUE (CBBA),consultas odontologicas,acciones preventivas,2007-02-01,265,265
TOCO,consultas odontologicas,acciones preventivas,2007-02-01,12,12
TOLATA,consultas odontologicas,acciones preventivas,2007-02-01,372,372
TOLEDO,consultas odontologicas,acciones preventivas,2007-02-01,4,4
TOMINA,consultas odontologicas,acciones preventivas,2007-02-01,100,100
TOTORA(CBBA),consultas odontologicas,acciones preventivas,2007-02-01,159,159
TOTORA(ORR),consultas odontologicas,acciones preventivas,2007-02-01,17,17
TRIGAL,consultas odontologicas,acciones preventivas,2007-02-01,1,1
TRINIDAD,consultas odontologicas,acciones preventivas,2007-02-01,1348,1348
TUPIZA,consultas odontologicas,acciones preventivas,2007-02-01,150,150
TURCO,consultas odontologicas,acciones preventivas,2007-02-01,6,6
UMALA,consultas odontologicas,acciones preventivas,2007-02-01,58,58
UNCIA,consultas odontologicas,acciones preventivas,2007-02-01,207,207
URIONDO (A. CONCEPCION),consultas odontologicas,acciones preventivas,2007-02-01,124,124
VACAS,consultas odontologicas,acciones preventivas,2007-02-01,32,32
VALLEGRANDE,consultas odontologicas,acciones preventivas,2007-02-01,477,477
VIACHA,consultas odontologicas,acciones preventivas,2007-02-01,707,707
VILLA MONTES,consultas odontologicas,acciones preventivas,2007-02-01,176,176
VILLA RIVERO,consultas odontologicas,acciones preventivas,2007-02-01,627,627
VILLA SERRANO,consultas odontologicas,acciones preventivas,2007-02-01,155,155
VILLA TUNARI,consultas odontologicas,acciones preventivas,2007-02-01,219,219
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,acciones preventivas,2007-02-01,70,70
VILLAZON,consultas odontologicas,acciones preventivas,2007-02-01,63,63
VINTO,consultas odontologicas,acciones preventivas,2007-02-01,40,40
VITICHI,consultas odontologicas,acciones preventivas,2007-02-01,1,1
WALDO BALLIVIAN,consultas odontologicas,acciones preventivas,2007-02-01,55,55
WARNES,consultas odontologicas,acciones preventivas,2007-02-01,340,340
YACO,consultas odontologicas,acciones preventivas,2007-02-01,3,3
YACUIBA,consultas odontologicas,acciones preventivas,2007-02-01,346,346
YAMPARAEZ,consultas odontologicas,acciones preventivas,2007-02-01,22,22
YANACACHI,consultas odontologicas,acciones preventivas,2007-02-01,5,5
YAPACANI,consultas odontologicas,acciones preventivas,2007-02-01,27,27
YOTALA,consultas odontologicas,acciones preventivas,2007-02-01,180,180
YUNCHARA,consultas odontologicas,acciones preventivas,2007-02-01,29,29
ZUDAÑEZ,consultas odontologicas,acciones preventivas,2007-02-01,116,116
ACACIO,consultas odontologicas,acciones preventivas,2007-03-01,12,12
ACHACACHI,consultas odontologicas,acciones preventivas,2007-03-01,861,861
ACHOCALLA,consultas odontologicas,acciones preventivas,2007-03-01,169,169
AIQUILE,consultas odontologicas,acciones preventivas,2007-03-01,1093,1093
ALCALA,consultas odontologicas,acciones preventivas,2007-03-01,292,292
ANCORAIMES,consultas odontologicas,acciones preventivas,2007-03-01,1242,1242
ANDAMARCA,consultas odontologicas,acciones preventivas,2007-03-01,87,87
ANTEQUERA,consultas odontologicas,acciones preventivas,2007-03-01,344,344
ANZALDO,consultas odontologicas,acciones preventivas,2007-03-01,667,667
APOLO,consultas odontologicas,acciones preventivas,2007-03-01,732,732
ARAMPAMPA,consultas odontologicas,acciones preventivas,2007-03-01,162,162
ARANI,consultas odontologicas,acciones preventivas,2007-03-01,669,669
ARBIETO,consultas odontologicas,acciones preventivas,2007-03-01,120,120
ARQUE,consultas odontologicas,acciones preventivas,2007-03-01,639,639
ASCENCION DE GUARAYOS,consultas odontologicas,acciones preventivas,2007-03-01,6,6
ATOCHA,consultas odontologicas,acciones preventivas,2007-03-01,1091,1091
AYATA,consultas odontologicas,acciones preventivas,2007-03-01,1,1
AYO AYO,consultas odontologicas,acciones preventivas,2007-03-01,206,206
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,acciones preventivas,2007-03-01,96,96
AZURDUY,consultas odontologicas,acciones preventivas,2007-03-01,433,433
BATALLAS,consultas odontologicas,acciones preventivas,2007-03-01,3,3
BELLA FLOR,consultas odontologicas,acciones preventivas,2007-03-01,130,130
BERMEJO,consultas odontologicas,acciones preventivas,2007-03-01,273,273
BOLIVAR,consultas odontologicas,acciones preventivas,2007-03-01,103,103
BOLPEBRA,consultas odontologicas,acciones preventivas,2007-03-01,38,38
BOYUIBE,consultas odontologicas,acciones preventivas,2007-03-01,33,33
BUENA VISTA,consultas odontologicas,acciones preventivas,2007-03-01,219,219
CABEZAS,consultas odontologicas,acciones preventivas,2007-03-01,182,182
CAIROMA,consultas odontologicas,acciones preventivas,2007-03-01,49,49
"CAIZA ""D""",consultas odontologicas,acciones preventivas,2007-03-01,46,46
CALACOTO,consultas odontologicas,acciones preventivas,2007-03-01,26,26
CALAMARCA,consultas odontologicas,acciones preventivas,2007-03-01,17,17
CAMARGO,consultas odontologicas,acciones preventivas,2007-03-01,312,312
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,acciones preventivas,2007-03-01,33,33
CAMIRI,consultas odontologicas,acciones preventivas,2007-03-01,1351,1351
CAPINOTA,consultas odontologicas,acciones preventivas,2007-03-01,66,66
CAQUIAVIRI,consultas odontologicas,acciones preventivas,2007-03-01,7,7
CARACOLLO,consultas odontologicas,acciones preventivas,2007-03-01,46,46
CARANAVI,consultas odontologicas,acciones preventivas,2007-03-01,363,363
CARAPARI,consultas odontologicas,acciones preventivas,2007-03-01,12,12
CARIPUYO,consultas odontologicas,acciones preventivas,2007-03-01,87,87
CHALLAPATA,consultas odontologicas,acciones preventivas,2007-03-01,398,398
CHAQUI,consultas odontologicas,acciones preventivas,2007-03-01,10,10
CHARAGUA,consultas odontologicas,acciones preventivas,2007-03-01,399,399
CHAYANTA,consultas odontologicas,acciones preventivas,2007-03-01,38,38
CHIMORE,consultas odontologicas,acciones preventivas,2007-03-01,198,198
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,acciones preventivas,2007-03-01,147,147
CHUMA,consultas odontologicas,acciones preventivas,2007-03-01,99,99
CLIZA,consultas odontologicas,acciones preventivas,2007-03-01,450,450
COBIJA,consultas odontologicas,acciones preventivas,2007-03-01,272,272
COCHABAMBA,consultas odontologicas,acciones preventivas,2007-03-01,40224,40224
COLCAPIRHUA,consultas odontologicas,acciones preventivas,2007-03-01,2029,2029
"COLCHA ""K""",consultas odontologicas,acciones preventivas,2007-03-01,4,4
COLOMI,consultas odontologicas,acciones preventivas,2007-03-01,2278,2278
COLPA BELGICA,consultas odontologicas,acciones preventivas,2007-03-01,235,235
COLQUECHACA,consultas odontologicas,acciones preventivas,2007-03-01,685,685
COLQUENCHA,consultas odontologicas,acciones preventivas,2007-03-01,30,30
COLQUIRI,consultas odontologicas,acciones preventivas,2007-03-01,215,215
COMANCHE,consultas odontologicas,acciones preventivas,2007-03-01,17,17
COMARAPA,consultas odontologicas,acciones preventivas,2007-03-01,237,237
CONCEPCION,consultas odontologicas,acciones preventivas,2007-03-01,37,37
COPACABANA,consultas odontologicas,acciones preventivas,2007-03-01,248,248
CORIPATA,consultas odontologicas,acciones preventivas,2007-03-01,13,13
CORO CORO,consultas odontologicas,acciones preventivas,2007-03-01,17,17
COROICO,consultas odontologicas,acciones preventivas,2007-03-01,29,29
CORQUE,consultas odontologicas,acciones preventivas,2007-03-01,36,36
COTAGAITA,consultas odontologicas,acciones preventivas,2007-03-01,488,488
COTOCA,consultas odontologicas,acciones preventivas,2007-03-01,635,635
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,acciones preventivas,2007-03-01,17,17
CUEVO,consultas odontologicas,acciones preventivas,2007-03-01,372,372
CULPINA,consultas odontologicas,acciones preventivas,2007-03-01,179,179
CURAHUARA DE CARANGAS,consultas odontologicas,acciones preventivas,2007-03-01,31,31
DESAGUADERO,consultas odontologicas,acciones preventivas,2007-03-01,1,1
EL ALTO,consultas odontologicas,acciones preventivas,2007-03-01,3852,3852
EL PUENTE(STC),consultas odontologicas,acciones preventivas,2007-03-01,1,1
EL PUENTE(TJA),consultas odontologicas,acciones preventivas,2007-03-01,380,380
EL TORNO,consultas odontologicas,acciones preventivas,2007-03-01,18,18
EL VILLAR,consultas odontologicas,acciones preventivas,2007-03-01,43,43
ENTRE RIOS,consultas odontologicas,acciones preventivas,2007-03-01,171,171
ENTRE RIOS,consultas odontologicas,acciones preventivas,2007-03-01,120,120
EUCALIPTUS,consultas odontologicas,acciones preventivas,2007-03-01,6,6
EXALTACION,consultas odontologicas,acciones preventivas,2007-03-01,1,1
FERNANDEZ ALONSO,consultas odontologicas,acciones preventivas,2007-03-01,2,2
FILADELFIA,consultas odontologicas,acciones preventivas,2007-03-01,81,81
GENERAL SAAVEDRA,consultas odontologicas,acciones preventivas,2007-03-01,66,66
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,acciones preventivas,2007-03-01,667,667
GUANAY,consultas odontologicas,acciones preventivas,2007-03-01,25,25
GUAQUI,consultas odontologicas,acciones preventivas,2007-03-01,20,20
GUAYARAMERIN,consultas odontologicas,acciones preventivas,2007-03-01,145,145
GUTIERREZ,consultas odontologicas,acciones preventivas,2007-03-01,50,50
HUACARETA,consultas odontologicas,acciones preventivas,2007-03-01,349,349
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,acciones preventivas,2007-03-01,13,13
HUACHACALLA,consultas odontologicas,acciones preventivas,2007-03-01,23,23
HUANUNI,consultas odontologicas,acciones preventivas,2007-03-01,259,259
HUARACAJE,consultas odontologicas,acciones preventivas,2007-03-01,15,15
HUAYLLAMARCA,consultas odontologicas,acciones preventivas,2007-03-01,34,34
ICHOCA,consultas odontologicas,acciones preventivas,2007-03-01,109,109
ICLA,consultas odontologicas,acciones preventivas,2007-03-01,296,296
INCAHUASI,consultas odontologicas,acciones preventivas,2007-03-01,229,229
INQUISIVI,consultas odontologicas,acciones preventivas,2007-03-01,197,197
IRUPANA (VILLA DE LANZA),consultas odontologicas,acciones preventivas,2007-03-01,93,93
IXIAMAS,consultas odontologicas,acciones preventivas,2007-03-01,34,34
JESUS DE MACHACA,consultas odontologicas,acciones preventivas,2007-03-01,706,706
LA ASUNTA,consultas odontologicas,acciones preventivas,2007-03-01,49,49
LA GUARDIA,consultas odontologicas,acciones preventivas,2007-03-01,762,762
LA PAZ,consultas odontologicas,acciones preventivas,2007-03-01,7228,7228
