,group,variable,month,ANTIPOLIOMIELÍTICA 4TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 4TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 4TA. DOSIS FUERA,ANTIPOLIOMIELÍTICA 4TA. DOSIS FUERA,TOTALES
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,0,0,0,2
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,1,1,0,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,4,3,3,0,10
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,1,1,2,6
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,4,4,8
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,1,1,0,5
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,2,1,0,3
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,2,0,2
CATACORA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,2,7,9,18
CHAQUI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,0,1,0,2
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,5,0,1,8
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,1,0,0,2
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,0,3,2,7
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,1,0,0,3
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,1,0,1
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,1,0,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,1,1,0,5
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,1,13,9,24
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,0,2,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,53,65,15,9,142
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,4,0,3,10
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,3,1,4
COLOMI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,4,1,0,5
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,0,1,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,1,0,1,3
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,1,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,1,2,2,5
COMARAPA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,2,0,0,5
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,0,2,3,6
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,0,1,1,4
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,2,0,1,6
CORO CORO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,1,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,5,0,0,0,5
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,3,0,1,7
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,10,6,0,0,16
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,0,0,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,0,4,2,7
CULPINA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,1,1,0,3
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,2,1,3
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,57,59,36,30,182
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,1,0,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,6,3,1,0,10
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,4,4,0,1,9
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,1,0,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,1,0,0,3
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,0,0,0,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,1,3,1,8
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,6,3,4,1,14
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,1,0,1,5
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,2,5,2,9
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,2,0,0,2
ICLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,0,1,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,1,0,0,3
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,1,0,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,0,0,1,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,7,2,0,0,9
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,10,8,2,3,23
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,60,72,19,18,169
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,0,0,0,2
LAJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,0,1,1,3
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,4,1,3,8,16
LLICA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,0,1,1
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,2,1,0,3
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,1,0,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,1,6,7
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,1,0,1,2
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,1,0,0,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,0,0,1,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,1,1,0,5
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,2,2,2,6
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,3,0,0,5
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,7,8,13,8,36
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,3,2,5
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,23,28,83,78,212
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,5,4,27,22,58
PALCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,0,0,0,3
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,4,1,0,8
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,0,0,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,2,0,1,5
PAZÑA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,1,0,0,2
POCOATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,2,3,3,8
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,1,1,1,4
PORCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,1,0,0,3
PORONGO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,2,0,0,4
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,2,0,0,4
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,13,11,3,0,27
PRESTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,1,1,0,2
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,4,1,5
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,0,0,0,3
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,8,11,10,10,39
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,0,2,2
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,1,0,0,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,4,4,4,16,28
PUNATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,2,3,1,7
QUIABAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,0,0,1,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,5,3,13,11,32
QUIME,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,0,1,1
RAVELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,1,0,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,2,0,0,5
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,4,5,1,4,14
ROBORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,0,0,0,3
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,1,1,1,4
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,12,13,7,9,41
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,1,0,1
SAIPINA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,1,0,0,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,0,0,0,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,1,0,0,3
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,1,0,1,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,11,10,12,13,46
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,2,1,1,4
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,3,0,1,6
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,4,2,0,0,6
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,6,4,5,1,16
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,3,1,2,6
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,0,0,0,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,5,3,6,4,18
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,0,2,0,5
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,5,2,2,3,12
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,4,0,0,6
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,2,0,1,4
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,4,5,1,3,13
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,1,0,0,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,0,1,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,1,0,1,5
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,1,0,0,4
SAN PEDRO DE MACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,1,0,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,1,2,2,6
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,0,0,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,2,0,0,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,209,200,46,37,492
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,2,0,0,4
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,2,0,0,2
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,0,3,0,4
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,1,8,4,15
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,7,6,3,17
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,1,1,0,4
SICAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,1,0,0,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,4,8,4,17
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,1,1,2
SORACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,1,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,1,1,3,6
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,40,27,8,6,81
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,3,0,0,5
TARABUCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,1,0,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,1,1,1,3
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,14,15,2,4,35
TARVITA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,1,1,0,3
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,0,0,0,1
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,0,0,0,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,2,5,0,7
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,1,0,0,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,12,8,2,5,27
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,1,0,0,1
TOLEDO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,1,0,0,1
TORO TORO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,2,0,1,4
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,0,0,1,3
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,7,13,5,7,32
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,3,6,2,0,11
TURCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,1,0,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,2,4,4,2,12
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,1,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,4,1,1,7
VACAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,1,0,1
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,5,6,4,5,20
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,10,3,1,0,14
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,3,0,3
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,9,17,5,6,37
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,3,0,0,4
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,7,4,0,0,11
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,7,1,3,6,17
WALDO BALLIVIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,2,0,0,3
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,18,24,7,2,51
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,10,5,2,1,18
YANACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,0,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,7,2,5,5,19
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,2,1,0,4
YOTALA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,1,0,0,1,2
YUNCHARA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-02-01,0,0,1,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,1,2,2,0,5
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,3,3,0,0,6
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,1,0,0,0,1
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,0,1,0,3,4
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,1,0,0,0,1
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,0,0,2,0,2
ANZALDO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,2,0,0,1,3
APOLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,2,0,1,1,4
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,2,4,1,0,7
ARQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,0,1,1,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,3,3,0,0,6
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,0,1,0,0,1
AYATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,1,1,0,2,4
AZURDUY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,0,1,1,1,3
BAURES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,0,1,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,7,6,4,6,23
BETANZOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,1,1,2,2,6
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,0,0,1,2,3
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,1,3,4,0,8
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,3,5,4,4,16
CAIROMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,1,1,0,1,3
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,0,0,1,0,1
CAJUATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,5,2,0,0,7
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,1,0,0,0,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,2,0,1,0,3
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,4,7,0,0,11
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-03-01,1,0,2,0,3
