,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-03-01,1,0,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-03-01,5,0,0,0,5,0,5
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-03-01,0,0,1,0,1,0,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-03-01,1,1,0,1,1,2,3
VITICHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-03-01,1,0,0,0,1,0,1
ACACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,1,0,2,0,3,3
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,13,11,10,10,23,21,44
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,22,20,2,1,24,21,45
AIQUILE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,5,2,2,0,7,2,9
ALALAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,1,0,0,0,1,1
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,4,3,2,3,6,6,12
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,17,16,7,3,24,19,43
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,0,8,5,8,5,13
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,1,2,2,2,3,5
ANZALDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,4,1,0,0,4,1,5
ARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,2,0,0,2,2,4
ARBIETO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,4,5,14,11,18,16,34
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,17,10,6,1,23,11,34
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,1,0,0,0,1,1
AYO AYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,15,13,0,2,15,15,30
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,3,0,0,1,3,4
BATALLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,10,5,0,1,10,6,16
BAURES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,10,4,7,6,17,23
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,0,1,2,1,2,3
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,1,1,3,2,4,6
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,1,6,5,7,6,13
BERMEJO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,43,30,4,3,47,33,80
BETANZOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,6,5,16,26,22,31,53
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,0,4,5,4,5,9
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,5,6,12,16,17,22,39
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,11,10,4,6,15,16,31
CABEZAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,25,17,30,35,55,52,107
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,3,1,9,12,12,13,25
CAJUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,1,0,2,1,3,4
CALACOTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,1,2,0,3,1,4
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,18,12,0,1,18,13,31
CAMARGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,7,1,3,3,10,13
CAMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,10,6,12,4,22,10,32
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,5,7,9,4,14,11,25
CARANAVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,16,17,7,4,23,21,44
CARAPARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,7,3,5,6,12,9,21
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,2,5,1,7,3,10
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,0,2,0,3,0,3
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,21,12,2,8,23,20,43
CHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,5,7,0,0,5,7,12
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,0,0,1,2,1,3
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,2,1,1,3,3,6
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,0,15,9,15,9,24
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,5,2,19,19,24,21,45
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,1,4,2,6,3,9
CLIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,10,18,10,4,20,22,42
COBIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,73,75,68,74,141,149,290
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,281,236,10,4,291,240,531
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,0,10,5,11,5,16
COLLANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,8,4,1,2,9,6,15
COLOMI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,12,5,0,1,12,6,18
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,4,4,1,6,5,11
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,10,9,9,4,19,13,32
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,18,14,1,0,19,14,33
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,9,6,22,16,31,22,53
COMANCHE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,4,0,0,0,4,4
COMARAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,43,44,15,19,58,63,121
COMBAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,2,4,2,5,4,9
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,61,38,10,8,71,46,117
COPACABANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,1,3,0,5,1,6
CORIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,18,15,5,6,23,21,44
CORO CORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,4,5,6,7,10,12,22
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,8,5,8,2,16,7,23
CORQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,0,2,0,3,0,3
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,9,10,16,13,25,23,48
COTOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,36,36,27,36,63,72,135
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,31,25,39,49,70,74,144
CUEVO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,10,10,10,11,20,31
CULPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,8,6,3,1,11,7,18
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,0,4,3,5,3,8
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,3,0,0,0,3,0,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,295,295,100,144,395,439,834
EL CHORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,1,0,1,2,2,4
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,10,9,19,16,29,25,54
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,7,10,7,3,14,13,27
EL TORNO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,39,46,16,10,55,56,111
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,14,16,10,4,24,20,44
ESCOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,7,2,0,1,7,3,10
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,2,6,9,6,11,17
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,7,15,0,0,7,15,22
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,8,12,12,14,20,34
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,24,24,3,5,27,29,56
GUANAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,4,0,1,4,5,4,9
GUAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,3,3,8,4,11,15
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,15,8,0,1,15,9,24
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,1,0,0,1,1,2
HUACARETA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,3,3,0,0,3,3,6
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,2,0,2,1,4,5
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,3,4,0,2,3,6,9
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,0,17,9,17,9,26
HUARINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,3,0,2,1,5,6
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,3,2,0,2,3,4,7
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,3,6,0,8,3,11
HUMANATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,3,4,1,6,4,10
ICHOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,2,2,1,3,3,6
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,10,7,4,3,14,10,24
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,3,3,0,0,3,3,6
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,4,2,18,16,22,18,40
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,0,6,2,6,2,8
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,6,5,0,0,6,5,11
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,43,38,28,25,71,63,134
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,51,32,4,6,55,38,93
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,177,170,2,0,179,170,349
LA RIVERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,1,0,0,1,1,2
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,4,3,14,17,18,20,38
LAJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,31,35,3,1,34,36,70
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,0,2,0,2,0,2
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,6,5,3,4,9,9,18
LLICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,0,2,2,4,2,6
LORETO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,1,29,33,30,34,64
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,3,0,1,1,4,1,5
MACHARETI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,4,8,10,7,14,15,29
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,9,4,36,31,45,35,80
MAIRANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,11,8,10,11,21,19,40
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,5,2,1,0,6,2,8
MECAPACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,8,4,3,3,11,7,18
MINEROS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,22,23,14,12,36,35,71
MIZQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,40,46,18,12,58,58,116
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,16,14,15,6,31,20,51
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,10,14,0,2,10,16,26
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,89,93,13,14,102,107,209
MORO MORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,7,0,3,1,10,1,11
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,1,7,8,9,9,18
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,4,4,0,0,4,4,8
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,1,4,6,5,7,12
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,209,186,33,32,242,218,460
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,8,1,3,1,11,12
PALCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,17,12,5,12,22,24,46
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,8,5,2,1,10,6,16
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,2,1,1,3,3,6
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,20,16,19,25,39,41,80
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,4,3,4,4,8,7,15
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,3,9,30,21,33,30,63
PAZÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,0,1,0,3,0,3
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,11,5,28,15,39,20,59
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,0,0,1,0,1,1
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,5,3,4,0,9,3,12
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,3,3,17,25,20,28,48
PORONGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,12,6,19,17,31,23,54
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,22,24,9,9,31,33,64
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,4,9,5,5,9,14,23
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,3,0,1,1,4,5
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,296,286,90,82,386,368,754
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,17,19,13,11,30,30,60
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,5,7,3,3,8,10,18
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,8,6,11,11,19,17,36
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,2,1,2,1,4,5
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,1,14,13,15,14,29
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,1,8,3,9,4,13
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,0,5,1,5,1,6
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,6,4,12,10,18,14,32
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,0,2,3,4,3,7
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,46,27,11,20,57,47,104
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,0,1,1,1,1,2
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,3,3,1,1,4,4,8
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,8,4,0,1,8,5,13
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,0,4,3,6,3,9
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,5,4,0,0,5,4,9
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,27,22,9,2,36,24,60
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,14,14,5,10,19,24,43
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,9,12,20,30,29,42,71
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,3,4,1,0,4,4,8
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,45,46,20,13,65,59,124
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,1,2,1,4,2,6
SACACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,2,0,0,0,2,0,2
SAIPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,10,6,18,12,28,18,46
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,4,5,2,0,6,5,11
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,14,7,4,6,18,13,31
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,6,3,40,37,46,40,86
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,3,1,0,0,3,1,4
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,7,12,4,5,11,17,28
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,34,34,13,11,47,45,92
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,0,2,0,3,0,3
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,24,21,0,0,24,21,45
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,11,15,18,17,29,32,61
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,6,13,0,0,6,13,19
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,1,0,9,9,10,9,19
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,8,10,0,0,8,10,18
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,0,13,5,13,5,18
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,0,0,13,9,13,9,22
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,5,4,11,8,16,12,28
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,34,31,74,85,108,116,224
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,7,9,13,16,20,25,45
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,29,25,29,29,58,54,112
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-04-01,10,8,1,1,11,9,20
