,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,10,6,0,1,10,7,17
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,6,0,1,1,7,1,8
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,1,2,0,0,1,2,3
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,3,7,4,1,7,8,15
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,11,4,15,9,26,13,39
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,0,0,1,1,1,1,2
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,5,5,0,2,5,7,12
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,1,0,0,0,1,0,1
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,3,4,1,0,4,4,8
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,2,1,1,2,3,3,6
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,0,1,0,0,0,1,1
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,0,2,3,1,3,3,6
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,34,30,0,0,34,30,64
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,23,20,4,2,27,22,49
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,0,1,0,0,0,1,1
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,1,2,2,2,3,4,7
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,13,11,6,7,19,18,37
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,7,5,4,6,11,11,22
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,7,9,0,0,7,9,16
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,3,2,0,0,3,2,5
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,3,4,0,0,3,4,7
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,12,15,1,0,13,15,28
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,32,26,7,5,39,31,70
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,0,0,2,1,2,1,3
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,2,0,0,0,2,0,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,26,30,9,4,35,34,69
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,0,1,0,3,0,4,4
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,1,2,0,0,1,2,3
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,2,2,0,0,2,2,4
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,14,16,1,3,15,19,34
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,5,1,0,1,5,2,7
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,21,22,0,1,21,23,44
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,24,21,4,9,28,30,58
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,1,2,0,0,1,2,3
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,72,69,3,5,75,74,149
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,56,57,13,8,69,65,134
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,1,2,0,0,1,2,3
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,0,2,0,0,0,2,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,0,2,0,0,0,2,2
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,2,0,0,0,2,0,2
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,0,0,2,1,2,1,3
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-01-01,1,1,1,1,2,2,4
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,2,0,0,0,2,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,13,10,0,2,13,12,25
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,5,3,1,0,6,3,9
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,1,4,4,5,5,10
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,1,0,0,0,1,1
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,3,4,1,5,4,9
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,5,1,0,3,5,8
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,5,2,0,3,5,8
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,3,0,0,1,3,4
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,0,0,1,0,1,1
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,2,2,5,4,7,11
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,0,5,3,6,3,9
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,7,4,1,2,8,6,14
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,2,1,1,3,3,6
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,4,1,0,3,4,7
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,34,26,0,0,34,26,60
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,4,6,10,8,14,22
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,4,1,0,2,4,6
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,4,6,1,2,5,8,13
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,4,5,0,0,4,5,9
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,0,2,1,2,1,3
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,9,5,0,0,9,5,14
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,6,5,1,1,7,6,13
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,0,1,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,4,1,1,1,5,2,7
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,18,18,4,2,22,20,42
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,5,4,5,3,10,7,17
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,3,2,0,3,3,5,8
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,10,2,2,1,12,3,15
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,6,7,3,1,9,8,17
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,4,1,0,0,4,1,5
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,4,0,0,1,4,5
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,3,5,0,0,3,5,8
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,3,2,2,3,5,5,10
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,6,4,1,0,7,4,11
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,14,20,0,0,14,20,34
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,3,2,4,1,7,3,10
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,2,0,0,1,2,3
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,5,9,0,1,5,10,15
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,23,22,0,0,23,22,45
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,10,11,4,4,14,15,29
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,5,4,0,0,5,4,9
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,1,0,0,2,1,3
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,0,1,0,1,0,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,1,1,1,1,2,3
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,5,8,1,2,6,10,16
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,5,1,1,3,6,9
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,1,10,11,12,12,24
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,1,0,0,0,1,1
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,0,2,1,3,1,4
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,11,3,1,0,12,3,15
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,4,2,0,3,4,5,9
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,4,1,0,0,4,1,5
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,3,0,1,2,4,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,3,1,0,0,3,1,4
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,16,18,0,2,16,20,36
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,36,55,11,5,47,60,107
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,2,1,2,2,4,6
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,259,227,2,1,261,228,489
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,2,1,2,2,4,6
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,2,0,0,0,2,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,6,5,2,1,8,6,14
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,4,4,0,0,4,4,8
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,19,14,6,0,25,14,39
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,3,4,0,0,3,4,7
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,6,9,1,1,7,10,17
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,7,7,2,1,9,8,17
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,0,1,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,10,13,5,3,15,16,31
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,4,5,0,1,4,6,10
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,4,2,0,0,4,2,6
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,0,1,1,2,1,3
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,7,5,1,1,8,6,14
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,0,1,0,1,0,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,6,10,0,2,6,12,18
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,43,49,3,1,46,50,96
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,13,10,1,3,14,13,27
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,0,1,0,1,0,1
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,1,1,0,3,1,4
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,7,16,1,3,8,19,27
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,0,0,0,1,0,1
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,0,1,2,1,2,3
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,4,1,0,1,4,5
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,312,266,89,59,401,325,726
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,0,0,0,2,0,2
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,3,3,0,0,3,3,6
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,7,7,2,3,9,10,19
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,48,36,3,5,51,41,92
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,9,5,3,5,12,10,22
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,1,1,0,2,1,3
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,2,1,0,1,2,3
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,5,0,0,2,5,7
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,1,1,1,1,2,3
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,10,10,2,3,12,13,25
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,0,2,0,2,0,2
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,15,12,0,0,15,12,27
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,0,2,1,4,1,5
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,1,0,0,1,1,2
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,16,21,2,1,18,22,40
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,0,0,2,0,2,2
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,0,1,1,1,1,2
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,1,2,2,2,3,5
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,7,2,1,2,8,4,12
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,4,1,0,0,4,1,5
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,1,0,1,1,2,3
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,0,0,0,1,0,1
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,3,0,0,0,3,0,3
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,1,0,0,0,1,1
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,6,8,3,0,9,8,17
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,3,3,1,0,4,3,7
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,0,0,2,0,2,2
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,2,0,0,0,2,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,3,0,0,0,3,0,3
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,4,4,0,0,4,4,8
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,5,0,0,2,5,7
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,14,15,1,2,15,17,32
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,50,48,26,18,76,66,142
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,281,252,1,2,282,254,536
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,2,1,4,1,6,7
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,11,9,1,0,12,9,21
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,3,6,2,0,5,6,11
LORETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,0,2,0,2,0,2
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,1,0,0,2,1,3
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,1,0,0,2,1,3
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,4,1,1,2,5,7
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,21,12,5,9,26,21,47
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,3,0,0,1,3,4
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,7,7,0,0,7,7,14
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,7,2,0,1,7,3,10
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,13,12,0,4,13,16,29
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,3,1,2,2,5,3,8
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,5,1,2,1,7,8
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,5,1,1,2,6,8
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,19,21,4,2,23,23,46
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,88,83,12,9,100,92,192
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,3,0,0,0,3,0,3
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,2,0,0,1,2,3
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,3,2,0,3,3,5,8
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,3,1,1,0,4,1,5
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,8,7,1,1,9,8,17
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,0,2,1,2,1,3
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,142,142,3,3,145,145,290
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,7,4,0,0,7,4,11
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,11,6,1,4,12,10,22
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,11,11,6,13,17,24,41
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,4,3,1,0,5,3,8
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,16,18,2,2,18,20,38
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,1,0,0,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,5,4,0,0,5,4,9
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,5,3,2,2,7,5,12
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,3,0,0,0,3,3
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,11,23,2,3,13,26,39
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,2,0,0,0,2,2
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,0,0,0,2,0,2
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,4,1,2,8,6,9,15
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,4,4,0,4,4,8,12
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,1,1,0,3,1,4
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,1,1,0,3,1,4
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,1,2,0,4,1,5
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,2,0,3,1,5,6
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,20,10,1,0,21,10,31
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,7,4,7,1,14,5,19
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,115,94,27,16,142,110,252
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,3,2,3,4,6,10
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,15,8,1,3,16,11,27
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,2,2,1,3,3,6
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,3,0,1,0,4,4
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,3,2,3,3,6,9
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,2,0,0,1,2,3
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,1,0,0,1,1,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,8,9,10,1,18,10,28
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,30,31,4,4,34,35,69
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,0,1,2,1,2,3
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,17,24,16,12,33,36,69
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,0,1,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,22,12,17,9,39,21,60
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,3,9,3,1,6,10,16
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,1,2,0,0,1,2,3
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,5,9,0,0,5,9,14
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,2,6,12,3,14,9,23
REYES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,5,4,0,0,5,4,9
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,26,26,2,0,28,26,54
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-02-01,8,12,1,1,9,13,22
