,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,2,2,1,0,3,2,5
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,16,26,6,3,22,29,51
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,16,15,3,3,19,18,37
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,57,74,9,10,66,84,150
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,1,0,10,10,11,10,21
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,7,8,0,0,7,8,15
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,18,11,15,17,33,28,61
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,3,3,2,2,5,5,10
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,35,34,13,6,48,40,88
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,8,4,8,11,16,15,31
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,17,18,2,3,19,21,40
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,4,6,6,8,10,14,24
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,8,9,2,5,10,14,24
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,10,9,2,6,12,15,27
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,1,0,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,2,4,6,4,8,8,16
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,16,12,10,14,26,26,52
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,1,4,3,1,4,5,9
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,5,3,0,0,5,3,8
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,0,0,1,0,1,0,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,0,3,4,2,4,5,9
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,1,1,6,4,7,5,12
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,4,3,1,1,5,4,9
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,11,17,1,3,12,20,32
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,1470,1397,11,23,1481,1420,2901
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,2,0,0,0,2,0,2
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,10,11,3,3,13,14,27
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,3,1,0,3,3,4,7
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,0,3,1,0,1,3,4
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,1,2,2,1,3,3,6
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,0,1,2,0,2,1,3
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,3,4,0,0,3,4,7
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,0,3,3,4,3,7,10
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,4,3,1,3,5,6,11
SENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,1,4,0,0,1,4,5
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,30,29,4,0,34,29,63
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,4,8,6,1,10,9,19
SICAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,0,0,1,8,1,8,9
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,49,46,0,0,49,46,95
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,6,10,0,1,6,11,17
SORATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,6,7,2,2,8,9,17
SUCRE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,217,225,4,5,221,230,451
TACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,0,0,0,1,0,1,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,2,3,2,2,4,5,9
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,1,2,1,1,2,3,5
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,4,1,3,5,7,6,13
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,13,13,15,19,28,32,60
TARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,1,1,3,0,4,1,5
TARACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,5,0,0,0,5,0,5
TARATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,10,13,2,2,12,15,27
TARIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,189,223,14,14,203,237,440
TARVITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,4,0,7,8,11,8,19
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,6,4,3,4,9,8,17
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,10,5,1,1,11,6,17
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,2,1,6,7,8,8,16
TIPUANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,3,3,3,2,6,5,11
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,45,55,29,28,74,83,157
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,7,5,10,4,17,9,26
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,0,0,0,2,0,2,2
TOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,3,4,4,1,7,5,12
TOLATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,4,2,0,0,4,2,6
TOLEDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,0,3,0,0,0,3,3
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,0,1,3,3,3,4,7
TOMINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,6,1,1,5,7,6,13
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,0,2,8,4,8,6,14
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,6,6,10,4,16,10,26
TRIGAL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,1,1,0,0,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,120,89,4,9,124,98,222
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,29,30,1,3,30,33,63
TURCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,0,2,0,0,0,2,2
UMALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,6,3,1,1,7,4,11
UNCIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,14,13,7,6,21,19,40
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,13,17,7,8,20,25,45
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,6,5,0,0,6,5,11
UYUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,26,20,1,2,27,22,49
VACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,2,0,7,7,9,7,16
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,9,10,1,2,10,12,22
VIACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,70,60,4,5,74,65,139
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,1,0,4,9,5,9,14
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,3,3,3,4,6,7,13
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,43,45,4,5,47,50,97
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,0,0,2,2,2,2,4
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,4,4,1,3,5,7,12
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,0,5,1,2,1,7,8
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,59,46,16,21,75,67,142
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,5,0,0,1,5,1,6
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,33,26,5,2,38,28,66
VINTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,51,41,19,21,70,62,132
VITICHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,2,1,0,4,2,5,7
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,2,0,2,0,4,0,4
WARNES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,136,114,3,7,139,121,260
YACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,2,3,3,4,5,7,12
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,76,66,27,27,103,93,196
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,6,2,1,0,7,2,9
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,2,2,0,0,2,2,4
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,34,31,28,14,62,45,107
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,2,3,0,1,2,4,6
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,3,0,2,0,5,0,5
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-01-01,2,1,3,1,5,2,7
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,3,0,1,0,4,0,4
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,23,15,6,10,29,25,54
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,16,11,2,2,18,13,31
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,8,4,17,15,25,19,44
ALALAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,1,1,2,2,3,3,6
ALCALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,0,1,0,0,0,1,1
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,9,11,0,0,9,11,20
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,8,6,4,0,12,6,18
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,0,1,1,0,1,1,2
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,2,1,0,0,2,1,3
ANZALDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,3,4,5,3,8,7,15
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,1,11,8,6,9,17,26
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,3,2,2,2,5,4,9
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,13,8,2,2,15,10,25
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,11,10,4,5,15,15,30
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,0,0,0,2,0,2,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,28,31,0,0,28,31,59
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,2,1,1,0,3,1,4
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,4,3,0,0,4,3,7
AYATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,0,2,1,1,1,3,4
AYO AYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,2,3,2,0,4,3,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,8,9,24,25,32,34,66
AZURDUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,6,7,5,2,11,9,20
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,10,9,0,1,10,10,20
BAURES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,0,2,0,0,0,2,2
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,1,1,0,0,1,1,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,0,0,1,2,1,2,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,0,0,0,3,0,3,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,35,28,2,2,37,30,67
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,16,15,5,8,21,23,44
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,2,3,0,4,2,7,9
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,0,0,1,4,1,4,5
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,3,3,1,2,4,5,9
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,7,9,12,8,19,17,36
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,10,13,9,9,19,22,41
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,4,3,0,2,4,5,9
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,6,1,0,5,6,6,12
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,14,8,1,0,15,8,23
CALACOTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,0,0,0,3,0,3,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,6,6,3,0,9,6,15
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,9,3,1,3,10,6,16
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,0,0,0,1,0,1,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,28,21,7,3,35,24,59
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,11,7,5,4,16,11,27
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,8,4,2,0,10,4,14
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,6,7,5,6,11,13,24
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,34,35,1,1,35,36,71
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,5,6,6,16,11,22,33
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,7,0,0,0,7,0,7
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,1,0,6,6,7,6,13
CATACORA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,14,13,13,9,27,22,49
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,4,1,0,1,4,2,6
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,21,19,50,44,71,63,134
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,1,1,3,0,4,1,5
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,4,3,2,5,6,8,14
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,22,15,2,4,24,19,43
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,1,1,1,0,2,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,23,25,3,3,26,28,54
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,1,4,0,1,1,5,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,2,1,1,2,3,3,6
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,5,3,9,2,14,5,19
CLIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,17,12,3,3,20,15,35
COBIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,54,55,13,16,67,71,138
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,2,6,10,10,12,16,28
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,562,526,5,6,567,532,1099
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,27,21,3,2,30,23,53
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,9,14,2,1,11,15,26
COLLANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,1,1,1,0,2,1,3
COLOMI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,24,15,12,16,36,31,67
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,5,3,2,5,7,8,15
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,17,12,18,16,35,28,63
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,7,8,1,3,8,11,19
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,4,4,11,10,15,14,29
COMANCHE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,3,1,0,0,3,1,4
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,11,17,0,1,11,18,29
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,0,1,2,1,2,2,4
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,30,23,6,5,36,28,64
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,4,2,7,4,11,6,17
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,25,23,0,0,25,23,48
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,4,2,4,5,8,7,15
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,10,13,4,3,14,16,30
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,3,3,1,0,4,3,7
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,12,9,4,6,16,15,31
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,67,74,8,10,75,84,159
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,19,11,13,12,32,23,55
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,0,2,1,1,1,3,4
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,1,1,1,2,2,3,5
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,10,7,1,4,11,11,22
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,0,2,0,0,0,2,2
CURVA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,0,1,2,1,2,2,4
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,4,4,0,0,4,4,8
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,565,521,211,176,776,697,1473
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,1,3,0,2,1,5,6
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,28,14,1,1,29,15,44
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,1,5,7,5,8,10,18
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,31,40,7,6,38,46,84
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,5,5,1,0,6,5,11
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,15,11,11,6,26,17,43
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,54,48,0,1,54,49,103
ESCARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,2,3,0,0,2,3,5
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,3,5,2,0,5,5,10
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,0,1,6,2,6,3,9
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,2,1,1,1,3,2,5
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,1,3,3,2,4,5,9
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,2,4,10,5,12,9,21
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,4,0,10,7,14,7,21
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,12,9,5,6,17,15,32
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,3,3,2,3,5,6,11
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,3,2,5,7,8,9,17
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,2,3,0,2,2,5,7
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,34,34,10,11,44,45,89
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,12,7,7,5,19,12,31
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,3,3,2,1,5,4,9
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-02-01,0,0,4,0,4,0,4
