,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,14,10,0,0,14,10,24
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,7,8,0,0,7,8,15
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,18,11,15,17,33,28,61
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,3,3,3,2,6,5,11
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,35,34,13,6,48,40,88
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,8,4,8,11,16,15,31
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,16,25,1,2,17,27,44
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,20,13,7,11,27,24,51
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,15,12,2,6,17,18,35
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,10,9,2,6,12,15,27
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,4,1,0,0,4,1,5
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,2,4,6,4,8,8,16
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,16,12,11,14,27,26,53
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,1,4,3,1,4,5,9
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,5,1,0,0,5,1,6
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,0,0,1,0,1,0,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,0,3,4,2,4,5,9
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,1,1,6,4,7,5,12
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,4,3,1,1,5,4,9
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,11,17,1,3,12,20,32
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,1464,1391,9,21,1473,1412,2885
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,1,1,0,0,1,1,2
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,10,11,3,3,13,14,27
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,3,1,0,3,3,4,7
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,1,4,1,0,2,4,6
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,1,2,2,1,3,3,6
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,0,1,2,0,2,1,3
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,3,4,0,0,3,4,7
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,0,3,3,4,3,7,10
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,4,3,1,3,5,6,11
SENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,1,4,0,0,1,4,5
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,30,29,4,0,34,29,63
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,5,8,7,2,12,10,22
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,0,0,1,8,1,8,9
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,49,46,0,0,49,46,95
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,3,3,0,1,3,4,7
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,6,10,0,1,6,11,17
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,7,7,3,2,10,9,19
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,222,228,4,5,226,233,459
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,0,0,0,2,0,2,2
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,3,3,2,2,5,5,10
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,1,2,1,1,2,3,5
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,4,1,3,5,7,6,13
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,13,13,11,14,24,27,51
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,1,1,3,0,4,1,5
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,5,0,0,0,5,0,5
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,10,13,2,2,12,15,27
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,193,220,16,14,209,234,443
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,6,0,6,8,12,8,20
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,6,4,3,4,9,8,17
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,10,5,1,1,11,6,17
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,3,3,9,7,12,10,22
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,4,3,3,1,7,4,11
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,47,55,29,28,76,83,159
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,7,5,10,4,17,9,26
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,0,0,0,2,0,2,2
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,3,5,4,1,7,6,13
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,3,2,0,0,3,2,5
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,0,3,0,0,0,3,3
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,1,5,5,4,6,9,15
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,6,3,1,4,7,7,14
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,0,2,8,4,8,6,14
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,7,6,10,4,17,10,27
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,3,1,0,1,3,2,5
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,1,1,0,0,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,120,90,4,9,124,99,223
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,36,38,2,4,38,42,80
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,0,2,0,0,0,2,2
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,6,3,1,1,7,4,11
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,16,14,7,5,23,19,42
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,8,14,6,7,14,21,35
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,6,5,0,0,6,5,11
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,25,24,2,2,27,26,53
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,2,0,7,7,9,7,16
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,9,10,1,2,10,12,22
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,70,60,4,5,74,65,139
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,1,0,4,9,5,9,14
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,3,5,2,3,5,8,13
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,40,43,3,2,43,45,88
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,0,0,2,2,2,2,4
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,4,4,1,3,5,7,12
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,0,6,1,2,1,8,9
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,59,46,16,21,75,67,142
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,7,1,0,1,7,2,9
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,31,26,4,3,35,29,64
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,51,41,20,21,71,62,133
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,2,1,0,4,2,5,7
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,2,0,2,0,4,0,4
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,149,132,3,7,152,139,291
YACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,2,3,3,4,5,7,12
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,78,64,24,27,102,91,193
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,6,2,1,0,7,2,9
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,2,2,0,0,2,2,4
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,35,31,28,14,63,45,108
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,4,4,0,1,4,5,9
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,3,0,2,0,5,0,5
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,0,0,2,1,2,1,3
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-01-01,2,1,3,1,5,2,7
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,3,0,1,0,4,0,4
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,23,15,8,10,31,25,56
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,15,11,1,0,16,11,27
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,8,4,17,15,25,19,44
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,1,1,2,3,3,4,7
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,0,1,0,0,0,1,1
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,9,11,0,0,9,11,20
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,8,6,4,0,12,6,18
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,0,1,1,0,1,1,2
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,2,1,0,0,2,1,3
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,3,2,3,2,6,4,10
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,1,11,8,6,9,17,26
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,3,2,2,2,5,4,9
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,13,8,2,2,15,10,25
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,11,10,4,5,15,15,30
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,0,0,0,2,0,2,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,30,33,0,0,30,33,63
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,6,8,4,6,10,14,24
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,4,3,0,0,4,3,7
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,0,2,1,1,1,3,4
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,4,5,1,0,5,5,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,10,10,20,20,30,30,60
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,5,6,4,2,9,8,17
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,10,9,0,1,10,10,20
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,0,2,1,1,1,3,4
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,1,1,0,0,1,1,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,0,0,1,2,1,2,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,0,0,0,3,0,3,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,29,28,3,2,32,30,62
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,16,15,5,8,21,23,44
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,2,3,0,4,2,7,9
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,0,0,1,4,1,4,5
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,3,3,1,2,4,5,9
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,7,10,13,8,20,18,38
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,9,13,8,9,17,22,39
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,4,3,0,2,4,5,9
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,6,1,0,5,6,6,12
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,14,8,1,0,15,8,23
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,0,0,0,3,0,3,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,6,6,3,0,9,6,15
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,11,3,1,3,12,6,18
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,1,5,0,2,1,7,8
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,30,24,7,3,37,27,64
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,11,7,5,4,16,11,27
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,8,4,2,0,10,4,14
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,6,7,5,5,11,12,23
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,35,34,1,1,36,35,71
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,5,7,4,15,9,22,31
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,7,0,0,0,7,0,7
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,1,1,6,6,7,7,14
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,14,13,13,9,27,22,49
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,4,1,0,1,4,2,6
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,21,19,50,44,71,63,134
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,1,1,3,0,4,1,5
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,5,3,2,5,7,8,15
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,22,15,2,4,24,19,43
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,1,1,1,0,2,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,22,24,3,3,25,27,52
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,1,4,0,1,1,5,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,3,2,1,2,4,4,8
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,5,3,9,2,14,5,19
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,17,12,3,3,20,15,35
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,56,55,13,14,69,69,138
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,2,6,11,10,13,16,29
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,583,542,7,8,590,550,1140
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,27,21,2,1,29,22,51
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,10,14,2,0,12,14,26
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,1,1,1,0,2,1,3
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,22,15,14,17,36,32,68
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,5,3,2,5,7,8,15
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,23,14,12,10,35,24,59
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,7,8,1,3,8,11,19
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,4,4,11,10,15,14,29
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,3,1,0,0,3,1,4
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,12,17,0,1,12,18,30
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,0,1,2,1,2,2,4
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,35,28,8,6,43,34,77
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,5,2,7,4,12,6,18
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,25,23,0,0,25,23,48
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,4,2,4,6,8,8,16
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,10,13,4,3,14,16,30
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,3,3,0,0,3,3,6
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,15,13,4,6,19,19,38
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,63,70,8,10,71,80,151
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,18,11,13,12,31,23,54
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,0,2,1,1,1,3,4
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,1,1,1,2,2,3,5
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,10,4,3,5,13,9,22
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,0,3,0,0,0,3,3
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,0,0,2,1,2,1,3
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,4,4,0,0,4,4,8
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,571,533,214,178,785,711,1496
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,1,3,0,1,1,4,5
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,28,14,1,1,29,15,44
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,1,4,6,5,7,9,16
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,33,40,8,8,41,48,89
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,5,5,1,0,6,5,11
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,16,10,7,5,23,15,38
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,53,48,0,1,53,49,102
ESCARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,2,3,0,0,2,3,5
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,4,5,1,0,5,5,10
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,0,1,5,2,5,3,8
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,2,1,1,1,3,2,5
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,1,4,3,1,4,5,9
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,2,4,8,5,10,9,19
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,4,0,10,7,14,7,21
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,11,9,6,6,17,15,32
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,3,3,1,3,4,6,10
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,3,2,5,7,8,9,17
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,2,3,0,2,2,5,7
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,36,36,7,3,43,39,82
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,12,7,8,6,20,13,33
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,3,3,2,1,5,4,9
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,0,0,3,0,3,0,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,17,13,6,8,23,21,44
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,6,4,0,1,6,5,11
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,7,3,1,0,8,3,11
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,5,1,4,4,9,5,14
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,5,0,2,0,7,0,7
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,0,0,2,0,2,0,2
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,1,4,1,0,2,4,6
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,1,3,3,2,4,5,9
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-02-01,6,10,2,8,8,18,26
