,group,variable,month,DT 2DA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 10 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SANTIVAÑES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,3,13,1,0,4,13,17
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,2,0,1,0,3,0,3
SAPAHAQUI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,4,0,0,0,4,4
SENA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,2,6,6,7,8,13,21
SHINAOTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,4,9,1,0,5,9,14
SICA SICA (VILLA AROMA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,9,0,0,0,9,9
SICAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,1,0,2,0,3,3
SIPE SIPE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,3,24,0,0,3,24,27
SOPACHUY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
SORACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,4,1,1,1,5,6
SORATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,4,29,10,36,14,65,79
SUCRE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,35,142,12,32,47,174,221
TACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,0,5,5,5,5,10
TACACOMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,2,2,1,2,3,5
TACOPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,3,4,0,0,3,4,7
TAHUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,3,1,0,0,3,1,4
TAPACARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,1,5,0,2,1,7,8
TARABUCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,1,0,3,0,4,4
TARACO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,3,0,0,0,3,3
TARATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,2,4,0,0,2,4,6
TARIJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,52,320,7,18,59,338,397
TARVITA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,0,2,13,2,13,15
TEOPONTE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,6,9,9,9,15,24
TIAWANACU,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,1,3,0,0,1,3,4
TINGUIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,10,0,2,0,12,12
TIPUANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,3,7,52,33,55,40,95
TIQUIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,4,16,11,30,15,46,61
TIRAQUE (CBBA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,1,19,4,3,5,22,27
TOCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,1,0,3,9,4,9,13
TOLATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
TOMAVE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,4,0,4,0,8,8
TOMINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,0,1,0,1,0,1
TORO TORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,4,0,3,0,7,7
TOTORA(CBBA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,1,10,2,0,3,10,13
TOTORA(ORR),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,6,0,0,0,6,6
TRIGAL,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,18,168,2,10,20,178,198
TUPIZA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,36,45,3,10,39,55,94
UMALA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,2,6,2,0,4,6,10
UNCIA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,19,0,25,0,44,44
URIONDO (A. CONCEPCION),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,3,22,0,5,3,27,30
URUBICHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,1,6,0,0,1,6,7
UYUNI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,6,18,0,3,6,21,27
VACAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,3,3,2,3,5,8
VALLEGRANDE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,15,10,0,0,15,10,25
VIACHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,4,91,43,24,47,115,162
VILA VILA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,1,7,0,3,1,10,11
VILLA CHARCAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,3,2,0,0,3,2,5
VILLA MONTES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,36,56,6,11,42,67,109
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,0,1,0,1,0,1
VILLA RIVERO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,1,5,0,2,1,7,8
VILLA SERRANO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,0,0,1,0,1,1
VILLA TUNARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,12,49,43,52,55,101,156
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,1,1,0,0,1,1,2
VILLAZON,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,4,39,7,9,11,48,59
VINTO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,5,56,3,10,8,66,74
VITICHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,7,0,0,0,7,7
WARNES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,18,56,2,7,20,63,83
YACUIBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,51,103,23,41,74,144,218
YAMPARAEZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
YANACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,3,4,0,0,3,4,7
YAPACANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,20,26,12,27,32,53,85
YOCALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,1,4,0,0,1,4,5
YOTALA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,0,2,0,0,0,2,2
YUNCHARA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,2,11,6,8,8,19,27
ZUDAÑEZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-01-01,1,2,0,0,1,2,3
ACACIO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,4,6,5,6,9,15
ACHACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,4,35,3,14,7,49,56
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,18,17,14,17,32,49
AIQUILE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,1,3,4,5,5,10
ALCALA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,3,0,0,0,3,3
ALTO BENI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,8,4,1,5,9,14
ANCORAIMES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,10,0,2,0,12,12
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,2,0,0,1,2,3
ANTEQUERA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,0,0,0,2,0,2
ANZALDO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,3,1,2,1,5,6
APOLO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,13,1,7,2,20,22
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,6,3,2,3,8,11
ARANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,8,0,0,2,8,10
ARBIETO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,3,15,7,23,10,38,48
ARQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,1,1,1,1,2,3
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,25,2,4,3,29,32
ATOCHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,11,0,0,0,11,11
AUCAPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,3,0,0,0,3,3
AYATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,2,0,2,0,4,4
AYO AYO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,9,19,17,21,26,47
AZURDUY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,2,0,0,0,2,2
BATALLAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,11,0,2,0,13,13
BAURES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,7,0,0,0,7,7
BELEN DE ANDAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,1,2,5,4,6,10
BELEN DE URMIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,1,0,0,0,1,1
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,0,3,1,3,1,4
BERMEJO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,4,27,0,2,4,29,33
BETANZOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,19,0,0,0,19,19
BOLIVAR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,0,0,2,0,2,2
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,0,5,2,6,2,8
BOYUIBE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,0,38,0,39,0,39
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,3,11,0,7,3,18,21
CABEZAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,19,20,58,68,77,88,165
CAIROMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,10,4,5,5,15,20
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,3,7,4,7,7,14,21
CAJUATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,20,0,1,0,21,21
CALACOTO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,1,1,4,1,5,6
CALAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,27,0,10,1,37,38
CAMARGO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,4,10,0,2,4,12,16
CAMIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,40,30,14,22,54,52,106
CAPINOTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,7,5,37,30,44,35,79
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,7,0,2,0,9,9
CARACOLLO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,33,8,2,4,35,12,47
CARANAVI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,19,64,25,26,44,90,134
CARAPARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,9,20,1,0,10,20,30
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,1,0,0,2,1,3
CATACORA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,0,0,3,0,3,3
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,17,4,13,4,30,34
CHAQUI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,4,0,3,1,7,8
CHARAGUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,7,10,0,4,7,14,21
CHAYANTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,6,0,0,0,6,6
CHIMORE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,27,14,591,2,618,16,634
CHIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,2,2,2,3,4,7
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,1,0,0,0,1,1
CHUA COCANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,4,1,0,1,4,5
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,4,14,21,15,25,40
CHUMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,4,0,0,0,4,4
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,4,0,3,0,7,7
CKOCHAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,21,3,15,3,36,39
CLIZA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,3,6,4,19,7,25,32
COBIJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,24,42,30,4,54,46,100
COCAPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,10,20,22,20,32,52
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,123,413,69,56,192,469,661
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,6,25,6,7,12,32,44
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,4,8,14,4,18,12,30
COLLANA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,3,1,2,2,5,7
COLOMI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,6,27,0,10,6,37,43
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,11,10,8,11,19,30
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,43,4,17,6,60,66
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,8,0,0,0,8,8
COLQUIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,2,0,2,1,4,5
COMARAPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,10,3,4,4,14,18
CONCEPCION,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,0,3,3,3,3,6
COPACABANA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,1,0,1,1,2,3
CORIPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,7,0,0,0,7,7
CORO CORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,3,0,0,0,3,3
COROICO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,25,5,0,1,25,6,31
CORQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,1,1,0,2,1,3
COTAGAITA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,9,3,5,5,14,19
COTOCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,4,22,0,0,4,22,26
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,5,10,8,12,13,25
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,2,0,1,0,3,3
CUEVO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,5,2,0,0,5,2,7
CULPINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,1,0,5,0,6,6
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,2,0,0,0,2,2
CURVA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,0,0,1,0,1,1
DESAGUADERO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,2,0,2,0,4,4
EL ALTO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,82,787,113,152,195,939,1134
EL CHORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,1,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,0,0,0,1,0,1
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,3,4,0,8,3,12,15
EL TORNO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,3,1,2,1,5,2,7
EL VILLAR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,2,4,3,4,5,9
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,5,0,1,2,6,8
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,10,66,3,2,13,68,81
ESCOMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,2,0,3,0,5,5
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,4,0,4,0,8,8
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,13,0,7,1,20,21
FILADELFIA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,0,1,1,2,1,3
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,7,0,0,0,7,7
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,1,0,0,0,1,1
GUANAY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,3,14,11,22,14,36,50
GUAQUI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,1,0,0,0,1,1
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,7,41,34,22,41,63,104
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,3,5,10,2,13,7,20
HUACARETA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,1,1,3,2,4,6
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,1,0,1,1,2,3
HUACHACALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,1,0,0,1,1,2
HUANUNI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,12,12,3,13,15,28
HUARACAJE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,1,0,0,1,1,2
HUARINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,6,0,3,0,9,9
HUATAJATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,4,4,3,4,7,11
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,4,3,2,3,6,9
HUMANATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,4,0,1,2,5,7
ICHOCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,0,0,10,0,10,10
ICLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,9,0,1,0,10,10
INCAHUASI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,21,3,0,4,21,25
INGAVI (HUMAITA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,1,0,0,0,1,1
INQUISIVI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,2,0,0,2,2,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,3,9,17,9,20,29
IXIAMAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,4,1,0,3,4,7
JESUS DE MACHACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,12,1,1,2,13,15
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,18,25,21,37,39,62,101
LA GUARDIA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,10,20,57,51,67,71,138
LA PAZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,105,631,115,130,220,761,981
LAGUNILLAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,5,0,6,1,11,1,12
LAJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,5,16,2,11,7,27,34
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,20,113,52,85,72,198,270
LORETO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,0,1,0,2,0,2
LURIBAY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,1,0,0,0,1,1
MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,1,0,0,0,1,1
MACHARETI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,3,0,2,2,5,7
MAGDALENA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,9,0,0,2,9,11
MAIRANA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,1,0,1,0,2,2
MALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,1,0,1,0,2,2
MAPIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,17,0,3,2,20,22
MECAPACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,2,0,0,2,2,4
MINEROS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,8,0,0,0,8,8
MIZQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,4,12,9,9,13,21,34
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,1,0,0,0,1,1
MOJINETE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,0,2,1,4,1,5
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,6,0,0,1,6,7
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,13,9,0,3,13,12,25
MONTERO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,11,152,108,115,119,267,386
MORO MORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,1,0,0,0,1,1
MOROCHATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,1,1,0,2,1,3
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,1,7,5,7,6,13
NAZACARA DE PACAJES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,4,0,0,0,4,4
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,0,35,8,35,8,43
OCURI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,10,0,13,2,23,25
OKINAWA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,5,0,0,0,5,5
OMEREQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,2,8,7,10,9,19
ORURO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,28,220,316,68,344,288,632
PADCAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,17,0,0,1,17,18
PADILLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,0,3,1,4,1,5
PAILON,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,5,4,1,4,6,8,14
PALCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,4,13,5,6,9,19,28
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,9,18,19,27,28,45,73
PAMPA GRANDE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,1,0,1,0,2,2
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,1,0,0,0,1,1
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,43,1,2,1,45,46
PAZÑA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,2,3,0,1,2,4,6
PELECHUCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,2,19,29,19,31,50
POCOATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,2,14,2,14,4,18
POCONA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,5,3,3,3,8,11
POJO (CBBA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,1,2,2,2,3,4,7
POOPO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,5,0,0,0,5,5
PORCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,8,2,0,2,8,10
POROMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-02-01,0,0,1,1,1,1,2
