,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS FUERA,TOTALES,TOTALES,TOTALES
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,0,0,60,59,60,59,119
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,28,21,52,37,80,58,138
IXIAMAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,18,12,11,10,29,22,51
JESUS DE MACHACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,129,119,69,73,198,192,390
LA ASUNTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,70,47,35,31,105,78,183
LA GUARDIA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,157,161,78,54,235,215,450
LA PAZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,4375,4938,335,403,4710,5341,10051
LA RIVERA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,0,0,3,4,3,4,7
LAGUNILLAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,14,33,61,67,75,100,175
LAJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,180,185,157,185,337,370,707
LAS CARRERAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,6,11,12,19,18,30,48
LLALLAGUA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,380,561,711,1043,1091,1604,2695
LLICA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,2,3,20,31,22,34,56
LORETO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,2,4,57,77,59,81,140
LURIBAY,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,8,5,6,22,14,27,41
MACHACAMARCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,13,17,123,148,136,165,301
MACHARETI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,20,28,56,76,76,104,180
MAGDALENA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,1,1,0,0,1,1,2
MAIRANA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,6,15,19,15,25,30,55
MALLA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,0,0,57,50,57,50,107
MAPIRI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,46,36,48,62,94,98,192
MECAPACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,57,38,38,32,95,70,165
MINEROS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,65,51,53,64,118,115,233
MIZQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,108,153,191,239,299,392,691
MOCOMOCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,71,59,297,336,368,395,763
MOJOCOYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,43,49,48,58,91,107,198
MONTEAGUDO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,162,235,73,103,235,338,573
MONTERO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,171,165,201,270,372,435,807
MORO MORO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,8,9,6,9,14,18,32
MOROCHATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,21,29,85,109,106,138,244
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,12,2,13,6,25,8,33
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,11,10,13,11,24,21,45
OCURI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,6,6,28,80,34,86,120
OKINAWA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,54,78,53,48,107,126,233
OMEREQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,10,17,41,40,51,57,108
ORURO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,714,839,113,142,827,981,1808
PADCAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,34,51,107,133,141,184,325
PADILLA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,63,100,156,154,219,254,473
PAILON,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,38,27,67,70,105,97,202
PALCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,68,68,90,99,158,167,325
PALOS BLANCOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,26,19,128,107,154,126,280
PAMPA AULLAGAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,2,4,41,37,43,41,84
PAMPA GRANDE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,51,66,63,97,114,163,277
PAPEL PAMPA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,35,28,94,100,129,128,257
PASORAPA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,5,13,47,61,52,74,126
PATACAMAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,79,72,198,177,277,249,526
PAZÑA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,11,23,71,79,82,102,184
PELECHUCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,7,6,0,1,7,7,14
POCOATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,64,48,127,160,191,208,399
POCONA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,85,116,15,44,100,160,260
POJO (CBBA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,6,4,0,0,6,4,10
POOPO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,10,9,91,125,101,134,235
PORCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,77,57,44,68,121,125,246
POROMA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,147,187,189,217,336,404,740
PORONGO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,61,45,65,70,126,115,241
PORTACHUELO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,56,50,14,20,70,70,140
PORVENIR,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,12,9,5,6,17,15,32
POSTRER VALLE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,5,2,2,2,7,4,11
POTOSI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,537,717,365,629,902,1346,2248
PRESTO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,60,88,129,173,189,261,450
PUCARANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,24,24,122,142,146,166,312
PUERTO ACOSTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,37,28,97,143,134,171,305
PUERTO CARABUCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,21,15,77,74,98,89,187
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,3,0,0,0,3,0,3
PUERTO PEREZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,0,0,6,6,6,6,12
PUERTO QUIJARRO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,2,2,96,1,98,3,101
PUERTO RICO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,2,0,0,0,2,0,2
PUERTO SILES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,0,0,5,2,5,2,7
PUERTO SUAREZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,34,36,222,261,256,297,553
PUERTO VILLARROEL,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,171,141,381,331,552,472,1024
PUNA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,153,222,167,301,320,523,843
PUNATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,80,109,73,119,153,228,381
QUILLACOLLO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,725,829,747,1051,1472,1880,3352
QUIME,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,19,11,0,0,19,11,30
QUIRUSILLAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,13,13,1,4,14,17,31
RAVELO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,75,92,357,560,432,652,1084
RIBERALTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,8,2,0,0,8,2,10
ROBORE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,83,79,5,7,88,86,174
RURRENABAQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,12,11,2,0,14,11,25
SABAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,27,21,50,53,77,74,151
SACABA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,308,374,459,713,767,1087,1854
SACABAMBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,13,14,37,69,50,83,133
SACACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,4,12,16,31,20,43,63
SAIPINA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,12,18,39,57,51,75,126
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,34,33,129,158,163,191,354
SAMAIPATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,52,54,116,145,168,199,367
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,52,29,80,63,132,92,224
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,29,15,120,131,149,146,295
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,3,4,10,14,13,18,31
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,48,35,20,22,68,57,125
SAN BENITO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,40,66,106,168,146,234,380
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,62,105,19,18,81,123,204
SAN BUENA VENTURA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,9,11,36,34,45,45,90
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,82,68,33,36,115,104,219
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,28,21,0,4,28,25,53
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,71,77,4,8,75,85,160
SAN JAVIER(BNI),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,27,26,20,20,47,46,93
SAN JAVIER(STC),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,47,38,0,0,47,38,85
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,13,11,25,26,38,37,75
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,23,18,163,147,186,165,351
SAN JULIAN,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,224,207,207,202,431,409,840
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,9,5,14,8,23,13,36
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,40,43,82,149,122,192,314
SAN LUCAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,102,172,121,202,223,374,597
SAN MATIAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,13,12,46,64,59,76,135
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,40,49,21,11,61,60,121
SAN PEDRO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,10,6,58,51,68,57,125
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,3,1,13,11,16,12,28
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,38,53,148,152,186,205,391
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,7,8,7,10,14,18,32
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,0,0,15,24,15,24,39
SAN RAFAEL,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,5,14,1,4,6,18,24
SAN RAMON BENI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,39,34,3,0,42,34,76
SAN RAMON SCZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,44,61,0,0,44,61,105
SANTA ANA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,2,4,20,19,22,23,45
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,4273,4485,66,94,4339,4579,8918
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,117,107,66,59,183,166,349
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,17,10,39,44,56,54,110
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,13,22,109,121,122,143,265
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,17,16,65,83,82,99,181
SANTIVAÑES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,34,49,101,155,135,204,339
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,30,33,50,71,80,104,184
SAPAHAQUI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,21,18,62,54,83,72,155
SENA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,10,8,2,5,12,13,25
SHINAOTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,39,36,27,28,66,64,130
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,94,96,111,117,205,213,418
SICAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,3,3,5,7,8,10,18
SIPE SIPE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,177,242,469,715,646,957,1603
SOPACHUY,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,22,38,5,5,27,43,70
SORACACHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,26,22,272,336,298,358,656
SORATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,16,15,49,50,65,65,130
SUCRE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,1157,1415,487,698,1644,2113,3757
TACACHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,0,10,34,56,34,66,100
TACOBAMBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,28,32,69,95,97,127,224
TACOPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,17,22,92,89,109,111,220
TAHUA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,11,3,31,38,42,41,83
TAPACARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,89,112,173,200,262,312,574
TARABUCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,13,21,6,9,19,30,49
TARACO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,48,54,30,35,78,89,167
TARATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,38,35,83,145,121,180,301
TARIJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,965,1157,1054,1516,2019,2673,4692
TARVITA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,127,150,158,202,285,352,637
TEOPONTE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,42,39,49,49,91,88,179
TIAWANACU,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,121,141,83,115,204,256,460
TIPUANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,16,13,40,30,56,43,99
TIQUIPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,229,378,127,159,356,537,893
TIRAQUE (CBBA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,29,40,204,298,233,338,571
TOCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,21,34,69,123,90,157,247
TODOS SANTOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,0,0,15,15,15,15,30
TOLATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,17,35,8,37,25,72,97
TOLEDO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,25,47,104,131,129,178,307
TOMAVE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,69,121,79,95,148,216,364
TOMINA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,41,66,55,66,96,132,228
TORO TORO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,4,2,1,2,5,4,9
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,38,34,83,104,121,138,259
TOTORA(ORR),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,51,123,97,100,148,223,371
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,170,211,69,69,239,280,519
TUPIZA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,191,232,375,561,566,793,1359
TURCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,19,18,73,107,92,125,217
UMALA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,61,56,160,183,221,239,460
UNCIA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,38,67,390,629,428,696,1124
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,11,11,86,139,97,150,247
URUBICHA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,7,15,60,109,67,124,191
UYUNI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,29,44,5,7,34,51,85
VACAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,35,65,67,105,102,170,272
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,33,34,65,58,98,92,190
VIACHA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,64,70,72,115,136,185,321
VILA VILA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,15,23,67,71,82,94,176
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,110,141,61,125,171,266,437
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,104,100,356,512,460,612,1072
VILLA RIVERO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,33,58,69,100,102,158,260
VILLA SERRANO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,60,76,11,20,71,96,167
VILLA TUNARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,189,149,194,176,383,325,708
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,14,21,24,32,38,53,91
VILLAZON,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,191,290,76,148,267,438,705
VINTO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,127,148,235,289,362,437,799
VITICHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,30,61,75,124,105,185,290
WARNES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,238,213,106,142,344,355,699
YACO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,0,0,12,19,12,19,31
YACUIBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,111,96,51,76,162,172,334
YAMPARAEZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,82,98,71,135,153,233,386
YANACACHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,29,21,41,50,70,71,141
YAPACANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-05-01,93,84,118,120,211,204,415
