,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
PATACAMAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,83,72,83,60,166,132,298
PAZÑA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,5,19,2,5,7,24,31
PELECHUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,1,1,0,0,1,1,2
POCOATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,1,20,23,20,24,44
POCONA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,3,3,0,1,3,4,7
POOPO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,1,4,6,17,7,21,28
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,13,15,10,9,23,24,47
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,17,16,23,23,40,39,79
PORONGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,41,56,155,183,196,239,435
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,24,96,75,72,99,168,267
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,6,3,5,4,11,7,18
POSTRER VALLE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,297,298,179,203,476,501,977
PRESTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,41,53,97,163,138,216,354
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,1,13,13,13,14,27
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,3,3,4,0,7,3,10
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,3,1,8,4,11,5,16
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,1,0,0,0,1,1
PUERTO PEREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,1,0,1,0,2,0,2
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,6,5,60,72,66,77,143
PUERTO SILES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,0,3,6,3,6,9
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,11,11,95,158,106,169,275
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,41,51,79,90,120,141,261
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,4,11,17,27,21,38,59
PUNATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,12,20,7,24,19,44,63
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,811,206,480,236,1291,442,1733
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,1,0,0,0,1,1
QUIRUSILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,6,7,3,3,9,10,19
RAVELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,2,2,3,5,5,7,12
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,2,2,0,0,2,2,4
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,35,44,3,7,38,51,89
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,5,9,0,0,5,9,14
SABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,6,4,4,7,10,11,21
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,75,92,366,353,441,445,886
SACABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,1,2,12,13,13,15,28
SACACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,0,1,7,1,7,8
SAIPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,7,10,19,42,26,52,78
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,7,1,5,1,12,13
SAMAIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,25,34,20,35,45,69,114
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,10,24,13,16,23,40,63
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,3,5,3,3,6,8,14
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,4,3,2,5,6,8,14
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,1,3,0,0,1,3,4
SAN BENITO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,1,9,8,8,9,17,26
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,8,48,0,0,8,48,56
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,4,3,9,12,13,15,28
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,13,16,12,14,25,30,55
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,4,2,2,4,6,6,12
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,62,60,16,10,78,70,148
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,4,10,2,7,6,17,23
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,17,22,0,0,17,22,39
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,8,6,15,15,23,21,44
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,28,26,368,459,396,485,881
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,61,98,66,94,127,192,319
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,3,2,1,9,4,11,15
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,9,20,9,15,18,35,53
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,17,8,1,5,18,13,31
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,3,3,28,24,31,27,58
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,8,15,1,2,9,17,26
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,4,7,14,41,18,48,66
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,0,0,1,0,1,1
SAN RAFAEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,10,11,1,0,11,11,22
SAN RAMON BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,36,20,0,0,36,20,56
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,30,66,0,0,30,66,96
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,2,9,8,20,10,29,39
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,3829,4455,533,729,4362,5184,9546
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,12,14,5,8,17,22,39
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,0,1,1,1,1,2
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,1,2,2,2,3,4,7
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,1,0,5,5,6,5,11
SANTIVAÑES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,1,7,6,5,7,12,19
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,1,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,2,0,4,4,6,4,10
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,1,0,0,0,1,1
SHINAOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,11,24,26,30,37,54,91
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,3,7,4,4,7,11,18
SIPE SIPE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,43,66,110,239,153,305,458
SOPACHUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,1,6,0,0,1,6,7
SORACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,10,22,35,22,45,67
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,2,3,4,5,6,8,14
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,248,411,123,197,371,608,979
TACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,0,2,3,2,3,5
TACOBAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,1,1,2,4,3,5,8
TACOPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,4,4,3,4,7,8,15
TAHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,1,1,0,0,1,1,2
TAPACARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,5,12,19,21,24,33,57
TARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,1,2,0,0,1,2,3
TARACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,6,8,7,17,13,25,38
TARATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,7,8,7,16,14,24,38
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,190,242,196,288,386,530,916
TARVITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,9,13,24,17,33,30,63
TEOPONTE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,4,3,9,3,13,6,19
TIAWANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,4,10,4,7,8,17,25
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,7,3,5,8,12,11,23
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,115,93,46,70,161,163,324
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,3,7,10,7,13,20
TOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,1,0,5,9,6,9,15
TOLATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,4,6,0,3,4,9,13
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,5,5,6,9,11,14,25
TOMAVE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,8,3,6,3,14,17
TOMINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,3,6,3,8,6,14,20
TORO TORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,9,3,0,0,9,3,12
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,2,3,23,16,25,19,44
TOTORA(ORR),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,2,0,0,1,2,1,3
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,85,162,19,44,104,206,310
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,35,52,80,153,115,205,320
TURCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,0,21,7,21,7,28
UMALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,1,1,8,3,9,4,13
UNCIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,7,17,69,108,76,125,201
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,3,7,2,17,5,24,29
URUBICHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,1,54,75,54,76,130
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,5,30,2,17,7,47,54
VACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,1,2,4,2,5,7
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,12,18,38,53,50,71,121
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,26,34,6,10,32,44,76
VILA VILA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,0,3,4,1,4,4,8
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,28,60,51,89,79,149,228
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,23,33,78,117,101,150,251
VILLA RIVERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,5,3,7,17,12,20,32
VILLA SERRANO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,3,6,0,1,3,7,10
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,18,27,57,48,75,75,150
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,1,8,11,15,12,23,35
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,34,82,17,21,51,103,154
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,51,53,92,161,143,214,357
VITICHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,5,3,17,22,22,25,47
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,183,223,39,94,222,317,539
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,25,20,5,8,30,28,58
YAMPARAEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,16,16,11,14,27,30,57
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,11,13,18,18,29,31,60
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,33,36,35,36,68,72,140
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,5,10,13,27,18,37,55
YOTALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,6,5,17,9,23,14,37
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-05-01,1,11,23,29,24,40,64
ACACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,2,2,9,15,11,17,28
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,17,12,12,23,29,35,64
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,0,0,0,3,0,3,3
AIQUILE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,17,31,30,32,47,63,110
ALALAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,0,0,3,1,3,1,4
ALCALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,6,0,4,7,10,7,17
ALTO BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,10,7,5,1,15,8,23
ANCORAIMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,5,2,0,4,5,6,11
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,0,0,1,0,1,0,1
ANTEQUERA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,0,0,2,1,2,1,3
ANZALDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,1,9,15,27,16,36,52
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,1,1,13,15,14,16,30
ARAMPAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,7,6,8,8,15,14,29
ARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,11,5,16,41,27,46,73
ARBIETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,10,24,66,196,76,220,296
ARQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,7,17,13,21,20,38,58
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,11,7,11,4,22,11,33
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,41,2,22,27,63,29,92
AUCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-06-01,0,0,1,0,1,0,1
