,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
CALACOTO,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,1,0,0,0,1,1
CALAMARCA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,4,0,0,0,4,4
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,0,2,0,2,0,2
CARANAVI,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,2,0,0,0,2,0,2
CARIPUYO,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,0,0,0,1,0,1
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,1,0,0,1,1,2
CHAQUI,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,0,0,0,1,0,1
CHARAGUA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,2,0,0,1,2,3
CHAYANTA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,1,0,0,1,1,2
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,0,4,3,4,3,7
CHIPAYA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,0,0,1,0,1,1
CLIZA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,2,0,0,0,2,2
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,7,30,1,7,8,37,45
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,2,0,0,0,2,0,2
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,13,47,13,11,26,58,84
"COLCHA ""K""",otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,1,0,0,0,1,1
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,3,0,0,0,3,3
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,7,0,0,1,7,8
CULPINA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,0,0,1,0,1,1
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,29,63,9,25,38,88,126
EL CHORO,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,0,0,1,0,1,1
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personal de salud,2017-09-01,3,3,0,0,3,3,6
EL TORNO,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,2,4,0,0,2,4,6
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,4,4,0,0,4,4,8
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,1,0,3,0,4,4
FILADELFIA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,0,0,2,0,2,2
GUTIERREZ,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,0,0,0,1,0,1
HUACHACALLA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,4,0,4,0,8,8
HUATAJATA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,0,0,0,1,0,1
ICLA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,2,0,0,0,2,2
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,4,0,0,1,4,5
LA ASUNTA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,0,0,2,0,2,2
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,2,2,0,0,2,2,4
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,79,165,101,81,180,246,426
LAGUNILLAS,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,9,0,0,0,9,0,9
LAJA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,3,23,47,43,50,66,116
LAS CARRERAS,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,3,9,0,0,3,9,12
LLICA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,2,0,0,0,2,2
MINEROS,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,2,0,0,0,2,2
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,6,24,0,0,6,24,30
ORURO,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,15,26,4,6,19,32,51
PAILON,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,0,0,19,0,19,19
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,0,1,1,1,1,2
POOPO,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,3,0,0,0,3,3
PORCO,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,5,0,0,1,5,6
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,10,7,9,29,19,36,55
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,2,0,0,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,0,1,1,1,1,2
PUNA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,0,0,0,1,0,1
QUIABAYA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,0,3,5,3,5,8
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,13,27,0,4,13,31,44
REYES,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,2,4,0,0,2,4,6
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,1,0,0,1,1,2
SABAYA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,1,0,0,1,1,2
SACABA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,4,7,3,6,7,13,20
SAIPINA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,1,0,0,0,1,1
SAMAIPATA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,2,1,0,0,2,1,3
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,3,1,0,2,3,5
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,4,6,0,0,4,6,10
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,4,2,3,3,7,10
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,3,3,0,0,3,3,6
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,2,1,0,0,2,1,3
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,0,1,0,1,0,1
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,68,93,15,31,83,124,207
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,3,0,1,0,4,4
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,2,11,1,4,3,15,18
TAPACARI,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,0,2,0,2,0,2
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,15,61,1,0,16,61,77
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,40,43,36,37,76,80,156
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,2,0,0,1,2,3
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,0,3,3,3,3,6
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,8,28,13,15,21,43,64
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,2,2,1,3,3,5,8
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,2,2,2,4,4,6,10
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,9,34,3,3,12,37,49
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,1,0,0,0,1,1
VINTO,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,1,1,2,1,3,4
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,0,0,0,1,0,1
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,10,19,0,0,10,19,29
ANCORAIMES,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,1,0,0,0,1,0,1
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,1,0,0,0,1,1
AYO AYO,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,1,0,0,0,1,1
BELLA FLOR,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,1,0,0,0,1,0,1
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,3,0,0,0,3,3
CABEZAS,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,1,0,0,0,1,0,1
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,1,1,0,0,1,1,2
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,1,2,0,0,1,2,3
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,1,2,2,2,3,5
CHAQUI,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,1,0,0,0,1,1
CHIPAYA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,0,0,1,0,1,1
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,1,4,4,4,5,8,13
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,104,55,22,26,126,81,207
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,2,4,0,0,2,4,6
CORQUE,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,1,3,0,0,1,3,4
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,2,1,0,0,2,1,3
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,36,82,0,1,36,83,119
EL PUENTE(STC),otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,1,0,0,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,0,1,1,1,1,2
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,2,0,2,0,4,4
HUACHACALLA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,2,11,0,0,2,11,13
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,1,0,1,0,2,2
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,3,1,0,0,3,1,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2017-10-01,2,3,0,0,2,3,5
LA ASUNTA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,2,2,6,1,8,3,11
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,1,2,0,0,1,2,3
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,28,53,858,903,886,956,1842
LAGUNILLAS,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,1,0,0,0,1,1
LAJA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,0,9,16,9,16,25
LAS CARRERAS,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,2,0,1,2,3,2,5
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,1,0,12,0,13,13
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,5,23,5,3,10,26,36
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,1,2,0,0,1,2,3
OCURI,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,1,0,0,0,1,0,1
ORURO,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,40,38,7,8,47,46,93
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,4,4,1,2,5,6,11
PAILON,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,1,0,7,0,8,8
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,2,0,0,0,2,0,2
PAZÑA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,1,1,0,0,1,1,2
POCONA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,1,0,1,0,2,2
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,3,5,23,32,26,37,63
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,0,0,1,0,1,1
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,2,0,0,2,2,2,4
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,2,3,0,0,2,3,5
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,1,3,0,0,1,3,4
SACABA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,9,15,10,4,19,19,38
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,1,3,0,0,1,3,4
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,1,0,0,0,1,1
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,1,0,0,0,1,1
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2017-10-01,29,24,1,0,30,24,54
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,2,3,3,1,5,4,9
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,0,0,1,0,1,1
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,2,0,1,0,3,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,49,166,19,22,68,188,256
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,2,0,0,0,2,2
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,1,0,0,0,1,0,1
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,9,33,0,0,9,33,42
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2017-10-01,1,1,3,0,4,1,5
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,9,6,0,0,9,6,15
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2017-10-01,1,1,0,0,1,1,2
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,2,3,0,0,2,3,5
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,0,0,1,0,1,1
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,0,3,0,0,0,3,3
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,2,0,0,6,2,6,8
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2017-10-01,6,7,0,2,6,9,15
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,2,4,0,0,2,4,6
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,5,7,0,0,5,7,12
ATOCHA,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,0,0,4,8,4,8,12
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,0,1,0,1,0,2,2
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,0,4,0,1,0,5,5
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,1,2,0,0,1,2,3
CHIPAYA,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,2,0,0,0,2,0,2
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,5,15,0,2,5,17,22
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,7,29,23,34,30,63,93
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,92,80,8,20,100,100,200
EL CHORO,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,4,0,0,0,4,0,4
FILADELFIA,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,1,0,0,0,1,0,1
HUACHACALLA,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,1,3,0,0,1,3,4
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,0,5,1,1,1,6,7
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,0,1,0,0,0,1,1
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,69,45,1,0,70,45,115
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,0,2,0,0,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personal de salud,2017-11-01,0,0,1,1,1,1,2
ORURO,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,22,67,0,120,22,187,209
PAILON,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,0,6,0,3,0,9,9
PAZÑA,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,1,4,0,0,1,4,5
POOPO,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,2,3,7,3,9,6,15
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,1,1,0,0,1,1,2
SACABA,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,1,0,0,0,1,0,1
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,8,10,0,0,8,10,18
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2017-11-01,5,9,0,0,5,9,14
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,1,0,0,0,1,0,1
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,55,129,36,105,91,234,325
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,1,1,0,0,1,1,2
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,24,33,192,337,216,370,586
TOLATA,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,0,0,0,2,0,2,2
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2017-11-01,0,0,1,0,1,0,1
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,3,0,0,0,3,0,3
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,1,1,0,0,1,1,2
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,2,1,0,0,2,1,3
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,0,1,0,0,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personal de salud,2017-11-01,2,2,0,0,2,2,4
VINTO,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,1,4,0,0,1,4,5
WARNES,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,0,1,0,1,0,2,2
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2017-11-01,0,3,0,0,0,3,3
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,1,0,0,0,1,0,1
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,2,0,0,0,2,2
ATOCHA,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,0,4,11,4,11,15
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,0,0,1,0,1,1
CALACOTO,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,0,18,43,18,43,61
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,3,0,0,0,3,3
CAQUIAVIRI,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,0,1,5,1,5,6
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,2,5,0,0,2,5,7
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,1,0,0,0,1,0,1
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,9,18,1,0,10,18,28
COPACABANA,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,0,1,1,1,1,2
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,4,6,0,0,4,6,10
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,129,336,2,11,131,347,478
HUACHACALLA,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,1,2,4,2,5,7
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,1,0,1,0,2,2
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,1,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,0,1,1,1,1,2
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,1,3,2,3,3,6
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,44,49,31,59,75,108,183
LORETO,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,0,25,35,25,35,60
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,3,9,0,0,3,9,12
MAIRANA,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,2,2,0,0,2,2,4
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,0,0,1,0,1,1
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,0,9,15,9,15,24
ORURO,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,79,247,16,13,95,260,355
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,2,2,0,0,2,2,4
POCOATA,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,1,2,0,0,1,2,3
POOPO,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,0,0,2,0,2,2
PORCO,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,2,0,0,0,2,2
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,10,23,0,0,10,23,33
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,20,10,0,0,20,10,30
QUIRUSILLAS,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,1,0,0,0,1,1
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,1,14,0,0,1,14,15
SACABA,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,1,0,0,0,1,0,1
SAMAIPATA,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,4,2,0,0,4,2,6
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,2,4,0,0,2,4,6
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,168,213,27,29,195,242,437
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,1,0,0,0,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,1,1,0,1,1,2
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,2,1,0,0,2,1,3
TOLEDO,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,2,0,0,0,2,2
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,1,1,0,0,1,1,2
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,0,0,6,0,6,6
TURCO,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,1,0,0,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2017-12-01,1,0,0,0,1,0,1
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,3,0,0,0,3,3
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,0,2,0,2,0,2
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,4,0,0,0,4,4
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,0,2,0,0,0,2,2
VINTO,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,54,56,54,58,108,114,222
WARNES,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,1,5,0,0,1,5,6
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2017-12-01,3,2,3,0,6,2,8
