,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
GUTIERREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,26.0,0.0,31.0,0.0,57.0,57.0
HUACARETA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,12.0,0.0,2.0,0.0,14.0,14.0
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,2.0,0.0,5.0,0.0,7.0,7.0
HUACHACALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,4.0,0.0,1.0,0.0,5.0,5.0
HUANUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,23.0,0.0,26.0,0.0,49.0,49.0
HUARACAJE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,0.0,0.0,9.0,0.0,9.0,9.0
HUATAJATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
HUAYLLAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,3.0,0.0,12.0,0.0,15.0,15.0
HUMANATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,6.0,0.0,1.0,0.0,7.0,7.0
ICHOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
ICLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,25.0,0.0,20.0,0.0,45.0,45.0
INCAHUASI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
INQUISIVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,7.0,0.0,3.0,0.0,10.0,10.0
IXIAMAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,9.0,0.0,0.0,0.0,9.0,9.0
JESUS DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,17.0,0.0,2.0,0.0,19.0,19.0
LA ASUNTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,128.0,0.0,35.0,0.0,163.0,163.0
LA GUARDIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,59.0,0.0,10.0,0.0,69.0,69.0
LA PAZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,2004.0,0.0,112.0,0.0,2116.0,2116.0
LAGUNILLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,15.0,0.0,17.0,0.0,32.0,32.0
LAJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,57.0,0.0,7.0,0.0,64.0,64.0
LAS CARRERAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,1.0,0.0,3.0,0.0,4.0,4.0
LLALLAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,269.0,0.0,156.0,0.0,425.0,425.0
LLICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
LORETO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,1.0,0.0,20.0,0.0,21.0,21.0
LURIBAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
MACHACAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,3.0,0.0,5.0,0.0,8.0,8.0
MACHARETI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,12.0,0.0,16.0,0.0,28.0,28.0
MAGDALENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
MAIRANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,2.0,0.0,4.0,0.0,6.0,6.0
MALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,0.0,0.0,5.0,0.0,5.0,5.0
MAPIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,95.0,0.0,14.0,0.0,109.0,109.0
MECAPACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,16.0,0.0,6.0,0.0,22.0,22.0
MINEROS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,94.0,0.0,20.0,0.0,114.0,114.0
MIZQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,46.0,0.0,12.0,0.0,58.0,58.0
MOCOMOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,11.0,0.0,13.0,0.0,24.0,24.0
MOJOCOYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,8.0,0.0,3.0,0.0,11.0,11.0
MONTEAGUDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,46.0,0.0,5.0,0.0,51.0,51.0
MONTERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,280.0,0.0,42.0,0.0,322.0,322.0
MORO MORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
MOROCHATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,7.0,0.0,12.0,0.0,19.0,19.0
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,4.0,0.0,7.0,0.0,11.0,11.0
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,2.0,0.0,2.0,0.0,4.0,4.0
OCURI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,2.0,0.0,5.0,0.0,7.0,7.0
OKINAWA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,24.0,0.0,6.0,0.0,30.0,30.0
OMEREQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,6.0,0.0,6.0,0.0,12.0,12.0
ORURO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,557.0,0.0,86.0,0.0,643.0,643.0
PADCAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,16.0,0.0,23.0,0.0,39.0,39.0
PADILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,16.0,0.0,26.0,0.0,42.0,42.0
PAILON,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,20.0,0.0,21.0,0.0,41.0,41.0
PALCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,47.0,0.0,12.0,0.0,59.0,59.0
PALOS BLANCOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,13.0,0.0,21.0,0.0,34.0,34.0
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,5.0,0.0,1.0,0.0,6.0,6.0
PAMPA GRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,23.0,0.0,14.0,0.0,37.0,37.0
PAPEL PAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,4.0,0.0,1.0,0.0,5.0,5.0
PASORAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,0.0,0.0,5.0,0.0,5.0,5.0
PATACAMAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,4.0,0.0,8.0,0.0,12.0,12.0
PAZÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,12.0,0.0,3.0,0.0,15.0,15.0
PELECHUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
POCOATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,7.0,0.0,11.0,0.0,18.0,18.0
POCONA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,6.0,0.0,6.0,0.0,12.0,12.0
POJO (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,21.0,0.0,0.0,0.0,21.0,21.0
POOPO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,9.0,0.0,8.0,0.0,17.0,17.0
PORCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,32.0,0.0,18.0,0.0,50.0,50.0
POROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,53.0,0.0,7.0,0.0,60.0,60.0
PORONGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,4.0,0.0,12.0,0.0,16.0,16.0
PORTACHUELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,41.0,0.0,8.0,0.0,49.0,49.0
PORVENIR,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,30.0,0.0,4.0,0.0,34.0,34.0
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,929.0,0.0,129.0,0.0,1058.0,1058.0
PRESTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,19.0,0.0,13.0,0.0,32.0,32.0
PUCARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,10.0,0.0,1.0,0.0,11.0,11.0
PUERTO ACOSTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,8.0,0.0,24.0,0.0,32.0,32.0
PUERTO CARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,0.0,0.0,6.0,0.0,6.0,6.0
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
PUERTO PEREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,3.0,0.0,20.0,0.0,23.0,23.0
PUERTO RICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,9.0,0.0,0.0,0.0,9.0,9.0
PUERTO SILES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,0.0,0.0,5.0,0.0,5.0,5.0
PUERTO SUAREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,9.0,0.0,28.0,0.0,37.0,37.0
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,204.0,0.0,120.0,0.0,324.0,324.0
PUNA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,29.0,0.0,13.0,0.0,42.0,42.0
PUNATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,22.0,0.0,11.0,0.0,33.0,33.0
QUILLACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,149.0,0.0,180.0,0.0,329.0,329.0
QUIME,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
QUIRUSILLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
RAVELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,19.0,0.0,16.0,0.0,35.0,35.0
REYES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
RIBERALTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,14.0,0.0,0.0,0.0,14.0,14.0
ROBORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,33.0,0.0,0.0,0.0,33.0,33.0
RURRENABAQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,6.0,0.0,0.0,0.0,6.0,6.0
SABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,3.0,0.0,6.0,0.0,9.0,9.0
SACABA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,216.0,0.0,227.0,0.0,443.0,443.0
SACABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,2.0,0.0,3.0,0.0,5.0,5.0
SACACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,0.0,0.0,17.0,0.0,17.0,17.0
SAIPINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,1.0,0.0,2.0,0.0,3.0,3.0
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,12.0,0.0,13.0,0.0,25.0,25.0
SAMAIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,18.0,0.0,5.0,0.0,23.0,23.0
SAN ANDRES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,28.0,0.0,22.0,0.0,50.0,50.0
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,8.0,0.0,4.0,0.0,12.0,12.0
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,0.0,0.0,6.0,0.0,6.0,6.0
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,3.0,0.0,4.0,0.0,7.0,7.0
SAN BENITO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,8.0,0.0,5.0,0.0,13.0,13.0
SAN BORJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,257.0,0.0,15.0,0.0,272.0,272.0
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,36.0,0.0,14.0,0.0,50.0,50.0
SAN CARLOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,28.0,0.0,2.0,0.0,30.0,30.0
SAN IGNACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,38.0,0.0,1.0,0.0,39.0,39.0
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,148.0,0.0,2.0,0.0,150.0,150.0
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,3.0,0.0,17.0,0.0,20.0,20.0
SAN JAVIER(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,12.0,0.0,0.0,0.0,12.0,12.0
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,5.0,0.0,16.0,0.0,21.0,21.0
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,6.0,0.0,11.0,0.0,17.0,17.0
SAN JULIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,128.0,0.0,25.0,0.0,153.0,153.0
SAN LORENZO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,1.0,0.0,10.0,0.0,11.0,11.0
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,15.0,0.0,5.0,0.0,20.0,20.0
SAN LUCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,27.0,0.0,30.0,0.0,57.0,57.0
SAN MATIAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,4.0,0.0,7.0,0.0,11.0,11.0
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,50.0,0.0,3.0,0.0,53.0,53.0
SAN PEDRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,16.0,0.0,16.0,0.0,32.0,32.0
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,2.0,0.0,3.0,0.0,5.0,5.0
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,4.0,0.0,1.0,0.0,5.0,5.0
SAN RAFAEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,1.0,0.0,4.0,0.0,5.0,5.0
SAN RAMON BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,43.0,0.0,0.0,0.0,43.0,43.0
SAN RAMON SCZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,51.0,0.0,0.0,0.0,51.0,51.0
SANTA ANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,6.0,0.0,6.0,0.0,12.0,12.0
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,2580.0,0.0,68.0,0.0,2648.0,2648.0
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,21.0,0.0,5.0,0.0,26.0,26.0
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,3.0,0.0,8.0,0.0,11.0,11.0
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SANTIVAÑES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,19.0,0.0,11.0,0.0,30.0,30.0
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,5.0,0.0,10.0,0.0,15.0,15.0
SAPAHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,11.0,0.0,5.0,0.0,16.0,16.0
SENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,57.0,0.0,2.0,0.0,59.0,59.0
SHINAOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,20.0,0.0,3.0,0.0,23.0,23.0
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,37.0,0.0,6.0,0.0,43.0,43.0
SICAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SIPE SIPE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,158.0,0.0,148.0,0.0,306.0,306.0
SOPACHUY,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,6.0,0.0,0.0,0.0,6.0,6.0
SORACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,17.0,0.0,12.0,0.0,29.0,29.0
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,2.0,0.0,4.0,0.0,6.0,6.0
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,784.0,0.0,77.0,0.0,861.0,861.0
TACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,1.0,0.0,2.0,0.0,3.0,3.0
TACOBAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,7.0,0.0,13.0,0.0,20.0,20.0
TACOPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,1.0,0.0,9.0,0.0,10.0,10.0
TAHUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,2.0,0.0,2.0,0.0,4.0,4.0
TAPACARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,65.0,0.0,29.0,0.0,94.0,94.0
TARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,20.0,0.0,1.0,0.0,21.0,21.0
TARACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,19.0,0.0,3.0,0.0,22.0,22.0
TARATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,26.0,0.0,40.0,0.0,66.0,66.0
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,810.0,0.0,275.0,0.0,1085.0,1085.0
TARVITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,41.0,0.0,24.0,0.0,65.0,65.0
TEOPONTE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,15.0,0.0,14.0,0.0,29.0,29.0
TIAWANACU,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,32.0,0.0,2.0,0.0,34.0,34.0
TIPUANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,1.0,0.0,2.0,0.0,3.0,3.0
TIQUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,160.0,0.0,12.0,0.0,172.0,172.0
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,29.0,0.0,27.0,0.0,56.0,56.0
TOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,10.0,0.0,5.0,0.0,15.0,15.0
TOLATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,10.0,0.0,0.0,0.0,10.0,10.0
TOLEDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,6.0,0.0,8.0,0.0,14.0,14.0
TOMAVE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,12.0,0.0,9.0,0.0,21.0,21.0
TOMINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,31.0,0.0,6.0,0.0,37.0,37.0
TORO TORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
TOTORA(CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,30.0,0.0,7.0,0.0,37.0,37.0
TOTORA(ORR),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,6.0,0.0,10.0,0.0,16.0,16.0
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,356.0,0.0,17.0,0.0,373.0,373.0
TUPIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,41.0,0.0,24.0,0.0,65.0,65.0
TURCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,4.0,0.0,5.0,0.0,9.0,9.0
UMALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,11.0,0.0,2.0,0.0,13.0,13.0
UNCIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,41.0,0.0,81.0,0.0,122.0,122.0
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,14.0,0.0,20.0,0.0,34.0,34.0
URUBICHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,4.0,0.0,19.0,0.0,23.0,23.0
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,35.0,0.0,2.0,0.0,37.0,37.0
VACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,13.0,0.0,6.0,0.0,19.0,19.0
VALLEGRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,156.0,0.0,30.0,0.0,186.0,186.0
VILA VILA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,8.0,0.0,8.0,0.0,16.0,16.0
VILLA CHARCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,56.0,0.0,30.0,0.0,86.0,86.0
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,133.0,0.0,83.0,0.0,216.0,216.0
VILLA RIVERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,34.0,0.0,2.0,0.0,36.0,36.0
VILLA SERRANO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,9.0,0.0,0.0,0.0,9.0,9.0
VILLA TUNARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,155.0,0.0,25.0,0.0,180.0,180.0
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,8.0,0.0,0.0,0.0,8.0,8.0
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,71.0,0.0,8.0,0.0,79.0,79.0
VINTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,152.0,0.0,60.0,0.0,212.0,212.0
VITICHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,18.0,0.0,5.0,0.0,23.0,23.0
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,271.0,0.0,5.0,0.0,276.0,276.0
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,76.0,0.0,17.0,0.0,93.0,93.0
YAMPARAEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,6.0,0.0,8.0,0.0,14.0,14.0
YANACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,14.0,0.0,0.0,0.0,14.0,14.0
YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,105.0,0.0,18.0,0.0,123.0,123.0
YOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,24.0,0.0,5.0,0.0,29.0,29.0
YOTALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,6.0,0.0,2.0,0.0,8.0,8.0
ZUDAÑEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-05-01,0.0,8.0,0.0,10.0,0.0,18.0,18.0
ACACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,16.0,0.0,7.0,0.0,23.0,23.0
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,78.0,0.0,13.0,0.0,91.0,91.0
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-06-01,0.0,51.0,0.0,21.0,0.0,72.0,72.0
