,group,variable,month,DT 4TA DOSIS 5 A 9 - D,DT 4TA DOSIS 5 A 9 - D,DT 4TA DOSIS 5 A 9 - F,DT 4TA DOSIS 5 A 9 - F,DT 4TA DOSIS 10 AÑOS - D,DT 4TA DOSIS 10 AÑOS - D,DT 4TA DOSIS 10 AÑOS - F,DT 4TA DOSIS 10 AÑOS - F,DT 4TA DOSIS 11 AÑOS - D,DT 4TA DOSIS 11 AÑOS - D,DT 4TA DOSIS 11 AÑOS - F,DT 4TA DOSIS 11 AÑOS - F,DT 4TA DOSIS 12 A 20 - D,DT 4TA DOSIS 12 A 20 - D,DT 4TA DOSIS 12 A 20 - F,DT 4TA DOSIS 12 A 20 - F,DT 4TA DOSIS 21 A 59 - D,DT 4TA DOSIS 21 A 59 - D,DT 4TA DOSIS 21 A 59 - F,DT 4TA DOSIS 21 A 59 - F,DT 4TA DOSIS 60 Y MAS - D,DT 4TA DOSIS 60 Y MAS - D,DT 4TA DOSIS 60 Y MAS - F,DT 4TA DOSIS 60 Y MAS - F,TOTALES,TOTALES,TOTALES
SIPE SIPE,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SORATA,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SUCRE,otras vacunaciones,dt 4ta dosis,2024-01-01,1,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,18,42,17,24,1,0,1,0,39,71,110
TACACHI,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TACOPAYA,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,3,4
TAPACARI,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,4
TARATA,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3,4
TARIJA,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,0,0,0,2,11,13
TARVITA,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TIAHUANACU,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,5,0,0,0,0,5,12,17
TINGUIPAYA,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
TIPUANI,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,3
TIQUIPAYA,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,3,4
TIRAQUE (CBBA),otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,5,1,6,0,0,0,0,5,13,18
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
TOCO,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,2,2,4
TOLATA,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TOTORA(CBBA),otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,2,3,5
TOTORA(ORR),otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
TRINIDAD,otras vacunaciones,dt 4ta dosis,2024-01-01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,1,14,15
TUPIZA,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
TURCO,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
UNCIA,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
URUBICHA,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,0,3,0,0,0,0,2,8,10
UYUNI,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VACAS,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,2,4
VALLEGRANDE,otras vacunaciones,dt 4ta dosis,2024-01-01,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
VIACHA,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
VILA VILA,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,4,4
VILLA MONTES,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3
VILLA RIVERO,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,0,0,0,0,2,8,10
VILLA TUNARI,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,9,1,3,0,0,0,0,7,14,21
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
VILLAZON,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,1,18,0,1,1,0,0,0,4,30,34
VINTO,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3
WARNES,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,14,25,11,15,0,0,0,0,0,0,0,0,25,40,65
YACUIBA,otras vacunaciones,dt 4ta dosis,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,1,5,6
ACHOCALLA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
AIQUILE,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,4,6
ALALAY,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,3
ALCALA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ALTO BENI,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,32,28,0,0,0,0,0,0,1,0,0,0,0,0,33,28,61
ANTEQUERA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
ARAMPAMPA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ARANI,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,3,0,1,0,0,0,0,3,5,8
ARBIETO,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,3,6,9
ARQUE,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,7,2,2,0,0,0,0,0,0,3,11,14
ASCENCION DE GUARAYOS,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5,6
AYATA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,3,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 4ta dosis,2024-02-01,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,13
BATALLAS,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
BAURES,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BELLA FLOR,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
BERMEJO,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BETANZOS,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BOLPEBRA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
BOYUIBE,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,195,0,0,0,8,0,0,0,0,0,204,0,204
CABEZAS,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,3
CAIROMA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"CAIZA ""D""",otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CAJUATA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
CAMIRI,otras vacunaciones,dt 4ta dosis,2024-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,5,3,8
CAPINOTA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
CARACOLLO,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
CARANAVI,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,3,5
CARIPUYO,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
CHALLAPATA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,8,8
CHAQUI,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
CHARAGUA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,6
CHAYANTA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHIMORE,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,9,1,0,0,0,4,12,16
CLIZA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,4,4
COBIJA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,2,3,0,1,0,0,0,0,0,0,0,0,3,3,3,2,12,12,16,0,0,0,0,21,36,57
COCAPATA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,6,6
COCHABAMBA,otras vacunaciones,dt 4ta dosis,2024-02-01,1,1,0,0,0,1,0,0,0,2,0,0,2,7,0,0,6,35,0,9,0,1,0,0,9,56,65
"COLCHA ""K""",otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3
COLOMI,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,10,10
COLPA BELGICA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COLQUECHACA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,3
COLQUENCHA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
COMARAPA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CONCEPCION,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,3
CORO CORO,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COROICO,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
CORQUE,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
COTAGAITA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
COTOCA,otras vacunaciones,dt 4ta dosis,2024-02-01,1,2,0,0,1,0,0,0,1,0,0,0,4,9,0,0,21,43,0,3,0,0,0,0,28,57,85
CUATRO CAÑADAS,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,2,4,6
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CUEVO,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
CULPINA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4,4
DESAGUADERO,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,7
EL ALTO,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,3,2,7,1,0,0,0,0,0,4,11,2,9,17,114,3,27,0,2,0,3,29,176,205
EL CHORO,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
EL PUENTE(STC),otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,4,1,5
EL PUENTE(TJA),otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL TORNO,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,2,19,23,7,6,0,1,0,0,29,33,62
EL VILLAR,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2
ENTRE RIOS TRJ,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
ENTRE RIOS CBBA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,15,17,8,0,0,0,0,20,26,46
ESCOMA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,7
FERNANDEZ ALONSO,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,4,0,0,0,0,1,9,10
FILADELFIA,otras vacunaciones,dt 4ta dosis,2024-02-01,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,2,5
GENERAL SAAVEDRA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GIA-TIM,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GUANAY,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
GUAYARAMERIN,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,3
GUTIERREZ,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUANUNI,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,6,6
HUMANATA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
INCAHUASI,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
JESUS DE MACHACA,otras vacunaciones,dt 4ta dosis,2024-02-01,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,10,14
LA ASUNTA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
LA GUARDIA,otras vacunaciones,dt 4ta dosis,2024-02-01,5,1,1,2,0,0,2,2,1,1,0,3,10,19,3,8,69,94,15,63,0,1,1,3,107,197,304
LA PAZ,otras vacunaciones,dt 4ta dosis,2024-02-01,2,0,0,0,0,1,0,0,0,0,0,0,8,19,2,2,37,114,9,4,0,1,1,0,59,141,200
LAGUNILLAS,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,1,0,0,0,0,4,4,8
LAJA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,0,4,0,0,0,0,0,0,3,8,11
LLALLAGUA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,0,0,0,3,5,8
LLICA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MACHARETI,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MAIRANA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
MAPIRI,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,2,4,6
MINEROS,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2
MIZQUE,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3,0,0,0,0,0,0,2,6,8
MOJOCOYA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,0,0,0,0,0,0,6,2,8
MONTERO,otras vacunaciones,dt 4ta dosis,2024-02-01,0,3,0,3,0,0,0,0,0,0,0,0,0,16,0,2,0,3,1,0,0,0,0,0,1,27,28
MOROCHATA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7,0,3,0,0,0,0,2,11,13
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,7,7
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,3,2,5
OCURI,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,3,4
OKINAWA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,37,0,0,0,0,29,40,69
ORURO,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,6,26,5,4,0,0,0,0,17,35,52
PADILLA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
PAILON,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11,10,0,0,11,5,0,0,0,0,24,16,40
PALOS BLANCOS,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
PAMPA AULLAGAS,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PAMPA GRANDE,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,0,4,9,13
PATACAMAYA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
POCOATA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,4
POCONA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,0,0,0,0,0,0,0,7,3,10
POJO (CBBA),otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,4,5
PORCO,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,6,6
PORONGO,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,5,2,1,4,0,0,0,0,9,7,16
PORTACHUELO,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POTOSI,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,3,1,0,0,0,0,4,13,17
PUCARANI,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
PUERTO ACOSTA,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,dt 4ta dosis,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,2,3,0,0,0,0,4,7,11
