,group,variable,month,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - F,TOTALES,TOTALES,TOTALES
PAILON,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,8
PALOS BLANCOS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
POSTRER VALLE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
POTOSI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,7,11,18
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUNATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,2,3
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,3,6,9
SABAYA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SACABA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,3,4,7
SACABAMBA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SAIPINA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
SAN BENITO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN JAVIER(STC),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN JULIAN,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN MATIAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,6,0,0,0,0,2,9,11
SAN PEDRO DE BUENA VISTA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,66,1,0,0,0,0,0,13,66,79
SANTA ROSA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SHINAOTA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SUCRE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,8,0,0,1,0,6,15,21
TACOPAYA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TARATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,3
TARIJA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,4,6
TARVITA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,2,5
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,3
TOLEDO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,9,9
TUPIZA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
UYUNI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VACAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VIACHA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,2,0,0,0,5,9,14
VILLA MONTES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,4,6
VILLA RIVERO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2
VILLA SERRANO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
VILLAZON,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
WARNES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5,6
YACO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
YACUIBA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,4,4,8
YAPACANI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7
ZUDAÑEZ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
AIQUILE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ANDAMARCA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ANTEQUERA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ARANI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,6,7
ATOCHA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BATALLAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
BERMEJO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5
BOLPEBRA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CAJUATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CALAMARCA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CAMIRI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
CAPINOTA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CARACOLLO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
CARAPARI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHIMORE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CKOCHAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CLIZA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,3
COBIJA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
COCAPATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COCHABAMBA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,22,47,0,0,3,5,29,58,87
COIPASA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COLCAPIRHUA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COLOMI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
COLPA BELGICA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COLQUIRI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
CONCEPCION,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CORIPATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COROICO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,5,8
COTOCA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CUEVO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,14,1,49,0,1,0,0,6,65,71
EL CHORO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
EL TORNO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
GUANAY,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
GUAYARAMERIN,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
HUANUNI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
LA GUARDIA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
LA PAZ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,1,4,1,0,0,0,10,23,33
LLALLAGUA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MACHACAMARCA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MAGDALENA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MINEROS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MONTERO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3
MORO MORO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MOROCHATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ORURO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,25,0,1,0,0,0,0,11,27,38
PAZÑA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
POCOATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
PORTACHUELO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6
POTOSI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,1,0,0,0,0,8,22,30
PUCARANI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2
PUERTO QUIJARRO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PUNATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,33,0,0,0,0,7,43,50
RAVELO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SACABA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,1,0,0,0,0,1,10,11
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,3
SAN BENITO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
SAN JULIAN,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN LUCAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,81,17,71,1,0,0,0,36,152,188
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SHINAOTA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SIPE SIPE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,2,7,9
SORACACHI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
SUCRE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,8,0,0,0,0,10,18,28
TARIJA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,2,0,1,1,0,0,10,11,21
TIQUIPAYA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
TOCO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
TRINIDAD,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
TUPIZA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VACAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VIACHA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,2,6,8
VILLA MONTES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VILLA NUEVA (LOMA ALTA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
VILLA SERRANO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
