,group,variable,month,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SAMAIPATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,4,8,15,6,19,14,33
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,1,3,7,9,8,12,20
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,0,1,1,1,1,2
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,8,6,68,62,76,68,144
SAN BENITO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,1,4,1,4,2,6
SAN BORJA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,1,3,54,56,55,59,114
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,1,1,5,7,6,8,14
SAN IGNACIO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,28,28,14,8,42,36,78
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,10,3,39,52,49,55,104
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,1,0,4,1,5,1,6
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,2,0,17,18,19,18,37
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,11,7,24,35,35,42,77
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,2,4,24,19,26,23,49
SAN JULIAN,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,17,17,58,54,75,71,146
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,7,4,27,31,34,35,69
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,2,3,25,23,27,26,53
SAN LUCAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,20,23,279,300,299,323,622
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,1,0,3,4,4,4,8
SAN PEDRO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,0,1,1,1,1,2
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,13,13,173,156,186,169,355
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,0,1,0,1,0,1
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,1,0,4,1,5,1,6
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,1,0,12,6,13,6,19
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,0,12,15,12,15,27
SAN RAFAEL,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,6,3,6,10,12,13,25
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,46,52,217,177,263,229,492
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,1,0,0,0,1,0,1
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,3,1,6,9,9,10,19
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,2,0,52,48,54,48,102
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,0,8,5,8,5,13
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,0,1,2,1,2,3
SANTIVAÑES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,0,3,4,3,4,7
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,1,12,24,12,25,37
SAPAHAQUI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,2,1,26,29,28,30,58
SENA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,6,15,21,21,27,36,63
SHINAOTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,5,1,20,17,25,18,43
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,3,7,29,38,32,45,77
SICAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,1,1,8,10,9,11,20
SIPE SIPE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,5,4,99,110,104,114,218
SOPACHUY,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,8,6,73,70,81,76,157
SORACACHI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,6,3,29,26,35,29,64
SORATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,5,11,50,51,55,62,117
SUCRE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,9,8,132,147,141,155,296
TACOBAMBA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,3,42,36,42,39,81
TACOPAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,2,64,67,64,69,133
TAHUA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,4,0,3,6,7,6,13
TAPACARI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,9,1,102,125,111,126,237
TARABUCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,12,7,112,118,124,125,249
TARACO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,0,3,1,3,1,4
TARATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,1,2,12,9,13,11,24
TARIJA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,35,49,135,140,170,189,359
TARVITA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,4,1,91,114,95,115,210
TEOPONTE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,2,2,9,19,11,21,32
TIAWANACU,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,0,4,2,4,2,6
TINGUIPAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,5,4,116,111,121,115,236
TIPUANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,1,0,7,4,8,4,12
TIQUIPAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,17,20,146,128,163,148,311
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,1,2,27,20,28,22,50
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,2,0,1,1,3,1,4
TOCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,5,6,30,29,35,35,70
TOLATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,3,0,19,17,22,17,39
TOLEDO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,0,6,10,6,10,16
TOMAVE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,2,4,47,45,49,49,98
TOMINA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,2,71,74,71,76,147
TORO TORO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,7,4,78,75,85,79,164
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,9,3,28,22,37,25,62
TOTORA(ORR),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,1,10,6,10,7,17
TRIGAL,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,0,14,8,14,8,22
TRINIDAD,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,9,14,0,6,9,20,29
TUPIZA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,12,5,58,62,70,67,137
UMALA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,1,2,16,18,17,20,37
UNCIA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,6,5,45,50,51,55,106
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,2,8,17,8,19,27
UYUNI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,5,0,15,8,20,8,28
VACAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,19,15,1,1,20,16,36
VALLEGRANDE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,1,5,27,23,28,28,56
VIACHA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,2,3,39,21,41,24,65
VILA VILA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,9,10,25,27,34,37,71
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,8,10,80,93,88,103,191
VILLA MONTES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,1,10,21,10,22,32
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,0,17,9,17,9,26
VILLA RIVERO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,0,5,3,5,3,8
VILLA SERRANO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,2,3,56,73,58,76,134
VILLA TUNARI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,11,14,80,68,91,82,173
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,2,0,27,28,29,28,57
VILLAZON,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,2,1,33,49,35,50,85
VINTO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,28,36,145,126,173,162,335
VITICHI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,5,0,20,18,25,18,43
WARNES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,27,19,3,6,30,25,55
YACO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,0,9,6,9,6,15
YACUIBA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,28,39,24,22,52,61,113
YAMPARAEZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,2,2,54,53,56,55,111
YAPACANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,56,50,143,144,199,194,393
YOCALLA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,4,3,21,12,25,15,40
YOTALA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,1,2,52,66,53,68,121
YUNCHARA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,9,4,51,38,60,42,102
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,0,0,1,2,1,2,3
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-08-01,3,3,95,102,98,105,203
ACACIO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,2,4,38,44,40,48,88
ACHACACHI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,4,3,19,21,23,24,47
ACHOCALLA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,5,7,33,27,38,34,72
AIQUILE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,6,3,68,83,74,86,160
ALALAY,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,0,0,10,6,10,6,16
ALCALA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,0,0,36,33,36,33,69
ALTO BENI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,0,0,0,1,0,1,1
ANCORAIMES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,1,2,61,40,62,42,104
ANDAMARCA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,1,3,21,20,22,23,45
ANTEQUERA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,0,0,5,4,5,4,9
ANZALDO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,2,3,45,41,47,44,91
APOLO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,5,2,35,27,40,29,69
ARAMPAMPA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,9,5,30,29,39,34,73
ARANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,0,1,16,8,16,9,25
ARBIETO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,5,4,41,51,46,55,101
ARQUE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,0,3,47,41,47,44,91
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,4,5,0,0,4,5,9
ATOCHA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,1,5,32,40,33,45,78
AUCAPATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,0,0,2,1,2,1,3
AYATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,4,6,11,15,15,21,36
AYO AYO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2016-09-01,1,0,12,10,13,10,23
